#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
412.48931023824  1.27683E-24 
420.78034537403  5.30959E-24 
429.23803031605  2.08781E-23 
437.8657147254  1.25947E-22 
446.66681559138  5.95079E-22 
455.64481858477  2.26466E-21 
469.4513122327  9.38416E-21 
478.88728360858  3.65039E-20 
488.51291800911  1.33925E-19 
498.3320276611  4.64432E-19 
503.31534793771  1.26646E-18 
508.34850141708  2.87767E-18 
518.56630629557  7.13071E-18 
528.98948905211  2.14142E-17 
539.62217778206  6.05197E-17 
545.01839955988  1.66683E-16 
555.97326939103  4.38644E-16 
567.14833210579  1.11243E-15 
578.54801358112  2.69344E-15 
584.33349371693  6.45441E-15 
596.07859694064  1.48202E-14 
608.05977673914  3.30845E-14 
614.14037450653  7.17092E-14 
626.48459603412  1.51347E-13 
639.0769364144  3.11418E-13 
645.46770577855  6.25898E-13 
651.92238283633  1.07555E-12 
658.44160666469  1.70405E-12 
671.67628295866   3.2395E-12 
678.39304578824  6.03281E-12 
692.02874600859   1.1012E-11 
698.94903346867  1.96185E-11 
712.99790904139  3.66511E-11 
720.12788813181  6.32523E-11 
734.60245868325  1.01912E-10 
741.94848327009  1.70451E-10 
749.36796810279  2.81002E-10 
764.43026426165   4.5677E-10 
772.07456690427  7.31916E-10 
779.79531257331   1.15863E-9 
787.59326569905   1.78886E-9 
803.4238903396   2.77235E-9 
811.45812924299   4.24251E-9 
819.57271053542   6.39134E-9 
827.76843764078   9.52276E-9 
844.40658323736   1.40377E-8 
852.85064906973   2.04834E-8 
861.37915556043   2.95896E-8 
869.99294711603   4.21634E-8 
878.69287658719   6.00047E-8 
887.47980535306   8.43361E-8 
896.3546034066    1.1693E-7 
914.37133093507   0.00010277 
923.51504424442   0.00034275 
932.75019468686  0.000479929 
942.07769663373  0.000670756 
951.49847360007  0.000974349 
961.01345833607   0.00134668 
970.62359291943   0.00183522 
980.32982884862   0.00248138 
990.13312713711   0.00331723 
1000.0344584085   0.00458257 
1010.0348029926   0.00610536 
1020.1351510225   0.00791128 
1030.3365025327    0.0106064 
1040.639867558    0.0139087 
1051.0462662336    0.0181209 
1061.556728896    0.0233277 
1072.1722961849    0.0301672 
1082.8940191468    0.0387443 
1093.7229593382    0.0491279 
1104.6601889316     0.330325 
1115.7067908209     0.794732 
1126.8638587291       1.1533 
1138.1324973164      1.52094 
1149.5138222896      1.72671 
1161.0089605125      2.46622 
1172.6190501176      2.97782 
1184.3452406188     2.455155 
1196.188693025      1.73887 
1208.1505799552     0.607194 
1220.2320857548      2.19457 
1232.4344066123      5.31814 
1244.7587506785      24.8695 
1257.2063381852      35.2193 
1269.7784015671      69.9059 
1282.4761855828      135.933 
1295.3009474386      106.507 
1308.253956913       222.37 
1321.3364964821      286.599 
1334.5498614469     386.0335 
1347.8953600614      470.003 
1361.374313662      534.314 
1374.9880567986     626.8405 
1388.7379373666      799.933 
1402.6253167403       942.97 
1416.6515699077      1124.26 
1430.8180856068 1265.1029411765 
1445.1262664628 1704.8661538462 
1459.5775291275      1868.18 
1474.1733044187     2290.655 
1488.9150374629      2987.85 
1503.8041878376 3295.6354545455 
1518.8422297159         3297 
1534.0306520131      7744.81 
1549.3709585332      9626.46 
1564.8646681186     11074.69 
1580.5133147997     18704.35 
1596.3184479477      19551.5 
1612.2816324272      17784.3 
1628.4044487515      20459.8 
1644.688493239     19250.35 
1661.1353781714      23751.7 
1677.7467319531      61564.5 
1694.5241992726       117086 
1711.4694412654     339925.5 
1728.584135678     491199.5 
1745.8699770348       665365 
1763.3286768051     606147.5 
1780.9619635732       808721 
1798.7715832089       767004 
1816.759299041       687046 
1834.9268920314       660552 
1853.2761609517    1006553.5 
1871.8089225613    1023901.5 
1890.5270117869      1215615 
1909.4322819047      1019795 
1928.5266047238       901625 
1947.811870771 1651353.6363636 
1967.2899894787      1666580 
1986.9628893735 1687554.7619048 
2006.8325182673      1332070 
2026.9008434499      1887895 
2047.1698518844      1522590 
2067.6415504033      2488548 
2088.3179659073      2584835 
2109.2011455664      2638700 
2130.293157022      2248635 
2151.5960885923      2492665 
2173.1120494782      2497090 
2194.843169973 2581766.6666667 
2216.7916016727      2397425 
2238.9595176894      2171345 
2261.3491128663      2028470 
2283.962603995 2521053.3333333 
2306.8022300349      2134045 
2329.8702523353       789112 
2353.1689548586 986415.33333333 
2376.7006444072     547166.5 
2400.4676508513       839420 
2424.4723273598 2467203.3333333 
2448.7170506334      2596025 
2473.2042211397      2203590 
2497.9362633511 2663122.6086957 
2522.9156259846 1787038.8888889 
2548.1447822445      2238490 
2573.6262300669 1837903.3333333 
2599.3624923676 1239856.6666667 
2625.3561172913      3641495 
2651.6096784642 4272683.3333333 
2678.1257752488      3949540 
2704.9070330013      3555840 
2731.9561033313 2236193.3333333 
2759.2756643647 2562506.6666667 
2786.8684210083       759334 
2814.7371052184 3821596.6666667 
2842.8844762706 4275766.6666667 
2871.3133210333 4918036.6666667 
2900.0264542436      6223450 
2929.026718786      5606355 
2958.3169859739      6388400 
2987.9001558336      6698340 
3017.779157392      6915070 
3047.9569489659      6979110 
3078.4365184556      7582650 
3109.2208836401      7183390 
3140.3130924765      7554320 
3171.7162234013      6754110 
3203.4333856353      7026880 
3235.4677194916      7544940 
3267.8223966866      8028455 
3300.5006206534      8258080 
3333.50562686      8003890 
3366.8406831286      7926135 
3400.5090899598      8512395 
3434.5141808594      8647780 
3468.859322668      8431750 
3503.5479158947      8838900 
3538.5833950537      9091460 
3573.9692290042      8771900 
3609.7089212942      8974896 
3645.8060105072 9447863.3333333 
3682.2640706123     11319450 
3719.0867113184     18267100 
3756.2775784316     25517250 
3793.8403542159     29149550 
3831.778757758     35325600 
3870.0965453356     24594400 
3908.797510789     24517700 
3947.8854858969     21288500 
3987.3643407558     35376850 
4027.2379841634     35927850 
4067.510364005     34293850 
4108.1854676451     31299300 
4149.2673223215     35949900 
4190.7599955447     34639850 
4232.6675955002     34144000 
4274.9942714552     32542000 
4317.7442141697     27461200 
4360.9216563114     33339000 
4404.5308728746     31826250 
4448.5761816033 32170833.333333 
4493.0619434193     32465600 
4537.9925628535     31853400 
4583.3724884821     31325650 
4629.2062133669 31229466.666667 
4675.4982755006     29607550 
4722.2532582556     30512300 
4769.4757908381 29703333.333333 
4817.1705487465     27020500 
4865.342254234     25207500 
4913.9956767763     27367150 
4963.1356335441 26331933.333333 
5012.7669898795     25838150 
5062.8946597783     26004000 
5113.5236063761     24582150 
5164.6588424398 23809366.666667 
5216.3054308642     23871600 
5268.4684851729     22888100 
5321.1531700246     22826300 
5374.3647017249     22356650 
5428.1083487421 22335866.666667 
5482.3894322295 21821166.666667 
5537.2133265518 21431266.666667 
5592.5854598173     21227200 
5648.5113144155     20605500 
5704.9964275597 20488233.333333 
5762.0463918353 20023533.333333 
5819.6668557536     19645200 
5877.8635243112 19016966.666667 
5936.6421595543 18701133.333333 
5996.0085811498 18134966.666667 
6055.9686669613     17780300 
6116.5283536309     16909900 
6177.6936371672     16953600 
6239.4705735389     16412800 
6301.8652792743     16055400 
6364.883932067 15737333.333333 
6428.5327713877     15260325 
6492.8180991016 14586366.666667 
6557.7462800926     13303500 
6623.3237428935 14428833.333333 
6689.5569803225     14072300 
6756.4525501257     13777700 
6824.0170756269     13409925 
6892.2572463832 13099033.333333 
6961.179818847     12713675 
7030.7916170355 12462466.666667 
7101.0995332059     12000525 
7172.1105285379     11722700 
7243.8316338233     11458125 
7316.2699501615     11250500 
7389.4326496631     10854475 
7463.3269761598     10604675 
7537.9602459214     10437350 
7613.3398483806 10141433.333333 
