#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
271.59076557974  1.20142E-23 
277.04973996789  7.13563E-23 
282.61843974125  3.07107E-22 
288.29907038004  1.39336E-21 
294.09388169468  5.82191E-21 
300.00516871675  1.84388E-20 
306.03527260795  8.73877E-20 
315.30844740325  7.20236E-19 
324.86260866801  5.27326E-18 
334.70627057326  3.46083E-17 
344.8482052779   2.0558E-16 
355.29745074603  9.49653E-16 
362.43892950602  4.07199E-15 
373.42119150899  1.63299E-14 
384.7362270329  7.14954E-14 
392.46942519626  2.91267E-13 
404.36164124913  1.11346E-12 
412.48931023824  3.53683E-12 
420.78034537403  9.51071E-12 
429.23803031605   2.4623E-11 
437.8657147254  8.67803E-11 
446.66681559138  2.58617E-10 
455.64481858477  6.65527E-10 
469.4513122327   1.82396E-9 
478.88728360858   4.79809E-9 
488.51291800911   1.21432E-8 
498.3320276611   2.96532E-8 
503.31534793771   6.06495E-8 
508.34850141708   1.07089E-7 
518.56630629557   2.02283E-7 
528.98948905211   4.37349E-7 
539.62217778206    9.1419E-7 
545.01839955988   1.87494E-6 
555.97326939103   3.74543E-6 
567.14833210579   7.30294E-6 
578.54801358112   1.38586E-5 
584.33349371693   2.59047E-5 
596.07859694064   4.73162E-5 
608.05977673914    8.4862E-5 
614.14037450653  0.000149124 
626.48459603412  0.000257333 
639.0769364144  0.000436348 
645.46770577855  0.000729029 
651.92238283633   0.00108591 
658.44160666469   0.00152532 
671.67628295866    0.0024496 
678.39304578824   0.00388102 
692.02874600859   0.00606417 
698.94903346867    0.0093397 
712.99790904139    0.0148221 
720.12788813181    0.0222668 
734.60245868325    0.0317954 
741.94848327009    0.0467248 
749.36796810279     0.067921 
764.43026426165    0.0977512 
772.07456690427     0.139276 
779.79531257331     0.196531 
787.59326569905     0.274627 
803.4238903396     0.380467 
811.45812924299     0.522763 
819.57271053542     0.712142 
827.76843764078     0.962217 
844.40658323736      1.29039 
852.85064906973      1.71754 
861.37915556043      2.26962 
869.99294711603      2.97792 
878.69287658719      3.88198 
887.47980535306      5.02761 
896.3546034066      6.46952 
914.37133093507      165.024 
923.51504424442      1028.01 
932.75019468686      1456.67 
942.07769663373      2045.68 
951.49847360007      2908.43 
961.01345833607      3688.35 
970.62359291943      3668.65 
980.32982884862      4890.15 
990.13312713711      5306.06 
1000.0344584085      6704.14 
1010.0348029926      7884.39 
1020.1351510225      7475.27 
1030.3365025327      10274.7 
1040.639867558      12128.9 
1051.0462662336      13961.7 
1061.556728896      15266.2 
1072.1722961849        18146 
1082.8940191468      20702.1 
1093.7229593382        22287 
1104.6601889316     69817.45 
1115.7067908209       141465 
1126.8638587291       205498 
1138.1324973164       225994 
1149.5138222896       272757 
1161.0089605125       334838 
1172.6190501176       333666 
1184.3452406188       219452 
1196.188693025       156862 
1208.1505799552      33903.2 
1220.2320857548       161593 
1232.4344066123       336685 
1244.7587506785    6130493.5 
1257.2063381852     11353100 
1269.7784015671     31118800 
1282.4761855828     50991100 
1295.3009474386     14983800 
1308.253956913     51704900 
1321.3364964821     69038300 
1334.5498614469     69830650 
1347.8953600614     78476100 
1361.374313662     66398000 
1374.9880567986     71897550 
1388.7379373666     73542700 
1402.6253167403     76197200 
1416.6515699077     91936500 
1430.8180856068 85429629.411765 
1445.1262664628 107712538.46154 
1459.5775291275     98964800 
1474.1733044187    102170850 
1488.9150374629    125016000 
1503.8041878376 113857681.81818 
1518.8422297159     86853200 
1534.0306520131     98021900 
1549.3709585332     84899100 
