#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
113.14467165136  7.07399E-23 
117.73879903054  1.23815E-21 
120.10534889105  9.98354E-21 
123.7446610678  7.08518E-20 
126.23192875526  2.42767E-19 
127.49424804281  4.78106E-19 
130.05688242847  1.38999E-18 
131.35745125276  3.55353E-18 
132.67102576529  7.32228E-18 
135.33771338317  2.59478E-17 
139.43858143639  1.09489E-16 
142.24129692326  4.93285E-16 
146.55135046134  2.43726E-15 
150.99200293167  1.07258E-14 
154.02694219059  5.09485E-14 
158.69411256591  1.82199E-13 
161.88386422848  5.41353E-13 
165.13772989948  1.99822E-12 
170.14156825316  7.59797E-12 
171.84298393569  1.92753E-11 
175.2970279128  5.14543E-11 
178.82049817385  1.32665E-10 
180.60870315558  1.99223E-10 
186.0813274699   6.3613E-10 
189.82156215205   2.18865E-9 
193.6369755513   4.41819E-9 
197.52907875988   1.26516E-8 
201.49941324296    2.7209E-8 
203.51440737539   5.47253E-8 
209.68109743327   1.73809E-7 
216.03464436659   5.42909E-7 
218.19499081026   1.08305E-6 
222.58071012555   1.96611E-6 
224.8065172268    3.9104E-6 
229.32512822306  0.000146547 
233.93456330034  0.000340285 
238.63664802268  0.000837113 
245.86757709442    0.0021221 
250.80951539401   0.00479476 
255.85078665343   0.00825083 
258.40929451997    0.0137696 
263.60332133982    0.0222013 
266.23935455322    0.0380497 
271.59076557974    0.0674467 
277.04973996789     0.117917 
282.61843974125     0.228464 
288.29907038004     0.418999 
294.09388169468     0.755861 
300.00516871675      1.20257 
306.03527260795      2.40011 
315.30844740325      5.89959 
324.86260866801      12.8321 
334.70627057326      28.3989 
344.8482052779      57.9262 
355.29745074603      251.257 
362.43892950602      495.197 
373.42119150899      774.223 
384.7362270329      1325.63 
392.46942519626      2458.25 
404.36164124913       3864.8 
412.48931023824      5892.66 
420.78034537403      8672.13 
429.23803031605      12728.9 
437.8657147254        19743 
446.66681559138      27700.9 
455.64481858477      37601.8 
469.4513122327      54529.6 
478.88728360858      76050.8 
488.51291800911       105833 
498.3320276611       141699 
503.31534793771       617369 
508.34850141708      8951470 
518.56630629557     10183600 
528.98948905211     11775900 
539.62217778206     12770200 
545.01839955988     19646000 
555.97326939103     23544400 
567.14833210579     28494200 
578.54801358112     27317400 
584.33349371693     36777000 
596.07859694064     41225700 
608.05977673914     49009500 
614.14037450653     53045000 
626.48459603412     54155700 
639.0769364144     45763000 
645.46770577855     28226700 
651.92238283633     49908200 
658.44160666469     68826400 
671.67628295866     77670200 
678.39304578824     79381400 
692.02874600859    110759000 
698.94903346867    112278000 
712.99790904139    128174000 
720.12788813181    131979000 
734.60245868325    137666000 
741.94848327009    159584000 
749.36796810279    170975000 
764.43026426165    184598000 
772.07456690427    197421000 
779.79531257331    211907000 
787.59326569905    218924000 
803.4238903396    226425000 
811.45812924299    233329000 
819.57271053542    257231000 
827.76843764078    215353000 
844.40658323736    261570000 
852.85064906973    264671000 
861.37915556043    284814000 
869.99294711603    304706000 
878.69287658719    333246000 
887.47980535306    349342000 
896.3546034066    335783000 
914.37133093507    498933000 
923.51504424442   3525680000 
