#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
216.03464436659  1.40738E-22 
218.19499081026  5.23447E-22 
222.58071012555  1.58604E-21 
224.8065172268  5.65475E-21 
229.32512822306  1.59751E-20 
233.93456330034  5.59844E-20 
238.63664802268  3.40351E-19 
245.86757709442  2.18366E-18 
250.80951539401  1.08887E-17 
255.85078665343  3.44282E-17 
258.40929451997  7.76253E-17 
263.60332133982   2.0863E-16 
266.23935455322  6.11457E-16 
271.59076557974  1.93708E-15 
277.04973996789  5.90432E-15 
282.61843974125  1.92041E-14 
288.29907038004  6.60422E-14 
294.09388169468  2.15531E-13 
300.00516871675  5.58312E-13 
306.03527260795    2.007E-12 
315.30844740325  1.13078E-11 
324.86260866801  5.72918E-11 
334.70627057326  2.63131E-10 
344.8482052779   1.10651E-9 
355.29745074603    3.7561E-9 
362.43892950602   1.20037E-8 
373.42119150899   3.61903E-8 
384.7362270329   1.15999E-7 
392.46942519626   3.49699E-7 
404.36164124913   9.97218E-7 
412.48931023824   2.44946E-6 
420.78034537403   5.26496E-6 
429.23803031605   1.09833E-5 
437.8657147254     2.889E-5 
446.66681559138   6.66481E-5 
455.64481858477  0.000136933 
469.4513122327  0.000294682 
478.88728360858  0.000613201 
488.51291800911    0.0012372 
498.3320276611   0.00242222 
503.31534793771   0.00553879 
508.34850141708   0.00938521 
518.56630629557    0.0151054 
528.98948905211    0.0270511 
539.62217778206    0.0465098 
545.01839955988     0.079797 
555.97326939103     0.132889 
567.14833210579     0.217156 
578.54801358112     0.344779 
584.33349371693     0.549532 
596.07859694064      0.85299 
608.05977673914      1.30393 
614.14037450653      1.96372 
626.48459603412      2.91646 
639.0769364144      4.27288 
645.46770577855      6.18622 
651.92238283633      8.24297 
658.44160666469      10.5303 
671.67628295866      14.7997 
678.39304578824      20.5778 
692.02874600859      28.3235 
698.94903346867      38.5914 
712.99790904139      53.6536 
720.12788813181      71.7113 
734.60245868325       92.414 
741.94848327009      121.546 
749.36796810279      158.597 
764.43026426165      205.339 
772.07456690427      263.945 
779.79531257331      336.868 
787.59326569905      426.856 
803.4238903396      537.693 
811.45812924299      672.893 
819.57271053542      837.012 
827.76843764078      1034.03 
844.40658323736      1272.87 
852.85064906973       1556.7 
861.37915556043      1894.21 
869.99294711603      2292.78 
878.69287658719      2762.52 
887.47980535306      3312.35 
896.3546034066      3948.78 
914.37133093507      9366.24 
923.51504424442        36521 
932.75019468686      58050.6 
942.07769663373       105536 
951.49847360007       187406 
961.01345833607       263854 
970.62359291943       154944 
980.32982884862      1436210 
990.13312713711     10744900 
1000.0344584085      8127850 
1010.0348029926       836706 
1020.1351510225       224749 
1030.3365025327       773593 
1040.639867558     11163300 
1051.0462662336     64316900 
1061.556728896    110851000 
1072.1722961849    165535000 
1082.8940191468    195469000 
1093.7229593382    202522000 
1104.6601889316    273070000 
1115.7067908209    322520000 
1126.8638587291    348152000 
1138.1324973164    308993000 
1149.5138222896    283079000 
1161.0089605125    257344000 
1172.6190501176    173733000 
1184.3452406188     42552990 
1196.188693025      2056180 
1208.1505799552       797520 
1220.2320857548      2051900 
1232.4344066123      7588320 
1244.7587506785    102588700 
1257.2063381852    200197000 
1269.7784015671    294617000 
1282.4761855828    370462500 
1295.3009474386    314896000 
1308.253956913    401125000 
1321.3364964821    418375000 
1334.5498614469    434870000 
1347.8953600614    423076000 
1361.374313662    405982000 
1374.9880567986    408888500 
1388.7379373666    400343000 
1402.6253167403    425264500 
1416.6515699077    433887000 
1430.8180856068 420865882.35294 
1445.1262664628    439884000 
1459.5775291275    423874000 
1474.1733044187    413415500 
1488.9150374629    416691000 
1503.8041878376 415180636.36364 
1518.8422297159    401560000 
1534.0306520131    401518000 
1549.3709585332    381399000 
1564.8646681186    360076000 
1580.5133147997    383613000 
1596.3184479477    369356000 
1612.2816324272    358039000 
1628.4044487515    351839000 
1644.688493239    338194500 
1661.1353781714 338517181.81818 
1677.7467319531    345586000 
1694.5241992726    327472500 
1711.4694412654    322013000 
1728.584135678    322487000 
1745.8699770348    325149000 
1763.3286768051    313029500 
1780.9619635732    317787500 
1798.7715832089    311496500 
1816.759299041    303093000 
1834.9268920314    294696500 
1853.2761609517    290929500 
1871.8089225613    293178000 
1890.5270117869    287067000 
1909.4322819047    282234000 
1928.5266047238    279229000 
1947.811870771 278100727.27273 
1967.2899894787 272550294.11765 
1986.9628893735 264932857.14286 
2006.8325182673    255641500 
2026.9008434499    256763000 
2047.1698518844    247596500 
2067.6415504033    249543800 
2088.3179659073    244782500 
2109.2011455664    240789500 
2130.293157022    234169500 
2151.5960885923    230550500 
2173.1120494782    224803500 
2194.843169973 221664666.66667 
2216.7916016727    215534500 
2238.9595176894    209654500 
2261.3491128663    208342000 
2283.962603995 206601666.66667 
2306.8022300349    200672500 
2329.8702523353    191618500 
2353.1689548586    189233000 
2376.7006444072    182515500 
2400.4676508513    182038500 
2424.4723273598 181250666.66667 
2448.7170506334    177853500 
2473.2042211397    174579000 
2497.9362633511 175481260.86957 
2522.9156259846 165811740.74074 
2548.1447822445    168363500 
2573.6262300669 170068333.33333 
2599.3624923676 164501333.33333 
2625.3561172913    167019000 
2651.6096784642 165696333.33333 
2678.1257752488    163442500 
2704.9070330013 159046333.33333 
2731.9561033313    154082000 
2759.2756643647 154426333.33333 
2786.8684210083    145907500 
2814.7371052184 152161666.66667 
2842.8844762706    146850000 
2871.3133210333    146153000 
2900.0264542436    147065000 
2929.026718786    142671500 
2958.3169859739    141097000 
2987.9001558336    139404000 
3017.779157392    137977000 
3047.9569489659    135419500 
3078.4365184556    133610000 
3109.2208836401    131103500 
3140.3130924765    128545000 
3171.7162234013    125472000 
3203.4333856353    124296500 
3235.4677194916    122769000 
3267.8223966866    121290000 
3300.5006206534    118929500 
3333.50562686    116626000 
3366.8406831286    115025500 
3400.5090899598    113134000 
3434.5141808594    111584000 
3468.859322668    109902000 
3503.5479158947    107938000 
3538.5833950537    105883000 
3573.9692290042    104342000 
3609.7089212942    102664200 
3645.8060105072    102750000 
3682.2640706123     99476850 
3719.0867113184     98176550 
3756.2775784316    117083500 
3793.8403542159    135092000 
3831.778757758    177974000 
3870.0965453356    103478000 
3908.797510789    199631000 
3947.8854858969    143599650 
3987.3643407558    190686000 
