#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
197.52907875988  5.73281E-24 
201.49941324296  1.21105E-22 
203.51440737539  4.38297E-22 
209.68109743327  3.40127E-21 
216.03464436659  2.50729E-20 
218.19499081026  8.38738E-20 
222.58071012555  2.36489E-19 
224.8065172268   7.8161E-19 
229.32512822306  2.07914E-18 
233.93456330034  6.77303E-18 
238.63664802268  3.70013E-17 
245.86757709442  2.12259E-16 
250.80951539401  9.59186E-16 
255.85078665343  2.82407E-15 
258.40929451997  6.05332E-15 
263.60332133982  1.52939E-14 
266.23935455322  4.18645E-14 
271.59076557974  1.23209E-13 
277.04973996789  3.49762E-13 
282.61843974125  1.05462E-12 
288.29907038004  3.34739E-12 
294.09388169468  1.01101E-11 
300.00516871675  2.46128E-11 
306.03527260795  8.13436E-11 
315.30844740325  4.08941E-10 
324.86260866801   1.86086E-9 
334.70627057326   7.72196E-9 
344.8482052779   2.95091E-8 
355.29745074603   9.22752E-8 
362.43892950602   2.72901E-7 
373.42119150899   7.64285E-7 
384.7362270329   2.26562E-6 
392.46942519626   6.34205E-6 
404.36164124913   1.68552E-5 
412.48931023824   3.89706E-5 
420.78034537403    7.9552E-5 
429.23803031605  0.000157974 
437.8657147254  0.000389224 
446.66681559138   0.00084862 
455.64481858477    0.0016606 
469.4513122327   0.00339278 
478.88728360858   0.00671673 
488.51291800911    0.0129194 
498.3320276611     0.024165 
503.31534793771    0.0890033 
508.34850141708     0.164822 
518.56630629557     0.253959 
528.98948905211     0.434615 
539.62217778206     0.704536 
545.01839955988      1.16058 
555.97326939103      1.84281 
567.14833210579      2.87644 
578.54801358112      4.31515 
584.33349371693      6.65938 
596.07859694064      9.92109 
608.05977673914       14.561 
614.14037450653      21.0759 
626.48459603412      30.1231 
639.0769364144      42.5073 
645.46770577855       59.361 
651.92238283633      76.8908 
658.44160666469      95.8724 
671.67628295866      130.253 
678.39304578824      175.244 
692.02874600859      233.623 
698.94903346867      308.555 
712.99790904139      414.865 
720.12788813181      538.382 
734.60245868325      676.032 
741.94848327009      864.541 
749.36796810279      1097.62 
764.43026426165      1383.65 
772.07456690427      1732.85 
779.79531257331      2156.05 
787.59326569905      2665.44 
803.4238903396      3276.73 
811.45812924299      4004.48 
819.57271053542      4867.55 
827.76843764078      5872.81 
844.40658323736         7079 
852.85064906973      8472.28 
861.37915556043      10095.2 
869.99294711603      11969.8 
878.69287658719      14134.2 
887.47980535306      16616.1 
896.3546034066      19405.8 
914.37133093507      39195.5 
923.51504424442       117009 
932.75019468686       176841 
942.07769663373       341011 
951.49847360007      1282250 
961.01345833607      2230710 
970.62359291943       562426 
980.32982884862     44669100 
990.13312713711    182949000 
1000.0344584085    159543000 
1010.0348029926     17996500 
1020.1351510225       633425 
1030.3365025327     11233400 
1040.639867558    178684000 
1051.0462662336    432636000 
1061.556728896    515826000 
1072.1722961849    622720000 
1082.8940191468    646847000 
1093.7229593382    655071000 
1104.6601889316    649581500 
1115.7067908209    647180000 
1126.8638587291    668198000 
1138.1324973164    626147000 
1149.5138222896    598041000 
1161.0089605125    590040000 
1172.6190501176    501916000 
1184.3452406188    209020550 
1196.188693025      8524810 
1208.1505799552      1984270 
1220.2320857548      6392200 
1232.4344066123     71153300 
1244.7587506785    365245000 
1257.2063381852    473459000 
1269.7784015671    567891000 
1282.4761855828    616842500 
1295.3009474386    547169000 
1308.253956913    633713000 
1321.3364964821    634118000 
1334.5498614469    638006500 
1347.8953600614    624839000 
1361.374313662    605404000 
1374.9880567986    607592500 
1388.7379373666    599954000 
1402.6253167403    606483000 
1416.6515699077    602676000 
1430.8180856068 590769470.58824 
1445.1262664628 596694461.53846 
1459.5775291275    581274000 
1474.1733044187    572203500 
1488.9150374629    564230000 
1503.8041878376 561376454.54545 
1518.8422297159    545682000 
1534.0306520131    542579500 
1549.3709585332    524427000 
1564.8646681186    498773500 
1580.5133147997    516187500 
1596.3184479477    498372000 
1612.2816324272    484154000 
1628.4044487515    473064000 
1644.688493239    455483500 
1661.1353781714    457872500 
1677.7467319531    458649000 
1694.5241992726    441898500 
1711.4694412654    432086500 
1728.584135678    431221500 
1745.8699770348    430706000 
1763.3286768051    416671000 
1780.9619635732    417906500 
1798.7715832089    409755000 
1816.759299041    403140000 
1834.9268920314    393515000 
1853.2761609517    384345500 
1871.8089225613    383457000 
1890.5270117869    377407500 
1909.4322819047    369266500 
1928.5266047238    364244500 
1947.811870771 360770272.72727 
1967.2899894787 354607176.47059 
1986.9628893735 345051142.85714 
2006.8325182673    335296500 
2026.9008434499    333798000 
2047.1698518844    322620000 
2067.6415504033    323186200 
2088.3179659073    317699000 
2109.2011455664    312505000 
2130.293157022    305930500 
2151.5960885923    299234500 
2173.1120494782    292712000 
2194.843169973 288057666.66667 
2216.7916016727    280001500 
2238.9595176894    274126500 
2261.3491128663    270873000 
2283.962603995    267329000 
2306.8022300349    260969000 
2329.8702523353    249851000 
2353.1689548586 246127333.33333 
2376.7006444072    238385000 
2400.4676508513    237274500 
2424.4723273598 235247666.66667 
2448.7170506334    230846500 
2473.2042211397 226614666.66667 
2497.9362633511 226244782.6087 
2522.9156259846 215455666.66667 
2548.1447822445    216891000 
2573.6262300669    216550000 
2599.3624923676    209876000 
2625.3561172913    210935000 
2651.6096784642 209290333.33333 
2678.1257752488    206213500 
2704.9070330013 201126666.66667 
2731.9561033313    194630000 
2759.2756643647 194278333.33333 
2786.8684210083    187247000 
2814.7371052184    190024000 
2842.8844762706    184777000 
2871.3133210333 182820333.33333 
2900.0264542436    181828000 
2929.026718786    176891500 
2958.3169859739    174624000 
2987.9001558336    171863500 
3017.779157392    169533000 
3047.9569489659    166430500 
3078.4365184556    163758000 
3109.2208836401    160730000 
3140.3130924765    157215500 
3171.7162234013    153937000 
3203.4333856353    151873000 
3235.4677194916    149587000 
3267.8223966866    147302000 
3300.5006206534    144164000 
3333.50562686    141612000 
3366.8406831286    139390500 
3400.5090899598    136582500 
3434.5141808594    134480000 
3468.859322668    132333000 
3503.5479158947    129645000 
3538.5833950537    126972500 
3573.9692290042    125003000 
3609.7089212942    122828000 
3645.8060105072 122954333.33333 
3682.2640706123    118485500 
3719.0867113184    124641500 
3756.2775784316    155131500 
3793.8403542159    175016500 
3831.778757758    221277000 
3870.0965453356    136207000 
3908.797510789    236101000 
3947.8854858969    177778500 
3987.3643407558    223107500 
4027.2379841634    228557000 
4067.510364005    196540500 
4108.1854676451    170740500 
4149.2673223215 209791333.33333 
4190.7599955447    203393000 
4232.6675955002    197215500 
4274.9942714552    187589000 
4317.7442141697    130692000 
4360.9216563114    175725500 
4404.5308728746    176075500 
4448.5761816033 169878666.66667 
4493.0619434193    164996000 
4537.9925628535    160510500 
4583.3724884821    156254000 
4629.2062133669 151098666.66667 
4675.4982755006    145964000 
4722.2532582556    142224500 
4769.4757908381 136725333.33333 
4817.1705487465    115648000 
4865.342254234 110614866.66667 
4913.9956767763    124141000 
4963.1356335441 120947333.33333 
5012.7669898795    117223000 
5062.8946597783 113750666.66667 
5113.5236063761    110284000 
5164.6588424398    106915000 
5216.3054308642    103721500 
5268.4684851729 100635166.66667 
5321.1531700246     97105200 
5374.3647017249     94261200 
5428.1083487421 91531533.333333 
5482.3894322295     88382400 
5537.2133265518     85372600 
5592.5854598173     82956300 
5648.5113144155 80628266.666667 
5704.9964275597     77945600 
5762.0463918353     75371500 
5819.6668557536     72799600 
5877.8635243112 70537566.666667 
5936.6421595543 68265233.333333 
5996.0085811498 66095233.333333 
6055.9686669613     64007000 
6116.5283536309 61996766.666667 
6177.6936371672     60075700 
6239.4705735389     58222300 
6301.8652792743 56420533.333333 
6364.883932067     54719900 
6428.5327713877     52709525 
6492.8180991016 48009833.333333 
6557.7462800926     43763700 
6623.3237428935 47837766.666667 
6689.5569803225     46400275 
6756.4525501257 44853133.333333 
6824.0170756269     43364500 
6892.2572463832 41935066.666667 
6961.179818847     40568350 
7030.7916170355 39244733.333333 
7101.0995332059     37996225 
7172.1105285379 36786533.333333 
7243.8316338233     35625700 
7316.2699501615     34511400 
7389.4326496631     33440950 
7463.3269761598     32267300 
7537.9602459214     31146400 
7613.3398483806 30204466.666667 
7689.4732468644     29299575 
7766.367979333     28284575 
7844.0316591264     27348675 
7922.4719757176     26440775 
8001.6966954748     25571575 
8081.7136624296     24734150 
8162.5307990539     24010300 
8244.1561070444     23358075 
8326.5976681148     22647975 
8409.863644796     21756060 
8493.9622812439     20813875 
8578.9019040564     20185225 
8664.6909230969     19199820 
8751.3378323279     20352550 
8838.8512106512     18303975 
8927.2397227577     18869720 
9016.5121199853     18355300 
9106.6772411851     18752880 
9197.744013597     15818500 
9289.721453733     17635440 
9382.6186682703     17020000 
9476.444854953     14629180 
9571.2093035025     15676875 
9666.9213965375     15393800 
9763.5906105029     14852940 
9861.226516608     14294420 
9959.838781774 13131746.666667 
10059.437169592     12452300 
10160.031541288     12896600 
10261.631856701     12471400 
10364.248175268     12046300 
10467.89065702     11638700 
10572.56956359     11152400 
10678.295259226     10686400 
10785.078211819     10218700 
10892.928993937      8892940 
11001.858283876      9618600 
11111.876866715      9371690 
11222.995635382      8999750 
11335.225591736      8649175 
11448.577847653      8380050 
11563.06362613      8058160 
11678.694262391      7750385 
11795.481205015      7516295 
11913.436017065      7235870 
12032.570377236      6967550 
12152.896081008      6761905 
12274.425041818      6515890 
12397.169292236      6280155 
12521.140985159      6055750 
12646.35239501      5810100 
12772.81591896 5229173.3333333 
12900.54407815      5386190 
13029.549518932      5215425 
13159.845014121      5037500 
13291.443464262      4866860 
13424.357898905 4703673.3333333 
13558.601477894 4516643.3333333 
13694.187492673      4338800 
13831.129367599      4197140 
13969.440661275 4061566.6666667 
14109.135067888 3905746.6666667 
14250.226418567      3757410 
14392.728682753      3615870 
14536.65596958      3487587 
14682.022529276      3363630 
14828.842754569 3242796.6666667 
14977.131182115 3126636.6666667 
15126.902493936 3013763.3333333 
15278.171518875 2901436.6666667 
15430.953234064      2791590 
15585.262766404 2686453.3333333 
15741.115394068 2589216.6666667 
15898.526548009 2516595.7142857 
16057.511813489      2357250 
16218.086931624      2363045 
16380.26780094      2181840 
16544.07047895      2250510 
16709.511183739      2041745 
16876.606295577      2080980 
17045.372358532      2022655 
17215.826082118      1841100 
17387.984342939      1833825 
17561.864186368      1797650 
17737.482828232      1741475 
17914.857656514      1662555 
18094.006233079      1508800 
18274.94629541      1533920 
18457.695758364      1487640 
18642.272715948      1377075 
18828.695443107      1378445 
19016.982397539      1334745 
19207.152221514      1272520 
19399.223743729      1168345 
19593.215981166      1186225 
19789.148140978      1142860 
19987.039622388      1100420 
20186.910018612      1059865 
20388.779118798      1021225 
20592.666909986       984262 
20798.593579086       949041 
21006.579514877       915352 
21216.645310025       883130 
21428.811763126     846174.5 
21643.099880757       786242 
21859.530879564       781042 
