#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
6689.5569803225    176622750 
6756.4525501257 170418666.66667 
6824.0170756269    164005750 
6892.2572463832    157865000 
6961.179818847    152026750 
7030.7916170355 145592666.66667 
7101.0995332059    141117750 
7172.1105285379 135947333.33333 
7243.8316338233    130880500 
7316.2699501615 126530333.33333 
7389.4326496631    122100000 
7463.3269761598    117261750 
7537.9602459214    112672000 
7613.3398483806 108828666.66667 
7689.4732468644    105151750 
7766.367979333    101120175 
7844.0316591264     97382925 
7922.4719757176     93706600 
8001.6966954748     90082075 
8081.7136624296     86754125 
8162.5307990539     83552900 
8244.1561070444     80496150 
8326.5976681148     77569475 
8409.863644796     74448100 
8493.9622812439     71540450 
8578.9019040564     68652025 
8664.6909230969     65534940 
8751.3378323279     64531675 
8838.8512106512     60320350 
8927.2397227577     59426000 
9016.5121199853     57377725 
9106.6772411851     56969420 
9197.744013597     51008425 
9289.721453733     53061880 
9382.6186682703     51006520 
9476.444854953     45835560 
9571.2093035025     46916525 
9666.9213965375     45667700 
9763.5906105029     43942740 
9861.226516608     42238000 
9959.838781774 39525706.666667 
10059.437169592     37634000 
10160.031541288     37799500 
10261.631856701     36330800 
10364.248175268     35089950 
10467.89065702     33818700 
10572.56956359 32287333.333333 
10678.295259226     30882950 
10785.078211819     29485150 
10892.928993937     26755500 
11001.858283876     27592350 
11111.876866715     26817850 
11222.995635382 25683066.666667 
11335.225591736     24613950 
11448.577847653     23796300 
11563.06362613 22822533.333333 
11678.694262391     21895450 
11795.481205015     21188600 
11913.436017065     20246000 
12032.570377236     19542100 
12152.896081008     18928550 
12274.425041818 18196066.666667 
12397.169292236     17496400 
12521.140985159 16817566.666667 
12646.35239501     16167900 
12772.81591896     14843000 
12900.54407815 14839033.333333 
13029.549518932     14359500 
13159.845014121 13839866.666667 
13291.443464262     13342100 
13424.357898905     12863800 
13558.601477894 12325433.333333 
13694.187492673 11811266.666667 
13831.129367599     11402500 
13969.440661275     11012600 
14109.135067888 10565666.666667 
14250.226418567 10141133.333333 
14392.728682753      9737740 
14536.65596958      9352414 
14682.022529276      8989170 
14828.842754569 8643956.6666667 
14977.131182115      8308000 
15126.902493936      8000600 
15278.171518875      7699260 
15430.953234064      7409120 
15585.262766404 7130803.3333333 
15741.115394068 6863396.6666667 
15898.526548009      6596610 
16057.511813489      6298850 
16218.086931624      6128045 
16380.26780094      5816720 
16544.07047895      5746935 
16709.511183739      5352855 
16876.606295577      5290980 
17045.372358532      5110610 
17215.826082118      4767400 
17387.984342939      4658100 
17561.864186368      4531930 
17737.482828232      4384105 
17914.857656514      4188025 
18094.006233079      3875795 
18274.94629541      3846545 
18457.695758364      3726120 
18642.272715948      3482630 
18828.695443107      3455830 
19016.982397539      3313350 
19207.152221514      3176915 
19399.223743729      2949005 
19593.215981166      2942310 
19789.148140978      2828240 
19987.039622388      2719080 
20186.910018612      2615115 
20388.779118798      2513025 
20592.666909986      2421600 
20798.593579086      2331620 
21006.579514877      2240765 
21216.645310025      2163690 
21428.811763126      2077280 
21643.099880757      1938650 
21859.530879564      1904655 
22078.12618836      1837775 
22298.907450244      1773980 
22521.896524746      1712810 
22747.115489993      1640050 
22974.586644893      1570800 
23204.332511342      1518550 
23436.375836456      1456090 
23670.73959482      1396585 
23907.446990769      1351235 
24146.521460676      1297100 
24387.986675283      1245490 
24631.866542036 1195683.3333333 
24878.185207456      1149570 
25126.967059531 1104946.6666667 
25378.236730126      1063070 
25632.019097427      1021950 
25888.339288402     982512.5 
26147.222681286 919374.66666667 
26408.694908098 904913.66666667 
26672.781857179     865881.5 
26939.509675751 844158.66666667 
27208.904772509 806934.33333333 
27480.993820234 763648.33333333 
27755.803758436     747151.5 
28033.361796021       721233 
28313.695413981       690638 
28596.832368121       650485 
28882.800691802 636233.33333333 
29171.62869872       611136 
29463.344985707 586946.66666667 
29757.978435564 563946.66666667 
30055.55821992       534193 
30356.113802119       515514 
30659.67494014 501368.66666667 
30966.271689541       482467 
31275.934406437 464442.33333333 
31588.693750501       447260 
31904.580688006     431375.2 
32223.626494886       412642 
32545.862759835       397132 
32871.321387434     374548.5 
33200.034601308       365147 
33532.034947321       352586 
33867.355296794     340462.5 
34206.028849762     325012.5 
34548.08913826       313970 
34893.570029642       303432 
35242.505729939       290031 
35594.930787238     277361.5 
35950.880095111       265359 
36310.388896062       256742 
36673.492785022       248483 
37040.227712872       235280 
37410.629990001     225024.5 
37784.736289901     218656.5 
38162.5836528       209974 
38544.209489328     201547.5 
38929.651584221     193171.5 
39318.948100064     185986.5 
39712.137581064       178202 
40109.258956875       168030 
40510.351546444       164802 
40915.455061908     158744.5 
41324.609612527     151810.5 
41737.855708653       146849 
42155.234265739     141602.5 
42576.786608396     136324.5 
43002.55447448       131459 
43432.580019225       125635 
43866.905819417       120716 
44305.574877612       115813 
44748.630626388     111819.5 
45196.116932652     107937.5 
45648.078101978 103253.66666667 
46104.558882998      96609.9 
46565.604471828     93756.95 
47031.260516546 91556.633333333 
47501.573121712     87871.15 
47976.588852929      84994.9 
48456.354741458 81567.833333333 
48940.918288873      78302.5 
49430.327471761 75207.133333333 
49924.630746479      72253.9 
50423.877053944 69406.366666667 
50928.115824483      65478.7 
51437.396982728 64058.633333333 
51951.770952555     61811.05 
52471.288662081      59504.5 
52996.001548702      56872.1 
53525.961564189     54785.45 
54061.221179831 52799.966666667 
54601.833391629      50530.2 
55147.851725545        48720 
55699.330242801 47013.266666667 
56256.323545229 45048.633333333 
56818.886780681 43127.333333333 
57387.075648488      41417.5 
57960.946404973 39746.866666667 
58540.555869022      37554.3 
59125.961427713      36410.6 
59717.22104199      35189.8 
60314.39325241      33838.2 
60917.537184934      32532.3 
61526.712556783 31289.133333333 
62141.979682351 30057.133333333 
62763.399479174 28820.733333333 
63391.033473966      27898.6 
64024.943808706 26658.357142857 
64665.193246793      25730.9 
65311.845179261     24803.95 
65964.963631053      23629.6 
66624.613267364      22791.8 
67290.859400038     21829.85 
67963.767994038     20970.15 
68643.405673978      20260.8 
69329.839730718     19572.35 
70023.138128025      18697.1 
70723.369509305      17870.5 
71430.603204399      17278.4 
72144.909236443     16713.75 
72866.358328807      15994.3 
73595.021912095     15281.75 
74330.972131216      14244.5 
75074.281852528      13999.9 
75825.024671053        13618 
76583.274917764      13198.1 
77349.107666942     12661.45 
78122.598743611     12152.15 
78903.824731047     11668.25 
79692.862978358     11207.95 
80489.791608141      10770.1 
81294.689524223      10343.8 
82107.636419465     9956.675 
82928.712783659      9578.86 
83757.999911496     9218.665 
84595.579910611 8792.6733333333 
85441.535709717      8387.61 
86295.951066814     8055.425 
87158.910577482       7693.2 
88030.499683257      7510.94 
88910.80468009     7247.335 
89799.912726891 6931.2433333333 
90697.91185416      6631.26 
91604.890972701     6403.165 
92520.939882428 6130.5666666667 
93446.149281253     5844.245 
94380.610774065     5678.355 
95324.416881806         5445 
96277.661050624      5222.77 
97240.43766113      5012.52 
98212.842037741      4811.82 
99194.970458119     4658.865 
100186.9201627      4547.76 
199060.83304441      284.544 
399467.9878358      17.5747 
594753.39981818      3.43976 
793700.71765891      1.08075 
997811.18987739     0.440248 
1193529.3359837     0.211382 
1399507.0114645     0.113696 
