#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
869.99294711603      66.7425 
878.69287658719      83.3714 
887.47980535306      103.304 
896.3546034066      126.249 
914.37133093507      5189.56 
923.51504424442        35890 
932.75019468686      68018.1 
942.07769663373       602160 
951.49847360007      3469410 
961.01345833607      5251100 
970.62359291943      1007310 
980.32982884862      9747660 
990.13312713711      9773800 
1000.0344584085     11387000 
1010.0348029926      9367940 
1020.1351510225       600472 
1030.3365025327      4075650 
1040.639867558     17090800 
1051.0462662336     21315800 
1061.556728896     19111100 
1072.1722961849     24702400 
1082.8940191468     22973900 
1093.7229593382     27162300 
1104.6601889316     52174500 
1115.7067908209     69915200 
1126.8638587291     84942600 
1138.1324973164     80643600 
1149.5138222896     90755300 
1161.0089605125    100967000 
1172.6190501176     93869800 
1184.3452406188     37162345 
1196.188693025      2842810 
1208.1505799552       305423 
1220.2320857548      2352030 
1232.4344066123     29602900 
1244.7587506785    126180000 
1257.2063381852     88243600 
1269.7784015671    160847000 
1282.4761855828    166784000 
1295.3009474386     89785700 
1308.253956913    170884000 
1321.3364964821    189191000 
1334.5498614469    180080500 
1347.8953600614    204819000 
1361.374313662    172117000 
1374.9880567986    201452000 
1388.7379373666    208980000 
1402.6253167403    202002000 
1416.6515699077    204225000 
1430.8180856068 200435411.76471 
1445.1262664628 224876846.15385 
1459.5775291275    208128000 
1474.1733044187    204802500 
1488.9150374629    220288000 
1503.8041878376 215352681.81818 
1518.8422297159    204125000 
1534.0306520131    203258500 
1549.3709585332    195982000 
1564.8646681186    189365000 
1580.5133147997    214965500 
1596.3184479477    205035000 
1612.2816324272    198390500 
1628.4044487515    198989000 
1644.688493239    192852000 
1661.1353781714 181773045.45455 
1677.7467319531    211438000 
1694.5241992726    194792500 
1711.4694412654    180323500 
1728.584135678    189328500 
1745.8699770348    206173000 
1763.3286768051    188818000 
1780.9619635732    203940000 
1798.7715832089    203205000 
1816.759299041    196067000 
1834.9268920314    183196000 
1853.2761609517    174533000 
1871.8089225613    191353000 
1890.5270117869    181927500 
1909.4322819047    181884000 
1928.5266047238    187881000 
1947.811870771    189459000 
1967.2899894787 192761529.41176 
1986.9628893735 182332952.38095 
2006.8325182673    178250500 
2026.9008434499    180186500 
2047.1698518844    172846000 
2067.6415504033    181738100 
2088.3179659073    173773500 
2109.2011455664    173648000 
2130.293157022    160068500 
2151.5960885923    167688000 
2173.1120494782    158581000 
2194.843169973 159366666.66667 
2216.7916016727    150371000 
2238.9595176894    141671000 
2261.3491128663    147454500 
2283.962603995    147804000 
2306.8022300349    135344500 
2329.8702523353    123193500 
2353.1689548586 126205333.33333 
2376.7006444072    117351000 
2400.4676508513    117750500 
2424.4723273598 126370333.33333 
2448.7170506334    125457500 
2473.2042211397 124406333.33333 
2497.9362633511 128303695.65217 
2522.9156259846 117127481.48148 
2548.1447822445    121158000 
2573.6262300669    127396000 
2599.3624923676 120817333.33333 
2625.3561172913    130277500 
2651.6096784642    128577000 
2678.1257752488    125142500 
2704.9070330013 122712666.66667 
2731.9561033313    117610000 
2759.2756643647    120161000 
2786.8684210083    110309000 
2814.7371052184    122327000 
2842.8844762706 115479666.66667 
2871.3133210333 115425333.33333 
2900.0264542436    122538000 
2929.026718786    117760500 
2958.3169859739    117539000 
2987.9001558336    118306000 
3017.779157392    117801000 
3047.9569489659    115130000 
3078.4365184556    114940000 
3109.2208836401    111362500 
3140.3130924765    110406000 
3171.7162234013    106114000 
3203.4333856353    106743500 
3235.4677194916    105417000 
3267.8223966866    104814500 
3300.5006206534    103376000 
3333.50562686    100758000 
3366.8406831286     99485300 
3400.5090899598     98808000 
3434.5141808594     97657100 
3468.859322668     95744100 
3503.5479158947     95148100 
3538.5833950537     93648450 
3573.9692290042     92246700 
3609.7089212942     90781580 
3645.8060105072 89219733.333333 
3682.2640706123     99513150 
3719.0867113184    148951000 
3756.2775784316    168064500 
3793.8403542159    172279000 
3831.778757758    184784000 
3870.0965453356    153766000 
3908.797510789    179429500 
3947.8854858969    161120500 
3987.3643407558    171980500 
4027.2379841634    167381000 
4067.510364005    161513000 
4108.1854676451    146535000 
4149.2673223215 154463333.33333 
4190.7599955447    149958000 
4232.6675955002    145828000 
4274.9942714552    142218000 
4317.7442141697    126046000 
4360.9216563114    134990500 
4404.5308728746    132180000 
4448.5761816033    127572000 
4493.0619434193    123777500 
4537.9925628535    120614500 
4583.3724884821    118169500 
4629.2062133669    114787000 
4675.4982755006    111460000 
4722.2532582556    109037500 
4769.4757908381    106080000 
4817.1705487465    100760200 
4865.342254234 94705933.333333 
4913.9956767763     96725500 
4963.1356335441 93967833.333333 
5012.7669898795     90981300 
5062.8946597783 88878133.333333 
5113.5236063761     86379650 
5164.6588424398 83726333.333333 
5216.3054308642     81444450 
5268.4684851729     79167100 
5321.1531700246 76958233.333333 
5374.3647017249     74872600 
5428.1083487421 72841566.666667 
5482.3894322295 70563566.666667 
5537.2133265518 68401033.333333 
5592.5854598173     66659150 
5648.5113144155     64834600 
5704.9964275597 62914633.333333 
5762.0463918353 60949166.666667 
5819.6668557536     58963800 
5877.8635243112 57281433.333333 
5936.6421595543     55465500 
5996.0085811498     53917000 
6055.9686669613 52307366.666667 
6116.5283536309     50699000 
6177.6936371672 49277266.666667 
6239.4705735389 47773633.333333 
6301.8652792743 46323033.333333 
6364.883932067 45016833.333333 
6428.5327713877     43592975 
6492.8180991016 41662966.666667 
6557.7462800926 38641733.333333 
6623.3237428935     39849900 
