#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
764.43026426165  2.22662E-25 
772.07456690427  5.47202E-25 
779.79531257331  1.31276E-24 
787.59326569905  3.07011E-24 
803.4238903396  7.04308E-24 
811.45812924299  1.57997E-23 
819.57271053542  3.47004E-23 
827.76843764078  7.47005E-23 
844.40658323736   1.5772E-22 
852.85064906973  3.26771E-22 
861.37915556043  6.64769E-22 
869.99294711603  1.32865E-21 
878.69287658719  2.61365E-21 
887.47980535306  5.05771E-21 
896.3546034066  9.62771E-21 
914.37133093507  1.10212E-15 
923.51504424442  3.40945E-15 
932.75019468686   4.5558E-15 
942.07769663373  7.63436E-15 
951.49847360007  1.33859E-14 
961.01345833607  2.18592E-14 
970.62359291943  2.53559E-14 
980.32982884862  5.79682E-14 
990.13312713711  9.35104E-14 
1000.0344584085  1.31166E-13 
1010.0348029926  1.76834E-13 
1020.1351510225  3.23518E-13 
1030.3365025327  6.37317E-13 
1040.639867558  9.58535E-13 
1051.0462662336  1.16895E-12 
1061.556728896  2.42604E-12 
1072.1722961849   3.3956E-12 
1082.8940191468  5.38202E-12 
1093.7229593382  6.86648E-12 
1104.6601889316 1.1827215E-11 
1115.7067908209  2.50004E-11 
1126.8638587291  4.22021E-11 
1138.1324973164   6.1977E-11 
1149.5138222896  8.62878E-11 
1161.0089605125  1.14902E-10 
1172.6190501176  1.66188E-10 
1184.3452406188 2.142255E-10 
1196.188693025  2.31301E-10 
1208.1505799552  1.14656E-10 
1220.2320857548  4.74182E-10 
1232.4344066123   8.2246E-10 
1244.7587506785  1.806925E-9 
1257.2063381852   3.05369E-9 
1269.7784015671   4.30373E-9 
1282.4761855828  6.220905E-9 
1295.3009474386   9.43738E-9 
1308.253956913   1.32481E-8 
1321.3364964821   1.70689E-8 
1334.5498614469  2.541905E-8 
1347.8953600614   4.05697E-8 
1361.374313662   5.05138E-8 
1374.9880567986   7.35493E-8 
1388.7379373666   9.71064E-8 
1402.6253167403    1.6307E-7 
1416.6515699077   2.34651E-7 
1430.8180856068 3.4613288235294E-7 
1445.1262664628 4.5535830769231E-7 
1459.5775291275   6.65108E-7 
1474.1733044187   8.82698E-7 
1488.9150374629   1.42338E-6 
1503.8041878376 1.8364527272727E-6 
1518.8422297159   3.09548E-6 
1534.0306520131   1.51046E-5 
1549.3709585332   2.74272E-5 
1564.8646681186  7.951395E-5 
1580.5133147997  0.000114474 
1596.3184479477   9.50708E-5 
1612.2816324272  7.832045E-5 
1628.4044487515   0.00016325 
1644.688493239 0.0002194655 
1661.1353781714 0.0004152245 
1677.7467319531   0.00201075 
1694.5241992726   0.00715753 
1711.4694412654    0.0191441 
1728.584135678    0.0482105 
1745.8699770348    0.0547625 
1763.3286768051   0.06996945 
1780.9619635732    0.1633365 
1798.7715832089    0.2490555 
1816.759299041      0.39453 
1834.9268920314     0.297512 
1853.2761609517    0.4294825 
1871.8089225613    0.6844475 
1890.5270117869      1.11916 
1909.4322819047      1.34905 
1928.5266047238    1.1505905 
1947.811870771 3.1729018181818 
1967.2899894787 4.4537752941176 
1986.9628893735 4.7011471428571 
2006.8325182673      4.57752 
2026.9008434499        5.766 
2047.1698518844     6.466975 
2067.6415504033      7.73396 
2088.3179659073      24.9393 
2109.2011455664     14.41565 
2130.293157022     31.40695 
2151.5960885923     39.57155 
2173.1120494782     42.25485 
2194.843169973 69.866933333333 
2216.7916016727      104.337 
2238.9595176894      162.065 
2261.3491128663    127.62705 
2283.962603995 180.40513333333 
2306.8022300349     262.2965 
2329.8702523353     294.6645 
2353.1689548586 217.36866666667 
2376.7006444072     297.9365 
2400.4676508513      432.386 
2424.4723273598 927.35433333333 
2448.7170506334    1034.6405 
2473.2042211397 454.52066666667 
2497.9362633511 569.02873913043 
2522.9156259846 1277.0521481481 
2548.1447822445      4118.62 
2573.6262300669 3384.6666666667 
2599.3624923676      3238.09 
2625.3561172913      13172.2 
2651.6096784642 21056.766666667 
2678.1257752488     19171.55 
2704.9070330013 14071.916666667 
2731.9561033313      9591.49 
2759.2756643647     13402.29 
2786.8684210083      3225.09 
2814.7371052184 14965.766666667 
2842.8844762706 6006.2866666667 
2871.3133210333      36280.8 
2900.0264542436      76368.5 
2929.026718786     68581.15 
2958.3169859739      65635.1 
2987.9001558336      61945.4 
3017.779157392      78699.4 
3047.9569489659     99090.05 
3078.4365184556       121284 
3109.2208836401     147851.5 
3140.3130924765     164264.5 
3171.7162234013       157421 
3203.4333856353       152158 
3235.4677194916       223887 
3267.8223966866     292061.5 
3300.5006206534     257324.5 
3333.50562686       233491 
3366.8406831286     176612.5 
3400.5090899598       250418 
3434.5141808594       278279 
3468.859322668       321079 
3503.5479158947       346668 
3538.5833950537       294319 
3573.9692290042       249225 
3609.7089212942     402586.4 
3645.8060105072 509984.66666667 
3682.2640706123       530706 
3719.0867113184     342944.5 
3756.2775784316       477779 
3793.8403542159     321023.5 
3831.778757758     252400.5 
3870.0965453356       465683 
3908.797510789       373020 
3947.8854858969     339843.5 
3987.3643407558     860257.5 
4027.2379841634       900632 
4067.510364005       947179 
4108.1854676451     962605.5 
4149.2673223215       846413 
4190.7599955447     980095.5 
4232.6675955002    1009095.5 
4274.9942714552       793429 
4317.7442141697      1142785 
4360.9216563114      1152925 
4404.5308728746      1290975 
4448.5761816033      1492320 
4493.0619434193      1685930 
4537.9925628535      1715210 
4583.3724884821      1762080 
4629.2062133669 1823506.6666667 
4675.4982755006      1839025 
4722.2532582556      1934050 
4769.4757908381      1984390 
4817.1705487465      1973150 
4865.342254234 1942646.6666667 
4913.9956767763      2031920 
4963.1356335441      1952300 
5012.7669898795      1968780 
5062.8946597783 1997433.3333333 
5113.5236063761      1890770 
5164.6588424398      1873300 
5216.3054308642      2064680 
5268.4684851729      2097070 
5321.1531700246 2162493.3333333 
5374.3647017249      2151575 
5428.1083487421 2214886.6666667 
5482.3894322295 2213756.6666667 
5537.2133265518 2252516.6666667 
5592.5854598173      2288845 
5648.5113144155 2277516.6666667 
5704.9964275597 2313416.6666667 
5762.0463918353      2332200 
5819.6668557536      2385470 
