#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
764.43026426165  3.60351E-25 
772.07456690427  8.91484E-25 
779.79531257331  2.15349E-24 
787.59326569905  5.05429E-24 
803.4238903396  1.16892E-23 
811.45812924299  2.64127E-23 
819.57271053542  5.83618E-23 
827.76843764078  1.26383E-22 
844.40658323736  2.68377E-22 
852.85064906973  5.59098E-22 
861.37915556043  1.14365E-21 
869.99294711603  2.29633E-21 
878.69287658719  4.54356E-21 
887.47980535306  8.83713E-21 
896.3546034066  1.69031E-20 
914.37133093507  1.30947E-15 
923.51504424442  4.46331E-15 
932.75019468686  6.38423E-15 
942.07769663373  1.07245E-14 
951.49847360007   1.8843E-14 
961.01345833607  3.46713E-14 
970.62359291943  4.36998E-14 
980.32982884862  9.09148E-14 
990.13312713711  1.49197E-13 
1000.0344584085  2.19524E-13 
1010.0348029926  3.25623E-13 
1020.1351510225  5.19399E-13 
1030.3365025327  1.14444E-12 
1040.639867558  1.71412E-12 
1051.0462662336  2.12372E-12 
1061.556728896  4.44379E-12 
1072.1722961849  6.40585E-12 
1082.8940191468  9.96399E-12 
1093.7229593382  1.29933E-11 
1104.6601889316  2.19002E-11 
1115.7067908209  4.95668E-11 
1126.8638587291  8.55422E-11 
1138.1324973164  1.27569E-10 
1149.5138222896  1.81341E-10 
1161.0089605125  2.44262E-10 
1172.6190501176  3.60923E-10 
1184.3452406188  4.48557E-10 
1196.188693025  2.91235E-10 
1208.1505799552  1.62074E-10 
1220.2320857548  5.19196E-10 
1232.4344066123   1.47913E-9 
1244.7587506785  3.375105E-9 
1257.2063381852   5.19414E-9 
1269.7784015671   7.46774E-9 
1282.4761855828   9.37141E-9 
1295.3009474386   1.31203E-8 
1308.253956913   1.86075E-8 
1321.3364964821   2.22267E-8 
1334.5498614469   3.15912E-8 
1347.8953600614   4.94277E-8 
1361.374313662   5.87875E-8 
1374.9880567986  8.024785E-8 
1388.7379373666   1.11999E-7 
1402.6253167403  1.784115E-7 
1416.6515699077   2.42425E-7 
1430.8180856068 3.7977094117647E-7 
1445.1262664628      4.76E-7 
1459.5775291275   7.28457E-7 
1474.1733044187   9.09573E-7 
1488.9150374629   1.53065E-6 
1503.8041878376 1.9606440909091E-6 
1518.8422297159   3.31433E-6 
1534.0306520131  6.544065E-6 
1549.3709585332   9.21577E-6 
1564.8646681186 1.4269205E-5 
1580.5133147997   1.97075E-5 
1596.3184479477   2.12026E-5 
1612.2816324272   2.36682E-5 
1628.4044487515   3.33039E-5 
1644.688493239  4.445815E-5 
1661.1353781714 6.7624018181818E-5 
1677.7467319531  0.000114492 
1694.5241992726 0.0001750845 
1711.4694412654 0.0002492625 
1728.584135678 0.0004004405 
1745.8699770348  0.000475998 
1763.3286768051  0.000618686 
1780.9619635732 0.0010512105 
1798.7715832089  0.001540305 
1816.759299041   0.00208396 
1834.9268920314  0.002405045 
1853.2761609517   0.00313044 
1871.8089225613   0.00434368 
1890.5270117869  0.006356675 
1909.4322819047  0.009035475 
1928.5266047238  0.009387425 
1947.811870771 0.018803118181818 
1967.2899894787 0.027057376470588 
1986.9628893735 0.030043966666667 
2006.8325182673    0.0371221 
2026.9008434499    0.0459168 
2047.1698518844   0.05614605 
2067.6415504033   0.06570891 
2088.3179659073      0.12414 
2109.2011455664     0.136989 
2130.293157022    0.1756505 
2151.5960885923    0.1985775 
2173.1120494782    0.2091825 
2194.843169973 0.35640066666667 
2216.7916016727      0.46724 
2238.9595176894    0.7948365 
2261.3491128663     0.725603 
2283.962603995 0.99636666666667 
2306.8022300349     1.932425 
2329.8702523353     2.199205 
2353.1689548586      1.64282 
2376.7006444072     3.423255 
2400.4676508513     5.156505 
2424.4723273598      8.28839 
2448.7170506334     11.02566 
2473.2042211397 8.8374166666667 
2497.9362633511 10.781939565217 
2522.9156259846 32.195944444444 
2548.1447822445     33.91245 
2573.6262300669 34.330333333333 
2599.3624923676 58.780233333333 
2625.3561172913     117.0049 
2651.6096784642      126.175 
2678.1257752488     123.2673 
2704.9070330013 167.45166666667 
2731.9561033313      194.123 
2759.2756643647 348.37966666667 
2786.8684210083      325.113 
