#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
288.29907038004  3.57029E-23 
294.09388169468  2.30636E-22 
300.00516871675  8.66178E-22 
306.03527260795  5.10783E-21 
315.30844740325  5.59485E-20 
324.86260866801  5.28762E-19 
334.70627057326  4.36306E-18 
344.8482052779   3.1811E-17 
355.29745074603  1.72431E-16 
362.43892950602  8.58216E-16 
373.42119150899  3.94371E-15 
384.7362270329  1.96962E-14 
392.46942519626   9.0391E-14 
404.36164124913  3.83656E-13 
412.48931023824   1.3243E-12 
420.78034537403  3.80317E-12 
429.23803031605  1.04843E-11 
437.8657147254   3.9703E-11 
446.66681559138  1.25582E-10 
455.64481858477  3.38469E-10 
469.4513122327  9.72098E-10 
478.88728360858   2.66589E-9 
488.51291800911   7.00081E-9 
498.3320276611   1.76536E-8 
503.31534793771   2.87555E-8 
508.34850141708   5.01451E-8 
518.56630629557   1.00325E-7 
528.98948905211   2.27031E-7 
539.62217778206   4.97593E-7 
545.01839955988   1.05814E-6 
555.97326939103   2.18686E-6 
567.14833210579   4.39888E-6 
578.54801358112   8.48997E-6 
584.33349371693   1.65053E-5 
596.07859694064   3.08657E-5 
608.05977673914   5.64701E-5 
614.14037450653   0.00010119 
626.48459603412  0.000177763 
639.0769364144   0.00030646 
645.46770577855  0.000518926 
651.92238283633  0.000781115 
658.44160666469   0.00110755 
671.67628295866   0.00179938 
678.39304578824    0.0028792 
692.02874600859   0.00454033 
698.94903346867   0.00706065 
712.99790904139    0.0113007 
720.12788813181    0.0170991 
734.60245868325    0.0245651 
741.94848327009    0.0363348 
749.36796810279    0.0531418 
764.43026426165    0.0768878 
772.07456690427     0.110098 
779.79531257331     0.156084 
787.59326569905     0.215586 
803.4238903396     0.300053 
811.45812924299     0.420501 
819.57271053542     0.574927 
827.76843764078     0.767265 
844.40658323736    0.0460559 
852.85064906973    0.0588214 
861.37915556043    0.0746234 
869.99294711603    0.0936135 
878.69287658719     0.117715 
887.47980535306     0.146535 
896.3546034066     0.179942 
914.37133093507      23.7524 
923.51504424442      117.749 
932.75019468686      165.219 
942.07769663373      224.159 
951.49847360007      302.934 
961.01345833607      381.135 
970.62359291943      406.048 
980.32982884862      532.308 
990.13312713711      603.932 
1000.0344584085      764.258 
1010.0348029926       902.93 
1020.1351510225      908.239 
1030.3365025327      1224.63 
1040.639867558      1450.03 
1051.0462662336      1690.61 
1061.556728896      1919.28 
1072.1722961849      2281.72 
1082.8940191468      2650.37 
1093.7229593382      2979.56 
1104.6601889316     10999.56 
1115.7067908209      20898.1 
1126.8638587291        27493 
1138.1324973164        32201 
1149.5138222896      34294.8 
1161.0089605125      43640.2 
1172.6190501176      49588.7 
1184.3452406188      41824.3 
1196.188693025      34024.3 
1208.1505799552      8209.73 
1220.2320857548      36557.9 
1232.4344066123      71076.6 
1244.7587506785     177904.5 
1257.2063381852       275233 
1269.7784015671       524208 
1282.4761855828      2148145 
1295.3009474386      1526700 
1308.253956913      4034790 
1321.3364964821      5489080 
1334.5498614469      7563855 
1347.8953600614      8103690 
1361.374313662      8036540 
1374.9880567986      6925160 
1388.7379373666      6191190 
1402.6253167403     10485885 
1416.6515699077     14650900 
1430.8180856068 14017088.235294 
1445.1262664628 18739946.153846 
1459.5775291275     18803000 
1474.1733044187     21579200 
1488.9150374629     26930400 
1503.8041878376 24480840.909091 
1518.8422297159     12306900 
1534.0306520131     18655500 
1549.3709585332     14379900 
1564.8646681186     18670950 
1580.5133147997     38634300 
1596.3184479477     44190900 
1612.2816324272     38568300 
1628.4044487515     39696400 
1644.688493239     50818250 
1661.1353781714 54233445.454545 
1677.7467319531     75743500 
1694.5241992726     54142100 
1711.4694412654     64873150 
1728.584135678     73815000 
1745.8699770348     84910500 
1763.3286768051     70245250 
1780.9619635732     86423750 
