#  WAVELENGTH	        FLUX	
#  (ANGSTROM)	(ERG/CM2/S/A)	
############	############	
651.92238283633  4.75696E-25 
658.44160666469  1.01129E-24 
671.67628295866  2.88891E-24 
678.39304578824  7.99016E-24 
692.02874600859  2.14148E-23 
698.94903346867  5.56046E-23 
712.99790904139  1.54335E-22 
720.12788813181  3.78785E-22 
734.60245868325  8.31181E-22 
741.94848327009   1.9437E-21 
749.36796810279  4.43783E-21 
764.43026426165  9.90646E-21 
772.07456690427  2.16131E-20 
779.79531257331  4.61974E-20 
787.59326569905  9.61698E-20 
803.4238903396  1.98061E-19 
811.45812924299  3.99566E-19 
819.57271053542  7.90352E-19 
827.76843764078  1.53615E-18 
844.40658323736  2.93549E-18 
852.85064906973  5.51936E-18 
861.37915556043  1.02135E-17 
869.99294711603  1.85968E-17 
878.69287658719  3.34377E-17 
887.47980535306  5.92261E-17 
896.3546034066  1.03444E-16 
914.37133093507  1.35942E-12 
923.51504424442  4.80717E-12 
932.75019468686  6.32046E-12 
942.07769663373  1.10814E-11 
951.49847360007   1.7952E-11 
961.01345833607      2.9E-11 
970.62359291943  4.03194E-11 
980.32982884862  5.74981E-11 
990.13312713711  8.04964E-11 
1000.0344584085  1.32035E-10 
1010.0348029926  1.86924E-10 
1020.1351510225  2.66706E-10 
1030.3365025327  4.01761E-10 
1040.639867558  5.78366E-10 
1051.0462662336  7.89896E-10 
1061.556728896   1.10469E-9 
1072.1722961849   1.56492E-9 
1082.8940191468   2.15518E-9 
1093.7229593382   2.79287E-9 
1104.6601889316   5.24277E-9 
1115.7067908209   8.98856E-9 
1126.8638587291    1.2651E-8 
1138.1324973164   1.70663E-8 
1149.5138222896   2.24438E-8 
1161.0089605125   3.08579E-8 
1172.6190501176   4.08785E-8 
1184.3452406188  5.859595E-8 
1196.188693025   7.99837E-8 
1208.1505799552   6.56905E-8 
1220.2320857548   1.48799E-7 
1232.4344066123   2.13993E-7 
1244.7587506785   3.39092E-7 
1257.2063381852   5.12705E-7 
1269.7784015671   6.82999E-7 
1282.4761855828 1.0181775E-6 
1295.3009474386   1.48478E-6 
1308.253956913   2.01393E-6 
1321.3364964821   2.61042E-6 
1334.5498614469   3.84646E-6 
1347.8953600614   5.75533E-6 
1361.374313662   7.28196E-6 
1374.9880567986  1.002766E-5 
1388.7379373666   1.39539E-5 
1402.6253167403  2.051005E-5 
1416.6515699077   2.79975E-5 
1430.8180856068 3.8678947058824E-5 
1445.1262664628 4.9628223076923E-5 
1459.5775291275   6.85188E-5 
1474.1733044187  8.889445E-5 
1488.9150374629   0.00013457 
1503.8041878376 0.00016660368181818 
1518.8422297159  0.000251264 
1534.0306520131   0.01563535 
1549.3709585332    0.0425789 
1564.8646681186   0.08903875 
1580.5133147997    0.2231315 
1596.3184479477      0.26134 
1612.2816324272    0.3192225 
1628.4044487515     0.435254 
1644.688493239       0.5621 
1661.1353781714 0.91889972727273 
1677.7467319531      4.48975 
1694.5241992726     10.97285 
1711.4694412654      17.1962 
1728.584135678      33.5081 
1745.8699770348      61.9092 
1763.3286768051      63.0642 
1780.9619635732      96.3992 
1798.7715832089     101.8154 
1816.759299041      133.686 
1834.9268920314      145.237 
1853.2761609517       217.64 
1871.8089225613     304.8765 
1890.5270117869     422.2505 
1909.4322819047     487.5105 
1928.5266047238      532.484 
1947.811870771 920.71681818182 
1967.2899894787 1066.0952941176 
1986.9628893735 1293.3580952381 
2006.8325182673      1288.79 
2026.9008434499      1852.43 
2047.1698518844     1837.545 
2067.6415504033    2677.1395 
2088.3179659073      3505.38 
2109.2011455664      2524.81 
2130.293157022      4083.98 
2151.5960885923     5575.225 
2173.1120494782     6987.455 
2194.843169973 8180.9166666667 
2216.7916016727    10753.765 
2238.9595176894     9947.805 
2261.3491128663      9192.04 
2283.962603995 13567.533333333 
2306.8022300349     11731.85 
2329.8702523353     5128.205 
2353.1689548586 7091.9033333333 
2376.7006444072     3969.835 
2400.4676508513     6746.395 
2424.4723273598 25801.166666667 
2448.7170506334     30104.25 
2473.2042211397 18761.433333333 
2497.9362633511 21798.756521739 
2522.9156259846 21912.359259259 
2548.1447822445     39008.45 
2573.6262300669 25412.766666667 
2599.3624923676 14953.733333333 
2625.3561172913      69873.7 
2651.6096784642 116228.33333333 
2678.1257752488     114087.3 
2704.9070330013 82537.966666667 
2731.9561033313 47063.933333333 
2759.2756643647 52051.166666667 
2786.8684210083    10064.485 
2814.7371052184 80013.866666667 
2842.8844762706 92506.933333333 
2871.3133210333 197760.33333333 
2900.0264542436       318514 
2929.026718786     290114.5 
2958.3169859739       361739 
2987.9001558336     389367.5 
3017.779157392       443579 
3047.9569489659     455708.5 
3078.4365184556       525003 
3109.2208836401       551672 
3140.3130924765     571806.5 
3171.7162234013       527179 
3203.4333856353     528517.5 
3235.4677194916       658338 
3267.8223966866     845708.5 
3300.5006206534     821173.5 
3333.50562686       738020 
3366.8406831286     716847.5 
3400.5090899598       952162 
3434.5141808594      1062410 
3468.859322668      1058830 
3503.5479158947      1146285 
3538.5833950537    1107559.5 
3573.9692290042      1012500 
3609.7089212942      1214414 
3645.8060105072 1422133.3333333 
3682.2640706123      1664815 
3719.0867113184      1782880 
3756.2775784316      2001565 
3793.8403542159      1734760 
3831.778757758      1421205 
3870.0965453356      1833270 
3908.797510789     991729.5 
3947.8854858969       693898 
3987.3643407558      2413210 
4027.2379841634      3084130 
4067.510364005      3311040 
4108.1854676451      3557415 
4149.2673223215      3450260 
4190.7599955447      3602230 
4232.6675955002      3655070 
4274.9942714552      2986720 
4317.7442141697      3959805 
4360.9216563114      4088090 
4404.5308728746      4226035 
4448.5761816033 4642336.6666667 
4493.0619434193      5126270 
4537.9925628535      5070360 
4583.3724884821      5161915 
4629.2062133669 5318086.6666667 
4675.4982755006      5210585 
4722.2532582556      5571525 
4769.4757908381 5701473.3333333 
4817.1705487465      5597935 
4865.342254234 5381973.3333333 
4913.9956767763      5633400 
4963.1356335441      5358780 
5012.7669898795      5450870 
5062.8946597783 5570303.3333333 
5113.5236063761      5214965 
5164.6588424398      5199630 
5216.3054308642      5424875 
5268.4684851729 5349216.6666667 
5321.1531700246 5541603.3333333 
5374.3647017249      5493985 
5428.1083487421      5644190 
5482.3894322295      5550000 
5537.2133265518 5626876.6666667 
5592.5854598173      5706280 
5648.5113144155 5594606.6666667 
5704.9964275597 5685186.6666667 
5762.0463918353      5678460 
5819.6668557536 5769823.3333333 
5877.8635243112 5599393.3333333 
5936.6421595543 5674493.3333333 
5996.0085811498      5591200 
6055.9686669613      5503500 
6116.5283536309      5202800 
6177.6936371672      5373970 
6239.4705735389 5219616.6666667 
6301.8652792743      5189930 
6364.883932067      5183980 
6428.5327713877    5125027.5 
6492.8180991016 5123033.3333333 
6557.7462800926      4884640 
6623.3237428935      5041400 
6689.5569803225      5003455 
6756.4525501257      4927400 
6824.0170756269      4871150 
