#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    2.8184e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.4500   0.09000000   0.0900   -3.4157   3.3664   5.2256   13.309   25.710   22.034   19.979   17.109   14.426   11.119   10.535   10.248   1.46765435   1
   0.013400   9.4500   0.10000000   0.1000   -3.2293   3.3932   5.1919   12.843   23.614   20.476   18.533   16.032   13.586   10.722   10.131   9.832   1.57040203   1
   0.013400   9.4500   0.12000000   0.1200   -2.9607   3.4288   5.1451   12.172   20.784   18.352   16.552   14.539   12.412   10.142   9.542   9.231   1.74782515   1
   0.013400   9.4500   0.14000000   0.1400   -2.7797   3.4481   5.1081   11.719   19.350   17.207   15.493   13.700   11.731   9.735   9.131   8.822   1.89584959   1
   0.013400   9.4500   0.16000000   0.1600   -2.6384   3.4616   5.0789   11.366   18.347   16.396   14.724   13.082   11.238   9.417   8.810   8.504   2.02115250   1
   0.013400   9.4500   0.20000000   0.2000   -2.4223   3.4803   5.0345   10.826   17.028   15.291   13.679   12.217   10.540   8.922   8.312   8.017   2.22178221   1
   0.013400   9.4500   0.25000000   0.2500   -2.2192   3.4964   4.9928   10.318   15.951   14.362   12.786   11.452   9.928   8.456   7.842   7.560   2.40809011   1
   0.013400   9.4500   0.33241168   0.3324   -1.9562   3.5126   4.9185   9.661   14.812   13.344   11.819   10.591   9.190   7.836   7.217   6.950   2.62047577   1
   0.013400   9.4500   0.34911439   0.3491   -1.9050   3.5153   4.8993   9.532   14.612   13.161   11.646   10.432   9.051   7.714   7.094   6.829   2.65382361   1
   0.013400   9.4500   0.34999999   0.3500   -1.9026   3.5155   4.8987   9.526   14.601   13.152   11.637   10.424   9.044   7.709   7.088   6.824   2.65552020   0
   0.013400   9.4500   0.35404760   0.3540   -1.8901   3.5164   4.8950   9.495   14.547   13.103   11.590   10.382   9.009   7.680   7.058   6.795   2.66318679   1
   0.013400   9.4500   0.40000001   0.4000   -1.7602   3.5266   4.8587   9.170   13.991   12.591   11.104   9.947   8.647   7.380   6.752   6.499   2.74133730   1
