#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    1.1221e+10 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   10.0500   0.09577767   0.0958   -2.9587   3.5287   5.4447   12.167   17.472   15.521   13.726   12.481   11.414   10.349   10.027   9.934   1.52825892   1
   0.000134   10.0500   0.10488296   0.1049   -2.7581   3.5536   5.3833   11.665   16.056   14.532   12.940   11.828   10.939   9.938   9.522   9.399   1.61696875   1
   0.000134   10.0500   0.11155534   0.1116   -2.6219   3.5706   5.3416   11.325   15.164   13.886   12.433   11.405   10.611   9.657   9.193   9.058   1.67702913   1
   0.000134   10.0500   0.13155533   0.1316   -2.3908   3.5917   5.2665   10.747   13.987   12.969   11.674   10.756   10.042   9.150   8.642   8.491   1.83651268   1
   0.000134   10.0500   0.15155534   0.1516   -2.2304   3.6029   5.2125   10.346   13.307   12.409   11.186   10.324   9.642   8.785   8.264   8.103   1.97060776   1
   0.000134   10.0500   0.17781945   0.1778   -2.0715   3.6121   5.1599   9.949   12.695   11.889   10.721   9.903   9.246   8.416   7.889   7.723   2.11763549   1
   0.000134   10.0500   0.18311067   0.1831   -2.0424   3.6138   5.1502   9.876   12.585   11.795   10.636   9.825   9.173   8.348   7.820   7.655   2.14393187   1
   0.000134   10.0500   0.22888835   0.2289   -1.8344   3.6250   5.0840   9.356   11.824   11.138   10.038   9.277   8.653   7.861   7.334   7.168   2.33634281   1
   0.000134   10.0500   0.27888834   0.2789   -1.6614   3.6346   5.0352   8.923   11.197   10.595   9.542   8.821   8.220   7.456   6.934   6.772   2.49321747   1
   0.000134   10.0500   0.32456589   0.3245   -1.5333   3.6426   5.0050   8.603   10.725   10.189   9.172   8.482   7.899   7.159   6.644   6.487   2.60386515   1
   0.000134   10.0500   0.34999999   0.3500   -1.4697   3.6466   4.9900   8.444   10.492   9.989   8.990   8.314   7.740   7.011   6.500   6.347   2.65552020   1
