#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    6.3096e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   7.8000   0.09148076   0.0915   -2.6250   3.3878   4.5277   11.333   20.641   18.513   16.875   14.630   12.275   9.224   8.666   8.243   1.48352957   0
   0.021238   7.8000   0.09496828   0.0950   -2.5989   3.3912   4.5313   11.267   20.427   18.332   16.699   14.488   12.160   9.165   8.606   8.188   1.51998043   0
   0.021238   7.8000   0.10296151   0.1030   -2.5400   3.3988   4.5380   11.120   19.938   17.923   16.302   14.170   11.900   9.034   8.473   8.062   1.59892321   0
   0.021238   7.8000   0.11482563   0.1148   -2.4615   3.4088   4.5467   10.924   19.293   17.383   15.778   13.749   11.557   8.858   8.294   7.894   1.70509601   0
   0.021238   7.8000   0.12296151   0.1230   -2.4115   3.4154   4.5528   10.799   18.870   17.030   15.436   13.476   11.334   8.746   8.180   7.787   1.77141464   0
   0.021238   7.8000   0.12661707   0.1266   -2.3908   3.4180   4.5553   10.747   18.699   16.887   15.298   13.365   11.243   8.700   8.133   7.743   1.79971743   0
   0.021238   7.8000   0.14296152   0.1430   -2.3037   3.4291   4.5652   10.529   17.976   16.285   14.715   12.899   10.862   8.505   7.935   7.556   1.91567707   0
   0.021238   7.8000   0.16592301   0.1659   -2.2049   3.4403   4.5762   10.282   17.279   15.687   14.147   12.432   10.471   8.279   7.705   7.341   2.05468392   0
   0.021238   7.8000   0.18627521   0.1863   -2.1274   3.4490   4.5834   10.088   16.761   15.236   13.718   12.076   10.176   8.102   7.525   7.171   2.15920019   0
   0.021238   7.8000   0.20740378   0.2074   -2.0551   3.4570   4.5898   9.908   16.299   14.829   13.322   11.747   9.908   7.938   7.359   7.015   2.25323844   0
