#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    1.7783e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   9.2500   0.09577767   0.0958   -2.9675   3.5272   5.4475   12.189   17.551   15.572   13.767   12.514   11.434   10.366   10.050   9.960   1.52825892   0
   0.000134   9.2500   0.09718344   0.0972   -2.9366   3.5310   5.4383   12.111   17.325   15.419   13.642   12.411   11.361   10.302   9.970   9.874   1.54248154   1
   0.000134   9.2500   0.09963053   0.0996   -2.8816   3.5379   5.4216   11.974   16.924   15.144   13.422   12.229   11.233   10.190   9.829   9.723   1.56678212   1
   0.000134   9.2500   0.11155534   0.1116   -2.6305   3.5693   5.3450   11.346   15.225   13.930   12.466   11.432   10.632   9.674   9.213   9.079   1.67702913   1
   0.000134   9.2500   0.13155533   0.1316   -2.4026   3.5904   5.2734   10.777   14.048   13.017   11.713   10.789   10.071   9.176   8.670   8.519   1.83651268   1
   0.000134   9.2500   0.15155534   0.1516   -2.2500   3.6017   5.2272   10.395   13.387   12.475   11.244   10.376   9.691   8.830   8.310   8.151   1.97060776   1
   0.000134   9.2500   0.18311067   0.1831   -2.0752   3.6127   5.1788   9.958   12.693   11.891   10.726   9.909   9.254   8.427   7.901   7.736   2.14393187   1
   0.000134   9.2500   0.22888835   0.2289   -1.8750   3.6242   5.1215   9.457   11.946   11.249   10.145   9.380   8.754   7.960   7.434   7.269   2.33634281   1
   0.000134   9.2500   0.27888834   0.2789   -1.6994   3.6339   5.0703   9.018   11.310   10.699   9.642   8.917   8.314   7.549   7.027   6.865   2.49321747   1
   0.000134   9.2500   0.34999999   0.3500   -1.4956   3.6454   5.0112   8.509   10.580   10.066   9.061   8.381   7.804   7.072   6.561   6.407   2.65552020   1
   0.000134   9.2500   0.36215076   0.3621   -1.4646   3.6474   5.0031   8.432   10.465   9.968   8.972   8.298   7.727   7.001   6.492   6.339   2.67811966   1
   0.000134   9.2500   0.40000001   0.4000   -1.3733   3.6532   4.9782   8.203   10.131   9.682   8.711   8.058   7.499   6.789   6.287   6.139   2.74133730   1
   0.000134   9.2500   0.40727496   0.4073   -1.3521   3.6551   4.9724   8.150   10.044   9.610   8.648   8.001   7.446   6.742   6.242   6.095   2.75237989   1
   0.000134   9.2500   0.44999999   0.4500   -1.2345   3.6657   4.9403   7.856   9.563   9.217   8.299   7.686   7.155   6.480   5.994   5.857   2.81098008   1
   0.000134   9.2500   0.50000000   0.5000   -1.0821   3.6804   4.8926   7.475   8.932   8.706   7.849   7.282   6.780   6.148   5.682   5.559   2.86847806   1
   0.000134   9.2500   0.53250134   0.5325   -0.9748   3.6911   4.8557   7.207   8.496   8.352   7.539   7.001   6.520   5.917   5.468   5.354   2.90072250   1
   0.000134   9.2500   0.55000001   0.5500   -0.9197   3.6967   4.8367   7.069   8.275   8.172   7.382   6.858   6.388   5.799   5.359   5.251   2.91663504   1
   0.000134   9.2500   0.60000002   0.6000   -0.7525   3.7168   4.7880   6.651   7.587   7.613   6.905   6.430   5.996   5.460   5.052   4.960   2.95739889   1
   0.000134   9.2500   0.61392224   0.6139   -0.7056   3.7231   4.7759   6.534   7.396   7.457   6.773   6.312   5.889   5.369   4.970   4.883   2.96766472   1
   0.000134   9.2500   0.64999998   0.6500   -0.5885   3.7387   4.7462   6.241   6.937   7.074   6.449   6.020   5.624   5.143   4.768   4.693   2.99236870   1
   0.000134   9.2500   0.69188505   0.6918   -0.4557   3.7578   4.7169   5.909   6.442   6.650   6.090   5.699   5.334   4.897   4.551   4.490   3.01792908   1
   0.000134   9.2500   0.69999999   0.7000   -0.4308   3.7614   4.7113   5.847   6.353   6.572   6.024   5.639   5.280   4.852   4.511   4.452   3.02253795   1
   0.000134   9.2500   0.71097094   0.7109   -0.3973   3.7662   4.7038   5.763   6.237   6.469   5.936   5.559   5.208   4.790   4.456   4.401   3.02860689   1
   0.000134   9.2500   0.75000000   0.7499   -0.2817   3.7825   4.6767   5.474   5.853   6.119   5.637   5.292   4.966   4.580   4.266   4.224   3.04879928   1
   0.000134   9.2500   0.78837031   0.7883   -0.1732   3.7959   4.6437   5.203   5.506   5.792   5.364   5.051   4.750   4.389   4.087   4.061   3.06675839   1
   0.000134   9.2500   0.80000001   0.7999   -0.1411   3.7999   4.6338   5.123   5.407   5.696   5.282   4.979   4.684   4.331   4.034   4.011   3.07187057   1
   0.000134   9.2500   0.81110638   0.8110   -0.1108   3.8037   4.6246   5.047   5.320   5.608   5.204   4.907   4.619   4.274   3.984   3.963   3.07661366   1
   0.000134   9.2500   0.85000002   0.8499   -0.0065   3.8167   4.5927   4.786   5.028   5.306   4.934   4.660   4.392   4.077   3.813   3.797   3.09222293   1
   0.000134   9.2500   0.87955928   0.8794   0.0701   3.8266   4.5704   4.595   4.820   5.084   4.735   4.478   4.226   3.934   3.690   3.677   3.10314083   1
   0.000134   9.2500   0.89999998   0.8999   0.1222   3.8333   4.5551   4.464   4.681   4.933   4.600   4.354   4.114   3.837   3.606   3.595   3.11026096   1
   0.000134   9.2500   0.90951139   0.9094   0.1458   3.8365   4.5491   4.405   4.618   4.864   4.538   4.298   4.063   3.794   3.570   3.560   3.11346245   1
   0.000134   9.2500   0.94999999   0.9498   0.2450   3.8502   4.5236   4.158   4.361   4.573   4.278   4.063   3.851   3.614   3.419   3.411   3.12635612   1
   0.000134   9.2500   0.97577769   0.9756   0.3064   3.8597   4.5115   4.004   4.203   4.390   4.115   3.918   3.723   3.508   3.333   3.326   3.13399434   1
   0.000134   9.2500   1.00000000   0.9998   0.3637   3.8686   4.5004   3.861   4.058   4.221   3.963   3.783   3.605   3.410   3.253   3.247   3.14080405   1
   0.000134   9.2500   1.02687216   1.0266   0.4260   3.8801   4.4959   3.705   3.902   4.032   3.798   3.639   3.482   3.313   3.181   3.175   3.14796329   1
   0.000134   9.2500   1.04999995   1.0497   0.4794   3.8902   4.4924   3.572   3.769   3.870   3.656   3.517   3.379   3.233   3.121   3.116   3.15380883   1
   0.000134   9.2500   1.06719637   1.0669   0.5178   3.8978   4.4917   3.476   3.674   3.754   3.555   3.432   3.308   3.179   3.081   3.076   3.15797806   1
   0.000134   9.2500   1.08858609   1.0883   0.5653   3.9072   4.4903   3.357   3.557   3.613   3.433   3.327   3.222   3.111   3.031   3.026   3.16296554   1
   0.000134   9.2500   1.10000002   1.0997   0.5906   3.9121   4.4891   3.294   3.495   3.540   3.370   3.273   3.177   3.076   3.005   2.999   3.16554141   1
   0.000134   9.2500   1.10286021   1.1025   0.5968   3.9133   4.4889   3.278   3.480   3.522   3.354   3.260   3.166   3.067   2.998   2.992   3.16617799   1
   0.000134   9.2500   1.11908364   1.1188   0.6325   3.9202   4.4871   3.189   3.392   3.419   3.267   3.186   3.104   3.018   2.960   2.955   3.16972160   1
   0.000134   9.2500   1.13357043   1.1332   0.6642   3.9263   4.4852   3.109   3.316   3.331   3.192   3.122   3.050   2.976   2.926   2.921   3.17279339   1
   0.000134   9.2500   1.14662504   1.1463   0.6927   3.9316   4.4830   3.038   3.248   3.253   3.126   3.066   3.003   2.938   2.895   2.890   3.17548990   1
   0.000134   9.2500   1.14999998   1.1496   0.7000   3.9330   4.4824   3.020   3.231   3.234   3.111   3.052   2.992   2.929   2.888   2.882   3.17617631   1
   0.000134   9.2500   1.15091240   1.1506   0.7020   3.9333   4.4823   3.015   3.226   3.229   3.106   3.048   2.988   2.926   2.886   2.880   3.17636108   1
   0.000134   9.2500   1.18288422   1.1825   0.7728   3.9466   4.4764   2.838   3.059   3.052   2.958   2.920   2.878   2.836   2.809   2.805   3.18264270   1
