#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    2.8184e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   8.4500   0.09148076   0.0915   -3.0984   3.3750   4.9497   12.516   23.427   20.535   18.677   16.155   13.642   10.364   9.790   9.406   1.48352957   0
   0.021238   8.4500   0.09332375   0.0933   -3.0828   3.3774   4.9525   12.477   23.263   20.406   18.554   16.060   13.567   10.330   9.756   9.374   1.50295258   0
   0.021238   8.4500   0.10089553   0.1009   -3.0170   3.3876   4.9614   12.312   22.564   19.859   18.037   15.659   13.249   10.188   9.612   9.237   1.57911956   0
   0.021238   8.4500   0.10296151   0.1030   -2.9999   3.3904   4.9643   12.270   22.376   19.713   17.899   15.553   13.165   10.152   9.575   9.201   1.59892321   0
   0.021238   8.4500   0.10462188   0.1046   -2.9873   3.3923   4.9663   12.238   22.244   19.610   17.801   15.477   13.105   10.125   9.547   9.175   1.61453724   0
   0.021238   8.4500   0.11632951   0.1163   -2.8964   3.4061   4.9764   12.011   21.288   18.864   17.097   14.932   12.673   9.928   9.348   8.985   1.71772099   0
   0.021238   8.4500   0.12296151   0.1230   -2.8470   3.4136   4.9812   11.888   20.760   18.454   16.711   14.634   12.436   9.821   9.240   8.881   1.77141464   0
   0.021238   8.4500   0.13898580   0.1390   -2.7410   3.4283   4.9871   11.622   19.700   17.627   15.932   14.029   11.951   9.589   9.005   8.656   1.88894677   0
   0.021238   8.4500   0.14296152   0.1430   -2.7161   3.4318   4.9885   11.560   19.464   17.440   15.757   13.892   11.840   9.535   8.950   8.603   1.91567707   0
   0.021238   8.4500   0.14938208   0.1494   -2.6825   3.4359   4.9905   11.476   19.193   17.218   15.551   13.726   11.704   9.459   8.874   8.530   1.95706594   0
   0.021238   8.4500   0.16592301   0.1659   -2.5895   3.4461   4.9838   11.244   18.498   16.647   15.021   13.295   11.347   9.248   8.661   8.325   2.05468392   0
   0.021238   8.4500   0.20740378   0.2074   -2.4030   3.4640   4.9660   10.777   17.288   15.630   14.055   12.493   10.689   8.823   8.231   7.911   2.25323844   0
   0.021238   8.4500   0.25740379   0.2574   -2.2281   3.4799   4.9483   10.340   16.284   14.762   13.231   11.795   10.113   8.421   7.824   7.520   2.43126392   0
   0.021238   8.4500   0.30740377   0.3074   -2.0579   3.4924   4.9053   9.915   15.458   14.029   12.521   11.174   9.599   8.026   7.424   7.133   2.56520677   0
   0.021238   8.4500   0.35740378   0.3574   -1.9301   3.5044   4.8910   9.595   14.827   13.457   11.980   10.704   9.210   7.734   7.123   6.848   2.66943765   0
   0.021238   8.4500   0.44999999   0.4500   -1.6644   3.5280   4.8194   8.931   13.660   12.365   10.940   9.782   8.441   7.127   6.494   6.245   2.81098008   0
   0.021238   8.4500   0.50000000   0.5000   -1.5039   3.5425   4.7628   8.530   13.029   11.746   10.351   9.253   7.991   6.761   6.112   5.879   2.86847806   0
   0.021238   8.4500   0.55000001   0.5500   -1.3635   3.5581   4.7264   8.179   12.481   11.179   9.801   8.758   7.595   6.452   5.788   5.571   2.91663504   0
   0.021238   8.4500   0.58032942   0.5803   -1.2709   3.5706   4.7069   7.947   12.113   10.783   9.407   8.403   7.331   6.256   5.581   5.379   2.94212866   0
   0.021238   8.4500   0.60000002   0.6000   -1.2102   3.5788   4.6936   7.796   11.879   10.530   9.160   8.179   7.163   6.126   5.445   5.254   2.95739889   0
   0.021238   8.4500   0.61342299   0.6134   -1.1669   3.5857   4.6874   7.687   11.704   10.338   8.975   8.010   7.043   6.037   5.350   5.170   2.96730399   0
   0.021238   8.4500   0.64999998   0.6500   -1.0537   3.6040   4.6725   7.404   11.249   9.838   8.505   7.582   6.734   5.800   5.108   4.955   2.99236870   0
   0.021238   8.4500   0.69999999   0.7000   -0.9040   3.6304   4.6608   7.030   10.579   9.142   7.882   7.023   6.335   5.489   4.813   4.697   3.02253795   0
   0.021238   8.4500   0.73243326   0.7324   -0.8063   3.6503   4.6623   6.786   9.979   8.636   7.456   6.656   6.078   5.300   4.659   4.566   3.03996897   1
   0.021238   8.4500   0.75000000   0.7500   -0.7553   3.6613   4.6658   6.658   9.603   8.361   7.233   6.475   5.942   5.204   4.596   4.511   3.04879928   1
   0.021238   8.4500   0.80000001   0.8000   -0.6289   3.6801   4.6424   6.342   8.849   7.809   6.771   6.091   5.616   4.946   4.400   4.324   3.07187057   1
   0.021238   8.4500   0.85000002   0.8500   -0.5078   3.6986   4.6215   6.040   8.159   7.308   6.352   5.745   5.312   4.704   4.214   4.146   3.09222293   1
