#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    7.9434e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   7.9000   0.09000000   0.0900   -2.5570   3.5004   4.9027   11.162   16.891   15.054   13.250   11.925   10.584   9.317   8.786   8.561   1.46765435   0
   0.001340   7.9000   0.09540304   0.0954   -2.5143   3.5054   4.9053   11.056   16.621   14.838   13.056   11.762   10.467   9.225   8.689   8.463   1.52443540   0
   0.001340   7.9000   0.10000000   0.1000   -2.4784   3.5100   4.9082   10.966   16.381   14.646   12.886   11.620   10.368   9.148   8.607   8.381   1.57040203   0
   0.001340   7.9000   0.10684869   0.1068   -2.4328   3.5149   4.9111   10.852   16.116   14.431   12.695   11.455   10.246   9.048   8.502   8.277   1.63507247   0
   0.001340   7.9000   0.11763889   0.1176   -2.3637   3.5226   4.9149   10.679   15.709   14.101   12.404   11.204   10.060   8.898   8.344   8.120   1.72857368   0
   0.001340   7.9000   0.12000000   0.1200   -2.3491   3.5244   4.9157   10.643   15.623   14.032   12.344   11.152   10.020   8.866   8.311   8.087   1.74782515   0
   0.001340   7.9000   0.12864561   0.1286   -2.3021   3.5291   4.9180   10.525   15.371   13.823   12.161   10.991   9.895   8.762   8.203   7.980   1.81503129   0
   0.001340   7.9000   0.14000000   0.1400   -2.2423   3.5351   4.9189   10.376   15.060   13.565   11.935   10.790   9.738   8.629   8.066   7.844   1.89584959   0
   0.001340   7.9000   0.15012304   0.1501   -2.1958   3.5393   4.9196   10.260   14.832   13.373   11.767   10.639   9.616   8.524   7.959   7.737   1.96170866   0
   0.001340   7.9000   0.16000000   0.1600   -2.1522   3.5433   4.9196   10.151   14.623   13.197   11.612   10.500   9.503   8.426   7.858   7.638   2.02115250   0
   0.001340   7.9000   0.20000000   0.2000   -2.0023   3.5559   4.9168   9.776   13.941   12.615   11.098   10.034   9.116   8.087   7.512   7.294   2.22178221   0
   0.001340   7.9000   0.25000000   0.2500   -1.8533   3.5672   4.9099   9.403   13.306   12.067   10.611   9.588   8.736   7.747   7.166   6.950   2.40809011   0
   0.001340   7.9000   0.28559178   0.2856   -1.7624   3.5741   4.9044   9.176   12.928   11.739   10.319   9.322   8.504   7.539   6.955   6.742   2.51110435   0
   0.001340   7.9000   0.30000001   0.3000   -1.7281   3.5766   4.9017   9.090   12.788   11.617   10.211   9.223   8.417   7.460   6.875   6.663   2.54750419   0
   0.001340   7.9000   0.34999999   0.3500   -1.6049   3.5863   4.8841   8.782   12.275   11.174   9.819   8.868   8.104   7.179   6.590   6.383   2.65552020   0
   0.001340   7.9000   0.37497130   0.3750   -1.5359   3.5925   4.8701   8.610   11.974   10.916   9.596   8.668   7.930   7.023   6.432   6.230   2.70068002   0
   0.001340   7.9000   0.39430457   0.3943   -1.4839   3.5974   4.8591   8.480   11.750   10.722   9.428   8.519   7.797   6.906   6.313   6.116   2.73245144   0
   0.001340   7.9000   0.40000001   0.4000   -1.4681   3.5987   4.8548   8.440   11.684   10.666   9.378   8.474   7.757   6.870   6.276   6.080   2.74133730   0
