#   Isochrone  Z = 0.00042   Y = 0.24900   [M/H] = -1.564   eta_R = 0.200   Age =    3.1624e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000424   9.5000   0.09000000   0.0900   -3.1942   3.4756   5.4408   12.756   20.229   17.429   15.424   13.693   12.084   10.785   10.503   10.406   1.46765435   1
   0.000424   9.5000   0.09049121   0.0905   -3.1784   3.4778   5.4364   12.716   20.084   17.333   15.331   13.629   12.043   10.753   10.460   10.361   1.47294784   1
   0.000424   9.5000   0.09688469   0.0969   -2.9795   3.5065   5.3818   12.219   18.288   16.115   14.214   12.825   11.539   10.355   9.945   9.819   1.53947532   1
   0.000424   9.5000   0.10000000   0.1000   -2.8873   3.5198   5.3565   11.988   17.518   15.582   13.755   12.470   11.307   10.170   9.720   9.579   1.57040203   1
   0.000424   9.5000   0.12000000   0.1200   -2.5998   3.5510   5.2732   11.270   15.721   14.228   12.626   11.511   10.583   9.553   9.037   8.875   1.74782515   1
   0.000424   9.5000   0.14000000   0.1400   -2.4209   3.5662   5.2217   10.822   14.814   13.507   12.016   10.971   10.135   9.155   8.618   8.445   1.89584959   1
   0.000424   9.5000   0.16000000   0.1600   -2.2849   3.5763   5.1840   10.482   14.196   12.999   11.580   10.581   9.794   8.847   8.299   8.120   2.02115250   1
   0.000424   9.5000   0.20000000   0.2000   -2.0772   3.5896   5.1265   9.963   13.328   12.270   10.942   10.006   9.273   8.368   7.811   7.625   2.22178221   1
   0.000424   9.5000   0.25000000   0.2500   -1.8773   3.6009   5.0689   9.463   12.561   11.607   10.351   9.466   8.771   7.900   7.339   7.153   2.40809011   1
   0.000424   9.5000   0.30000001   0.3000   -1.7169   3.6095   5.0221   9.062   11.970   11.088   9.884   9.037   8.368   7.523   6.960   6.778   2.54750419   1
   0.000424   9.5000   0.34158620   0.3416   -1.6064   3.6156   4.9924   8.786   11.568   10.733   9.564   8.743   8.091   7.263   6.700   6.523   2.63911772   1
   0.000424   9.5000   0.34999999   0.3500   -1.5856   3.6168   4.9866   8.734   11.493   10.667   9.503   8.687   8.039   7.214   6.651   6.474   2.65552020   1
   0.000424   9.5000   0.35106570   0.3511   -1.5823   3.6170   4.9856   8.726   11.481   10.656   9.493   8.679   8.030   7.207   6.643   6.467   2.65755248   1
   0.000424   9.5000   0.39977846   0.3998   -1.4469   3.6267   4.9457   8.387   10.950   10.197   9.087   8.312   7.691   6.895   6.331   6.166   2.74099541   1
   0.000424   9.5000   0.40000001   0.4000   -1.4464   3.6268   4.9455   8.386   10.948   10.195   9.085   8.311   7.690   6.893   6.330   6.165   2.74133730   1
   0.000424   9.5000   0.44999999   0.4500   -1.2856   3.6430   4.9009   7.984   10.242   9.604   8.576   7.866   7.288   6.536   5.979   5.834   2.81098008   1
   0.000424   9.5000   0.49526265   0.4952   -1.1255   3.6629   4.8621   7.584   9.479   8.991   8.056   7.419   6.890   6.192   5.661   5.537   2.86345959   1
   0.000424   9.5000   0.50000000   0.5000   -1.1096   3.6649   4.8582   7.544   9.403   8.931   8.005   7.376   6.851   6.159   5.631   5.508   2.86847806   1
   0.000424   9.5000   0.55000001   0.5500   -0.9300   3.6873   4.8094   7.095   8.555   8.273   7.441   6.887   6.410   5.785   5.301   5.197   2.91663504   1
   0.000424   9.5000   0.60000002   0.6000   -0.7558   3.7101   4.7643   6.659   7.765   7.665   6.920   6.428   5.992   5.434   5.000   4.911   2.95739889   1
   0.000424   9.5000   0.64822203   0.6482   -0.5913   3.7338   4.7281   6.248   7.058   7.107   6.450   6.011   5.613   5.120   4.733   4.659   2.99121284   1
   0.000424   9.5000   0.64999998   0.6499   -0.5855   3.7346   4.7268   6.234   7.034   7.087   6.433   5.996   5.600   5.109   4.723   4.650   2.99236870   1
   0.000424   9.5000   0.68105221   0.6810   -0.4828   3.7496   4.7042   5.977   6.628   6.753   6.152   5.743   5.371   4.916   4.556   4.493   3.01161075   1
