#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    3.5482e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   7.5500   0.09000000   0.0900   -2.3537   3.4595   4.5358   10.654   17.129   15.428   13.737   12.151   10.356   8.695   8.182   7.856   1.46765435   0
   0.004237   7.5500   0.09206176   0.0921   -2.3391   3.4612   4.5381   10.618   17.034   15.345   13.657   12.088   10.309   8.663   8.148   7.824   1.48969221   0
   0.004237   7.5500   0.09917213   0.0992   -2.2878   3.4672   4.5431   10.490   16.705   15.058   13.384   11.870   10.143   8.550   8.030   7.711   1.56227326   0
   0.004237   7.5500   0.10000000   0.1000   -2.2822   3.4679   4.5439   10.475   16.667   15.025   13.353   11.845   10.125   8.537   8.017   7.699   1.57040203   0
   0.004237   7.5500   0.10264703   0.1026   -2.2656   3.4697   4.5459   10.434   16.566   14.936   13.268   11.776   10.072   8.500   7.978   7.662   1.59593594   0
   0.004237   7.5500   0.11461111   0.1146   -2.1922   3.4776   4.5519   10.251   16.127   14.549   12.901   11.475   9.844   8.337   7.808   7.499   1.70328093   0
   0.004237   7.5500   0.12000000   0.1200   -2.1610   3.4810   4.5543   10.173   15.939   14.383   12.743   11.346   9.747   8.267   7.737   7.431   1.74782515   0
   0.004237   7.5500   0.13205999   0.1321   -2.0992   3.4872   4.5590   10.018   15.591   14.073   12.444   11.094   9.561   8.131   7.595   7.295   1.84018195   0
   0.004237   7.5500   0.14000000   0.1400   -2.0605   3.4911   4.5609   9.921   15.380   13.884   12.263   10.941   9.446   8.045   7.505   7.210   1.89584959   0
   0.004237   7.5500   0.16000000   0.1600   -1.9739   3.4996   4.5664   9.705   14.937   13.484   11.888   10.618   9.196   7.850   7.303   7.017   2.02115250   0
   0.004237   7.5500   0.20000000   0.2000   -1.8271   3.5142   4.5748   9.338   14.231   12.839   11.277   10.080   8.782   7.522   6.962   6.691   2.22178221   0
   0.004237   7.5500   0.20439751   0.2044   -1.8135   3.5154   4.5757   9.304   14.170   12.782   11.222   10.032   8.744   7.491   6.930   6.660   2.24065638   0
   0.004237   7.5500   0.25000000   0.2500   -1.6858   3.5271   4.5822   8.984   13.609   12.262   10.732   9.592   8.395   7.203   6.631   6.373   2.40809011   0
   0.004237   7.5500   0.28133830   0.2813   -1.6111   3.5336   4.5847   8.798   13.298   11.971   10.461   9.345   8.195   7.033   6.455   6.203   2.49982858   0
   0.004237   7.5500   0.33181396   0.3318   -1.5055   3.5428   4.5875   8.534   12.868   11.567   10.083   8.999   7.914   6.795   6.206   5.964   2.61923265   0
   0.004237   7.5500   0.34043300   0.3404   -1.4891   3.5442   4.5880   8.493   12.803   11.506   10.025   8.946   7.870   6.758   6.168   5.926   2.63681912   0
