#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    8.9127e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   8.9500   0.10284453   0.1028   -3.2242   3.3703   5.1077   12.831   23.961   21.108   19.239   16.686   14.184   10.668   10.095   9.669   1.59781313   0
   0.042375   8.9500   0.12284452   0.1228   -3.0215   3.3929   5.0724   12.324   22.117   19.685   17.931   15.658   13.327   10.203   9.638   9.230   1.77049422   0
   0.042375   8.9500   0.14063662   0.1406   -2.8754   3.4069   5.0409   11.958   20.916   18.749   17.067   14.969   12.745   9.865   9.303   8.907   1.90015280   0
   0.042375   8.9500   0.14284453   0.1428   -2.8585   3.4085   5.0373   11.916   20.779   18.642   16.968   14.890   12.678   9.825   9.265   8.870   1.91490304   0
   0.042375   8.9500   0.16568905   0.1657   -2.7206   3.4213   5.0150   11.572   19.696   17.785   16.171   14.249   12.134   9.505   8.947   8.565   2.05338860   0
   0.042375   8.9500   0.16928446   0.1693   -2.7016   3.4233   5.0133   11.524   19.537   17.659   16.054   14.155   12.056   9.461   8.903   8.523   2.07304168   0
   0.042375   8.9500   0.18844645   0.1884   -2.5972   3.4332   4.9953   11.263   18.735   17.018   15.458   13.671   11.647   9.219   8.663   8.292   2.16948557   0
   0.042375   8.9500   0.19524729   0.1952   -2.5631   3.4366   4.9899   11.178   18.492   16.819   15.273   13.519   11.517   9.140   8.583   8.216   2.20074844   1
   0.042375   8.9500   0.20711133   0.2071   -2.5056   3.4420   4.9799   11.034   18.092   16.490   14.967   13.265   11.301   9.006   8.450   8.089   2.25202560   1
   0.042375   8.9500   0.23976496   0.2398   -2.3712   3.4536   4.9555   10.698   17.257   15.786   14.300   12.700   10.823   8.694   8.135   7.788   2.37440109   1
   0.042375   8.9500   0.25711131   0.2571   -2.3069   3.4592   4.9437   10.537   16.878   15.461   13.986   12.431   10.599   8.545   7.984   7.645   2.43036747   0
   0.042375   8.9500   0.30711132   0.3071   -2.1470   3.4724   4.9137   10.137   16.021   14.710   13.271   11.811   10.070   8.173   7.606   7.285   2.56451964   0
   0.042375   8.9500   0.35711130   0.3571   -1.9897   3.4848   4.8717   9.744   15.251   14.020   12.606   11.224   9.574   7.808   7.230   6.927   2.66889668   0
   0.042375   8.9500   0.44999999   0.4500   -1.7198   3.5086   4.7973   9.069   14.027   12.886   11.527   10.267   8.752   7.187   6.576   6.309   2.81098008   0
   0.042375   8.9500   0.48206961   0.4821   -1.6238   3.5181   4.7693   8.830   13.622   12.491   11.145   9.926   8.465   6.971   6.344   6.090   2.84903884   0
   0.042375   8.9500   0.50000000   0.5000   -1.5732   3.5231   4.7547   8.703   13.417   12.288   10.952   9.754   8.316   6.857   6.221   5.973   2.86847806   0
   0.042375   8.9500   0.55000001   0.5500   -1.4254   3.5392   4.7124   8.333   12.838   11.694   10.393   9.260   7.880   6.525   5.862   5.635   2.91663504   0
   0.042375   8.9500   0.60000002   0.6000   -1.2740   3.5596   4.6805   7.955   12.258   11.041   9.751   8.697   7.421   6.199   5.508   5.307   2.95739889   0
   0.042375   8.9500   0.62857652   0.6286   -1.1840   3.5743   4.6696   7.730   11.910   10.614   9.311   8.310   7.143   6.017   5.314   5.131   2.97802043   0
