#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    7.0796e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   8.8500   0.09577767   0.0958   -2.9228   3.5329   5.4257   12.077   17.214   15.345   13.584   12.364   11.330   10.275   9.933   9.834   1.52825892   0
   0.000134   8.8500   0.10021081   0.1002   -2.8480   3.5417   5.4059   11.890   16.695   14.984   13.294   12.121   11.154   10.120   9.744   9.632   1.57246149   0
   0.000134   8.8500   0.10605021   0.1061   -2.7389   3.5555   5.3763   11.617   15.946   14.450   12.873   11.770   10.893   9.896   9.475   9.350   1.62776148   0
   0.000134   8.8500   0.11155534   0.1116   -2.6302   3.5692   5.3444   11.345   15.227   13.931   12.466   11.431   10.631   9.673   9.212   9.078   1.67702913   0
   0.000134   8.8500   0.11432864   0.1143   -2.5968   3.5723   5.3342   11.262   15.050   13.794   12.354   11.335   10.550   9.600   9.132   8.996   1.70088542   1
   0.000134   8.8500   0.13155533   0.1316   -2.4034   3.5903   5.2737   10.779   14.054   13.021   11.716   10.791   10.073   9.177   8.672   8.521   1.83651268   1
   0.000134   8.8500   0.15155534   0.1516   -2.2511   3.6015   5.2277   10.398   13.393   12.480   11.248   10.379   9.694   8.832   8.313   8.154   1.97060776   1
   0.000134   8.8500   0.18311067   0.1831   -2.0777   3.6126   5.1808   9.964   12.703   11.899   10.733   9.916   9.260   8.433   7.907   7.742   2.14393187   1
   0.000134   8.8500   0.22888835   0.2289   -1.8826   3.6241   5.1287   9.477   11.968   11.270   10.165   9.399   8.772   7.979   7.453   7.288   2.33634281   1
   0.000134   8.8500   0.27888834   0.2789   -1.7132   3.6338   5.0840   9.053   11.347   10.734   9.677   8.952   8.348   7.583   7.063   6.901   2.49321747   1
   0.000134   8.8500   0.34999999   0.3500   -1.5165   3.6454   5.0324   8.561   10.633   10.118   9.113   8.432   7.856   7.125   6.615   6.460   2.65552020   1
   0.000134   8.8500   0.40000001   0.4000   -1.3791   3.6531   4.9836   8.218   10.148   9.697   8.726   8.072   7.513   6.804   6.301   6.153   2.74133730   1
   0.000134   8.8500   0.44999999   0.4500   -1.2427   3.6654   4.9474   7.877   9.589   9.240   8.321   7.707   7.175   6.500   6.014   5.876   2.81098008   1
   0.000134   8.8500   0.50000000   0.5000   -1.0918   3.6800   4.9010   7.500   8.963   8.733   7.875   7.307   6.804   6.171   5.705   5.581   2.86847806   1
   0.000134   8.8500   0.55000001   0.5500   -0.9322   3.6961   4.8470   7.101   8.316   8.207   7.415   6.890   6.418   5.829   5.388   5.279   2.91663504   1
   0.000134   8.8500   0.60000002   0.6000   -0.7681   3.7159   4.8000   6.690   7.637   7.658   6.946   6.469   6.033   5.495   5.086   4.993   2.95739889   1
   0.000134   8.8500   0.64917970   0.6492   -0.6101   3.7367   4.7594   6.295   7.011   7.139   6.506   6.074   5.674   5.188   4.811   4.734   2.99183631   1
   0.000134   8.8500   0.64999998   0.6500   -0.6078   3.7371   4.7591   6.289   7.001   7.131   6.500   6.068   5.669   5.184   4.807   4.731   2.99236870   1
