#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    2.5119e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   8.4000   0.09000000   0.0900   -3.0581   3.3925   4.9724   12.415   22.783   19.885   18.017   15.593   13.178   10.301   9.718   9.383   1.46765435   0
   0.013400   8.4000   0.09138937   0.0914   -3.0452   3.3947   4.9748   12.383   22.633   19.770   17.908   15.511   13.115   10.273   9.690   9.356   1.48255682   0
   0.013400   8.4000   0.09853118   0.0985   -2.9761   3.4063   4.9850   12.210   21.820   19.148   17.319   15.069   12.774   10.130   9.542   9.210   1.55593574   0
   0.013400   8.4000   0.10000000   0.1000   -2.9620   3.4087   4.9870   12.175   21.650   19.018   17.197   14.978   12.703   10.100   9.512   9.180   1.57040203   0
   0.013400   8.4000   0.10557976   0.1056   -2.9160   3.4157   4.9922   12.060   21.151   18.636   16.834   14.703   12.488   10.003   9.412   9.082   1.62342668   0
   0.013400   8.4000   0.11582001   0.1158   -2.8307   3.4291   5.0009   11.847   20.186   17.899   16.139   14.179   12.081   9.823   9.228   8.900   1.71346319   0
   0.013400   8.4000   0.12000000   0.1200   -2.7958   3.4346   5.0032   11.760   19.838   17.623   15.883   13.982   11.925   9.748   9.151   8.825   1.74782515   0
   0.013400   8.4000   0.13307092   0.1331   -2.7152   3.4442   5.0061   11.558   19.198   17.098   15.395   13.594   11.611   9.568   8.968   8.648   1.84748340   0
   0.013400   8.4000   0.14000000   0.1400   -2.6735   3.4492   5.0065   11.454   18.870   16.829   15.144   13.395   11.451   9.476   8.874   8.556   1.89584959   0
   0.013400   8.4000   0.15026903   0.1503   -2.6184   3.4556   5.0078   11.316   18.449   16.485   14.815   13.132   11.246   9.354   8.750   8.436   1.96262014   0
   0.013400   8.4000   0.15600602   0.1560   -2.5869   3.4591   5.0064   11.237   18.215   16.295   14.632   12.987   11.132   9.284   8.679   8.367   1.99764705   0
   0.013400   8.4000   0.16000000   0.1600   -2.5653   3.4614   5.0051   11.183   18.063   16.169   14.513   12.890   11.055   9.236   8.630   8.320   2.02115250   0
   0.013400   8.4000   0.17531531   0.1753   -2.4908   3.4687   4.9996   10.997   17.583   15.765   14.130   12.577   10.804   9.067   8.460   8.154   2.10483980   0
   0.013400   8.4000   0.20000000   0.2000   -2.3814   3.4795   4.9904   10.724   16.906   15.190   13.584   12.125   10.445   8.819   8.209   7.912   2.22178221   0
   0.013400   8.4000   0.25000000   0.2500   -2.1969   3.4957   4.9677   10.262   15.900   14.317   12.743   11.407   9.877   8.398   7.785   7.502   2.40809011   0
   0.013400   8.4000   0.30000001   0.3000   -2.0381   3.5065   4.9314   9.865   15.178   13.675   12.134   10.870   9.423   8.026   7.410   7.136   2.54750419   0
   0.013400   8.4000   0.34999999   0.3500   -1.8936   3.5175   4.8978   9.504   14.531   13.091   11.580   10.378   9.013   7.691   7.069   6.807   2.65552020   0
   0.013400   8.4000   0.40000001   0.4000   -1.7483   3.5295   4.8585   9.141   13.903   12.511   11.029   9.886   8.606   7.358   6.728   6.478   2.74133730   0
   0.013400   8.4000   0.44999999   0.4500   -1.5968   3.5437   4.8148   8.762   13.273   11.911   10.461   9.374   8.187   7.014   6.375   6.139   2.81098008   0
   0.013400   8.4000   0.50000000   0.5000   -1.4552   3.5579   4.7759   8.408   12.711   11.360   9.932   8.892   7.800   6.697   6.049   5.825   2.86847806   0
   0.013400   8.4000   0.53628373   0.5363   -1.3394   3.5712   4.7435   8.119   12.251   10.899   9.489   8.486   7.485   6.444   5.787   5.577   2.90424252   0
   0.013400   8.4000   0.55000001   0.5500   -1.2962   3.5766   4.7329   8.011   12.079   10.726   9.322   8.333   7.369   6.351   5.690   5.487   2.91663504   0
   0.013400   8.4000   0.57458156   0.5746   -1.2155   3.5883   4.7182   7.809   11.741   10.383   9.000   8.039   7.151   6.181   5.511   5.324   2.93748641   0
   0.013400   8.4000   0.60000002   0.6000   -1.1355   3.6000   4.7038   7.609   11.417   10.052   8.696   7.761   6.940   6.010   5.330   5.163   2.95739889   0
   0.013400   8.4000   0.64999998   0.6500   -0.9765   3.6266   4.6859   7.211   10.722   9.343   8.076   7.208   6.522   5.672   4.994   4.870   2.99236870   0
   0.013400   8.4000   0.69999999   0.7000   -0.8236   3.6536   4.6733   6.829   9.860   8.601   7.459   6.683   6.126   5.360   4.724   4.633   3.02253795   0
   0.013400   8.4000   0.73092723   0.7309   -0.7327   3.6691   4.6632   6.602   9.275   8.168   7.105   6.393   5.890   5.179   4.588   4.508   3.03919268   1
   0.013400   8.4000   0.75000000   0.7500   -0.6795   3.6796   4.6628   6.469   8.894   7.906   6.894   6.227   5.752   5.079   4.524   4.448   3.04879928   1
