#   Isochrone  Z = 0.00042   Y = 0.24900   [M/H] = -1.564   eta_R = 0.200   Age =    2.8184e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000424   9.4500   0.09000000   0.0900   -3.1941   3.4756   5.4407   12.755   20.228   17.429   15.424   13.693   12.084   10.785   10.502   10.406   1.46765435   1
   0.000424   9.4500   0.09263664   0.0926   -3.1103   3.4877   5.4177   12.546   19.433   16.898   14.921   13.346   11.870   10.617   10.279   10.171   1.49575388   1
   0.000424   9.4500   0.10000000   0.1000   -2.8875   3.5198   5.3566   11.989   17.520   15.584   13.756   12.471   11.308   10.170   9.720   9.580   1.57040203   1
   0.000424   9.4500   0.10262408   0.1026   -2.8467   3.5242   5.3447   11.887   17.254   15.386   13.589   12.331   11.205   10.083   9.621   9.478   1.59571755   1
   0.000424   9.4500   0.12000000   0.1200   -2.6001   3.5510   5.2733   11.270   15.722   14.229   12.627   11.511   10.584   9.554   9.038   8.875   1.74782515   1
   0.000424   9.4500   0.12156806   0.1216   -2.5850   3.5523   5.2689   11.232   15.645   14.168   12.575   11.466   10.546   9.520   9.002   8.839   1.76039088   1
   0.000424   9.4500   0.14000000   0.1400   -2.4212   3.5661   5.2219   10.823   14.816   13.508   12.017   10.972   10.136   9.156   8.619   8.446   1.89584959   1
   0.000424   9.4500   0.16000000   0.1600   -2.2853   3.5762   5.1843   10.483   14.198   13.001   11.581   10.582   9.795   8.847   8.300   8.121   2.02115250   1
   0.000424   9.4500   0.20000000   0.2000   -2.0783   3.5895   5.1274   9.966   13.332   12.274   10.946   10.009   9.276   8.370   7.813   7.628   2.22178221   1
   0.000424   9.4500   0.25000000   0.2500   -1.8795   3.6009   5.0710   9.469   12.567   11.613   10.356   9.472   8.777   7.906   7.344   7.159   2.40809011   1
   0.000424   9.4500   0.30000001   0.3000   -1.7198   3.6095   5.0251   9.070   11.977   11.096   9.892   9.044   8.376   7.530   6.967   6.786   2.54750419   1
   0.000424   9.4500   0.33028391   0.3303   -1.6376   3.6140   5.0026   8.864   11.678   10.831   9.653   8.825   8.169   7.337   6.774   6.595   2.61603379   1
   0.000424   9.4500   0.34999999   0.3500   -1.5883   3.6167   4.9893   8.741   11.501   10.674   9.510   8.694   8.045   7.221   6.658   6.481   2.65552020   1
   0.000424   9.4500   0.36636221   0.3664   -1.5390   3.6201   4.9734   8.618   11.309   10.508   9.363   8.561   7.921   7.107   6.543   6.370   2.68567061   1
   0.000424   9.4500   0.40000001   0.4000   -1.4476   3.6267   4.9466   8.389   10.952   10.199   9.088   8.314   7.693   6.896   6.333   6.168   2.74133730   1
   0.000424   9.4500   0.43262807   0.4326   -1.3409   3.6375   4.9169   8.122   10.482   9.805   8.749   8.019   7.426   6.659   6.099   5.947   2.78835392   1
   0.000424   9.4500   0.44999999   0.4500   -1.2873   3.6429   4.9020   7.988   10.248   9.610   8.581   7.871   7.292   6.539   5.983   5.837   2.81098008   1
   0.000424   9.4500   0.50000000   0.5000   -1.1117   3.6647   4.8594   7.549   9.412   8.939   8.011   7.381   6.856   6.163   5.635   5.512   2.86847806   1
   0.000424   9.4500   0.55000001   0.5500   -0.9331   3.6870   4.8114   7.103   8.568   8.284   7.451   6.896   6.418   5.792   5.307   5.203   2.91663504   1
   0.000424   9.4500   0.60000002   0.6000   -0.7599   3.7097   4.7667   6.670   7.782   7.679   6.932   6.439   6.002   5.443   5.008   4.919   2.95739889   1
   0.000424   9.4500   0.61811286   0.6181   -0.6975   3.7186   4.7530   6.514   7.506   7.464   6.750   6.278   5.856   5.322   4.906   4.822   2.97067189   1
   0.000424   9.4500   0.64999998   0.6500   -0.5910   3.7340   4.7297   6.247   7.055   7.105   6.448   6.010   5.613   5.120   4.733   4.659   2.99236870   1
   0.000424   9.4500   0.66544384   0.6654   -0.5400   3.7415   4.7189   6.120   6.849   6.936   6.307   5.883   5.498   5.024   4.650   4.581   3.00215626   1
   0.000424   9.4500   0.69999999   0.6999   -0.4289   3.7576   4.6943   5.842   6.422   6.579   6.007   5.613   5.253   4.819   4.473   4.414   3.02253795   1
   0.000424   9.4500   0.71501380   0.7149   -0.3819   3.7643   4.6834   5.725   6.251   6.432   5.882   5.501   5.152   4.733   4.397   4.343   3.03079772   1
   0.000424   9.4500   0.75000000   0.7499   -0.2750   3.7793   4.6571   5.457   5.880   6.104   5.603   5.250   4.924   4.538   4.225   4.181   3.04879928   1
   0.000424   9.4500   0.78663296   0.7865   -0.1665   3.7918   4.6195   5.186   5.531   5.779   5.329   5.008   4.703   4.339   4.036   4.007   3.06598210   1
   0.000424   9.4500   0.80000001   0.7999   -0.1275   3.7963   4.6056   5.089   5.411   5.665   5.230   4.919   4.622   4.266   3.969   3.944   3.07187057   1
   0.000424   9.4500   0.80417627   0.8040   -0.1154   3.7977   4.6014   5.059   5.374   5.629   5.199   4.891   4.596   4.243   3.948   3.924   3.07366991   1
