#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    5.6234e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   6.7500   0.09000000   0.0900   -1.8510   3.4068   3.8225   9.398   16.982   15.538   14.061   12.108   9.963   7.359   6.801   6.364   1.46765435   0
   0.013400   6.7500   0.09446974   0.0945   -1.8275   3.4092   3.8297   9.339   16.842   15.406   13.929   11.998   9.870   7.305   6.745   6.313   1.51484799   0
   0.013400   6.7500   0.10172743   0.1017   -1.7908   3.4131   3.8405   9.247   16.621   15.200   13.722   11.826   9.726   7.219   6.659   6.232   1.58714485   0
   0.013400   6.7500   0.10963018   0.1096   -1.7481   3.4176   3.8483   9.140   16.357   14.956   13.478   11.624   9.557   7.121   6.558   6.138   1.66009772   0
   0.013400   6.7500   0.11086853   0.1109   -1.7422   3.4182   3.8497   9.125   16.321   14.923   13.445   11.597   9.533   7.107   6.544   6.125   1.67102432   0
   0.013400   6.7500   0.11648829   0.1165   -1.7168   3.4207   3.8559   9.062   16.171   14.783   13.305   11.480   9.435   7.048   6.484   6.069   1.71904385   0
   0.013400   6.7500   0.12151247   0.1215   -1.6960   3.4229   3.8621   9.010   16.045   14.666   13.187   11.383   9.353   7.000   6.435   6.023   1.75994825   0
   0.013400   6.7500   0.12796423   0.1280   -1.6637   3.4264   3.8666   8.929   15.836   14.475   12.997   11.227   9.223   6.925   6.360   5.952   1.80991888   0
   0.013400   6.7500   0.13416125   0.1342   -1.6375   3.4292   3.8718   8.864   15.675   14.327   12.849   11.104   9.120   6.865   6.298   5.895   1.85528624   0
   0.013400   6.7500   0.14572902   0.1457   -1.5907   3.4344   3.8820   8.747   15.387   14.060   12.590   10.890   8.940   6.756   6.188   5.793   1.93377769   0
   0.013400   6.7500   0.15266261   0.1527   -1.5616   3.4378   3.8865   8.674   15.205   13.894   12.430   10.757   8.828   6.689   6.119   5.730   1.97742045   0
   0.013400   6.7500   0.15944935   0.1594   -1.5380   3.4404   3.8921   8.615   15.064   13.763   12.304   10.652   8.739   6.634   6.063   5.678   2.01795483   0
   0.013400   6.7500   0.16490328   0.1649   -1.5145   3.4434   3.8954   8.556   14.910   13.621   12.168   10.540   8.647   6.581   6.008   5.628   2.04902101   0
   0.013400   6.7500   0.17367750   0.1737   -1.4775   3.4480   3.8994   8.464   14.671   13.402   11.958   10.368   8.504   6.496   5.922   5.549   2.09634399   0
   0.013400   6.7500   0.18226080   0.1823   -1.4459   3.4517   3.9033   8.385   14.483   13.226   11.789   10.226   8.387   6.423   5.847   5.480   2.13977408   0
   0.013400   6.7500   0.19065471   0.1907   -1.4200   3.4544   3.9079   8.320   14.341   13.092   11.657   10.116   8.295   6.364   5.786   5.424   2.17979264   0
   0.013400   6.7500   0.19885884   0.1989   -1.4001   3.4563   3.9139   8.270   14.239   12.994   11.560   10.033   8.226   6.318   5.738   5.380   2.21679068   0
   0.013400   6.7500   0.21051146   0.2105   -1.3623   3.4609   3.9193   8.176   14.016   12.784   11.356   9.864   8.088   6.232   5.649   5.299   2.26598167   0
   0.013400   6.7500   0.22362648   0.2236   -1.3223   3.4657   3.9245   8.076   13.801   12.579   11.158   9.697   7.950   6.140   5.554   5.212   2.31701851   0
   0.013400   6.7500   0.23667665   0.2367   -1.2885   3.4694   3.9303   7.991   13.625   12.411   10.995   9.559   7.835   6.062   5.472   5.137   2.36384201   0
   0.013400   6.7500   0.24963292   0.2496   -1.2598   3.4724   3.9368   7.919   13.488   12.277   10.864   9.447   7.741   5.996   5.403   5.073   2.40691495   0
   0.013400   6.7500   0.25551718   0.2555   -1.2455   3.4743   3.9402   7.884   13.413   12.203   10.792   9.386   7.692   5.964   5.369   5.043   2.42545414   0
   0.013400   6.7500   0.27724621   0.2772   -1.1918   3.4811   3.9493   7.750   13.136   11.932   10.525   9.159   7.510   5.844   5.241   4.926   2.48873734   0
   0.013400   6.7500   0.29934415   0.2993   -1.1444   3.4869   3.9583   7.631   12.913   11.706   10.296   8.960   7.355   5.739   5.128   4.823   2.54590440   0
   0.013400   6.7500   0.30939722   0.3094   -1.1238   3.4896   3.9626   7.579   12.813   11.605   10.193   8.872   7.287   5.694   5.079   4.778   2.56986451   0
   0.013400   6.7500   0.34329402   0.3433   -1.0561   3.4981   3.9741   7.410   12.497   11.286   9.886   8.610   7.072   5.544   4.915   4.628   2.64249945   0
   0.013400   6.7500   0.34999999   0.3500   -1.0437   3.4996   3.9762   7.379   12.439   11.228   9.831   8.562   7.033   5.516   4.885   4.601   2.65552020   0
   0.013400   6.7500   0.38453722   0.3845   -0.9857   3.5073   3.9897   7.234   12.172   10.955   9.567   8.337   6.851   5.389   4.745   4.473   2.71672130   0
   0.013400   6.7500   0.40000001   0.4000   -0.9608   3.5106   3.9951   7.172   12.059   10.838   9.455   8.241   6.773   5.334   4.685   4.418   2.74133730   0
   0.013400   6.7500   0.44999999   0.4500   -0.8839   3.5214   4.0126   6.980   11.721   10.480   9.104   7.940   6.534   5.169   4.502   4.249   2.81098008   0
   0.013400   6.7500   0.47363350   0.4736   -0.8507   3.5264   4.0218   6.897   11.578   10.323   8.948   7.805   6.432   5.100   4.424   4.177   2.83945704   0
   0.013400   6.7500   0.50000000   0.5000   -0.8145   3.5320   4.0315   6.806   11.422   10.150   8.776   7.657   6.321   5.024   4.340   4.100   2.86847806   0
   0.013400   6.7500   0.50131166   0.5013   -0.8128   3.5323   4.0322   6.802   11.414   10.141   8.767   7.650   6.315   5.021   4.336   4.096   2.86985302   0
   0.013400   6.7500   0.52394253   0.5239   -0.7813   3.5376   4.0409   6.723   11.275   9.987   8.615   7.519   6.219   4.957   4.263   4.031   2.89258647   0
   0.013400   6.7500   0.54880553   0.5488   -0.7508   3.5423   4.0494   6.647   11.147   9.845   8.473   7.395   6.127   4.893   4.193   3.967   2.91557837   0
   0.013400   6.7500   0.55000001   0.5500   -0.7495   3.5425   4.0498   6.644   11.142   9.839   8.467   7.390   6.123   4.891   4.190   3.964   2.91663504   0
   0.013400   6.7500   0.55615479   0.5562   -0.7415   3.5440   4.0527   6.624   11.106   9.798   8.427   7.355   6.099   4.875   4.172   3.948   2.92201376   0
   0.013400   6.7500   0.58122015   0.5812   -0.7089   3.5497   4.0621   6.542   10.965   9.638   8.268   7.216   6.000   4.809   4.097   3.881   2.94284058   0
   0.013400   6.7500   0.60000002   0.6000   -0.6867   3.5534   4.0685   6.487   10.875   9.535   8.164   7.124   5.935   4.764   4.047   3.836   2.95739889   0
   0.013400   6.7500   0.61601198   0.6160   -0.6667   3.5572   4.0750   6.437   10.790   9.435   8.064   7.036   5.876   4.724   4.002   3.797   2.96916914   0
   0.013400   6.7500   0.64600015   0.6460   -0.6302   3.5637   4.0853   6.346   10.638   9.260   7.889   6.881   5.770   4.652   3.920   3.725   2.98975992   0
