#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    5.0119e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   7.7000   0.09000000   0.0900   -2.5304   3.4100   4.5148   11.096   19.663   17.565   15.912   13.836   11.624   9.039   8.466   8.083   1.46765435   0
   0.013400   7.7000   0.09232485   0.0923   -2.5132   3.4121   4.5170   11.053   19.522   17.448   15.798   13.745   11.551   9.000   8.426   8.046   1.49247062   0
   0.013400   7.7000   0.10000000   0.1000   -2.4559   3.4190   4.5221   10.910   19.050   17.059   15.421   13.446   11.307   8.873   8.296   7.921   1.57040203   0
   0.013400   7.7000   0.10961925   0.1096   -2.3926   3.4264   4.5279   10.752   18.545   16.641   15.014   13.122   11.043   8.731   8.151   7.782   1.66000068   0
   0.013400   7.7000   0.12000000   0.1200   -2.3285   3.4340   4.5338   10.591   18.045   16.225   14.614   12.802   10.782   8.587   8.004   7.642   1.74782515   0
   0.013400   7.7000   0.14000000   0.1400   -2.2232   3.4460   4.5431   10.328   17.306   15.593   14.012   12.313   10.380   8.349   7.761   7.411   1.89584959   0
   0.013400   7.7000   0.16000000   0.1600   -2.1341   3.4560   4.5523   10.105   16.704   15.072   13.507   11.902   10.049   8.148   7.557   7.217   2.02115250   0
   0.013400   7.7000   0.20000000   0.2000   -1.9870   3.4717   4.5650   9.737   15.802   14.277   12.738   11.265   9.538   7.815   7.217   6.896   2.22178221   0
   0.013400   7.7000   0.25000000   0.2500   -1.8426   3.4864   4.5761   9.376   15.002   13.551   12.027   10.662   9.065   7.490   6.884   6.582   2.40809011   0
   0.013400   7.7000   0.29014477   0.2901   -1.7475   3.4956   4.5825   9.139   14.524   13.109   11.599   10.294   8.770   7.274   6.663   6.372   2.52289867   0
   0.013400   7.7000   0.30000001   0.3000   -1.7267   3.4977   4.5845   9.087   14.421   13.014   11.509   10.216   8.706   7.227   6.614   6.326   2.54750419   0
   0.013400   7.7000   0.33559394   0.3356   -1.6536   3.5045   4.5874   8.904   14.082   12.697   11.207   9.952   8.488   7.059   6.441   6.162   2.62703466   0
   0.013400   7.7000   0.34999999   0.3500   -1.6269   3.5070   4.5891   8.837   13.960   12.582   11.098   9.857   8.409   6.998   6.378   6.102   2.65552020   0
   0.013400   7.7000   0.35280445   0.3528   -1.6211   3.5076   4.5890   8.823   13.933   12.557   11.074   9.836   8.392   6.985   6.364   6.089   2.66084719   0
   0.013400   7.7000   0.40000001   0.4000   -1.5331   3.5160   4.5892   8.603   13.542   12.186   10.719   9.523   8.135   6.784   6.157   5.892   2.74133730   0
   0.013400   7.7000   0.40216678   0.4022   -1.5289   3.5165   4.5891   8.592   13.523   12.168   10.702   9.508   8.122   6.775   6.147   5.882   2.74466205   0
   0.013400   7.7000   0.44999999   0.4500   -1.4418   3.5251   4.5855   8.374   13.147   11.805   10.353   9.198   7.871   6.578   5.943   5.687   2.81098008   0
   0.013400   7.7000   0.48828471   0.4883   -1.3695   3.5330   4.5800   8.194   12.836   11.502   10.061   8.939   7.664   6.417   5.775   5.528   2.85591578   0
   0.013400   7.7000   0.50000000   0.5000   -1.3494   3.5350   4.5784   8.143   12.754   11.421   9.983   8.869   7.607   6.372   5.728   5.483   2.86847806   0
   0.013400   7.7000   0.50942898   0.5094   -1.3334   3.5371   4.5788   8.103   12.683   11.350   9.915   8.810   7.560   6.337   5.691   5.448   2.87821937   0
   0.013400   7.7000   0.55000001   0.5500   -1.2521   3.5468   4.5696   7.900   12.341   11.008   9.586   8.515   7.330   6.159   5.505   5.272   2.91663504   0
   0.013400   7.7000   0.58243167   0.5824   -1.1770   3.5573   4.5614   7.712   12.019   10.678   9.266   8.229   7.117   6.000   5.337   5.115   2.94380546   0
   0.013400   7.7000   0.60000002   0.6000   -1.1280   3.5644   4.5539   7.590   11.812   10.464   9.057   8.040   6.979   5.897   5.228   5.014   2.95739889   0
   0.013400   7.7000   0.61961585   0.6196   -1.0716   3.5739   4.5494   7.449   11.564   10.205   8.807   7.814   6.821   5.782   5.106   4.904   2.97174144   0
   0.013400   7.7000   0.64999998   0.6500   -0.9712   3.5920   4.5420   7.198   11.123   9.741   8.370   7.421   6.546   5.580   4.885   4.711   2.99236870   0
   0.013400   7.7000   0.65100610   0.6510   -0.9676   3.5927   4.5420   7.189   11.107   9.724   8.355   7.407   6.536   5.572   4.878   4.705   2.99302006   0
   0.013400   7.7000   0.66996104   0.6700   -0.8932   3.6081   4.5417   7.003   10.766   9.360   8.032   7.120   6.336   5.421   4.719   4.573   3.00493646   0
   0.013400   7.7000   0.68757784   0.6876   -0.8213   3.6238   4.5437   6.823   10.405   8.991   7.718   6.845   6.143   5.276   4.582   4.459   3.01543999   0
   0.013400   7.7000   0.69999999   0.7000   -0.7708   3.6351   4.5462   6.697   10.107   8.712   7.489   6.651   6.010   5.179   4.497   4.389   3.02253795   0
   0.013400   7.7000   0.70934409   0.7093   -0.7249   3.6482   4.5585   6.582   9.732   8.419   7.257   6.464   5.888   5.099   4.442   4.349   3.02771831   0
   0.013400   7.7000   0.71985924   0.7199   -0.6770   3.6617   4.5711   6.463   9.290   8.116   7.020   6.282   5.757   5.019   4.403   4.319   3.03339195   0
   0.013400   7.7000   0.73345506   0.7335   -0.6194   3.6775   4.5847   6.318   8.777   7.776   6.757   6.084   5.604   4.923   4.360   4.284   3.04049373   0
   0.013400   7.7000   0.73714435   0.7371   -0.6043   3.6815   4.5880   6.281   8.649   7.691   6.691   6.035   5.565   4.898   4.349   4.274   3.04237723   0
   0.013400   7.7000   0.75000000   0.7500   -0.5732   3.6907   4.6011   6.203   8.391   7.518   6.557   5.935   5.486   4.849   4.327   4.257   3.04879928   0
   0.013400   7.7000   0.80000001   0.8000   -0.4765   3.7105   4.6118   5.961   7.756   7.087   6.208   5.657   5.247   4.677   4.215   4.152   3.07187057   0
   0.013400   7.7000   0.81929117   0.8193   -0.4514   3.7153   4.6163   5.899   7.606   6.984   6.124   5.588   5.187   4.632   4.183   4.122   3.08002472   0
   0.013400   7.7000   0.85000002   0.8500   -0.3941   3.7244   4.6112   5.755   7.301   6.767   5.943   5.435   5.048   4.523   4.098   4.041   3.09222293   0
   0.013400   7.7000   0.87327909   0.8733   -0.3528   3.7305   4.6061   5.652   7.094   6.619   5.818   5.326   4.949   4.443   4.034   3.979   3.10088444   0
   0.013400   7.7000   0.89999998   0.9000   -0.3105   3.7370   4.6027   5.546   6.883   6.465   5.689   5.216   4.850   4.363   3.972   3.919   3.11026096   0
   0.013400   7.7000   0.91270685   0.9127   -0.2899   3.7399   4.5997   5.495   6.783   6.391   5.628   5.162   4.802   4.323   3.939   3.888   3.11452270   0
   0.013400   7.7000   0.94999999   0.9500   -0.2106   3.7503   4.5797   5.296   6.422   6.120   5.400   4.962   4.618   4.170   3.811   3.764   3.12635612   0
   0.013400   7.7000   1.00000000   1.0000   -0.1083   3.7632   4.5512   5.041   5.997   5.787   5.115   4.706   4.381   3.969   3.639   3.597   3.14080405   0
   0.013400   7.7000   1.04999995   1.0500   -0.0111   3.7747   4.5212   4.798   5.607   5.474   4.850   4.469   4.162   3.782   3.477   3.440   3.15380883   0
   0.013400   7.7000   1.10000002   1.1000   0.0826   3.7851   4.4891   4.564   5.234   5.176   4.603   4.252   3.961   3.606   3.320   3.289   3.16554141   0
   0.013400   7.7000   1.14572299   1.1457   0.1826   3.7967   4.4532   4.314   4.842   4.860   4.343   4.026   3.754   3.423   3.155   3.131   3.17530560   1
   0.013400   7.7000   1.14999998   1.1500   0.1901   3.7975   4.4506   4.295   4.814   4.836   4.323   4.008   3.738   3.409   3.143   3.119   3.17617631   1
   0.013400   7.7000   1.20000005   1.2000   0.2801   3.8074   4.4187   4.070   4.514   4.563   4.090   3.796   3.540   3.235   2.988   2.968   3.18585706   1
