#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    4.4668e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   6.6500   0.11081189   0.1108   -1.6398   3.3955   3.6564   8.870   16.019   15.075   13.716   11.808   9.718   6.812   6.287   5.796   1.67052734   0
   0.042375   6.6500   0.11336156   0.1134   -1.6282   3.3965   3.6586   8.840   15.963   15.021   13.664   11.762   9.677   6.784   6.258   5.769   1.69263649   0
   0.042375   6.6500   0.13130619   0.1313   -1.5493   3.4037   3.6723   8.643   15.567   14.638   13.292   11.444   9.393   6.591   6.064   5.591   1.83469510   0
   0.042375   6.6500   0.14090665   0.1409   -1.5115   3.4073   3.6798   8.549   15.371   14.448   13.109   11.287   9.254   6.500   5.971   5.506   1.90197110   0
   0.042375   6.6500   0.15249954   0.1525   -1.4574   3.4137   3.6854   8.414   15.051   14.144   12.817   11.043   9.041   6.369   5.840   5.388   1.97642076   0
   0.042375   6.6500   0.16241731   0.1624   -1.4163   3.4186   3.6912   8.311   14.806   13.912   12.592   10.855   8.878   6.270   5.740   5.299   2.03502584   0
   0.042375   6.6500   0.16665010   0.1667   -1.4002   3.4206   3.6942   8.270   14.709   13.819   12.503   10.781   8.814   6.231   5.701   5.264   2.05869484   0
   0.042375   6.6500   0.17476797   0.1748   -1.3585   3.4258   3.6942   8.166   14.445   13.572   12.266   10.585   8.644   6.131   5.600   5.175   2.10201192   0
   0.042375   6.6500   0.18279597   0.1828   -1.3212   3.4303   3.6942   8.073   14.219   13.360   12.063   10.415   8.497   6.041   5.510   5.094   2.14239526   0
   0.042375   6.6500   0.19080098   0.1908   -1.2870   3.4340   3.6937   7.987   14.038   13.188   11.901   10.277   8.374   5.958   5.424   5.017   2.18046975   0
   0.042375   6.6500   0.19879366   0.1988   -1.2570   3.4372   3.6941   7.913   13.884   13.042   11.763   10.158   8.269   5.886   5.349   4.950   2.21650457   0
   0.042375   6.6500   0.20676754   0.2068   -1.2318   3.4397   3.6960   7.849   13.758   12.922   11.649   10.059   8.181   5.825   5.286   4.892   2.25059676   0
   0.042375   6.6500   0.21691746   0.2169   -1.1879   3.4448   3.6935   7.740   13.529   12.704   11.443   9.882   8.026   5.720   5.175   4.794   2.29144502   0
   0.042375   6.6500   0.22809564   0.2281   -1.1439   3.4497   3.6908   7.630   13.306   12.492   11.241   9.708   7.873   5.614   5.063   4.695   2.33347130   0
   0.042375   6.6500   0.23936684   0.2394   -1.1054   3.4538   3.6894   7.533   13.133   12.323   11.075   9.562   7.746   5.523   4.964   4.606   2.37305069   0
   0.042375   6.6500   0.25068370   0.2507   -1.0720   3.4571   3.6897   7.450   12.987   12.180   10.934   9.437   7.637   5.445   4.879   4.529   2.41027212   0
   0.042375   6.6500   0.26822779   0.2682   -1.0185   3.4634   3.6904   7.316   12.748   11.944   10.709   9.238   7.462   5.320   4.738   4.404   2.46340513   0
   0.042375   6.6500   0.28522456   0.2852   -0.9665   3.4696   3.6902   7.186   12.518   11.718   10.499   9.053   7.295   5.199   4.600   4.282   2.51014090   0
   0.042375   6.6500   0.30230021   0.3023   -0.9198   3.4752   3.6909   7.070   12.326   11.525   10.317   8.891   7.150   5.092   4.474   4.171   2.55307341   0
   0.042375   6.6500   0.31364983   0.3136   -0.8912   3.4786   3.6921   6.998   12.208   11.406   10.204   8.790   7.060   5.026   4.398   4.103   2.57965231   0
   0.042375   6.6500   0.33966476   0.3397   -0.8261   3.4866   3.6935   6.835   11.963   11.147   9.942   8.551   6.859   4.882   4.224   3.948   2.63528061   0
   0.042375   6.6500   0.36460575   0.3646   -0.7694   3.4939   3.6966   6.693   11.755   10.923   9.725   8.356   6.685   4.756   4.072   3.811   2.68253851   0
   0.042375   6.6500   0.40194073   0.4019   -0.6904   3.5048   3.7039   6.496   11.468   10.606   9.428   8.090   6.442   4.582   3.859   3.620   2.74431658   0
   0.042375   6.6500   0.44185174   0.4419   -0.6156   3.5151   3.7112   6.309   11.208   10.295   9.117   7.813   6.202   4.421   3.665   3.444   2.80055761   0
   0.042375   6.6500   0.44999999   0.4500   -0.6016   3.5170   3.7128   6.274   11.160   10.236   9.056   7.758   6.156   4.391   3.629   3.412   2.81098008   0
   0.042375   6.6500   0.50607675   0.5061   -0.5387   3.5294   3.7507   6.117   10.899   9.898   8.721   7.478   5.915   4.268   3.481   3.278   2.87479401   0
   0.042375   6.6500   0.52658808   0.5266   -0.6093   3.5335   3.8548   6.293   11.010   9.972   8.786   7.572   6.037   4.456   3.680   3.478   2.89512706   0
   0.042375   6.6500   0.54742664   0.5474   -0.6757   3.5380   3.9561   6.459   11.110   10.038   8.846   7.662   6.152   4.634   3.866   3.666   2.91435313   0
   0.042375   6.6500   0.55000001   0.5500   -0.6836   3.5386   3.9684   6.479   11.122   10.046   8.853   7.672   6.166   4.655   3.888   3.688   2.91663504   0
   0.042375   6.6500   0.56578463   0.5658   -0.6620   3.5424   3.9744   6.425   11.039   9.937   8.748   7.585   6.091   4.609   3.837   3.643   2.93021464   0
   0.042375   6.6500   0.59146565   0.5915   -0.6287   3.5481   3.9831   6.342   10.914   9.772   8.584   7.448   5.977   4.539   3.760   3.573   2.95088768   0
   0.042375   6.6500   0.60000002   0.6000   -0.6186   3.5498   3.9861   6.316   10.876   9.722   8.535   7.407   5.943   4.517   3.737   3.552   2.95739889   0
   0.042375   6.6500   0.62308770   0.6231   -0.5880   3.5553   3.9939   6.240   10.758   9.559   8.365   7.265   5.834   4.455   3.672   3.493   2.97419381   0
   0.042375   6.6500   0.64999998   0.6500   -0.5549   3.5613   4.0029   6.157   10.629   9.380   8.175   7.106   5.716   4.389   3.604   3.431   2.99236870   0
   0.042375   6.6500   0.67182446   0.6718   -0.5277   3.5662   4.0097   6.089   10.520   9.226   8.006   6.962   5.617   4.336   3.553   3.385   3.00607276   0
   0.042375   6.6500   0.69939971   0.6994   -0.4947   3.5722   4.0182   6.007   10.385   9.039   7.803   6.790   5.499   4.272   3.492   3.329   3.02220058   0
   0.042375   6.6500   0.69999999   0.7000   -0.4940   3.5723   4.0184   6.005   10.382   9.035   7.799   6.786   5.497   4.270   3.491   3.328   3.02253795   0
   0.042375   6.6500   0.74349523   0.7435   -0.3845   3.6070   4.0740   5.731   9.749   8.202   6.925   6.036   5.088   4.102   3.358   3.231   3.04557657   0
   0.042375   6.6500   0.75000000   0.7500   -0.3684   3.6123   4.0826   5.691   9.641   8.086   6.808   5.932   5.035   4.077   3.344   3.221   3.04879928   0
   0.042375   6.6500   0.75788891   0.7579   -0.3613   3.6133   4.0841   5.673   9.609   8.053   6.776   5.902   5.015   4.063   3.331   3.210   3.05263567   0
   0.042375   6.6500   0.79605943   0.7961   -0.3247   3.6182   4.0883   5.582   9.447   7.890   6.615   5.752   4.913   3.986   3.266   3.148   3.07015514   0
   0.042375   6.6500   0.80000001   0.8000   -0.3208   3.6187   4.0886   5.572   9.430   7.873   6.598   5.736   4.903   3.978   3.259   3.142   3.07187057   0
   0.042375   6.6500   0.83977121   0.8398   -0.2858   3.6233   4.0932   5.484   9.269   7.720   6.450   5.597   4.807   3.905   3.197   3.084   3.08826137   0
   0.042375   6.6500   0.85000002   0.8500   -0.2764   3.6245   4.0938   5.461   9.227   7.680   6.412   5.561   4.782   3.885   3.181   3.068   3.09222293   0
   0.042375   6.6500   0.88497090   0.8850   -0.2474   3.6283   4.0975   5.389   9.093   7.555   6.292   5.449   4.704   3.824   3.130   3.020   3.10505867   0
   0.042375   6.6500   0.89999998   0.9000   -0.2353   3.6299   4.0991   5.358   9.037   7.502   6.242   5.402   4.671   3.799   3.109   3.000   3.11026096   0
   0.042375   6.6500   0.91143322   0.9114   -0.2265   3.6310   4.1004   5.336   8.993   7.464   6.206   5.369   4.647   3.781   3.094   2.986   3.11410117   0
   0.042375   6.6500   0.94999999   0.9500   -0.1950   3.6350   4.1026   5.258   8.839   7.332   6.083   5.255   4.563   3.714   3.039   2.933   3.12635612   0
   0.042375   6.6500   0.96484488   0.9648   -0.1842   3.6364   4.1042   5.231   8.785   7.286   6.040   5.215   4.535   3.691   3.021   2.916   3.13080597   0
   0.042375   6.6500   1.00000000   1.0000   -0.1568   3.6398   4.1059   5.162   8.651   7.171   5.933   5.115   4.462   3.633   2.973   2.870   3.14080405   0
   0.042375   6.6500   1.04581177   1.0458   -0.1227   3.6440   4.1082   5.077   8.474   7.029   5.805   4.999   4.372   3.561   2.914   2.814   3.15277100   0
   0.042375   6.6500   1.09288871   1.0929   -0.0872   3.6484   4.1094   4.988   8.289   6.882   5.672   4.878   4.279   3.486   2.852   2.755   3.16394353   0
   0.042375   6.6500   1.14288867   1.1429   -0.0514   3.6529   4.1109   4.898   8.097   6.733   5.541   4.760   4.186   3.409   2.790   2.695   3.17472506   0
   0.042375   6.6500   1.16235828   1.1624   -0.0379   3.6546   4.1115   4.865   8.024   6.677   5.492   4.717   4.151   3.381   2.767   2.673   3.17865276   0
   0.042375   6.6500   1.19288874   1.1929   -0.0147   3.6573   4.1106   4.807   7.902   6.583   5.409   4.644   4.091   3.331   2.726   2.634   3.18453360   0
   0.042375   6.6500   1.23248649   1.2325   0.0130   3.6608   4.1108   4.737   7.753   6.470   5.310   4.556   4.018   3.272   2.678   2.588   3.19169354   0
   0.042375   6.6500   1.24288869   1.2429   0.0205   3.6617   4.1107   4.719   7.713   6.439   5.284   4.534   3.999   3.256   2.665   2.576   3.19349289   0
   0.042375   6.6500   1.28215504   1.2822   0.0476   3.6650   4.1104   4.651   7.568   6.329   5.189   4.452   3.929   3.198   2.618   2.531   3.19999743   0
   0.042375   6.6500   1.29288864   1.2929   0.0555   3.6660   4.1099   4.631   7.526   6.298   5.161   4.428   3.909   3.181   2.604   2.517   3.20169806   0
   0.042375   6.6500   1.32879472   1.3288   0.0787   3.6689   4.1104   4.573   7.400   6.202   5.080   4.358   3.849   3.132   2.564   2.479   3.20716119   0
   0.042375   6.6500   1.34288871   1.3429   0.0896   3.6702   4.1091   4.546   7.344   6.159   5.042   4.325   3.821   3.108   2.544   2.460   3.20921493   0
   0.042375   6.6500   1.39288867   1.3929   0.1250   3.6744   4.1064   4.457   7.159   6.021   4.924   4.223   3.730   3.032   2.482   2.400   3.21612215   0
   0.042375   6.6500   1.41499662   1.4150   0.1397   3.6761   4.1056   4.421   7.082   5.963   4.874   4.180   3.692   3.001   2.456   2.375   3.21900010   0
   0.042375   6.6500   1.44288874   1.4429   0.1593   3.6785   4.1038   4.372   6.979   5.886   4.808   4.124   3.642   2.959   2.422   2.342   3.22248864   0
   0.042375   6.6500   1.47352946   1.4735   0.1808   3.6810   4.1016   4.318   6.870   5.804   4.737   4.062   3.588   2.913   2.384   2.305   3.22614861   0
   0.042375   6.6500   1.49288869   1.4929   0.1963   3.6827   4.0986   4.279   6.795   5.746   4.687   4.019   3.548   2.880   2.355   2.278   3.22837305   0
   0.042375   6.6500   1.54288864   1.5429   0.2324   3.6869   4.0934   4.189   6.617   5.610   4.569   3.917   3.456   2.802   2.291   2.215   3.23382664   0
   0.042375   6.6500   1.59288871   1.5929   0.2640   3.6907   4.0912   4.110   6.458   5.489   4.466   3.828   3.376   2.736   2.235   2.162   3.23889279   0
   0.042375   6.6500   1.59305966   1.5931   0.2641   3.6908   4.0912   4.110   6.457   5.489   4.465   3.828   3.376   2.736   2.235   2.162   3.23890948   0
   0.042375   6.6500   1.68577743   1.6858   0.3362   3.6987   4.0754   3.929   6.111   5.227   4.238   3.630   3.196   2.582   2.104   2.034   3.24737453   0
   0.042375   6.6500   1.73138690   1.7314   0.3681   3.7024   4.0699   3.850   5.959   5.112   4.138   3.543   3.116   2.515   2.047   1.979   3.25114512   0
   0.042375   6.6500   1.73577738   1.7358   0.3721   3.7028   4.0687   3.840   5.940   5.098   4.126   3.532   3.106   2.506   2.040   1.972   3.25149560   0
   0.042375   6.6500   1.78577733   1.7858   0.4135   3.7073   4.0576   3.736   5.750   4.952   4.000   3.421   3.003   2.418   1.964   1.898   3.25534368   0
   0.042375   6.6500   1.81616223   1.8162   0.4385   3.7100   4.0506   3.674   5.635   4.864   3.924   3.354   2.941   2.365   1.918   1.854   3.25755930   0
   0.042375   6.6500   1.83577740   1.8358   0.4574   3.7119   4.0442   3.627   5.553   4.800   3.867   3.303   2.894   2.325   1.883   1.820   3.25894356   0
   0.042375   6.6500   1.88577735   1.8858   0.5020   3.7166   4.0297   3.515   5.356   4.648   3.734   3.184   2.784   2.230   1.800   1.739   3.26231718   0
   0.042375   6.6500   1.93577743   1.9358   0.5522   3.7216   4.0109   3.390   5.142   4.481   3.586   3.052   2.660   2.123   1.706   1.647   3.26548433   0
   0.042375   6.6500   1.98577738   1.9858   0.6071   3.7268   3.9881   3.252   4.915   4.302   3.428   2.908   2.525   2.005   1.602   1.545   3.26846266   0
   0.042375   6.6500   2.02996683   2.0300   0.6618   3.7319   3.9631   3.115   4.694   4.126   3.272   2.766   2.391   1.887   1.497   1.442   3.27094817   0
   0.042375   6.6500   2.03577733   2.0358   0.6700   3.7326   3.9591   3.095   4.662   4.100   3.249   2.745   2.372   1.869   1.481   1.426   3.27126503   0
   0.042375   6.6500   2.07222652   2.0722   0.7208   3.7370   3.9338   2.968   4.463   3.939   3.105   2.614   2.248   1.760   1.382   1.330   3.27320242   0
   0.042375   6.6500   2.08577728   2.0858   0.7419   3.7389   3.9228   2.915   4.381   3.872   3.046   2.560   2.196   1.714   1.341   1.289   3.27390122   0
   0.042375   6.6500   2.11969328   2.1197   0.8005   3.7438   3.8910   2.769   4.160   3.689   2.883   2.410   2.054   1.587   1.227   1.176   3.27560186   0
   0.042375   6.6500   2.13577747   2.1358   0.8318   3.7464   3.8735   2.691   4.044   3.592   2.796   2.330   1.979   1.519   1.166   1.116   3.27638459   0
   0.042375   6.6500   2.15700841   2.1570   0.8753   3.7501   3.8488   2.582   3.882   3.457   2.676   2.219   1.874   1.425   1.081   1.032   3.27739596   0
   0.042375   6.6500   2.18577743   2.1858   0.9389   3.7556   3.8130   2.423   3.650   3.261   2.501   2.058   1.722   1.289   0.958   0.911   3.27872729   0
   0.042375   6.6500   2.18843579   2.1884   0.9449   3.7561   3.8096   2.408   3.628   3.242   2.484   2.043   1.707   1.276   0.947   0.900   3.27884817   0
   0.042375   6.6500   2.21428871   2.2143   1.0039   3.7615   3.7773   2.260   3.411   3.058   2.322   1.894   1.567   1.151   0.835   0.790   3.28000450   0
   0.042375   6.6500   2.24021459   2.2402   1.0630   3.7673   3.7466   2.112   3.195   2.872   2.159   1.745   1.427   1.028   0.726   0.681   3.28113055   0
   0.042375   6.6500   2.24288869   2.2429   1.0691   3.7680   3.7435   2.097   3.173   2.853   2.142   1.729   1.413   1.016   0.714   0.670   3.28124499   0
   0.042375   6.6500   2.24819779   2.2482   1.0811   3.7692   3.7375   2.067   3.128   2.815   2.109   1.699   1.384   0.991   0.693   0.649   3.28147078   0
   0.042375   6.6500   2.27576327   2.2758   1.1435   3.7764   3.7090   1.911   2.888   2.609   1.935   1.544   1.243   0.870   0.589   0.547   3.28262305   0
   0.042375   6.6500   2.29288864   2.2929   1.1826   3.7813   3.6930   1.814   2.730   2.475   1.825   1.448   1.158   0.798   0.528   0.489   3.28332138   0
   0.042375   6.6500   2.29752517   2.2975   1.1932   3.7827   3.6888   1.787   2.685   2.438   1.795   1.424   1.136   0.780   0.513   0.475   3.28350830   0
   0.042375   6.6500   2.32268763   2.3227   1.2515   3.7911   3.6689   1.641   2.425   2.224   1.630   1.288   1.019   0.685   0.436   0.403   3.28450632   0
   0.042375   6.6500   2.34696054   2.3470   1.3091   3.8009   3.6551   1.497   2.172   2.011   1.467   1.154   0.904   0.597   0.369   0.340   3.28544378   0
   0.042375   6.6500   2.36460996   2.3646   1.3519   3.8095   3.6498   1.390   1.996   1.854   1.349   1.054   0.819   0.532   0.323   0.297   3.28611040   0
   0.042375   6.6500   2.38182044   2.3818   1.3945   3.8198   3.6514   1.284   1.817   1.693   1.229   0.958   0.740   0.479   0.290   0.266   3.28674865   0
   0.042375   6.6500   2.38577747   2.3858   1.4045   3.8225   3.6532   1.259   1.775   1.654   1.201   0.936   0.723   0.468   0.285   0.261   3.28689384   0
   0.042375   6.6500   2.39109683   2.3911   1.4180   3.8264   3.6562   1.225   1.716   1.601   1.164   0.906   0.700   0.455   0.279   0.256   3.28708792   0
   0.042375   6.6500   2.40371346   2.4037   1.4504   3.8367   3.6674   1.144   1.578   1.471   1.073   0.837   0.650   0.429   0.272   0.251   3.28754425   0
   0.042375   6.6500   2.41525173   2.4153   1.4804   3.8470   3.6805   1.069   1.455   1.352   0.991   0.777   0.608   0.409   0.272   0.252   3.28795624   0
   0.042375   6.6500   2.42630553   2.4263   1.5093   3.8573   3.6948   0.997   1.339   1.238   0.913   0.721   0.571   0.394   0.275   0.256   3.28834629   0
   0.042375   6.6500   2.43706250   2.4371   1.5375   3.8677   3.7102   0.926   1.233   1.129   0.839   0.669   0.539   0.383   0.281   0.264   3.28872180   0
   0.042375   6.6500   2.44758654   2.4476   1.5650   3.8782   3.7265   0.857   1.132   1.024   0.769   0.622   0.510   0.375   0.290   0.274   3.28908515   0
   0.042375   6.6500   2.45794487   2.4579   1.5919   3.8888   3.7437   0.790   1.036   0.923   0.704   0.580   0.486   0.371   0.301   0.287   3.28943896   0
