#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    1.7783e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.2500   0.10284453   0.1028   -2.2277   3.3650   4.0899   10.339   19.164   17.742   16.238   13.994   11.659   8.226   7.701   7.170   1.59781313   0
   0.042375   7.2500   0.10391819   0.1039   -2.2208   3.3658   4.0907   10.322   19.119   17.701   16.199   13.961   11.631   8.210   7.684   7.156   1.60795200   0
   0.042375   7.2500   0.12284452   0.1228   -2.1079   3.3789   4.1027   10.040   18.386   17.027   15.552   13.424   11.169   7.943   7.415   6.911   1.77049422   0
   0.042375   7.2500   0.13078289   0.1308   -2.0659   3.3840   4.1085   9.935   18.104   16.768   15.303   13.219   10.994   7.844   7.315   6.821   1.83086443   0
   0.042375   7.2500   0.14284453   0.1428   -2.0058   3.3912   4.1156   9.785   17.701   16.400   14.949   12.927   10.744   7.702   7.172   6.692   1.91490304   0
   0.042375   7.2500   0.16568905   0.1657   -1.9026   3.4043   4.1290   9.527   16.983   15.746   14.322   12.412   10.305   7.460   6.927   6.472   2.05338860   0
   0.042375   7.2500   0.19066004   0.1907   -1.7998   3.4178   4.1411   9.269   16.241   15.075   13.679   11.886   9.858   7.219   6.685   6.255   2.17981720   0
   0.042375   7.2500   0.21087724   0.2109   -1.7214   3.4279   4.1470   9.073   15.674   14.566   13.192   11.487   9.520   7.036   6.501   6.089   2.26746440   0
   0.042375   7.2500   0.23140168   0.2314   -1.6032   3.4408   4.1208   8.778   14.937   13.907   12.568   10.964   9.070   6.757   6.218   5.829   2.34535718   0
   0.042375   7.2500   0.24300471   0.2430   -1.4786   3.4511   4.0586   8.467   14.288   13.327   12.016   10.484   8.652   6.460   5.914   5.545   2.38527751   0
   0.042375   7.2500   0.24658290   0.2466   -1.4667   3.4524   4.0585   8.437   14.226   13.268   11.958   10.434   8.610   6.432   5.885   5.519   2.39705849   0
   0.042375   7.2500   0.27072418   0.2707   -1.3909   3.4610   4.0575   8.247   13.836   12.896   11.594   10.118   8.343   6.256   5.699   5.351   2.47054362   0
   0.042375   7.2500   0.29398853   0.2940   -1.3227   3.4684   4.0548   8.077   13.510   12.585   11.300   9.860   8.117   6.097   5.526   5.195   2.53264213   0
   0.042375   7.2500   0.30711132   0.3071   -1.2869   3.4724   4.0537   7.987   13.344   12.425   11.149   9.727   8.000   6.013   5.435   5.113   2.56451964   0
   0.042375   7.2500   0.33537292   0.3354   -1.2172   3.4798   4.0518   7.813   13.036   12.124   10.861   9.472   7.776   5.852   5.258   4.952   2.62658238   0
   0.042375   7.2500   0.37314987   0.3731   -1.1338   3.4890   4.0516   7.605   12.700   11.780   10.512   9.156   7.513   5.665   5.047   4.759   2.69755101   0
   0.042375   7.2500   0.42224687   0.4222   -1.0407   3.4998   4.0556   7.372   12.330   11.400   10.154   8.837   7.225   5.455   4.806   4.539   2.77407289   0
   0.042375   7.2500   0.44999999   0.4500   -0.9924   3.5056   4.0578   7.251   12.148   11.204   9.964   8.667   7.075   5.348   4.683   4.426   2.81098008   0
   0.042375   7.2500   0.48352554   0.4835   -0.9393   3.5115   4.0597   7.118   11.955   10.994   9.757   8.482   6.912   5.231   4.548   4.301   2.85066342   0
   0.042375   7.2500   0.50436980   0.5044   -0.9331   3.5143   4.0829   7.103   11.914   10.938   9.695   8.431   6.878   5.223   4.535   4.292   2.87303376   0
   0.042375   7.2500   0.52862561   0.5286   -1.0303   3.5147   4.2023   7.346   12.148   11.146   9.886   8.630   7.094   5.470   4.795   4.548   2.89706802   0
   0.042375   7.2500   0.55000001   0.5500   -1.1106   3.5158   4.3040   7.546   12.332   11.308   10.031   8.787   7.268   5.675   5.010   4.762   2.91663504   0
   0.042375   7.2500   0.57137787   0.5714   -1.0832   3.5203   4.3114   7.478   12.213   11.175   9.897   8.670   7.175   5.619   4.944   4.702   2.93486190   0
   0.042375   7.2500   0.60000002   0.6000   -1.0478   3.5256   4.3182   7.389   12.070   11.016   9.748   8.542   7.061   5.542   4.857   4.622   2.95739889   0
   0.042375   7.2500   0.62298119   0.6230   -1.0182   3.5306   4.3249   7.315   11.944   10.874   9.616   8.430   6.963   5.480   4.784   4.557   2.97411895   0
   0.042375   7.2500   0.64999998   0.6500   -0.9842   3.5359   4.3308   7.230   11.809   10.717   9.466   8.302   6.853   5.408   4.703   4.483   2.99236870   0
   0.042375   7.2500   0.67144269   0.6714   -0.9566   3.5408   4.3367   7.161   11.695   10.582   9.337   8.193   6.761   5.350   4.638   4.424   3.00584030   0
   0.042375   7.2500   0.69999999   0.7000   -0.9182   3.5473   4.3423   7.066   11.544   10.397   9.156   8.039   6.634   5.270   4.549   4.344   3.02253795   0
   0.042375   7.2500   0.75000000   0.7500   -0.7563   3.6044   4.4390   6.661   10.635   9.156   7.862   6.952   6.003   5.025   4.313   4.173   3.04879928   0
   0.042375   7.2500   0.78018773   0.7802   -0.7194   3.6097   4.4403   6.568   10.491   8.992   7.700   6.803   5.898   4.947   4.243   4.108   3.06307220   0
   0.042375   7.2500   0.80000001   0.8000   -0.6959   3.6129   4.4407   6.510   10.397   8.891   7.602   6.713   5.835   4.898   4.196   4.065   3.07187057   0
   0.042375   7.2500   0.80563140   0.8056   -0.6889   3.6140   4.4410   6.492   10.368   8.859   7.572   6.685   5.816   4.884   4.182   4.052   3.07429218   0
   0.042375   7.2500   0.85000002   0.8500   -0.6245   3.6232   4.4369   6.331   10.100   8.579   7.304   6.436   5.644   4.750   4.054   3.938   3.09222293   0
   0.042375   7.2500   0.88737637   0.8874   -0.5726   3.6309   4.4343   6.201   9.864   8.351   7.088   6.237   5.505   4.642   3.958   3.850   3.10590339   0
   0.042375   7.2500   0.89999998   0.9000   -0.5531   3.6337   4.4322   6.153   9.767   8.266   7.009   6.164   5.453   4.602   3.926   3.819   3.11026096   0
   0.042375   7.2500   0.94999999   0.9500   -0.4853   3.6440   4.4290   5.983   9.405   7.959   6.729   5.909   5.273   4.464   3.817   3.717   3.12635612   0
   0.042375   7.2500   0.95726079   0.9573   -0.4745   3.6456   4.4279   5.956   9.346   7.911   6.686   5.871   5.244   4.442   3.800   3.701   3.12855029   0
   0.042375   7.2500   1.00000000   1.0000   -0.4032   3.6561   4.4175   5.778   8.939   7.593   6.407   5.623   5.057   4.296   3.687   3.594   3.14080405   0
   0.042375   7.2500   1.03320563   1.0332   -0.3481   3.6645   4.4102   5.640   8.611   7.346   6.196   5.442   4.913   4.183   3.601   3.513   3.14959216   0
   0.042375   7.2500   1.09288871   1.0929   -0.2341   3.6821   4.3910   5.355   7.928   6.845   5.777   5.092   4.619   3.952   3.426   3.348   3.16394353   0
   0.042375   7.2500   1.09862936   1.0986   -0.2228   3.6838   4.3890   5.327   7.863   6.798   5.737   5.059   4.591   3.930   3.409   3.331   3.16523528   0
