#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    1.4125e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   7.1500   0.09577767   0.0958   -1.8809   3.5762   4.5571   9.472   12.964   11.887   10.521   9.562   8.806   7.852   7.295   7.118   1.52825892   0
   0.000134   7.1500   0.09908212   0.0991   -1.8614   3.5778   4.5585   9.423   12.877   11.816   10.459   9.507   8.756   7.807   7.248   7.071   1.56138563   0
   0.000134   7.1500   0.10735807   0.1074   -1.8122   3.5815   4.5592   9.301   12.662   11.638   10.306   9.372   8.632   7.695   7.133   6.954   1.63970649   0
   0.000134   7.1500   0.11155534   0.1116   -1.7885   3.5834   4.5598   9.241   12.557   11.552   10.232   9.307   8.573   7.641   7.077   6.898   1.67702913   0
   0.000134   7.1500   0.11473433   0.1147   -1.7725   3.5847   4.5612   9.201   12.486   11.494   10.182   9.262   8.532   7.605   7.040   6.860   1.70432389   0
   0.000134   7.1500   0.12984645   0.1298   -1.6981   3.5906   4.5640   9.015   12.162   11.226   9.951   9.058   8.345   7.435   6.867   6.684   1.82396460   0
   0.000134   7.1500   0.13155533   0.1316   -1.6902   3.5912   4.5642   8.995   12.128   11.198   9.926   9.036   8.324   7.417   6.848   6.666   1.83651268   0
   0.000134   7.1500   0.15155534   0.1516   -1.6031   3.5978   4.5648   8.778   11.765   10.892   9.658   8.798   8.104   7.217   6.647   6.464   1.97060776   0
   0.000134   7.1500   0.18311067   0.1831   -1.4900   3.6062   4.5676   8.495   11.303   10.502   9.314   8.489   7.817   6.956   6.387   6.206   2.14393187   0
   0.000134   7.1500   0.22888835   0.2289   -1.3536   3.6169   4.5707   8.154   10.745   10.030   8.897   8.115   7.471   6.642   6.078   5.903   2.33634281   0
   0.000134   7.1500   0.27888834   0.2789   -1.2318   3.6272   4.5760   7.849   10.236   9.604   8.521   7.781   7.162   6.365   5.809   5.641   2.49321747   0
   0.000134   7.1500   0.33752829   0.3375   -1.1111   3.6388   4.5848   7.548   9.713   9.172   8.144   7.448   6.857   6.095   5.552   5.394   2.63097286   0
   0.000134   7.1500   0.34999999   0.3500   -1.0883   3.6411   4.5867   7.491   9.614   9.091   8.073   7.385   6.800   6.044   5.504   5.348   2.65552020   0
   0.000134   7.1500   0.37151051   0.3715   -1.0500   3.6452   4.5910   7.395   9.442   8.952   7.952   7.278   6.703   5.959   5.426   5.274   2.69471359   0
   0.000134   7.1500   0.40000001   0.4000   -1.0013   3.6504   4.5951   7.273   9.225   8.777   7.800   7.143   6.580   5.852   5.326   5.179   2.74133730   0
   0.000134   7.1500   0.44892785   0.4489   -0.9189   3.6601   4.6015   7.067   8.849   8.478   7.541   6.916   6.374   5.674   5.163   5.024   2.80962729   0
   0.000134   7.1500   0.44999999   0.4500   -0.9172   3.6603   4.6017   7.063   8.842   8.472   7.536   6.912   6.370   5.671   5.160   5.021   2.81098008   0
   0.000134   7.1500   0.45985550   0.4599   -0.8987   3.6626   4.6018   7.017   8.755   8.404   7.478   6.861   6.324   5.632   5.125   4.988   2.82316089   0
   0.000134   7.1500   0.50000000   0.5000   -0.8282   3.6713   4.6023   6.841   8.426   8.147   7.258   6.669   6.149   5.483   4.991   4.863   2.86847806   0
   0.000134   7.1500   0.55000001   0.5500   -0.7388   3.6811   4.5934   6.617   8.041   7.839   6.990   6.429   5.930   5.293   4.817   4.697   2.91663504   0
   0.000134   7.1500   0.60000002   0.6000   -0.6369   3.6921   4.5736   6.362   7.616   7.497   6.693   6.161   5.682   5.077   4.621   4.510   2.95739889   0
   0.000134   7.1500   0.64134455   0.6413   -0.5401   3.7041   4.5534   6.120   7.205   7.166   6.411   5.909   5.453   4.880   4.445   4.344   2.98668361   0
   0.000134   7.1500   0.64812791   0.6481   -0.5228   3.7063   4.5498   6.077   7.132   7.107   6.361   5.864   5.412   4.845   4.414   4.315   2.99115157   0
   0.000134   7.1500   0.64999998   0.6500   -0.5172   3.7071   4.5483   6.063   7.108   7.088   6.345   5.850   5.399   4.834   4.404   4.306   2.99236870   0
   0.000134   7.1500   0.69536775   0.6954   -0.3797   3.7265   4.5179   5.719   6.531   6.619   5.953   5.500   5.084   4.570   4.172   4.088   3.01991987   0
