#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    6.3096e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   7.8000   0.09000000   0.0900   -2.6012   3.4097   4.5842   11.273   19.979   17.801   16.124   14.025   11.803   9.213   8.638   8.262   1.46765435   0
   0.013400   7.8000   0.09651356   0.0965   -2.5510   3.4160   4.5894   11.147   19.550   17.451   15.785   13.758   11.587   9.102   8.524   8.153   1.53572857   0
   0.013400   7.8000   0.10000000   0.1000   -2.5241   3.4194   4.5916   11.080   19.316   17.261   15.600   13.613   11.470   9.043   8.463   8.095   1.57040203   0
   0.013400   7.8000   0.10375248   0.1038   -2.4989   3.4224   4.5945   11.017   19.106   17.089   15.434   13.481   11.363   8.986   8.405   8.040   1.60639429   0
   0.013400   7.8000   0.11820639   0.1182   -2.4054   3.4338   4.6031   10.783   18.345   16.462   14.831   13.002   10.975   8.778   8.193   7.836   1.73323774   0
   0.013400   7.8000   0.12000000   0.1200   -2.3944   3.4352   4.6043   10.756   18.259   16.390   14.763   12.948   10.930   8.753   8.168   7.812   1.74782515   0
   0.013400   7.8000   0.12824330   0.1282   -2.3500   3.4403   4.6091   10.645   17.938   16.118   14.505   12.739   10.758   8.652   8.065   7.714   1.81201661   0
   0.013400   7.8000   0.14000000   0.1400   -2.2905   3.4469   4.6144   10.496   17.524   15.764   14.167   12.465   10.534   8.518   7.929   7.583   1.89584959   0
   0.013400   7.8000   0.15393245   0.1539   -2.2266   3.4543   4.6211   10.336   17.080   15.382   13.799   12.167   10.295   8.375   7.782   7.445   1.98516285   0
   0.013400   7.8000   0.16000000   0.1600   -2.1999   3.4573   4.6233   10.270   16.898   15.226   13.647   12.043   10.197   8.315   7.721   7.387   2.02115250   0
   0.013400   7.8000   0.20000000   0.2000   -2.0504   3.4733   4.6347   9.896   15.975   14.417   12.867   11.398   9.681   7.977   7.377   7.061   2.22178221   0
   0.013400   7.8000   0.25000000   0.2500   -1.9044   3.4881   4.6449   9.531   15.157   13.680   12.146   10.787   9.204   7.649   7.042   6.743   2.40809011   0
   0.013400   7.8000   0.28174230   0.2817   -1.8276   3.4955   4.6494   9.339   14.771   13.327   11.806   10.494   8.968   7.474   6.863   6.573   2.50091052   0
   0.013400   7.8000   0.30000001   0.3000   -1.7874   3.4993   4.6518   9.238   14.572   13.145   11.632   10.344   8.845   7.382   6.768   6.484   2.54750419   0
   0.013400   7.8000   0.32008633   0.3201   -1.7436   3.5034   4.6525   9.129   14.368   12.955   11.452   10.187   8.716   7.282   6.665   6.385   2.59408855   0
   0.013400   7.8000   0.37109673   0.3711   -1.6399   3.5131   4.6516   8.870   13.894   12.512   11.030   9.817   8.411   7.045   6.421   6.153   2.69399428   0
   0.013400   7.8000   0.39920703   0.3992   -1.5880   3.5181   4.6517   8.740   13.661   12.293   10.820   9.631   8.260   6.927   6.299   6.037   2.74011254   0
   0.013400   7.8000   0.40000001   0.4000   -1.5866   3.5183   4.6517   8.736   13.655   12.287   10.814   9.626   8.255   6.924   6.296   6.033   2.74133730   0
   0.013400   7.8000   0.41542476   0.4154   -1.5532   3.5215   4.6478   8.653   13.508   12.147   10.680   9.508   8.159   6.848   6.217   5.958   2.76435471   0
   0.013400   7.8000   0.44999999   0.4500   -1.4857   3.5281   4.6412   8.484   13.220   11.870   10.414   9.271   7.967   6.696   6.059   5.807   2.81098008   0
   0.013400   7.8000   0.49378806   0.4938   -1.3888   3.5382   4.6253   8.242   12.811   11.471   10.033   8.931   7.693   6.479   5.834   5.593   2.86188078   0
   0.013400   7.8000   0.50000000   0.5000   -1.3773   3.5394   4.6239   8.213   12.764   11.425   9.989   8.891   7.661   6.453   5.807   5.567   2.86847806   0
   0.013400   7.8000   0.51693869   0.5169   -1.3423   3.5439   4.6213   8.126   12.612   11.274   9.843   8.761   7.561   6.377   5.728   5.492   2.88574529   0
   0.013400   7.8000   0.54488075   0.5449   -1.2754   3.5527   4.6124   7.959   12.325   10.985   9.564   8.512   7.371   6.233   5.577   5.350   2.91207647   0
   0.013400   7.8000   0.55000001   0.5500   -1.2610   3.5546   4.6098   7.922   12.264   10.923   9.504   8.458   7.330   6.202   5.545   5.320   2.91663504   0
   0.013400   7.8000   0.55665064   0.5567   -1.2419   3.5574   4.6070   7.875   12.181   10.838   9.423   8.385   7.276   6.162   5.503   5.280   2.92244244   0
   0.013400   7.8000   0.59834713   0.5983   -1.1074   3.5786   4.5886   7.538   11.599   10.237   8.841   7.859   6.901   5.885   5.208   5.011   2.95615101   0
   0.013400   7.8000   0.60000002   0.6000   -1.1017   3.5795   4.5879   7.524   11.574   10.211   8.817   7.837   6.885   5.873   5.195   5.000   2.95739889   0
   0.013400   7.8000   0.62454629   0.6245   -1.0039   3.5982   4.5821   7.280   11.136   9.752   8.394   7.457   6.620   5.676   4.982   4.817   2.97521687   0
   0.013400   7.8000   0.64999998   0.6500   -0.8959   3.6207   4.5815   7.010   10.623   9.218   7.930   7.047   6.330   5.456   4.762   4.633   2.99236870   0
   0.013400   7.8000   0.65828490   0.6583   -0.8604   3.6288   4.5840   6.921   10.427   9.023   7.769   6.910   6.235   5.386   4.702   4.584   2.99767470   0
   0.013400   7.8000   0.68381572   0.6838   -0.7594   3.6525   4.5943   6.669   9.721   8.450   7.306   6.529   5.969   5.198   4.554   4.463   3.01324105   0
   0.013400   7.8000   0.69153023   0.6915   -0.7297   3.6596   4.5979   6.594   9.475   8.277   7.170   6.422   5.890   5.144   4.523   4.437   3.01772523   0
   0.013400   7.8000   0.69999999   0.7000   -0.7059   3.6654   4.6024   6.535   9.283   8.144   7.065   6.341   5.827   5.102   4.498   4.416   3.02253795   0
   0.013400   7.8000   0.71619660   0.7162   -0.6711   3.6769   4.6238   6.448   8.929   7.915   6.892   6.215   5.733   5.050   4.486   4.409   3.03143406   0
   0.013400   7.8000   0.73415130   0.7342   -0.6561   3.6834   4.6454   6.410   8.754   7.805   6.811   6.159   5.693   5.033   4.489   4.415   3.04085064   0
   0.013400   7.8000   0.75000000   0.7500   -0.6454   3.6869   4.6581   6.384   8.660   7.743   6.763   6.124   5.665   5.017   4.484   4.412   3.04879928   0
   0.013400   7.8000   0.80000001   0.8000   -0.5244   3.7051   4.6380   6.081   7.983   7.257   6.356   5.785   5.364   4.777   4.299   4.234   3.07187057   0
   0.013400   7.8000   0.84575611   0.8458   -0.4341   3.7189   4.6270   5.855   7.499   6.910   6.065   5.540   5.145   4.602   4.162   4.103   3.09059119   0
   0.013400   7.8000   0.85000002   0.8500   -0.4256   3.7202   4.6258   5.834   7.454   6.878   6.038   5.517   5.125   4.585   4.149   4.091   3.09222293   0
   0.013400   7.8000   0.86078948   0.8608   -0.4068   3.7229   4.6235   5.787   7.360   6.811   5.981   5.468   5.079   4.549   4.120   4.063   3.09629703   0
   0.013400   7.8000   0.89999998   0.9000   -0.3172   3.7359   4.6050   5.563   6.917   6.489   5.710   5.233   4.866   4.375   3.981   3.928   3.11026096   0
   0.013400   7.8000   0.94585562   0.9459   -0.2179   3.7488   4.5789   5.315   6.462   6.149   5.422   4.980   4.634   4.182   3.819   3.771   3.12508845   1
   0.013400   7.8000   0.94999999   0.9500   -0.2091   3.7500   4.5769   5.293   6.422   6.118   5.397   4.958   4.614   4.165   3.805   3.758   3.12635612   1
   0.013400   7.8000   0.95447683   0.9545   -0.1992   3.7513   4.5740   5.268   6.380   6.086   5.369   4.933   4.590   4.145   3.788   3.742   3.12771297   1
   0.013400   7.8000   1.00000000   1.0000   -0.1054   3.7634   4.5491   5.034   5.987   5.779   5.108   4.699   4.374   3.963   3.634   3.591   3.14080405   0
   0.013400   7.8000   1.04999995   1.0500   -0.0086   3.7750   4.5198   4.792   5.598   5.466   4.844   4.463   4.156   3.777   3.473   3.435   3.15380883   0
   0.013400   7.8000   1.10000002   1.1000   0.0858   3.7855   4.4875   4.555   5.220   5.166   4.594   4.244   3.955   3.600   3.315   3.284   3.16554141   0
   0.013400   7.8000   1.13456261   1.1346   0.1634   3.7945   4.4595   4.362   4.913   4.919   4.393   4.070   3.794   3.459   3.187   3.163   3.17300081   1
   0.013400   7.8000   1.14999998   1.1500   0.1910   3.7976   4.4500   4.293   4.811   4.834   4.321   4.006   3.736   3.407   3.141   3.118   3.17617631   1
   0.013400   7.8000   1.20000005   1.2000   0.2809   3.8074   4.4181   4.068   4.512   4.561   4.088   3.794   3.538   3.233   2.986   2.966   3.18585706   1
   0.013400   7.8000   1.25000000   1.2500   0.3663   3.8172   4.3895   3.854   4.245   4.304   3.868   3.591   3.352   3.069   2.843   2.825   3.19470429   1
   0.013400   7.8000   1.34349096   1.3435   0.5140   3.8347   4.3431   3.485   3.803   3.865   3.487   3.244   3.033   2.791   2.600   2.585   3.20930171   1
   0.013400   7.8000   1.39349079   1.3935   0.5872   3.8447   4.3258   3.302   3.590   3.645   3.298   3.075   2.881   2.662   2.490   2.476   3.21620202   1
   0.013400   7.8000   1.44349098   1.4435   0.6552   3.8562   4.3192   3.132   3.392   3.437   3.122   2.922   2.748   2.554   2.404   2.392   3.22256231   1
   0.013400   7.8000   1.49349093   1.4935   0.7208   3.8694   4.3209   2.968   3.204   3.234   2.953   2.779   2.628   2.462   2.337   2.326   3.22844124   1
   0.013400   7.8000   1.54349089   1.5435   0.7829   3.8832   4.3283   2.813   3.029   3.042   2.795   2.648   2.522   2.384   2.284   2.274   3.23388982   1
   0.013400   7.8000   1.59349096   1.5935   0.8440   3.8966   4.3349   2.660   2.862   2.856   2.643   2.523   2.421   2.310   2.231   2.223   3.23895168   1
   0.013400   7.8000   1.64349079   1.6435   0.9013   3.9092   4.3413   2.517   2.707   2.686   2.505   2.409   2.329   2.242   2.182   2.175   3.24365473   1
   0.013400   7.8000   1.69349098   1.6935   0.9573   3.9213   4.3466   2.377   2.559   2.526   2.376   2.303   2.242   2.177   2.132   2.126   3.24802923   1
   0.013400   7.8000   1.73073602   1.7307   0.9975   3.9297   4.3496   2.276   2.452   2.414   2.287   2.230   2.182   2.130   2.096   2.089   3.25109291   1
   0.013400   7.8000   1.74349093   1.7435   1.0110   3.9326   4.3506   2.242   2.416   2.378   2.259   2.206   2.162   2.114   2.083   2.077   3.25210643   1
   0.013400   7.8000   1.79349077   1.7935   1.0630   3.9432   4.3537   2.113   2.279   2.246   2.153   2.116   2.086   2.054   2.033   2.029   3.25591469   1
   0.013400   7.8000   1.84349096   1.8435   1.1120   3.9533   4.3567   1.990   2.151   2.130   2.058   2.035   2.016   1.998   1.986   1.983   3.25947809   1
   0.013400   7.8000   1.89349091   1.8935   1.1599   3.9627   4.3580   1.870   2.027   2.022   1.970   1.956   1.946   1.942   1.937   1.935   3.26281881   1
   0.013400   7.8000   1.94349086   1.9435   1.2065   3.9717   4.3590   1.754   1.910   1.923   1.886   1.882   1.881   1.888   1.888   1.888   3.26595569   1
   0.013400   7.8000   1.99349093   1.9935   1.2514   3.9801   4.3588   1.641   1.799   1.831   1.808   1.810   1.816   1.833   1.838   1.841   3.26890635   1
   0.013400   7.8000   2.04349089   2.0435   1.2946   3.9885   4.3598   1.534   1.695   1.746   1.736   1.744   1.756   1.784   1.792   1.797   3.27168226   1
   0.013400   7.8000   2.09349084   2.0935   1.3370   3.9962   4.3585   1.428   1.592   1.663   1.666   1.678   1.695   1.731   1.743   1.750   3.27429414   1
   0.013400   7.8000   2.14349103   2.1435   1.3784   4.0034   4.3562   1.324   1.492   1.583   1.596   1.613   1.634   1.678   1.693   1.702   3.27675509   1
   0.013400   7.8000   2.19349098   2.1935   1.4186   4.0105   4.3545   1.224   1.395   1.507   1.529   1.550   1.575   1.627   1.645   1.656   3.27907681   1
   0.013400   7.8000   2.24349093   2.2435   1.4578   4.0172   4.3520   1.126   1.302   1.434   1.464   1.488   1.517   1.576   1.597   1.609   3.28127050   1
   0.013400   7.8000   2.29349089   2.2935   1.4960   4.0237   4.3493   1.030   1.211   1.363   1.401   1.427   1.459   1.526   1.548   1.563   3.28334570   1
   0.013400   7.8000   2.29808545   2.2981   1.4995   4.0243   4.3490   1.021   1.203   1.356   1.395   1.422   1.454   1.521   1.544   1.558   3.28353095   1
   0.013400   7.8000   2.38698196   2.3870   1.5652   4.0353   4.3438   0.857   1.049   1.236   1.286   1.317   1.355   1.433   1.460   1.477   3.28693795   1
   0.013400   7.8000   2.57396340   2.5740   1.6958   4.0567   4.3317   0.530   0.745   1.000   1.071   1.107   1.154   1.255   1.287   1.311   3.29315901   1
   0.013400   7.8000   2.77396345   2.7740   1.8263   4.0774   4.3164   0.204   0.448   0.768   0.854   0.895   0.949   1.070   1.109   1.137   3.29864264   1
   0.013400   7.8000   2.81961536   2.8196   1.8547   4.0818   4.3128   0.133   0.384   0.718   0.806   0.849   0.905   1.030   1.069   1.099   3.29975390   1
   0.013400   7.8000   2.97396374   2.9740   1.9483   4.0963   4.3003   -0.101   0.176   0.555   0.651   0.697   0.758   0.896   0.939   0.971   3.30318642   1
   0.013400   7.8000   3.11186695   3.1119   2.0280   4.1083   4.2884   -0.300   0.001   0.415   0.519   0.567   0.631   0.780   0.825   0.861   3.30588388   1
   0.013400   7.8000   3.17396355   3.1740   2.0630   4.1136   4.2829   -0.388   -0.074   0.353   0.460   0.510   0.575   0.728   0.775   0.812   3.30699992   1
   0.013400   7.8000   3.21115279   3.2112   2.0836   4.1166   4.2795   -0.439   -0.119   0.317   0.426   0.476   0.542   0.698   0.745   0.782   3.30764079   1
   0.013400   7.8000   3.37396359   3.3740   2.1718   4.1295   4.2643   -0.660   -0.308   0.162   0.278   0.330   0.400   0.566   0.617   0.656   3.31022382   1
   0.013400   7.8000   3.47974348   3.4797   2.2271   4.1375   4.2544   -0.798   -0.426   0.065   0.184   0.238   0.311   0.483   0.535   0.576   3.31172848   1
   0.013400   7.8000   3.57396340   3.5740   2.2753   4.1443   4.2451   -0.918   -0.529   -0.021   0.102   0.157   0.233   0.410   0.463   0.505   3.31296825   1
   0.013400   7.8000   3.77396369   3.7740   2.3744   4.1578   4.2238   -1.166   -0.738   -0.198   -0.067   -0.009   0.070   0.257   0.313   0.358   3.31532574   1
   0.013400   7.8000   3.97396350   3.9740   2.4701   4.1703   4.2003   -1.405   -0.940   -0.371   -0.234   -0.173   -0.091   0.106   0.164   0.211   3.31736732   1
   0.013400   7.8000   4.12854147   4.1285   2.5420   4.1792   4.1806   -1.585   -1.092   -0.503   -0.361   -0.299   -0.213   -0.011   0.050   0.098   3.31876159   1
   0.013400   7.8000   4.17396355   4.1740   2.5629   4.1817   4.1746   -1.637   -1.136   -0.542   -0.399   -0.335   -0.249   -0.045   0.016   0.065   3.31914377   1
   0.013400   7.8000   4.19581652   4.1958   2.5728   4.1829   4.1717   -1.662   -1.157   -0.560   -0.416   -0.353   -0.266   -0.061   -0.000   0.049   3.31932354   1
   0.013400   7.8000   4.37396383   4.3740   2.6527   4.1920   4.1463   -1.862   -1.327   -0.711   -0.562   -0.496   -0.407   -0.196   -0.133   -0.083   3.32069540   1
   0.013400   7.8000   4.53587437   4.5359   2.7238   4.1996   4.1213   -2.039   -1.480   -0.848   -0.695   -0.628   -0.537   -0.320   -0.256   -0.204   3.32181215   1
   0.013400   7.8000   4.57396364   4.5740   2.7404   4.2013   4.1150   -2.081   -1.516   -0.881   -0.727   -0.659   -0.568   -0.350   -0.285   -0.233   3.32205868   1
   0.013400   7.8000   4.58666277   4.5867   2.7459   4.2018   4.1130   -2.095   -1.528   -0.892   -0.738   -0.669   -0.578   -0.360   -0.295   -0.242   3.32213974   1
   0.013400   7.8000   4.74443817   4.7444   2.8148   4.2080   4.0835   -2.267   -1.680   -1.032   -0.873   -0.804   -0.710   -0.489   -0.422   -0.368   3.32309484   1
   0.013400   7.8000   4.77396393   4.7740   2.8277   4.2091   4.0775   -2.299   -1.709   -1.058   -0.900   -0.830   -0.736   -0.513   -0.447   -0.393   3.32326388   1
   0.013400   7.8000   4.85494518   4.8549   2.8627   4.2119   4.0610   -2.387   -1.788   -1.131   -0.971   -0.900   -0.805   -0.581   -0.514   -0.460   3.32371235   1
   0.013400   7.8000   4.97396326   4.9740   2.9140   4.2155   4.0348   -2.515   -1.905   -1.241   -1.078   -1.006   -0.911   -0.684   -0.616   -0.561   3.32433438   1
   0.013400   7.8000   4.98825550   4.9883   2.9201   4.2159   4.0316   -2.530   -1.919   -1.254   -1.090   -1.019   -0.923   -0.696   -0.628   -0.573   3.32440639   1
   0.013400   7.8000   5.09867287   5.0987   2.9672   4.2187   4.0052   -2.648   -2.028   -1.357   -1.192   -1.120   -1.023   -0.794   -0.726   -0.671   3.32494235   1
   0.013400   7.8000   5.17396355   5.1740   2.9997   4.2202   3.9848   -2.729   -2.106   -1.431   -1.265   -1.193   -1.096   -0.866   -0.797   -0.742   3.32528877   1
   0.013400   7.8000   5.20581722   5.2058   3.0133   4.2207   3.9760   -2.763   -2.138   -1.463   -1.296   -1.224   -1.127   -0.896   -0.827   -0.772   3.32543087   1
   0.013400   7.8000   5.30066729   5.3007   3.0545   4.2218   3.9469   -2.866   -2.240   -1.561   -1.393   -1.321   -1.223   -0.992   -0.923   -0.867   3.32583928   1
   0.013400   7.8000   5.37396383   5.3740   3.0865   4.2221   3.9223   -2.946   -2.320   -1.640   -1.471   -1.399   -1.301   -1.070   -1.001   -0.945   3.32614064   1
   0.013400   7.8000   5.42152119   5.4215   3.1072   4.2223   3.9062   -2.998   -2.373   -1.691   -1.522   -1.450   -1.352   -1.120   -1.051   -0.996   3.32632995   1
   0.013400   7.8000   5.53444481   5.5344   3.1569   4.2216   3.8626   -3.122   -2.503   -1.820   -1.651   -1.579   -1.482   -1.250   -1.181   -1.126   3.32676005   1
   0.013400   7.8000   5.57396317   5.5740   3.1746   4.2210   3.8456   -3.166   -2.550   -1.868   -1.699   -1.628   -1.531   -1.299   -1.230   -1.175   3.32690454   1
   0.013400   7.8000   5.64208794   5.6421   3.2051   4.2194   3.8139   -3.243   -2.635   -1.954   -1.786   -1.714   -1.618   -1.387   -1.319   -1.264   3.32714677   1
   0.013400   7.8000   5.72655535   5.7266   3.2432   4.2165   3.7708   -3.338   -2.744   -2.066   -1.898   -1.828   -1.733   -1.504   -1.436   -1.381   3.32743549   1
   0.013400   7.8000   5.77396393   5.7740   3.2647   4.2142   3.7436   -3.392   -2.808   -2.133   -1.966   -1.896   -1.802   -1.574   -1.507   -1.452   3.32759213   1
   0.013400   7.8000   5.83340788   5.8334   3.2916   4.2112   3.7091   -3.459   -2.888   -2.218   -2.052   -1.983   -1.889   -1.664   -1.597   -1.542   3.32778311   1
   0.013400   7.8000   5.91097641   5.9110   3.3284   4.2050   3.6531   -3.551   -3.007   -2.345   -2.181   -2.114   -2.022   -1.801   -1.735   -1.682   3.32802415   1
   0.013400   7.8000   5.97396374   5.9740   3.3587   4.1990   3.6035   -3.627   -3.107   -2.455   -2.293   -2.227   -2.137   -1.920   -1.856   -1.803   3.32821321   1
   0.013400   7.8000   5.98017025   5.9802   3.3617   4.1984   3.5986   -3.634   -3.117   -2.465   -2.304   -2.238   -2.149   -1.931   -1.868   -1.815   3.32823133   1
   0.013400   7.8000   6.04886389   6.0489   3.3955   4.1906   3.5386   -3.719   -3.232   -2.593   -2.434   -2.371   -2.284   -2.072   -2.010   -1.959   3.32843041   1
   0.013400   7.8000   6.10421276   6.1042   3.4254   4.1834   3.4838   -3.794   -3.336   -2.708   -2.551   -2.490   -2.406   -2.199   -2.139   -2.088   3.32858586   1
   0.013400   7.8000   6.14553499   6.1455   3.4501   4.1805   3.4506   -3.855   -3.410   -2.785   -2.630   -2.570   -2.487   -2.282   -2.222   -2.172   3.32869935   1
   0.013400   7.8000   6.17045689   6.1705   3.4720   4.1880   3.4602   -3.910   -3.438   -2.800   -2.642   -2.579   -2.494   -2.283   -2.222   -2.171   3.32876658   1
   0.013400   7.8000   6.17396355   6.1740   3.4763   4.1904   3.4659   -3.921   -3.440   -2.798   -2.638   -2.575   -2.489   -2.277   -2.215   -2.164   3.32877612   1
   0.013400   7.8000   6.18160057   6.1816   3.4895   4.2002   3.4924   -3.954   -3.438   -2.778   -2.614   -2.548   -2.459   -2.240   -2.176   -2.123   3.32879639   1
   0.013400   7.8000   6.18505764   6.1851   3.5035   4.2115   3.5236   -3.989   -3.431   -2.752   -2.582   -2.515   -2.421   -2.194   -2.128   -2.073   3.32880569   1
   0.013400   7.8000   6.18673658   6.1867   3.5194   4.2223   3.5514   -4.029   -3.430   -2.732   -2.558   -2.487   -2.391   -2.157   -2.088   -2.031   3.32881021   1
   0.013400   7.8000   6.18763018   6.1876   3.5379   4.2324   3.5730   -4.075   -3.439   -2.724   -2.546   -2.472   -2.372   -2.132   -2.061   -2.002   3.32881260   1
   0.013400   7.8000   6.18814182   6.1881   3.5480   4.2380   3.5855   -4.100   -3.443   -2.718   -2.538   -2.462   -2.361   -2.117   -2.045   -1.985   3.32881403   2
   0.013400   7.8000   6.18834972   6.1883   3.5344   4.2346   3.5857   -4.066   -3.421   -2.703   -2.524   -2.449   -2.348   -2.107   -2.036   -1.976   3.32881451   2
   0.013400   7.8000   6.18862391   6.1886   3.5066   4.2240   3.5710   -3.996   -3.390   -2.690   -2.516   -2.445   -2.347   -2.112   -2.044   -1.987   3.32881522   2
   0.013400   7.8000   6.18886137   6.1889   3.4915   4.2120   3.5383   -3.959   -3.398   -2.718   -2.549   -2.481   -2.387   -2.160   -2.093   -2.038   3.32881594   2
