#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    5.6234e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   6.7500   0.09275282   0.0928   -1.8494   3.3945   3.7848   9.393   17.135   15.845   14.405   12.396   10.209   7.333   6.786   6.316   1.49697459   0
   0.021238   6.7500   0.09605379   0.0961   -1.8321   3.3962   3.7894   9.350   17.038   15.752   14.314   12.319   10.142   7.292   6.745   6.278   1.53106797   0
   0.021238   6.7500   0.10122190   0.1012   -1.8082   3.3985   3.7973   9.291   16.908   15.627   14.189   12.214   10.051   7.235   6.688   6.225   1.58227634   0
   0.021238   6.7500   0.10389808   0.1039   -1.7962   3.3996   3.8014   9.260   16.840   15.561   14.124   12.159   10.004   7.206   6.659   6.198   1.60776305   0
   0.021238   6.7500   0.11109666   0.1111   -1.7568   3.4038   3.8075   9.162   16.603   15.339   13.905   11.976   9.848   7.114   6.565   6.112   1.67302322   0
   0.021238   6.7500   0.11821421   0.1182   -1.7252   3.4069   3.8153   9.083   16.422   15.168   13.736   11.833   9.725   7.039   6.490   6.042   1.73330188   0
   0.021238   6.7500   0.12884648   0.1288   -1.6795   3.4116   3.8262   8.969   16.150   14.911   13.482   11.621   9.544   6.932   6.382   5.942   1.81653225   0
   0.021238   6.7500   0.13600719   0.1360   -1.6482   3.4149   3.8314   8.891   15.961   14.734   13.308   11.475   9.420   6.859   6.307   5.874   1.86832941   0
   0.021238   6.7500   0.14767362   0.1477   -1.6042   3.4196   3.8420   8.780   15.692   14.483   13.059   11.267   9.244   6.756   6.203   5.777   1.94625819   0
   0.021238   6.7500   0.15615377   0.1562   -1.5710   3.4233   3.8478   8.698   15.483   14.288   12.867   11.108   9.109   6.678   6.124   5.705   1.99852920   0
   0.021238   6.7500   0.16457967   0.1646   -1.5444   3.4261   3.8552   8.631   15.323   14.138   12.718   10.983   9.002   6.616   6.061   5.647   2.04721451   0
   0.021238   6.7500   0.17077455   0.1708   -1.5211   3.4291   3.8597   8.573   15.163   13.990   12.572   10.864   8.902   6.562   6.007   5.598   2.08103132   0
   0.021238   6.7500   0.18066171   0.1807   -1.4832   3.4337   3.8650   8.478   14.923   13.768   12.358   10.686   8.752   6.473   5.917   5.516   2.13188314   0
   0.021238   6.7500   0.19043325   0.1904   -1.4512   3.4375   3.8711   8.398   14.730   13.587   12.186   10.542   8.629   6.399   5.840   5.446   2.17876577   0
   0.021238   6.7500   0.19998582   0.2000   -1.4241   3.4407   3.8778   8.330   14.572   13.439   12.043   10.422   8.526   6.335   5.776   5.387   2.22172046   0
   0.021238   6.7500   0.21802120   0.2180   -1.3719   3.4476   3.8907   8.200   14.250   13.137   11.755   10.181   8.322   6.215   5.651   5.276   2.29572725   0
   0.021238   6.7500   0.23257340   0.2326   -1.3276   3.4534   3.8980   8.089   13.986   12.888   11.512   9.977   8.154   6.113   5.545   5.181   2.34951329   0
   0.021238   6.7500   0.24722786   0.2472   -1.2904   3.4582   3.9063   7.996   13.778   12.687   11.314   9.809   8.016   6.028   5.456   5.100   2.39915681   0
   0.021238   6.7500   0.26045132   0.2605   -1.2609   3.4620   3.9145   7.922   13.617   12.531   11.163   9.681   7.909   5.960   5.384   5.036   2.44051552   0
   0.021238   6.7500   0.28460303   0.2846   -1.2025   3.4697   3.9254   7.776   13.300   12.224   10.871   9.434   7.701   5.827   5.241   4.909   2.50850582   0
   0.021238   6.7500   0.30740377   0.3074   -1.1560   3.4756   3.9363   7.660   13.064   11.992   10.647   9.243   7.540   5.722   5.127   4.807   2.56520677   0
   0.021238   6.7500   0.34201229   0.3420   -1.0830   3.4860   3.9512   7.477   12.700   11.624   10.282   8.927   7.288   5.562   4.949   4.648   2.63996410   0
   0.021238   6.7500   0.37316036   0.3732   -1.0252   3.4943   3.9642   7.333   12.429   11.345   10.007   8.690   7.095   5.436   4.807   4.520   2.69756913   0
   0.021238   6.7500   0.42568839   0.4257   -0.9349   3.5074   3.9835   7.107   12.018   10.913   9.592   8.335   6.799   5.241   4.584   4.319   2.77887344   0
   0.021238   6.7500   0.44999999   0.4500   -0.8978   3.5129   3.9926   7.015   11.857   10.737   9.417   8.185   6.678   5.162   4.494   4.237   2.81098008   0
   0.021238   6.7500   0.48531732   0.4853   -0.8423   3.5215   4.0044   6.876   11.623   10.474   9.152   7.958   6.498   5.046   4.361   4.115   2.85265136   0
   0.021238   6.7500   0.50000000   0.5000   -0.8212   3.5248   4.0095   6.823   11.534   10.373   9.054   7.874   6.431   5.002   4.310   4.069   2.86847806   0
   0.021238   6.7500   0.52279603   0.5228   -0.7915   3.5298   4.0192   6.749   11.406   10.227   8.911   7.754   6.334   4.941   4.238   4.005   2.89147806   0
   0.021238   6.7500   0.54988569   0.5499   -0.7583   3.5352   4.0293   6.666   11.272   10.070   8.758   7.623   6.230   4.871   4.158   3.933   2.91653395   0
   0.021238   6.7500   0.55000001   0.5500   -0.7581   3.5352   4.0294   6.665   11.271   10.069   8.757   7.623   6.229   4.871   4.158   3.932   2.91663504   0
   0.021238   6.7500   0.56208849   0.5621   -0.7426   3.5380   4.0344   6.627   11.206   9.992   8.682   7.559   6.179   4.839   4.121   3.899   2.92709732   0
   0.021238   6.7500   0.58797675   0.5880   -0.7102   3.5434   4.0433   6.546   11.076   9.837   8.530   7.429   6.078   4.771   4.044   3.831   2.94817615   0
   0.021238   6.7500   0.60000002   0.6000   -0.6970   3.5456   4.0478   6.513   11.023   9.774   8.467   7.376   6.037   4.744   4.013   3.803   2.95739889   0
