#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.1220e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.0500   0.09000000   0.0900   -3.3842   3.3693   5.2055   13.230   25.422   21.824   19.788   16.965   14.309   11.048   10.464   10.173   1.46765435   0
   0.013400   9.0500   0.10000000   0.1000   -3.2163   3.3941   5.1826   12.811   23.510   20.399   18.463   15.978   13.542   10.692   10.101   9.801   1.57040203   0
   0.013400   9.0500   0.11390623   0.1139   -3.0368   3.4186   5.1576   12.362   21.590   18.958   17.118   14.965   12.747   10.306   9.709   9.401   1.69729137   0
   0.013400   9.0500   0.12000000   0.1200   -2.9604   3.4287   5.1445   12.171   20.787   18.354   16.554   14.539   12.413   10.141   9.541   9.230   1.74782515   0
   0.013400   9.0500   0.13964178   0.1396   -2.7831   3.4476   5.1087   11.728   19.379   17.230   15.514   13.717   11.744   9.743   9.139   8.829   1.89341807   1
   0.013400   9.0500   0.14000000   0.1400   -2.7801   3.4480   5.1081   11.720   19.356   17.211   15.497   13.703   11.733   9.736   9.132   8.823   1.89584959   1
   0.013400   9.0500   0.16000000   0.1600   -2.6389   3.4615   5.0789   11.367   18.353   16.400   14.728   13.086   11.240   9.418   8.810   8.505   2.02115250   1
   0.013400   9.0500   0.20000000   0.2000   -2.4232   3.4802   5.0348   10.828   17.036   15.297   13.684   12.222   10.544   8.924   8.313   8.019   2.22178221   1
   0.013400   9.0500   0.25000000   0.2500   -2.2220   3.4963   4.9952   10.325   15.963   14.372   12.795   11.461   9.935   8.462   7.849   7.566   2.40809011   1
   0.013400   9.0500   0.30000001   0.3000   -2.0679   3.5069   4.9628   9.940   15.258   13.746   12.201   10.937   9.494   8.102   7.485   7.213   2.54750419   1
   0.013400   9.0500   0.31861293   0.3186   -2.0042   3.5103   4.9385   9.780   14.998   13.513   11.980   10.738   9.319   7.950   7.332   7.063   2.59082460   1
   0.013400   9.0500   0.34999999   0.3500   -1.9141   3.5166   4.9145   9.555   14.611   13.162   11.647   10.439   9.068   7.740   7.119   6.856   2.65552020   0
   0.013400   9.0500   0.40000001   0.4000   -1.7652   3.5270   4.8652   9.183   13.998   12.598   11.111   9.955   8.657   7.394   6.766   6.513   2.74133730   0
   0.013400   9.0500   0.40402454   0.4040   -1.7524   3.5281   4.8610   9.151   13.943   12.547   11.062   9.912   8.622   7.364   6.736   6.484   2.74748826   0
   0.013400   9.0500   0.44999999   0.4500   -1.6145   3.5397   4.8165   8.806   13.379   12.013   10.557   9.456   8.242   7.048   6.412   6.172   2.81098008   0
   0.013400   9.0500   0.50000000   0.5000   -1.4566   3.5548   4.7647   8.412   12.757   11.407   9.976   8.927   7.811   6.693   6.045   5.818   2.86847806   0
   0.013400   9.0500   0.53277695   0.5328   -1.3482   3.5674   4.7345   8.140   12.320   10.969   9.555   8.542   7.514   6.456   5.800   5.586   2.90098047   0
   0.013400   9.0500   0.54764956   0.5476   -1.3013   3.5726   4.7203   8.023   12.139   10.787   9.379   8.381   7.388   6.353   5.693   5.485   2.91455173   1
   0.013400   9.0500   0.55000001   0.5500   -1.2939   3.5735   4.7183   8.005   12.111   10.758   9.352   8.355   7.369   6.337   5.676   5.470   2.91663504   1
   0.013400   9.0500   0.55568349   0.5557   -1.2746   3.5762   4.7144   7.957   12.030   10.677   9.274   8.284   7.316   6.296   5.634   5.430   2.92160583   1
   0.013400   9.0500   0.60000002   0.6000   -1.1307   3.5972   4.6877   7.597   11.439   10.073   8.710   7.770   6.932   5.991   5.311   5.140   2.95739889   0
   0.013400   9.0500   0.61771643   0.6177   -1.0720   3.6065   4.6788   7.450   11.195   9.819   8.483   7.565   6.777   5.865   5.181   5.026   2.97038913   1
   0.013400   9.0500   0.64999998   0.6500   -0.9687   3.6239   4.6673   7.192   10.741   9.357   8.080   7.205   6.506   5.646   4.965   4.837   2.99236870   1
   0.013400   9.0500   0.69999999   0.7000   -0.8139   3.6520   4.6571   6.805   9.873   8.597   7.449   6.666   6.103   5.332   4.690   4.598   3.02253795   1
   0.013400   9.0500   0.71964550   0.7196   -0.7551   3.6631   4.6546   6.658   9.467   8.300   7.208   6.471   5.950   5.217   4.608   4.524   3.03327823   1
   0.013400   9.0500   0.75000000   0.7500   -0.6676   3.6798   4.6520   6.439   8.856   7.873   6.863   6.197   5.722   5.051   4.496   4.421   3.04879928   1
   0.013400   9.0500   0.80000001   0.8000   -0.5348   3.7003   4.6289   6.107   8.099   7.327   6.406   5.819   5.389   4.786   4.293   4.227   3.07187057   1
   0.013400   9.0500   0.85000002   0.8500   -0.4084   3.7195   4.6056   5.791   7.420   6.840   5.998   5.475   5.082   4.540   4.101   4.043   3.09222293   1
   0.013400   9.0500   0.89999998   0.9000   -0.2881   3.7369   4.5798   5.490   6.825   6.408   5.633   5.160   4.795   4.307   3.915   3.863   3.11026096   1
   0.013400   9.0500   0.93081725   0.9308   -0.2166   3.7466   4.5617   5.312   6.491   6.160   5.425   4.978   4.628   4.169   3.801   3.753   3.12039065   1
