#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    2.5119e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   8.4000   0.09148076   0.0915   -3.0611   3.3770   4.9204   12.423   23.157   20.340   18.501   16.012   13.519   10.276   9.704   9.317   1.48352957   0
   0.021238   8.4000   0.09197294   0.0920   -3.0570   3.3776   4.9212   12.413   23.115   20.306   18.469   15.987   13.500   10.268   9.695   9.309   1.48875248   0
   0.021238   8.4000   0.09934601   0.0993   -2.9941   3.3872   4.9300   12.255   22.464   19.794   17.983   15.610   13.200   10.131   9.556   9.177   1.56398594   0
   0.021238   8.4000   0.10296151   0.1030   -2.9647   3.3919   4.9351   12.182   22.144   19.543   17.746   15.426   13.055   10.068   9.492   9.116   1.59892321   0
   0.021238   8.4000   0.11320024   0.1132   -2.8874   3.4035   4.9450   11.988   21.350   18.919   17.155   14.967   12.690   9.900   9.322   8.954   1.69125319   0
   0.021238   8.4000   0.12296151   0.1230   -2.8161   3.4144   4.9533   11.810   20.596   18.330   16.599   14.537   12.349   9.746   9.166   8.805   1.77141464   0
   0.021238   8.4000   0.13139519   0.1314   -2.7627   3.4220   4.9591   11.677   20.059   17.910   16.202   14.228   12.101   9.630   9.048   8.692   1.83534479   0
   0.021238   8.4000   0.14296152   0.1430   -2.6893   3.4320   4.9628   11.493   19.350   17.351   15.677   13.819   11.771   9.469   8.885   8.536   1.91567707   0
   0.021238   8.4000   0.16592301   0.1659   -2.5733   3.4461   4.9674   11.203   18.441   16.601   14.979   13.255   11.308   9.208   8.621   8.284   2.05468392   0
   0.021238   8.4000   0.16636518   0.1664   -2.5713   3.4463   4.9675   11.198   18.427   16.589   14.968   13.246   11.300   9.203   8.616   8.279   2.05712581   0
   0.021238   8.4000   0.20740378   0.2074   -2.3933   3.4639   4.9558   10.753   17.258   15.605   14.033   12.471   10.666   8.798   8.206   7.886   2.25323844   0
   0.021238   8.4000   0.25740379   0.2574   -2.2151   3.4796   4.9342   10.308   16.250   14.733   13.204   11.768   10.084   8.387   7.791   7.487   2.43126392   0
   0.021238   8.4000   0.30740377   0.3074   -2.0533   3.4924   4.9005   9.903   15.444   14.017   12.511   11.163   9.588   8.014   7.412   7.121   2.56520677   0
   0.021238   8.4000   0.35740378   0.3574   -1.9264   3.5045   4.8877   9.586   14.814   13.445   11.969   10.693   9.200   7.725   7.114   6.839   2.66943765   0
   0.021238   8.4000   0.44999999   0.4500   -1.6572   3.5280   4.8123   8.913   13.641   12.348   10.924   9.766   8.424   7.109   6.475   6.226   2.81098008   0
   0.021238   8.4000   0.50000000   0.5000   -1.5005   3.5431   4.7620   8.521   13.012   11.728   10.335   9.239   7.981   6.754   6.105   5.872   2.86847806   0
   0.021238   8.4000   0.55000001   0.5500   -1.3625   3.5586   4.7273   8.176   12.473   11.170   9.792   8.751   7.591   6.450   5.786   5.570   2.91663504   0
