#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    5.6236e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   9.7500   0.09148076   0.0915   -3.4141   3.3564   5.1911   13.305   25.845   22.293   20.250   17.402   14.698   11.104   10.517   10.163   1.48352957   1
   0.021238   9.7500   0.10296151   0.1030   -3.2327   3.3805   5.1576   12.852   23.937   20.858   18.926   16.388   13.889   10.706   10.119   9.768   1.59892321   1
   0.021238   9.7500   0.12296151   0.1230   -2.9930   3.4101   5.1131   12.253   21.572   19.062   17.262   15.099   12.853   10.175   9.587   9.241   1.77141464   1
   0.021238   9.7500   0.14296152   0.1430   -2.8129   3.4307   5.0810   11.802   19.910   17.785   16.071   14.169   12.097   9.772   9.184   8.844   1.91567707   1
   0.021238   9.7500   0.16592301   0.1659   -2.6567   3.4466   5.0529   11.412   18.746   16.841   15.199   13.462   11.509   9.416   8.826   8.495   2.05468392   1
   0.021238   9.7500   0.20740378   0.2074   -2.4423   3.4650   5.0091   10.876   17.396   15.718   14.137   12.576   10.776   8.923   8.330   8.012   2.25323844   1
   0.021238   9.7500   0.25740379   0.2574   -2.2417   3.4807   4.9653   10.374   16.304   14.779   13.245   11.815   10.140   8.457   7.860   7.557   2.43126392   1
   0.021238   9.7500   0.30740377   0.3074   -2.0763   3.4927   4.9247   9.961   15.509   14.073   12.563   11.215   9.642   8.073   7.470   7.180   2.56520677   1
   0.021238   9.7500   0.35740378   0.3574   -1.9247   3.5018   4.8752   9.582   14.866   13.492   12.013   10.723   9.211   7.714   7.105   6.826   2.66943765   1
   0.021238   9.7500   0.44999999   0.4500   -1.6575   3.5238   4.7961   8.914   13.711   12.416   10.986   9.810   8.442   7.100   6.469   6.215   2.81098008   1
   0.021238   9.7500   0.49150583   0.4915   -1.5322   3.5355   4.7556   8.601   13.201   11.921   10.517   9.391   8.087   6.814   6.171   5.930   2.85942101   1
   0.021238   9.7500   0.50000000   0.5000   -1.5079   3.5377   4.7477   8.540   13.106   11.826   10.427   9.310   8.019   6.759   6.113   5.875   2.86847806   1
   0.021238   9.7500   0.53887790   0.5389   -1.3810   3.5513   4.7078   8.223   12.605   11.317   9.937   8.872   7.660   6.476   5.816   5.592   2.90663052   1
   0.021238   9.7500   0.55000001   0.5500   -1.3462   3.5551   4.6968   8.135   12.474   11.180   9.803   8.750   7.562   6.400   5.735   5.516   2.91663504   1
   0.021238   9.7500   0.55791801   0.5579   -1.3194   3.5588   4.6910   8.068   12.364   11.063   9.688   8.647   7.485   6.343   5.675   5.460   2.92353463   1
   0.021238   9.7500   0.60000002   0.6000   -1.1833   3.5776   4.6617   7.728   11.830   10.481   9.112   8.128   7.101   6.056   5.371   5.180   2.95739889   1
   0.021238   9.7500   0.61781520   0.6178   -1.1227   3.5876   4.6542   7.577   11.582   10.206   8.847   7.887   6.931   5.931   5.240   5.063   2.97045970   1
   0.021238   9.7500   0.64999998   0.6500   -1.0172   3.6052   4.6410   7.313   11.154   9.734   8.404   7.485   6.643   5.711   5.016   4.866   2.99236870   1
   0.021238   9.7500   0.69999999   0.6999   -0.8552   3.6344   4.6279   6.908   10.398   8.967   7.724   6.877   6.212   5.378   4.704   4.595   3.02253795   1
   0.021238   9.7500   0.74766600   0.7476   -0.7015   3.6649   4.6247   6.524   9.381   8.178   7.068   6.327   5.807   5.081   4.484   4.400   3.04764915   1
   0.021238   9.7500   0.75000000   0.7499   -0.6942   3.6663   4.6244   6.505   9.329   8.142   7.038   6.303   5.788   5.067   4.475   4.392   3.04879928   1
   0.021238   9.7500   0.78915972   0.7891   -0.5824   3.6828   4.6006   6.226   8.669   7.660   6.635   5.969   5.500   4.839   4.301   4.226   3.06711006   1
   0.021238   9.7500   0.80000001   0.7999   -0.5520   3.6872   4.5940   6.150   8.500   7.535   6.530   5.881   5.423   4.777   4.253   4.180   3.07187057   1
   0.021238   9.7500   0.80809695   0.8080   -0.5291   3.6906   4.5889   6.093   8.372   7.441   6.452   5.816   5.366   4.731   4.216   4.145   3.07534170   1
   0.021238   9.7500   0.84445375   0.8443   -0.4275   3.7053   4.5652   5.839   7.816   7.040   6.114   5.533   5.113   4.527   4.057   3.992   3.09008694   1
   0.021238   9.7500   0.85000002   0.8499   -0.4122   3.7075   4.5615   5.801   7.735   6.981   6.064   5.491   5.076   4.497   4.033   3.969   3.09222293   1
   0.021238   9.7500   0.85572886   0.8556   -0.3963   3.7097   4.5572   5.761   7.653   6.921   6.013   5.447   5.036   4.465   4.007   3.944   3.09439921   1
   0.021238   9.7500   0.88912529   0.8890   -0.3042   3.7221   4.5313   5.531   7.194   6.585   5.727   5.201   4.812   4.281   3.856   3.798   3.10651469   1
   0.021238   9.7500   0.89999998   0.8998   -0.2746   3.7260   4.5226   5.456   7.051   6.479   5.638   5.123   4.740   4.221   3.807   3.750   3.11026096   1
   0.021238   9.7500   0.90710723   0.9069   -0.2551   3.7284   4.5162   5.408   6.959   6.411   5.579   5.071   4.693   4.181   3.774   3.718   3.11265993   1
   0.021238   9.7500   0.93750340   0.9373   -0.1718   3.7384   4.4874   5.199   6.581   6.125   5.334   4.856   4.494   4.014   3.632   3.580   3.12249827   1
   0.021238   9.7500   0.94999999   0.9498   -0.1376   3.7424   4.4748   5.114   6.432   6.011   5.236   4.769   4.414   3.945   3.572   3.522   3.12635612   1
   0.021238   9.7500   0.96766984   0.9674   -0.0892   3.7476   4.4552   4.993   6.232   5.853   5.099   4.646   4.299   3.845   3.486   3.438   3.13163686   1
   0.021238   9.7500   0.99519825   0.9949   -0.0138   3.7552   4.4222   4.805   5.935   5.614   4.891   4.456   4.121   3.688   3.347   3.301   3.13948107   1
   0.021238   9.7500   1.00000000   0.9997   -0.0007   3.7564   4.4162   4.772   5.884   5.573   4.855   4.423   4.090   3.661   3.322   3.277   3.14080405   1
   0.021238   9.7500   1.00407374   1.0037   0.0105   3.7574   4.4108   4.744   5.842   5.539   4.824   4.395   4.063   3.637   3.301   3.256   3.14191604   1
