#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    2.2387e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.3500   0.10284453   0.1028   -2.2887   3.3664   4.1565   10.492   19.418   17.920   16.402   14.149   11.806   8.375   7.848   7.326   1.59781313   0
   0.042375   7.3500   0.12284452   0.1228   -2.1693   3.3804   4.1702   10.193   18.620   17.194   15.705   13.573   11.313   8.094   7.564   7.068   1.77049422   0
   0.042375   7.3500   0.14284453   0.1428   -2.0668   3.3927   4.1826   9.937   17.918   16.558   15.095   13.070   10.884   7.853   7.321   6.848   1.91490304   0
   0.042375   7.3500   0.16568905   0.1657   -1.9659   3.4056   4.1974   9.685   17.198   15.909   14.473   12.561   10.450   7.616   7.083   6.633   2.05338860   0
   0.042375   7.3500   0.21832702   0.2183   -1.7680   3.4312   4.2221   9.190   15.751   14.614   13.234   11.549   9.593   7.156   6.619   6.215   2.29690838   0
   0.042375   7.3500   0.24314228   0.2431   -1.6702   3.4429   4.2174   8.945   15.130   14.054   12.701   11.102   9.213   6.927   6.385   6.003   2.38573480   0
   0.042375   7.3500   0.26850182   0.2685   -1.4571   3.4611   4.1203   8.413   14.039   13.071   11.757   10.279   8.503   6.422   5.865   5.517   2.46419358   0
   0.042375   7.3500   0.27750486   0.2775   -1.4305   3.4640   4.1197   8.346   13.909   12.947   11.641   10.177   8.414   6.360   5.799   5.457   2.48944569   0
   0.042375   7.3500   0.30134544   0.3013   -1.3630   3.4713   4.1174   8.178   13.583   12.638   11.348   9.920   8.189   6.203   5.629   5.304   2.55076933   0
   0.042375   7.3500   0.31242526   0.3124   -1.3347   3.4744   4.1171   8.107   13.454   12.512   11.228   9.814   8.097   6.138   5.557   5.239   2.57685423   0
   0.042375   7.3500   0.34573209   0.3457   -1.2536   3.4828   4.1135   7.904   13.104   12.168   10.893   9.515   7.839   5.951   5.352   5.052   2.64728022   0
   0.042375   7.3500   0.38797161   0.3880   -1.1654   3.4926   4.1146   7.684   12.744   11.803   10.529   9.188   7.562   5.753   5.129   4.847   2.72232485   0
   0.042375   7.3500   0.43918526   0.4392   -1.0722   3.5033   4.1181   7.450   12.376   11.422   10.170   8.868   7.274   5.543   4.890   4.628   2.79707503   0
   0.042375   7.3500   0.44999999   0.4500   -1.0537   3.5054   4.1187   7.404   12.305   11.347   10.097   8.803   7.217   5.503   4.843   4.585   2.81098008   0
   0.042375   7.3500   0.49431100   0.4943   -0.9823   3.5131   4.1188   7.226   12.046   11.067   9.820   8.554   6.999   5.344   4.663   4.417   2.86244154   0
   0.042375   7.3500   0.51202840   0.5120   -1.0232   3.5140   4.1784   7.328   12.138   11.144   9.887   8.628   7.085   5.449   4.774   4.527   2.88084722   0
   0.042375   7.3500   0.53734666   0.5373   -1.1242   3.5140   4.3004   7.581   12.386   11.367   10.092   8.840   7.312   5.704   5.043   4.793   2.90522337   0
   0.042375   7.3500   0.55000001   0.5500   -1.1721   3.5142   4.3595   7.700   12.501   11.469   10.185   8.938   7.418   5.826   5.171   4.919   2.91663504   0
   0.042375   7.3500   0.56266421   0.5627   -1.1558   3.5169   4.3637   7.660   12.429   11.390   10.105   8.868   7.363   5.792   5.132   4.884   2.92758536   0
   0.042375   7.3500   0.60000002   0.6000   -1.1064   3.5241   4.3708   7.536   12.225   11.167   9.889   8.681   7.203   5.686   5.011   4.773   2.95739889   0
   0.042375   7.3500   0.61476904   0.6148   -1.0872   3.5273   4.3752   7.488   12.142   11.075   9.803   8.608   7.139   5.646   4.965   4.731   2.96827555   0
   0.042375   7.3500   0.64999998   0.6500   -1.0403   3.5345   4.3811   7.371   11.952   10.861   9.601   8.435   6.989   5.545   4.851   4.627   2.99236870   0
   0.042375   7.3500   0.66417015   0.6642   -1.0208   3.5379   4.3847   7.322   11.870   10.765   9.509   8.358   6.924   5.505   4.805   4.586   3.00136590   0
   0.042375   7.3500   0.69999999   0.7000   -0.9678   3.5469   4.3906   7.190   11.658   10.511   9.262   8.147   6.750   5.394   4.681   4.474   3.02253795   0
   0.042375   7.3500   0.75000000   0.7500   -0.7944   3.6073   4.4889   6.756   10.692   9.210   7.915   7.010   6.088   5.129   4.426   4.287   3.04879928   0
   0.042375   7.3500   0.79329860   0.7933   -0.7333   3.6159   4.4863   6.603   10.454   8.946   7.659   6.774   5.922   5.000   4.302   4.175   3.06894302   0
   0.042375   7.3500   0.80000001   0.8000   -0.7236   3.6172   4.4857   6.579   10.416   8.904   7.619   6.737   5.897   4.980   4.282   4.157   3.07187057   0
   0.042375   7.3500   0.82131505   0.8213   -0.6928   3.6221   4.4856   6.502   10.284   8.766   7.488   6.616   5.814   4.917   4.222   4.104   3.08085728   0
   0.042375   7.3500   0.85000002   0.8500   -0.6459   3.6291   4.4819   6.385   10.075   8.560   7.293   6.436   5.689   4.820   4.133   4.023   3.09222293   0
   0.042375   7.3500   0.86596674   0.8660   -0.6210   3.6330   4.4804   6.322   9.950   8.448   7.189   6.340   5.623   4.769   4.091   3.984   3.09821510   0
   0.042375   7.3500   0.89999998   0.9000   -0.5590   3.6422   4.4722   6.168   9.629   8.170   6.934   6.107   5.458   4.642   3.990   3.889   3.11026096   0
   0.042375   7.3500   0.94441998   0.9444   -0.4780   3.6546   4.4617   5.965   9.163   7.802   6.609   5.819   5.244   4.478   3.864   3.771   3.12464643   0
   0.042375   7.3500   0.94999999   0.9500   -0.4664   3.6564   4.4597   5.936   9.095   7.749   6.564   5.780   5.214   4.454   3.846   3.754   3.12635612   0
   0.042375   7.3500   0.99956352   0.9996   -0.3612   3.6729   4.4425   5.673   8.458   7.276   6.164   5.440   4.940   4.241   3.687   3.603   3.14068437   0
   0.042375   7.3500   1.00000000   1.0000   -0.3602   3.6730   4.4423   5.671   8.452   7.271   6.160   5.437   4.937   4.239   3.685   3.601   3.14080405   0
   0.042375   7.3500   1.03348494   1.0335   -0.2818   3.6854   4.4275   5.474   7.984   6.930   5.876   5.202   4.737   4.082   3.566   3.488   3.14966345   0
   0.042375   7.3500   1.07217455   1.0722   -0.1830   3.7007   4.4062   5.228   7.415   6.520   5.533   4.919   4.488   3.885   3.415   3.345   3.15915799   0
   0.042375   7.3500   1.09288871   1.0929   -0.1268   3.7094   4.3928   5.087   7.105   6.295   5.346   4.762   4.349   3.775   3.328   3.262   3.16394353   0
   0.042375   7.3500   1.10683215   1.1068   -0.0874   3.7151   4.3820   4.988   6.900   6.145   5.220   4.654   4.252   3.697   3.266   3.202   3.16705585   0
   0.042375   7.3500   1.12978745   1.1298   -0.0191   3.7250   4.3620   4.818   6.553   5.891   5.005   4.470   4.085   3.562   3.157   3.098   3.17199945   0
   0.042375   7.3500   1.14288867   1.1429   0.0215   3.7307   4.3493   4.716   6.354   5.744   4.880   4.362   3.987   3.483   3.092   3.035   3.17472506   0
   0.042375   7.3500   1.15169919   1.1517   0.0495   3.7345   4.3399   4.646   6.220   5.644   4.796   4.288   3.920   3.427   3.046   2.991   3.17652011   0
   0.042375   7.3500   1.17868519   1.1787   0.1365   3.7462   4.3098   4.429   5.818   5.340   4.538   4.062   3.712   3.256   2.904   2.853   3.18183875   0
   0.042375   7.3500   1.19288874   1.1929   0.1792   3.7521   4.2959   4.322   5.624   5.192   4.413   3.953   3.612   3.173   2.835   2.786   3.18453360   0
   0.042375   7.3500   1.21135330   1.2114   0.2350   3.7598   4.2775   4.182   5.376   4.999   4.252   3.811   3.482   3.066   2.746   2.699   3.18793535   0
   0.042375   7.3500   1.24288869   1.2429   0.2892   3.7698   4.2743   4.047   5.116   4.800   4.091   3.674   3.361   2.973   2.675   2.632   3.19349289   0
   0.042375   7.3500   1.25016689   1.2502   0.3002   3.7720   4.2750   4.020   5.059   4.757   4.058   3.647   3.338   2.956   2.663   2.621   3.19473267   0
   0.042375   7.3500   1.28103673   1.2810   0.3012   3.7770   4.3045   4.017   4.995   4.722   4.045   3.646   3.346   2.978   2.696   2.656   3.19981837   0
   0.042375   7.3500   1.29288864   1.2929   0.2908   3.7775   4.3206   4.043   5.016   4.745   4.070   3.672   3.373   3.006   2.725   2.685   3.20169806   0
