#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    1.2590e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   9.1000   0.09000000   0.0900   -3.2223   3.4487   5.3613   12.826   21.157   18.383   16.371   14.355   12.384   10.790   10.424   10.263   1.46765435   0
   0.001340   9.1000   0.09407207   0.0941   -3.1295   3.4620   5.3410   12.594   20.282   17.723   15.746   13.922   12.101   10.603   10.191   10.021   1.51073563   0
   0.001340   9.1000   0.09712242   0.0971   -3.0569   3.4723   5.3235   12.412   19.642   17.230   15.283   13.592   11.885   10.455   10.012   9.837   1.54186833   0
   0.001340   9.1000   0.10000000   0.1000   -2.9905   3.4818   5.3077   12.246   19.068   16.789   14.871   13.292   11.691   10.320   9.851   9.672   1.57040203   0
   0.001340   9.1000   0.10056504   0.1006   -2.9819   3.4828   5.3056   12.225   19.002   16.739   14.824   13.257   11.667   10.302   9.831   9.650   1.57591188   1
   0.001340   9.1000   0.12000000   0.1200   -2.7091   3.5149   5.2379   11.543   17.036   15.230   13.452   12.170   10.921   9.725   9.194   8.993   1.74782515   1
   0.001340   9.1000   0.13692981   0.1369   -2.5530   3.5297   5.1982   11.152   16.138   14.514   12.820   11.627   10.510   9.380   8.831   8.625   1.87477148   1
   0.001340   9.1000   0.14000000   0.1400   -2.5267   3.5322   5.1915   11.087   15.996   14.398   12.720   11.539   10.441   9.322   8.771   8.565   1.89584959   1
   0.001340   9.1000   0.16000000   0.1600   -2.3900   3.5431   5.1564   10.745   15.325   13.843   12.232   11.103   10.088   9.013   8.453   8.244   2.02115250   1
   0.001340   9.1000   0.20000000   0.2000   -2.1833   3.5577   5.1051   10.228   14.408   13.065   11.543   10.476   9.560   8.540   7.971   7.760   2.22178221   1
   0.001340   9.1000   0.25000000   0.2500   -1.9917   3.5695   5.0576   9.749   13.630   12.393   10.939   9.919   9.075   8.096   7.521   7.310   2.40809011   1
   0.001340   9.1000   0.30000001   0.3000   -1.8393   3.5784   5.0200   9.368   13.047   11.878   10.475   9.489   8.689   7.741   7.162   6.952   2.54750419   1
   0.001340   9.1000   0.34999999   0.3500   -1.6856   3.5854   4.9612   8.984   12.503   11.391   10.029   9.072   8.303   7.377   6.794   6.586   2.65552020   1
   0.001340   9.1000   0.36685234   0.3669   -1.6343   3.5891   4.9452   8.856   12.294   11.210   9.869   8.926   8.174   7.259   6.674   6.468   2.68654013   1
