#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    1.1220e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   8.0500   0.09000000   0.0900   -2.7221   3.4538   4.8815   11.575   18.686   16.698   14.912   13.193   11.306   9.590   9.082   8.786   1.46765435   0
   0.004237   8.0500   0.09283008   0.0928   -2.6999   3.4568   4.8848   11.520   18.511   16.551   14.772   13.087   11.229   9.543   9.032   8.736   1.49778557   0
   0.004237   8.0500   0.09888707   0.0989   -2.6517   3.4635   4.8910   11.399   18.132   16.233   14.473   12.858   11.065   9.440   8.923   8.630   1.55945945   0
   0.004237   8.0500   0.10000000   0.1000   -2.6426   3.4648   4.8917   11.376   18.061   16.174   14.417   12.816   11.034   9.420   8.902   8.609   1.57040203   0
   0.004237   8.0500   0.10730922   0.1073   -2.5920   3.4710   4.8966   11.250   17.704   15.873   14.133   12.593   10.870   9.310   8.786   8.497   1.63926315   0
   0.004237   8.0500   0.11722799   0.1172   -2.5255   3.4795   4.9026   11.084   17.229   15.471   13.755   12.295   10.655   9.167   8.635   8.350   1.72518170   0
   0.004237   8.0500   0.12000000   0.1200   -2.5080   3.4820   4.9050   11.040   17.100   15.362   13.652   12.213   10.599   9.130   8.596   8.313   1.74782515   0
   0.004237   8.0500   0.14000000   0.1400   -2.3962   3.4947   4.9113   10.761   16.393   14.760   13.084   11.745   10.261   8.888   8.343   8.068   1.89584959   0
   0.004237   8.0500   0.16000000   0.1600   -2.3013   3.5050   4.9153   10.523   15.852   14.292   12.648   11.375   9.986   8.678   8.127   7.858   2.02115250   0
   0.004237   8.0500   0.19303165   0.1930   -2.1696   3.5183   4.9183   10.194   15.166   13.689   12.084   10.884   9.616   8.386   7.825   7.567   2.19071794   0
   0.004237   8.0500   0.20000000   0.2000   -2.1447   3.5208   4.9190   10.132   15.039   13.577   11.980   10.793   9.546   8.331   7.768   7.512   2.22178221   0
   0.004237   8.0500   0.20631063   0.2063   -2.1239   3.5227   4.9192   10.080   14.943   13.491   11.901   10.722   9.490   8.284   7.720   7.465   2.24869275   0
   0.004237   8.0500   0.25000000   0.2500   -1.9896   3.5343   4.9145   9.744   14.342   12.951   11.403   10.274   9.128   7.979   7.407   7.161   2.40809011   0
   0.004237   8.0500   0.30000001   0.3000   -1.8585   3.5448   4.9050   9.416   13.793   12.451   10.941   9.852   8.781   7.681   7.101   6.863   2.54750419   0
   0.004237   8.0500   0.32947066   0.3295   -1.7799   3.5512   4.8927   9.220   13.468   12.155   10.668   9.601   8.575   7.502   6.917   6.684   2.61432385   0
   0.004237   8.0500   0.34999999   0.3500   -1.7267   3.5554   4.8824   9.087   13.257   11.960   10.488   9.435   8.437   7.381   6.793   6.563   2.65552020   0
   0.004237   8.0500   0.40000001   0.4000   -1.5780   3.5681   4.8424   8.715   12.655   11.408   9.978   8.965   8.053   7.048   6.449   6.227   2.74133730   0
   0.004237   8.0500   0.44999999   0.4500   -1.4108   3.5866   4.8004   8.297   11.932   10.752   9.387   8.430   7.623   6.683   6.070   5.866   2.81098008   0
   0.004237   8.0500   0.46335888   0.4634   -1.3598   3.5939   4.7915   8.170   11.688   10.535   9.199   8.263   7.492   6.575   5.956   5.762   2.82738352   0
   0.004237   8.0500   0.50000000   0.5000   -1.2400   3.6108   4.7722   7.870   11.129   10.034   8.772   7.889   7.186   6.317   5.684   5.516   2.86847806   0
   0.004237   8.0500   0.52608889   0.5261   -1.1740   3.6218   4.7721   7.705   10.799   9.738   8.529   7.681   7.018   6.178   5.538   5.390   2.89464951   0
   0.004237   8.0500   0.55000001   0.5500   -1.1191   3.6286   4.7638   7.568   10.558   9.520   8.344   7.518   6.881   6.058   5.414   5.278   2.91663504   0
   0.004237   8.0500   0.55213284   0.5521   -1.1141   3.6293   4.7633   7.555   10.534   9.499   8.326   7.503   6.868   6.047   5.403   5.268   2.91851139   0
   0.004237   8.0500   0.56620270   0.5662   -1.0695   3.6357   4.7555   7.444   10.317   9.307   8.168   7.368   6.757   5.952   5.309   5.184   2.93056488   0
   0.004237   8.0500   0.60000002   0.6000   -0.9556   3.6539   4.7395   7.159   9.683   8.782   7.745   7.018   6.469   5.716   5.097   4.995   2.95739889   0
   0.004237   8.0500   0.64999998   0.6500   -0.7917   3.6814   4.7201   6.749   8.703   8.050   7.148   6.533   6.059   5.393   4.840   4.759   2.99236870   0
   0.004237   8.0500   0.69999999   0.7000   -0.6372   3.7068   4.6993   6.363   7.836   7.432   6.628   6.102   5.678   5.097   4.622   4.552   3.02253795   0
   0.004237   8.0500   0.73030639   0.7303   -0.5494   3.7211   4.6874   6.143   7.382   7.103   6.353   5.869   5.468   4.933   4.497   4.434   3.03887200   1
   0.004237   8.0500   0.75000000   0.7500   -0.4953   3.7304   4.6818   6.008   7.112   6.905   6.188   5.728   5.342   4.835   4.423   4.364   3.04879928   1
   0.004237   8.0500   0.80000001   0.8000   -0.3656   3.7500   4.6587   5.684   6.534   6.463   5.816   5.400   5.045   4.593   4.228   4.177   3.07187057   1
   0.004237   8.0500   0.85000002   0.8500   -0.2435   3.7669   4.6307   5.379   6.050   6.069   5.483   5.101   4.771   4.364   4.034   3.990   3.09222293   1
   0.004237   8.0500   0.89999998   0.9000   -0.1272   3.7815   4.5972   5.088   5.624   5.710   5.176   4.824   4.516   4.144   3.840   3.804   3.11026096   1
   0.004237   8.0500   0.94999999   0.9500   -0.0176   3.7941   4.5619   4.814   5.251   5.376   4.890   4.570   4.284   3.939   3.654   3.629   3.12635612   1
   0.004237   8.0500   1.00000000   1.0000   0.0880   3.8057   4.5246   4.550   4.918   5.062   4.618   4.322   4.053   3.734   3.471   3.451   3.14080405   1
   0.004237   8.0500   1.04999995   1.0500   0.1874   3.8165   4.4899   4.302   4.624   4.772   4.363   4.087   3.836   3.541   3.299   3.283   3.15380883   1
   0.004237   8.0500   1.10000002   1.1000   0.2822   3.8273   4.4584   4.065   4.351   4.495   4.119   3.863   3.629   3.359   3.138   3.124   3.16554141   1
   0.004237   8.0500   1.14999998   1.1500   0.3724   3.8386   4.4327   3.839   4.099   4.231   3.886   3.651   3.436   3.192   2.994   2.982   3.17617631   1
   0.004237   8.0500   1.20000005   1.2000   0.4569   3.8505   4.4142   3.628   3.865   3.981   3.667   3.455   3.261   3.043   2.869   2.858   3.18585706   1
   0.004237   8.0500   1.25711131   1.2571   0.5476   3.8659   4.4055   3.401   3.619   3.708   3.432   3.250   3.082   2.898   2.755   2.746   3.19590116   1
   0.004237   8.0500   1.30711126   1.3071   0.6230   3.8818   4.4105   3.212   3.418   3.477   3.237   3.085   2.946   2.797   2.683   2.675   3.20390272   1
   0.004237   8.0500   1.35711133   1.3571   0.6948   3.8982   4.4207   3.033   3.229   3.259   3.054   2.934   2.825   2.710   2.625   2.618   3.21123862   1
   0.004237   8.0500   1.40711129   1.4071   0.7630   3.9138   4.4305   2.862   3.052   3.057   2.888   2.798   2.717   2.631   2.571   2.564   3.21798539   1
   0.004237   8.0500   1.45711136   1.4571   0.8290   3.9288   4.4398   2.697   2.884   2.870   2.737   2.675   2.618   2.558   2.519   2.513   3.22420931   1
   0.004237   8.0500   1.49368441   1.4937   0.8756   3.9393   4.4460   2.581   2.768   2.748   2.641   2.596   2.554   2.510   2.482   2.476   3.22846317   1
   0.004237   8.0500   1.50711131   1.5071   0.8924   3.9431   4.4481   2.539   2.726   2.707   2.608   2.569   2.531   2.493   2.468   2.463   3.22996616   1
   0.004237   8.0500   1.55711126   1.5571   0.9527   3.9565   4.4554   2.388   2.577   2.566   2.495   2.472   2.450   2.431   2.418   2.414   3.23530531   1
   0.004237   8.0500   1.60711133   1.6071   1.0111   3.9692   4.4618   2.242   2.435   2.441   2.391   2.382   2.374   2.372   2.367   2.366   3.24026752   1
   0.004237   8.0500   1.64849353   1.6485   1.0574   3.9791   4.4660   2.126   2.323   2.347   2.314   2.312   2.313   2.324   2.325   2.326   3.24410677   1
