#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    7.0797e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.8500   0.09000000   0.0900   -3.4152   3.3666   5.2256   13.308   25.701   22.027   19.973   17.105   14.422   11.118   10.534   10.247   1.46765435   1
   0.013400   9.8500   0.10000000   0.1000   -3.2284   3.3934   5.1918   12.841   23.600   20.465   18.523   16.025   13.581   10.720   10.129   9.830   1.57040203   1
   0.013400   9.8500   0.12000000   0.1200   -2.9594   3.4291   5.1449   12.169   20.765   18.338   16.539   14.529   12.405   10.139   9.539   9.228   1.74782515   1
   0.013400   9.8500   0.13705119   0.1371   -2.8034   3.4457   5.1129   11.779   19.528   17.350   15.626   13.807   11.818   9.789   9.185   8.875   1.87561524   1
   0.013400   9.8500   0.14000000   0.1400   -2.7785   3.4483   5.1078   11.716   19.335   17.195   15.482   13.692   11.725   9.733   9.129   8.819   1.89584959   1
   0.013400   9.8500   0.16000000   0.1600   -2.6369   3.4619   5.0785   11.362   18.331   16.383   14.712   13.073   11.232   9.414   8.806   8.501   2.02115250   1
   0.013400   9.8500   0.20000000   0.2000   -2.4187   3.4806   5.0322   10.817   17.005   15.272   13.660   12.202   10.529   8.914   8.303   8.009   2.22178221   1
   0.013400   9.8500   0.25000000   0.2500   -2.2097   3.4966   4.9841   10.294   15.915   14.332   12.757   11.426   9.903   8.432   7.819   7.536   2.40809011   1
   0.013400   9.8500   0.30000001   0.3000   -2.0459   3.5070   4.9409   9.885   15.191   13.687   12.145   10.883   9.440   8.047   7.430   7.158   2.54750419   1
   0.013400   9.8500   0.34999999   0.3500   -1.8956   3.5156   4.8920   9.509   14.580   13.133   11.619   10.407   9.027   7.691   7.070   6.806   2.65552020   1
   0.013400   9.8500   0.40000001   0.4000   -1.7507   3.5265   4.8489   9.147   13.967   12.568   11.082   9.925   8.624   7.356   6.728   6.475   2.74133730   1
   0.013400   9.8500   0.44999999   0.4500   -1.5995   3.5390   4.7987   8.769   13.352   11.987   10.531   9.427   8.208   7.009   6.372   6.131   2.81098008   1
   0.013400   9.8500   0.50000000   0.5000   -1.4394   3.5548   4.7474   8.369   12.714   11.364   9.935   8.886   7.769   6.649   6.001   5.774   2.86847806   1
   0.013400   9.8500   0.55000001   0.5500   -1.2647   3.5751   4.6954   7.932   12.021   10.667   9.263   8.271   7.294   6.268   5.605   5.400   2.91663504   1
   0.013400   9.8500   0.60000002   0.6000   -1.0926   3.6001   4.6609   7.501   11.320   9.947   8.592   7.658   6.835   5.902   5.217   5.052   2.95739889   1
   0.013400   9.8500   0.64999998   0.6499   -0.9181   3.6301   4.6413   7.065   10.541   9.152   7.900   7.043   6.376   5.534   4.855   4.737   2.99236870   1
   0.013400   9.8500   0.69999999   0.6999   -0.7499   3.6603   4.6261   6.645   9.514   8.321   7.216   6.469   5.939   5.196   4.578   4.492   3.02253795   1
   0.013400   9.8500   0.70017493   0.7001   -0.7493   3.6604   4.6260   6.643   9.510   8.318   7.213   6.467   5.937   5.195   4.577   4.491   3.02263618   1
   0.013400   9.8500   0.72934479   0.7292   -0.6538   3.6772   4.6156   6.405   8.876   7.868   6.846   6.171   5.690   5.008   4.444   4.368   3.03837395   1
   0.013400   9.8500   0.75000000   0.7499   -0.5875   3.6887   4.6073   6.239   8.468   7.575   6.605   5.975   5.521   4.879   4.350   4.279   3.04879928   1
   0.013400   9.8500   0.76083249   0.7607   -0.5540   3.6937   4.6001   6.155   8.279   7.439   6.491   5.881   5.438   4.812   4.299   4.229   3.05404735   1
   0.013400   9.8500   0.78702348   0.7869   -0.4735   3.7056   4.5819   5.954   7.836   7.123   6.225   5.658   5.238   4.652   4.175   4.111   3.06615686   1
   0.013400   9.8500   0.80000001   0.7998   -0.4339   3.7114   4.5724   5.855   7.627   6.972   6.097   5.550   5.141   4.574   4.114   4.051   3.07187057   1
   0.013400   9.8500   0.81480998   0.8146   -0.3888   3.7176   4.5603   5.742   7.397   6.805   5.956   5.430   5.033   4.485   4.041   3.982   3.07816577   1
   0.013400   9.8500   0.83821601   0.8380   -0.3177   3.7272   4.5399   5.564   7.050   6.553   5.741   5.243   4.860   4.343   3.925   3.869   3.08765030   1
   0.013400   9.8500   0.85000002   0.8498   -0.2820   3.7319   4.5291   5.475   6.882   6.428   5.635   5.150   4.775   4.272   3.867   3.813   3.09222293   1
   0.013400   9.8500   0.86822689   0.8680   -0.2266   3.7387   4.5098   5.336   6.630   6.238   5.473   5.007   4.644   4.161   3.773   3.723   3.09904504   1
   0.013400   9.8500   0.89095175   0.8907   -0.1573   3.7467   4.4840   5.163   6.330   6.008   5.276   4.831   4.482   4.023   3.654   3.606   3.10715055   1
   0.013400   9.8500   0.89999998   0.8997   -0.1295   3.7498   4.4729   5.094   6.213   5.917   5.198   4.761   4.417   3.967   3.605   3.559   3.11026096   1
   0.013400   9.8500   0.91380936   0.9135   -0.0869   3.7542   4.4542   4.987   6.049   5.784   5.081   4.655   4.316   3.878   3.527   3.481   3.11488676   1
   0.013400   9.8500   0.93502516   0.9346   -0.0207   3.7604   4.4230   4.822   5.800   5.581   4.901   4.489   4.160   3.739   3.403   3.359   3.12172079   1
   0.013400   9.8500   0.94999999   0.9496   0.0265   3.7645   4.3992   4.704   5.631   5.437   4.775   4.372   4.049   3.640   3.313   3.271   3.12635612   1
   0.013400   9.8500   0.96919042   0.9687   0.0886   3.7692   4.3644   4.549   5.418   5.253   4.610   4.218   3.902   3.506   3.190   3.149   3.13208199   1
   0.013400   9.8500   0.98698181   0.9864   0.1463   3.7729   4.3294   4.404   5.228   5.085   4.458   4.077   3.767   3.380   3.073   3.034   3.13718677   1
   0.013400   9.8500   1.00000000   0.9994   0.1876   3.7751   4.3024   4.301   5.099   4.968   4.351   3.975   3.669   3.288   2.985   2.948   3.14080405   1
   0.013400   9.8500   1.00171757   1.0011   0.1930   3.7753   4.2987   4.287   5.083   4.953   4.337   3.961   3.656   3.276   2.974   2.936   3.14127398   1
   0.013400   9.8500   1.01600981   1.0154   0.2394   3.7770   4.2653   4.171   4.947   4.825   4.218   3.847   3.544   3.169   2.871   2.834   3.14511871   1
   0.013400   9.8500   1.02788544   1.0272   0.2813   3.7784   4.2339   4.067   4.827   4.711   4.110   3.743   3.443   3.071   2.776   2.740   3.14822531   1
   0.013400   9.8500   1.03172624   1.0310   0.2951   3.7788   4.2234   4.032   4.789   4.674   4.075   3.709   3.410   3.039   2.745   2.709   3.14921355   1
   0.013400   9.8500   1.03860188   1.0379   0.3205   3.7792   4.2025   3.969   4.721   4.607   4.010   3.645   3.347   2.978   2.685   2.649   3.15096307   1
   0.013400   9.8500   1.04999995   1.0492   0.3639   3.7794   4.1645   3.860   4.610   4.496   3.901   3.537   3.239   2.870   2.578   2.542   3.15380883   1
   0.013400   9.8500   1.05079639   1.0500   0.3670   3.7794   4.1617   3.852   4.603   4.488   3.893   3.529   3.232   2.862   2.570   2.534   3.15400505   1
   0.013400   9.8500   1.06153369   1.0607   0.4100   3.7786   4.1200   3.745   4.503   4.384   3.787   3.421   3.123   2.751   2.457   2.421   3.15662122   1
   0.013400   9.8500   1.06915224   1.0682   0.4414   3.7775   4.0872   3.667   4.436   4.311   3.710   3.343   3.042   2.667   2.371   2.334   3.15844297   2
   0.013400   9.8500   1.07148921   1.0706   0.4513   3.7768   4.0754   3.642   4.418   4.291   3.686   3.318   3.016   2.639   2.341   2.304   3.15899634   2
   0.013400   9.8500   1.08097303   1.0800   0.4912   3.7729   4.0237   3.542   4.353   4.212   3.593   3.217   2.909   2.521   2.214   2.175   3.16121483   2
   0.013400   9.8500   1.08964455   1.0886   0.5242   3.7654   3.9642   3.459   4.346   4.173   3.525   3.134   2.814   2.405   2.080   2.039   3.16320705   2
   0.013400   9.8500   1.09505832   1.0940   0.5361   3.7561   3.9174   3.430   4.420   4.199   3.516   3.105   2.770   2.335   1.988   1.944   3.16443348   2
   0.013400   9.8500   1.09832406   1.0972   0.5328   3.7465   3.8834   3.438   4.547   4.268   3.548   3.116   2.765   2.302   1.932   1.885   3.16516685   2
   0.013400   9.8500   1.10000002   1.0989   0.5259   3.7396   3.8636   3.455   4.652   4.327   3.582   3.135   2.776   2.292   1.905   1.857   3.16554141   2
   0.013400   9.8500   1.10003364   1.0989   0.5257   3.7395   3.8632   3.456   4.654   4.328   3.583   3.136   2.776   2.292   1.904   1.856   3.16554904   2
   0.013400   9.8500   1.10194874   1.1008   0.5144   3.7295   3.8354   3.484   4.827   4.427   3.643   3.172   2.795   2.280   1.866   1.815   3.16597557   2
   0.013400   9.8500   1.10384154   1.1027   0.5112   3.7193   3.7985   3.492   4.994   4.512   3.688   3.191   2.797   2.249   1.807   1.752   3.16639543   2
   0.013400   9.8500   1.10608292   1.1049   0.5309   3.7093   3.7396   3.443   5.109   4.541   3.679   3.156   2.744   2.163   1.692   1.634   3.16689086   2
   0.013400   9.8500   1.10788906   1.1067   0.5662   3.7035   3.6819   3.354   5.116   4.501   3.616   3.077   2.655   2.054   1.567   1.506   3.16728830   3
   0.013400   9.8500   1.10940504   1.1082   0.6092   3.7003   3.6268   3.247   5.058   4.420   3.523   2.976   2.548   1.936   1.439   1.377   3.16762090   3
   0.013400   9.8500   1.11079371   1.1095   0.6545   3.6980   3.5728   3.134   4.980   4.326   3.420   2.868   2.435   1.815   1.311   1.248   3.16792488   3
   0.013400   9.8500   1.11194217   1.1107   0.6959   3.6964   3.5254   3.030   4.901   4.236   3.324   2.768   2.332   1.706   1.198   1.134   3.16817546   3
   0.013400   9.8500   1.11326015   1.1120   0.7482   3.6947   3.4668   2.900   4.798   4.120   3.201   2.641   2.202   1.570   1.056   0.992   3.16846251   3
   0.013400   9.8500   1.11443257   1.1131   0.7989   3.6932   3.4105   2.773   4.698   4.008   3.081   2.518   2.076   1.438   0.919   0.855   3.16871715   3
   0.013400   9.8500   1.11557496   1.1142   0.8534   3.6916   3.3500   2.636   4.590   3.887   2.952   2.385   1.939   1.296   0.773   0.708   3.16896462   3
   0.013400   9.8500   1.11658442   1.1152   0.9062   3.6900   3.2912   2.505   4.486   3.771   2.827   2.256   1.808   1.158   0.631   0.565   3.16918302   3
   0.013400   9.8500   1.11744189   1.1160   0.9558   3.6885   3.2358   2.380   4.390   3.662   2.711   2.136   1.684   1.029   0.497   0.431   3.16936803   3
