#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.5849e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   7.2000   0.09000000   0.0900   -2.1907   3.4061   4.1593   10.247   18.350   16.590   15.034   13.008   10.817   8.195   7.632   7.218   1.46765435   0
   0.013400   7.2000   0.09694248   0.0969   -2.1446   3.4110   4.1652   10.132   18.042   16.319   14.764   12.788   10.635   8.090   7.525   7.116   1.54005754   0
   0.013400   7.2000   0.10000000   0.1000   -2.1242   3.4131   4.1664   10.080   17.907   16.200   14.647   12.692   10.555   8.043   7.477   7.071   1.57040203   0
   0.013400   7.2000   0.12000000   0.1200   -2.0082   3.4252   4.1784   9.791   17.127   15.517   13.971   12.139   10.095   7.778   7.206   6.814   1.74782515   0
   0.013400   7.2000   0.13489008   0.1349   -1.9318   3.4334   4.1853   9.599   16.618   15.070   13.535   11.782   9.798   7.602   7.028   6.645   1.86046088   0
   0.013400   7.2000   0.14000000   0.1400   -1.9074   3.4360   4.1874   9.538   16.463   14.933   13.404   11.674   9.706   7.546   6.970   6.591   1.89584959   0
   0.013400   7.2000   0.15008590   0.1501   -1.8621   3.4412   4.1934   9.425   16.160   14.664   13.148   11.464   9.531   7.442   6.865   6.493   1.96147645   0
   0.013400   7.2000   0.16033271   0.1603   -1.8191   3.4463   4.1992   9.318   15.879   14.413   12.907   11.267   9.368   7.344   6.765   6.400   2.02307773   0
   0.013400   7.2000   0.17492676   0.1749   -1.7634   3.4522   4.2052   9.178   15.538   14.106   12.611   11.021   9.165   7.217   6.635   6.278   2.10283351   0
   0.013400   7.2000   0.18347172   0.1835   -1.7335   3.4556   4.2093   9.104   15.358   13.942   12.449   10.887   9.057   7.149   6.565   6.213   2.14569092   0
   0.013400   7.2000   0.18622385   0.1862   -1.7237   3.4566   4.2102   9.079   15.300   13.889   12.398   10.844   9.022   7.127   6.542   6.192   2.15895486   0
   0.013400   7.2000   0.20096835   0.2010   -1.6747   3.4620   4.2158   8.957   15.012   13.627   12.142   10.631   8.849   7.015   6.428   6.085   2.22598767   0
   0.013400   7.2000   0.21821781   0.2182   -1.6215   3.4676   4.2207   8.824   14.722   13.359   11.883   10.413   8.670   6.893   6.302   5.968   2.29648685   0
   0.013400   7.2000   0.23696709   0.2370   -1.5682   3.4733   4.2259   8.691   14.438   13.095   11.627   10.196   8.492   6.771   6.176   5.851   2.36484313   0
   0.013400   7.2000   0.25356933   0.2536   -1.5254   3.4780   4.2313   8.584   14.211   12.882   11.419   10.020   8.350   6.674   6.075   5.757   2.41938806   0
   0.013400   7.2000   0.28029761   0.2803   -1.4620   3.4851   4.2399   8.425   13.885   12.570   11.109   9.753   8.142   6.532   5.927   5.619   2.49703097   0
   0.013400   7.2000   0.30000001   0.3000   -1.4179   3.4900   4.2451   8.315   13.661   12.355   10.892   9.567   7.998   6.434   5.825   5.524   2.54750419   0
   0.013400   7.2000   0.31164289   0.3116   -1.3948   3.4925   4.2485   8.257   13.552   12.250   10.791   9.480   7.926   6.382   5.769   5.472   2.57505798   0
   0.013400   7.2000   0.34999999   0.3500   -1.3212   3.5004   4.2568   8.073   13.208   11.917   10.473   9.206   7.700   6.216   5.593   5.308   2.65552020   0
   0.013400   7.2000   0.37619725   0.3762   -1.2768   3.5053   4.2635   7.962   13.007   11.719   10.284   9.042   7.565   6.116   5.487   5.210   2.70277262   0
   0.013400   7.2000   0.40000001   0.4000   -1.2374   3.5096   4.2680   7.864   12.829   11.545   10.117   8.897   7.446   6.027   5.393   5.122   2.74133730   0
   0.013400   7.2000   0.44637170   0.4464   -1.1685   3.5178   4.2794   7.691   12.525   11.240   9.822   8.640   7.238   5.874   5.230   4.969   2.80637956   0
   0.013400   7.2000   0.44999999   0.4500   -1.1633   3.5184   4.2802   7.678   12.502   11.217   9.800   8.621   7.223   5.863   5.217   4.957   2.81098008   0
   0.013400   7.2000   0.47692296   0.4769   -1.1263   3.5230   4.2867   7.586   12.341   11.053   9.639   8.480   7.112   5.782   5.131   4.876   2.84322786   0
   0.013400   7.2000   0.50000000   0.5000   -1.0970   3.5267   4.2929   7.513   12.215   10.922   9.511   8.368   7.025   5.718   5.063   4.812   2.86847806   0
   0.013400   7.2000   0.52520490   0.5252   -1.0651   3.5311   4.2998   7.433   12.074   10.776   9.368   8.243   6.929   5.650   4.989   4.743   2.89380169   0
   0.013400   7.2000   0.55000001   0.5500   -1.0348   3.5349   4.3046   7.357   11.949   10.646   9.240   8.130   6.841   5.584   4.919   4.678   2.91663504   0
   0.013400   7.2000   0.55041593   0.5504   -1.0344   3.5349   4.3048   7.356   11.947   10.643   9.238   8.129   6.839   5.583   4.918   4.677   2.91700196   0
   0.013400   7.2000   0.58159798   0.5816   -0.9959   3.5403   4.3117   7.260   11.780   10.469   9.069   7.980   6.725   5.501   4.829   4.595   2.94314194   0
   0.013400   7.2000   0.60000002   0.6000   -0.9732   3.5432   4.3142   7.203   11.689   10.373   8.973   7.895   6.660   5.452   4.777   4.546   2.95739889   0
   0.013400   7.2000   0.60939735   0.6094   -0.9617   3.5451   4.3171   7.174   11.637   10.317   8.919   7.847   6.626   5.428   4.752   4.523   2.96437526   0
   0.013400   7.2000   0.64999998   0.6500   -0.9083   3.5530   4.3233   7.041   11.412   10.076   8.682   7.636   6.471   5.316   4.631   4.411   2.99236870   0
   0.013400   7.2000   0.67454362   0.6745   -0.8752   3.5589   4.3297   6.958   11.265   9.916   8.524   7.496   6.374   5.250   4.558   4.346   3.00771976   0
   0.013400   7.2000   0.69999999   0.7000   -0.8393   3.5647   4.3332   6.868   11.114   9.752   8.362   7.351   6.272   5.176   4.479   4.274   3.02253795   0
   0.013400   7.2000   0.72638065   0.7264   -0.7478   3.5967   4.3858   6.640   10.549   9.130   7.779   6.846   5.992   5.032   4.315   4.157   3.03683066   0
   0.013400   7.2000   0.75000000   0.7500   -0.6668   3.6248   4.4310   6.437   10.014   8.583   7.320   6.456   5.761   4.894   4.192   4.074   3.04879928   0
   0.013400   7.2000   0.77917039   0.7792   -0.6307   3.6290   4.4281   6.347   9.864   8.436   7.191   6.339   5.667   4.813   4.117   4.004   3.06260872   0
