#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    8.9125e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   6.9500   0.09000000   0.0900   -2.0225   3.4026   3.9771   9.826   17.744   16.153   14.645   12.631   10.439   7.775   7.217   6.785   1.46765435   0
   0.013400   6.9500   0.09575355   0.0958   -1.9862   3.4064   3.9830   9.735   17.514   15.944   14.436   12.459   10.296   7.692   7.132   6.705   1.52801323   0
   0.013400   6.9500   0.10000000   0.1000   -1.9601   3.4091   3.9866   9.670   17.349   15.794   14.287   12.335   10.194   7.632   7.071   6.647   1.57040203   0
   0.013400   6.9500   0.13010326   0.1301   -1.8006   3.4260   4.0088   9.272   16.333   14.876   13.370   11.581   9.564   7.265   6.697   6.295   1.82586253   0
   0.013400   6.9500   0.13891613   0.1389   -1.7608   3.4302   4.0143   9.172   16.078   14.646   13.141   11.392   9.407   7.174   6.604   6.207   1.88847041   0
   0.013400   6.9500   0.14099899   0.1410   -1.7524   3.4312   4.0163   9.151   16.025   14.597   13.094   11.354   9.374   7.154   6.584   6.189   1.90259206   0
   0.013400   6.9500   0.14297678   0.1430   -1.7434   3.4323   4.0177   9.128   15.966   14.544   13.043   11.311   9.339   7.134   6.563   6.170   1.91577804   0
   0.013400   6.9500   0.15079744   0.1508   -1.7069   3.4365   4.0214   9.037   15.728   14.330   12.839   11.143   9.198   7.050   6.478   6.091   1.96591103   0
   0.013400   6.9500   0.16782154   0.1678   -1.6401   3.4442   4.0316   8.870   15.308   13.947   12.472   10.840   8.944   6.895   6.320   5.946   2.06510997   0
   0.013400   6.9500   0.17935254   0.1794   -1.5957   3.4494   4.0370   8.759   15.026   13.690   12.227   10.637   8.776   6.794   6.217   5.850   2.12535644   0
   0.013400   6.9500   0.19058266   0.1906   -1.5551   3.4541   4.0415   8.658   14.783   13.465   12.007   10.455   8.627   6.701   6.122   5.762   2.17945862   0
   0.013400   6.9500   0.21236780   0.2124   -1.4878   3.4615   4.0510   8.490   14.402   13.109   11.658   10.163   8.388   6.548   5.964   5.616   2.27346992   0
   0.013400   6.9500   0.22901015   0.2290   -1.4388   3.4671   4.0571   8.367   14.137   12.860   11.417   9.960   8.221   6.435   5.847   5.509   2.33678293   0
   0.013400   6.9500   0.24550562   0.2455   -1.3946   3.4721   4.0631   8.256   13.906   12.640   11.203   9.779   8.072   6.334   5.742   5.412   2.39353657   0
   0.013400   6.9500   0.27207667   0.2721   -1.3297   3.4798   4.0735   8.094   13.570   12.318   10.888   9.511   7.854   6.187   5.588   5.270   2.47437024   0
   0.013400   6.9500   0.29943720   0.2994   -1.2680   3.4873   4.0836   7.940   13.267   12.017   10.584   9.248   7.652   6.051   5.442   5.137   2.54613161   0
   0.013400   6.9500   0.30003497   0.3000   -1.2668   3.4875   4.0839   7.937   13.261   12.011   10.578   9.243   7.648   6.048   5.440   5.134   2.54758930   0
   0.013400   6.9500   0.33731875   0.3373   -1.1919   3.4962   4.0949   7.750   12.909   11.662   10.238   8.950   7.411   5.881   5.260   4.969   2.63054800   0
   0.013400   6.9500   0.34999999   0.3500   -1.1684   3.4991   4.0988   7.691   12.798   11.552   10.132   8.860   7.337   5.829   5.203   4.917   2.65552020   0
   0.013400   6.9500   0.36110380   0.3611   -1.1496   3.5014   4.1027   7.644   12.710   11.464   10.048   8.788   7.278   5.787   5.158   4.875   2.67622066   0
