#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    1.1220e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   9.0500   0.09148076   0.0915   -3.3863   3.3585   5.1717   13.236   25.609   22.121   20.096   17.283   14.599   11.040   10.454   10.097   1.48352957   0
   0.021238   9.0500   0.10296151   0.1030   -3.2250   3.3808   5.1508   12.833   23.889   20.823   18.895   16.363   13.867   10.688   10.101   9.749   1.59892321   0
   0.021238   9.0500   0.11157174   0.1116   -3.1218   3.3938   5.1346   12.575   22.856   20.039   18.168   15.801   13.416   10.460   9.872   9.523   1.67717206   0
   0.021238   9.0500   0.11663329   0.1166   -3.0626   3.4012   5.1240   12.426   22.271   19.594   17.756   15.481   13.159   10.328   9.741   9.393   1.72025025   0
   0.021238   9.0500   0.12192120   0.1219   -3.0047   3.4084   5.1145   12.282   21.696   19.157   17.349   15.166   12.907   10.200   9.612   9.266   1.76319718   1
   0.021238   9.0500   0.12296151   0.1230   -2.9932   3.4099   5.1124   12.253   21.584   19.071   17.270   15.105   12.857   10.175   9.587   9.241   1.77141464   1
   0.021238   9.0500   0.14296152   0.1430   -2.8141   3.4304   5.0810   11.805   19.927   17.798   16.083   14.178   12.104   9.774   9.186   8.846   1.91567707   1
   0.021238   9.0500   0.16592301   0.1659   -2.6575   3.4463   5.0525   11.414   18.762   16.854   15.211   13.470   11.515   9.417   8.827   8.496   2.05468392   1
   0.021238   9.0500   0.20740378   0.2074   -2.4461   3.4646   5.0114   10.885   17.421   15.738   14.156   12.592   10.789   8.931   8.338   8.021   2.25323844   1
   0.021238   9.0500   0.25740379   0.2574   -2.2508   3.4804   4.9730   10.397   16.343   14.812   13.276   11.843   10.164   8.479   7.882   7.579   2.43126392   1
   0.021238   9.0500   0.30740377   0.3074   -2.0913   3.4925   4.9391   9.998   15.559   14.116   12.603   11.254   9.680   8.110   7.508   7.218   2.56520677   1
   0.021238   9.0500   0.30824897   0.3082   -2.0885   3.4927   4.9381   9.991   15.547   14.105   12.592   11.244   9.672   8.103   7.501   7.211   2.56718707   1
   0.021238   9.0500   0.35740378   0.3574   -1.9385   3.5024   4.8914   9.616   14.895   13.517   12.036   10.749   9.242   7.750   7.141   6.863   2.66943765   0
   0.021238   9.0500   0.44999999   0.4500   -1.6689   3.5245   4.8101   8.942   13.731   12.434   11.004   9.830   8.467   7.130   6.499   6.246   2.81098008   0
   0.021238   9.0500   0.50000000   0.5000   -1.5197   3.5381   4.7611   8.569   13.131   11.850   10.449   9.334   8.046   6.790   6.144   5.906   2.86847806   0
   0.021238   9.0500   0.50831723   0.5083   -1.4930   3.5410   4.7531   8.503   13.022   11.741   10.346   9.242   7.970   6.730   6.082   5.847   2.87708807   0
   0.021238   9.0500   0.55000001   0.5500   -1.3658   3.5546   4.7148   8.185   12.528   11.233   9.855   8.800   7.611   6.448   5.785   5.565   2.91663504   0
   0.021238   9.0500   0.55369639   0.5537   -1.3537   3.5563   4.7122   8.154   12.478   11.180   9.803   8.754   7.576   6.422   5.758   5.540   2.91987848   0
   0.021238   9.0500   0.60000002   0.6000   -1.2086   3.5760   4.6808   7.791   11.905   10.562   9.191   8.202   7.166   6.115   5.433   5.239   2.95739889   0
   0.021238   9.0500   0.64544237   0.6454   -1.0643   3.5995   4.6620   7.431   11.322   9.919   8.577   7.644   6.767   5.815   5.121   4.962   2.98939347   1
   0.021238   9.0500   0.64999998   0.6500   -1.0504   3.6017   4.6602   7.396   11.266   9.857   8.519   7.592   6.729   5.786   5.092   4.936   2.99236870   1
   0.021238   9.0500   0.69999999   0.7000   -0.8973   3.6293   4.6495   7.013   10.579   9.139   7.875   7.014   6.319   5.469   4.791   4.674   3.02253795   1
   0.021238   9.0500   0.72377998   0.7238   -0.8236   3.6448   4.6525   6.829   10.131   8.752   7.549   6.732   6.125   5.327   4.674   4.576   3.03546643   1
   0.021238   9.0500   0.75000000   0.7500   -0.7453   3.6611   4.6547   6.633   9.582   8.339   7.209   6.451   5.918   5.179   4.570   4.484   3.04879928   1
   0.021238   9.0500   0.80000001   0.8000   -0.6160   3.6804   4.6306   6.310   8.810   7.773   6.736   6.059   5.584   4.915   4.370   4.294   3.07187057   1
   0.021238   9.0500   0.82711458   0.8271   -0.5474   3.6906   4.6173   6.138   8.424   7.489   6.498   5.861   5.411   4.776   4.262   4.190   3.08322048   1
   0.021238   9.0500   0.85000002   0.8500   -0.4912   3.6991   4.6071   5.998   8.103   7.259   6.307   5.702   5.270   4.665   4.176   4.109   3.09222293   1
   0.021238   9.0500   0.89999998   0.9000   -0.3720   3.7168   4.5833   5.700   7.466   6.800   5.921   5.376   4.978   4.430   3.992   3.931   3.11026096   1
   0.021238   9.0500   0.94999999   0.9500   -0.2573   3.7328   4.5564   5.413   6.897   6.384   5.569   5.072   4.701   4.204   3.809   3.754   3.12635612   1
   0.021238   9.0500   1.00000000   1.0000   -0.1469   3.7474   4.5266   5.137   6.386   6.000   5.245   4.789   4.442   3.988   3.629   3.580   3.14080405   1
   0.021238   9.0500   1.04999995   1.0499   -0.0402   3.7605   4.4936   4.871   5.934   5.648   4.944   4.521   4.193   3.777   3.448   3.404   3.15380883   1
   0.021238   9.0500   1.10000002   1.0999   0.0631   3.7724   4.4578   4.612   5.526   5.316   4.659   4.265   3.956   3.572   3.269   3.230   3.16554141   1
   0.021238   9.0500   1.12607372   1.1260   0.1157   3.7781   4.4381   4.481   5.323   5.148   4.517   4.137   3.838   3.469   3.179   3.142   3.17121458   1
   0.021238   9.0500   1.14999998   1.1499   0.1631   3.7831   4.4201   4.362   5.133   4.996   4.391   4.026   3.736   3.379   3.098   3.064   3.17617631   1
   0.021238   9.0500   1.18808925   1.1880   0.2376   3.7907   4.3900   4.176   4.834   4.760   4.195   3.856   3.578   3.238   2.970   2.942   3.18363070   1
   0.021238   9.0500   1.20000005   1.1999   0.2601   3.7930   4.3812   4.120   4.751   4.690   4.136   3.804   3.530   3.195   2.931   2.905   3.18585706   1
   0.021238   9.0500   1.20443153   1.2043   0.2686   3.7939   4.3777   4.098   4.720   4.663   4.114   3.784   3.511   3.179   2.916   2.890   3.18667340   1
   0.021238   9.0500   1.24094796   1.2408   0.3362   3.8006   4.3502   3.930   4.475   4.454   3.937   3.625   3.364   3.048   2.797   2.775   3.19315982   1
   0.021238   9.0500   1.25000000   1.2499   0.3525   3.8022   4.3434   3.889   4.423   4.406   3.895   3.586   3.327   3.015   2.768   2.745   3.19470429   1
   0.021238   9.0500   1.29999995   1.2999   0.4400   3.8107   4.3067   3.670   4.146   4.145   3.667   3.375   3.130   2.838   2.609   2.588   3.20280719   1
   0.021238   9.0500   1.34101558   1.3409   0.5082   3.8172   4.2778   3.499   3.938   3.944   3.490   3.212   2.977   2.701   2.484   2.465   3.20894480   1
   0.021238   9.0500   1.35000002   1.3499   0.5229   3.8185   4.2714   3.463   3.893   3.901   3.452   3.177   2.944   2.671   2.457   2.438   3.21023273   1
   0.021238   9.0500   1.38488877   1.3848   0.5782   3.8238   4.2484   3.324   3.728   3.738   3.310   3.044   2.821   2.560   2.357   2.339   3.21505499   1
   0.021238   9.0500   1.39999998   1.3999   0.6018   3.8260   4.2383   3.265   3.658   3.669   3.249   2.988   2.768   2.513   2.314   2.296   3.21705914   1
   0.021238   9.0500   1.45000005   1.4499   0.6777   3.8332   4.2067   3.076   3.436   3.448   3.053   2.807   2.600   2.361   2.176   2.160   3.22335362   1
   0.021238   9.0500   1.50000000   1.4999   0.7507   3.8404   4.1769   2.893   3.228   3.236   2.865   2.634   2.439   2.216   2.046   2.030   3.22917390   1
   0.021238   9.0500   1.51213396   1.5120   0.7680   3.8421   4.1701   2.850   3.179   3.186   2.821   2.593   2.401   2.182   2.015   2.000   3.23052073   1
   0.021238   9.0500   1.54999995   1.5499   0.8208   3.8468   4.1468   2.718   3.033   3.035   2.685   2.467   2.284   2.076   1.918   1.903   3.23456979   1
   0.021238   9.0500   1.58532751   1.5852   0.8685   3.8511   4.1258   2.599   2.901   2.899   2.562   2.354   2.178   1.979   1.830   1.815   3.23815012   1
   0.021238   9.0500   1.60000002   1.5999   0.8882   3.8525   4.1160   2.549   2.848   2.844   2.512   2.306   2.134   1.938   1.792   1.777   3.23958373   1
   0.021238   9.0500   1.60125256   1.6012   0.8899   3.8527   4.1153   2.545   2.843   2.839   2.508   2.302   2.130   1.935   1.788   1.774   3.23970461   1
   0.021238   9.0500   1.63227308   1.6322   0.9308   3.8557   4.0947   2.443   2.734   2.724   2.403   2.204   2.037   1.849   1.709   1.694   3.24262953   1
   0.021238   9.0500   1.64999998   1.6500   0.9541   3.8572   4.0821   2.385   2.672   2.660   2.344   2.148   1.984   1.799   1.662   1.647   3.24424219   1
   0.021238   9.0500   1.65156424   1.6515   0.9561   3.8573   4.0810   2.380   2.667   2.655   2.339   2.143   1.979   1.794   1.658   1.643   3.24438238   1
   0.021238   9.0500   1.67499995   1.6750   0.9868   3.8594   4.0646   2.303   2.585   2.570   2.261   2.069   1.910   1.729   1.596   1.582   3.24644756   1
   0.021238   9.0500   1.67764974   1.6776   0.9902   3.8596   4.0628   2.294   2.576   2.560   2.252   2.061   1.902   1.722   1.589   1.575   3.24667692   1
   0.021238   9.0500   1.70000005   1.7000   1.0193   3.8613   4.0464   2.222   2.501   2.481   2.178   1.991   1.835   1.659   1.530   1.516   3.24857616   1
   0.021238   9.0500   1.71722102   1.7172   1.0414   3.8625   4.0332   2.166   2.444   2.420   2.121   1.937   1.784   1.610   1.483   1.469   3.24999952   1
   0.021238   9.0500   1.72500002   1.7250   1.0514   3.8629   4.0270   2.142   2.418   2.394   2.096   1.913   1.761   1.587   1.462   1.448   3.25063133   1
   0.021238   9.0500   1.72564149   1.7256   1.0522   3.8629   4.0265   2.139   2.416   2.391   2.094   1.911   1.759   1.585   1.460   1.446   3.25068307   1
   0.021238   9.0500   1.75000000   1.7500   1.0834   3.8641   4.0060   2.061   2.337   2.308   2.014   1.835   1.685   1.514   1.391   1.377   3.25261688   1
   0.021238   9.0500   1.77499998   1.7750   1.1157   3.8647   3.9824   1.981   2.256   2.223   1.933   1.755   1.607   1.437   1.315   1.301   3.25453615   1
   0.021238   9.0500   1.79461682   1.7946   1.1406   3.8647   3.9623   1.919   2.194   2.159   1.869   1.692   1.544   1.375   1.254   1.239   3.25599742   1
