#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    8.9125e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   6.9500   0.10284453   0.1028   -2.0168   3.3676   3.8896   9.812   18.161   16.952   15.497   13.328   11.053   7.717   7.194   6.656   1.59781313   0
   0.042375   6.9500   0.12284452   0.1228   -1.9039   3.3800   3.9031   9.530   17.491   16.323   14.892   12.820   10.611   7.446   6.921   6.408   1.77049422   0
   0.042375   6.9500   0.14284453   0.1428   -1.8015   3.3918   3.9137   9.274   16.853   15.728   14.320   12.344   10.199   7.202   6.675   6.186   1.91490304   0
   0.042375   6.9500   0.14977685   0.1498   -1.7644   3.3964   3.9156   9.181   16.608   15.503   14.103   12.165   10.045   7.114   6.586   6.106   1.95954275   0
   0.042375   6.9500   0.17979971   0.1798   -1.5561   3.4197   3.8798   8.660   15.281   14.293   12.947   11.203   9.215   6.618   6.087   5.652   2.12759256   0
   0.042375   6.9500   0.18184009   0.1818   -1.5387   3.4215   3.8745   8.617   15.173   14.195   12.854   11.125   9.148   6.576   6.045   5.613   2.13770652   0
   0.042375   6.9500   0.19083917   0.1908   -1.4972   3.4267   3.8747   8.513   14.899   13.943   12.612   10.925   8.976   6.478   5.946   5.525   2.18064666   0
   0.042375   6.9500   0.20206490   0.2021   -1.4529   3.4320   3.8765   8.402   14.625   13.687   12.368   10.721   8.800   6.372   5.839   5.429   2.23071575   0
   0.042375   6.9500   0.21438040   0.2144   -1.4078   3.4374   3.8786   8.290   14.365   13.444   12.137   10.526   8.630   6.265   5.728   5.330   2.28148675   0
   0.042375   6.9500   0.22914863   0.2291   -1.3495   3.4442   3.8766   8.144   14.039   13.138   11.846   10.278   8.416   6.126   5.584   5.201   2.33728266   0
   0.042375   6.9500   0.24389280   0.2439   -1.2945   3.4505   3.8736   8.006   13.745   12.861   11.581   10.051   8.218   5.996   5.448   5.079   2.38822389   0
   0.042375   6.9500   0.27723473   0.2772   -1.1880   3.4623   3.8698   7.740   13.235   12.368   11.101   9.630   7.857   5.746   5.179   4.837   2.48870587   0
   0.042375   6.9500   0.29986599   0.2999   -1.1222   3.4697   3.8681   7.575   12.934   12.076   10.827   9.389   7.643   5.593   5.008   4.685   2.54717755   0
   0.042375   6.9500   0.31140614   0.3114   -1.0922   3.4732   3.8684   7.500   12.803   11.947   10.705   9.281   7.547   5.524   4.930   4.615   2.57451320   0
   0.042375   6.9500   0.35033488   0.3503   -0.9969   3.4840   3.8675   7.262   12.412   11.552   10.319   8.934   7.247   5.307   4.681   4.391   2.65615988   0
   0.042375   6.9500   0.38233706   0.3823   -0.9303   3.4923   3.8720   7.096   12.152   11.278   10.046   8.688   7.038   5.159   4.508   4.235   2.71308899   0
   0.042375   6.9500   0.43037474   0.4304   -0.8398   3.5039   3.8792   6.870   11.808   10.910   9.700   8.380   6.757   4.958   4.270   4.019   2.78530455   0
   0.042375   6.9500   0.44999999   0.4500   -0.8047   3.5084   3.8817   6.782   11.679   10.766   9.560   8.255   6.647   4.882   4.179   3.936   2.81098008   0
   0.042375   6.9500   0.48668337   0.4867   -0.7444   3.5161   3.8862   6.631   11.467   10.519   9.308   8.030   6.455   4.752   4.026   3.795   2.85415840   0
   0.042375   6.9500   0.51947004   0.5195   -0.7963   3.5214   3.9875   6.761   11.523   10.534   9.305   8.058   6.522   4.898   4.177   3.948   2.88823724   0
   0.042375   6.9500   0.54121506   0.5412   -0.8733   3.5246   4.0949   6.953   11.675   10.656   9.418   8.192   6.676   5.100   4.386   4.158   2.90876389   0
   0.042375   6.9500   0.55000001   0.5500   -0.9038   3.5259   4.1377   7.030   11.734   10.704   9.463   8.245   6.738   5.180   4.468   4.241   2.91663504   0
   0.042375   6.9500   0.57531184   0.5753   -0.8712   3.5313   4.1464   6.948   11.604   10.551   9.320   8.124   6.630   5.111   4.387   4.168   2.93808079   0
   0.042375   6.9500   0.60000002   0.6000   -0.8411   3.5363   4.1543   6.873   11.488   10.410   9.186   8.010   6.530   5.047   4.314   4.103   2.95739889   0
   0.042375   6.9500   0.60394514   0.6039   -0.8365   3.5371   4.1560   6.861   11.470   10.387   9.164   7.992   6.515   5.037   4.303   4.093   2.96035194   0
