#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    4.4668e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   6.6500   0.09000000   0.0900   -1.7368   3.4134   3.7348   9.112   16.362   15.020   13.562   11.681   9.593   7.087   6.528   6.096   1.46765435   0
   0.013400   6.6500   0.09473424   0.0947   -1.7155   3.4156   3.7444   9.059   16.241   14.902   13.444   11.583   9.509   7.038   6.478   6.049   1.51757407   0
   0.013400   6.6500   0.10452670   0.1045   -1.6712   3.4202   3.7613   8.948   15.983   14.656   13.196   11.376   9.334   6.934   6.373   5.952   1.61364925   0
   0.013400   6.6500   0.10984851   0.1098   -1.6451   3.4229   3.7675   8.883   15.826   14.509   13.049   11.254   9.231   6.874   6.311   5.894   1.66203356   0
   0.013400   6.6500   0.11487270   0.1149   -1.6255   3.4249   3.7753   8.834   15.712   14.401   12.940   11.163   9.154   6.828   6.264   5.851   1.70549381   0
   0.013400   6.6500   0.11965498   0.1197   -1.6122   3.4262   3.7850   8.801   15.641   14.330   12.868   11.103   9.103   6.797   6.233   5.822   1.74503708   0
   0.013400   6.6500   0.12450565   0.1245   -1.5888   3.4288   3.7892   8.742   15.492   14.192   12.731   10.990   9.008   6.743   6.178   5.771   1.78347766   0
   0.013400   6.6500   0.12965629   0.1297   -1.5656   3.4313   3.7936   8.684   15.353   14.063   12.604   10.884   8.919   6.689   6.123   5.720   1.82255626   0
   0.013400   6.6500   0.13472201   0.1347   -1.5461   3.4333   3.7989   8.635   15.243   13.959   12.502   10.799   8.846   6.643   6.077   5.677   1.85927057   0
   0.013400   6.6500   0.13960734   0.1396   -1.5317   3.4349   3.8060   8.599   15.164   13.883   12.428   10.736   8.792   6.610   6.042   5.645   1.89318395   0
   0.013400   6.6500   0.14441311   0.1444   -1.5100   3.4375   3.8096   8.545   15.026   13.755   12.305   10.635   8.707   6.560   5.991   5.598   1.92522156   0
   0.013400   6.6500   0.15037642   0.1504   -1.4849   3.4405   3.8140   8.482   14.871   13.611   12.165   10.519   8.610   6.501   5.932   5.544   1.96329010   0
   0.013400   6.6500   0.15612939   0.1561   -1.4647   3.4428   3.8194   8.432   14.752   13.500   12.058   10.429   8.535   6.455   5.884   5.500   1.99838376   0
   0.013400   6.6500   0.16486087   0.1649   -1.4310   3.4469   3.8259   8.348   14.544   13.305   11.871   10.274   8.406   6.377   5.805   5.428   2.04878449   0
   0.013400   6.6500   0.17245345   0.1725   -1.3992   3.4508   3.8289   8.268   14.349   13.124   11.696   10.130   8.286   6.304   5.730   5.360   2.08992743   0
   0.013400   6.6500   0.17987436   0.1799   -1.3731   3.4537   3.8328   8.203   14.203   12.986   11.561   10.016   8.192   6.244   5.668   5.303   2.12796521   0
   0.013400   6.6500   0.18710896   0.1871   -1.3513   3.4560   3.8372   8.148   14.087   12.874   11.452   9.924   8.115   6.194   5.616   5.255   2.16316772   0
   0.013400   6.6500   0.19412130   0.1941   -1.3338   3.4577   3.8427   8.104   13.995   12.785   11.365   9.851   8.054   6.153   5.574   5.217   2.19566917   0
   0.013400   6.6500   0.20048879   0.2005   -1.3210   3.4591   3.8493   8.073   13.928   12.720   11.300   9.796   8.008   6.124   5.543   5.189   2.22390842   0
   0.013400   6.6500   0.21218872   0.2122   -1.2820   3.4638   3.8540   7.975   13.713   12.515   11.102   9.630   7.871   6.035   5.450   5.104   2.27275157   0
   0.013400   6.6500   0.22380446   0.2238   -1.2483   3.4678   3.8592   7.891   13.536   12.344   10.938   9.491   7.755   5.957   5.368   5.030   2.31768250   0
   0.013400   6.6500   0.23529617   0.2353   -1.2196   3.4710   3.8651   7.819   13.391   12.204   10.801   9.375   7.659   5.891   5.299   4.967   2.35906005   0
   0.013400   6.6500   0.24662150   0.2466   -1.1959   3.4736   3.8722   7.760   13.279   12.092   10.692   9.281   7.581   5.837   5.242   4.914   2.39718437   0
   0.013400   6.6500   0.26228908   0.2623   -1.1578   3.4784   3.8802   7.665   13.084   11.900   10.505   9.123   7.451   5.752   5.150   4.831   2.44601631   0
   0.013400   6.6500   0.28204608   0.2820   -1.1118   3.4842   3.8889   7.549   12.862   11.676   10.279   8.929   7.299   5.650   5.040   4.731   2.50172257   0
   0.013400   6.6500   0.30000001   0.3000   -1.0758   3.4887   3.8977   7.460   12.695   11.504   10.104   8.777   7.180   5.571   4.954   4.652   2.54750419   0
   0.013400   6.6500   0.32401094   0.3240   -1.0270   3.4950   3.9076   7.337   12.467   11.272   9.878   8.584   7.024   5.463   4.835   4.544   2.60266566   0
   0.013400   6.6500   0.34999999   0.3500   -0.9792   3.5011   3.9175   7.218   12.249   11.049   9.664   8.401   6.873   5.357   4.719   4.438   2.65552020   0
   0.013400   6.6500   0.36224300   0.3622   -0.9580   3.5039   3.9228   7.165   12.152   10.949   9.568   8.319   6.806   5.311   4.667   4.391   2.67828655   0
   0.013400   6.6500   0.40000001   0.4000   -0.8949   3.5125   3.9369   7.007   11.868   10.653   9.282   8.074   6.608   5.174   4.515   4.252   2.74133730   0
   0.013400   6.6500   0.42504287   0.4250   -0.8551   3.5183   3.9469   6.908   11.689   10.462   9.095   7.916   6.482   5.089   4.419   4.164   2.77797818   0
   0.013400   6.6500   0.45305985   0.4531   -0.8128   3.5247   3.9577   6.802   11.506   10.261   8.895   7.744   6.351   5.000   4.320   4.073   2.81481051   0
   0.013400   6.6500   0.49221209   0.4922   -0.7552   3.5337   3.9722   6.658   11.257   9.984   8.618   7.507   6.173   4.881   4.186   3.950   2.86018419   0
   0.013400   6.6500   0.50000000   0.5000   -0.7444   3.5354   3.9750   6.631   11.211   9.933   8.567   7.463   6.140   4.858   4.161   3.928   2.86847806   0
   0.013400   6.6500   0.51226550   0.5123   -0.7268   3.5385   3.9805   6.587   11.131   9.843   8.478   7.386   6.085   4.823   4.120   3.892   2.88108587   0
   0.013400   6.6500   0.53461570   0.5346   -0.6969   3.5435   3.9889   6.512   11.003   9.698   8.334   7.261   5.994   4.762   4.052   3.830   2.90269566   0
   0.013400   6.6500   0.55000001   0.5500   -0.6787   3.5464   3.9945   6.467   10.928   9.613   8.249   7.186   5.940   4.724   4.010   3.792   2.91663504   0
   0.013400   6.6500   0.56954962   0.5695   -0.6511   3.5514   4.0022   6.398   10.809   9.476   8.111   7.066   5.856   4.669   3.948   3.736   2.93335199   0
   0.013400   6.6500   0.59471786   0.5947   -0.6192   3.5570   4.0115   6.318   10.680   9.323   7.958   6.931   5.762   4.605   3.875   3.672   2.95338917   0
   0.013400   6.6500   0.60000002   0.6000   -0.6133   3.5580   4.0135   6.303   10.656   9.295   7.929   6.906   5.745   4.594   3.861   3.660   2.95739889   0
   0.013400   6.6500   0.60490280   0.6049   -0.6071   3.5592   4.0157   6.288   10.629   9.264   7.898   6.878   5.727   4.581   3.847   3.648   2.96106339   0
   0.013400   6.6500   0.63305974   0.6331   -0.5707   3.5659   4.0258   6.197   10.479   9.087   7.721   6.721   5.621   4.509   3.765   3.577   2.98110080   0
