#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    1.1221e+10 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   10.0500   0.09148076   0.0915   -3.4130   3.3566   5.1909   13.302   25.830   22.282   20.239   17.395   14.692   11.102   10.515   10.161   1.48352957   1
   0.021238   10.0500   0.10296151   0.1030   -3.2315   3.3808   5.1574   12.849   23.919   20.845   18.914   16.379   13.883   10.704   10.116   9.765   1.59892321   1
   0.021238   10.0500   0.12296151   0.1230   -2.9915   3.4104   5.1128   12.249   21.550   19.046   17.246   15.088   12.845   10.172   9.584   9.238   1.77141464   1
   0.021238   10.0500   0.14296152   0.1430   -2.8109   3.4311   5.0806   11.797   19.886   17.766   16.054   14.157   12.087   9.768   9.179   8.840   1.91567707   1
   0.021238   10.0500   0.16592301   0.1659   -2.6537   3.4470   5.0516   11.404   18.719   16.820   15.180   13.447   11.497   9.410   8.819   8.489   2.05468392   1
   0.021238   10.0500   0.19458002   0.1946   -2.4979   3.4601   5.0175   11.015   17.726   15.998   14.402   12.799   10.961   9.051   8.459   8.137   2.19774294   1
   0.021238   10.0500   0.20740378   0.2074   -2.4355   3.4654   5.0039   10.859   17.357   15.687   14.108   12.552   10.756   8.907   8.314   7.997   2.25323844   1
   0.021238   10.0500   0.25740379   0.2574   -2.2283   3.4810   4.9530   10.341   16.253   14.736   13.205   11.777   10.105   8.424   7.827   7.524   2.43126392   1
   0.021238   10.0500   0.30740377   0.3074   -2.0608   3.4928   4.9096   9.922   15.458   14.029   12.522   11.176   9.604   8.034   7.432   7.142   2.56520677   1
   0.021238   10.0500   0.33034742   0.3303   -1.9921   3.4972   4.8898   9.750   15.159   13.760   12.267   10.949   9.406   7.872   7.267   6.982   2.61616707   1
   0.021238   10.0500   0.35740378   0.3574   -1.9167   3.5020   4.8679   9.562   14.839   13.469   11.990   10.702   9.191   7.694   7.085   6.807   2.66943765   1
   0.021238   10.0500   0.44999999   0.4500   -1.6476   3.5243   4.7881   8.889   13.676   12.383   10.955   9.781   8.416   7.076   6.444   6.191   2.81098008   1
   0.021238   10.0500   0.45957783   0.4596   -1.6171   3.5272   4.7783   8.813   13.547   12.260   10.839   9.678   8.329   7.006   6.372   6.122   2.82282376   1
   0.021238   10.0500   0.50000000   0.5000   -1.4951   3.5387   4.7387   8.508   13.058   11.780   10.383   9.271   7.984   6.729   6.082   5.845   2.86847806   1
   0.021238   10.0500   0.50539380   0.5054   -1.4757   3.5407   4.7323   8.459   12.980   11.702   10.309   9.205   7.929   6.686   6.036   5.801   2.87409115   1
   0.021238   10.0500   0.55000001   0.5500   -1.3223   3.5570   4.6808   8.076   12.392   11.094   9.720   8.674   7.498   6.345   5.678   5.461   2.91663504   1
   0.021238   10.0500   0.60000002   0.5999   -1.1516   3.5809   4.6434   7.649   11.721   10.362   8.997   8.021   7.016   5.985   5.296   5.110   2.95739889   1
   0.021238   10.0500   0.60456616   0.6045   -1.1349   3.5837   4.6413   7.607   11.652   10.286   8.923   7.954   6.969   5.951   5.260   5.078   2.96081352   1
   0.021238   10.0500   0.64999998   0.6499   -0.9747   3.6108   4.6209   7.207   10.998   9.562   8.245   7.339   6.531   5.617   4.922   4.781   2.99236870   1
   0.021238   10.0500   0.69999999   0.6999   -0.7993   3.6421   4.6029   6.768   10.125   8.724   7.511   6.688   6.068   5.259   4.596   4.497   3.02253795   1
   0.021238   10.0500   0.70920026   0.7091   -0.7664   3.6482   4.5999   6.686   9.919   8.560   7.373   6.569   5.982   5.194   4.546   4.452   3.02763963   1
   0.021238   10.0500   0.74758136   0.7474   -0.6314   3.6727   4.5858   6.349   9.017   7.901   6.830   6.122   5.628   4.930   4.359   4.279   3.04760742   1
   0.021238   10.0500   0.75000000   0.7498   -0.6230   3.6742   4.5848   6.327   8.960   7.862   6.797   6.096   5.606   4.913   4.348   4.269   3.04879928   1
   0.021238   10.0500   0.75664014   0.7565   -0.6012   3.6773   4.5793   6.273   8.832   7.769   6.719   6.032   5.550   4.869   4.314   4.236   3.05203342   1
   0.021238   10.0500   0.77672642   0.7765   -0.5352   3.6867   4.5620   6.108   8.464   7.497   6.491   5.841   5.382   4.733   4.207   4.134   3.06149030   1
   0.021238   10.0500   0.79448438   0.7943   -0.4769   3.6948   4.5459   5.962   8.146   7.265   6.295   5.677   5.236   4.615   4.113   4.043   3.06946468   1
   0.021238   10.0500   0.80000001   0.7998   -0.4587   3.6973   4.5407   5.917   8.048   7.193   6.235   5.626   5.190   4.578   4.083   4.015   3.07187057   1
   0.021238   10.0500   0.81001848   0.8098   -0.4252   3.7017   4.5303   5.833   7.873   7.066   6.126   5.534   5.107   4.509   4.028   3.962   3.07615495   1
   0.021238   10.0500   0.82672495   0.8265   -0.3691   3.7089   4.5119   5.693   7.591   6.858   5.948   5.381   4.969   4.395   3.934   3.871   3.08306265   1
   0.021238   10.0500   0.84223419   0.8419   -0.3167   3.7154   4.4935   5.562   7.338   6.670   5.787   5.242   4.841   4.288   3.845   3.784   3.08922410   1
   0.021238   10.0500   0.85000002   0.8497   -0.2904   3.7185   4.4837   5.496   7.213   6.577   5.707   5.172   4.776   4.233   3.799   3.740   3.09222293   1
   0.021238   10.0500   0.86187053   0.8615   -0.2493   3.7231   4.4670   5.393   7.028   6.437   5.585   5.064   4.676   4.148   3.726   3.668   3.09669948   1
   0.021238   10.0500   0.87705809   0.8767   -0.1961   3.7287   4.4437   5.260   6.797   6.259   5.430   4.925   4.547   4.036   3.629   3.573   3.10224605   1
   0.021238   10.0500   0.89104372   0.8906   -0.1464   3.7335   4.4202   5.136   6.589   6.097   5.287   4.797   4.427   3.931   3.536   3.483   3.10718250   1
