#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    2.2388e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   9.3500   0.09148076   0.0915   -3.4140   3.3564   5.1908   13.305   25.848   22.295   20.252   17.404   14.699   11.104   10.516   10.162   1.48352957   0
   0.021238   9.3500   0.09195796   0.0920   -3.4060   3.3574   5.1893   13.285   25.764   22.232   20.194   17.359   14.663   11.086   10.499   10.145   1.48859394   1
   0.021238   9.3500   0.10296151   0.1030   -3.2334   3.3804   5.1576   12.853   23.946   20.865   18.932   16.393   13.893   10.707   10.120   9.769   1.59892321   1
   0.021238   9.3500   0.12296151   0.1230   -2.9939   3.4099   5.1132   12.255   21.585   19.072   17.271   15.106   12.858   10.176   9.588   9.243   1.77141464   1
   0.021238   9.3500   0.14296152   0.1430   -2.8138   3.4305   5.0810   11.805   19.923   17.795   16.080   14.176   12.102   9.774   9.185   8.846   1.91567707   1
   0.021238   9.3500   0.16592301   0.1659   -2.6574   3.4463   5.0527   11.414   18.758   16.851   15.208   13.469   11.514   9.417   8.827   8.496   2.05468392   1
   0.021238   9.3500   0.20740378   0.2074   -2.4453   3.4647   5.0110   10.883   17.415   15.734   14.151   12.589   10.786   8.930   8.336   8.019   2.25323844   1
   0.021238   9.3500   0.25740379   0.2574   -2.2493   3.4805   4.9720   10.393   16.335   14.805   13.270   11.837   10.160   8.475   7.878   7.576   2.43126392   1
   0.021238   9.3500   0.30740377   0.3074   -2.0880   3.4926   4.9359   9.990   15.547   14.106   12.594   11.245   9.671   8.102   7.499   7.209   2.56520677   1
   0.021238   9.3500   0.34331796   0.3433   -1.9725   3.4993   4.8955   9.701   15.057   13.666   12.177   10.872   9.344   7.828   7.221   6.939   2.64254665   1
   0.021238   9.3500   0.35740378   0.3574   -1.9316   3.5019   4.8825   9.599   14.886   13.509   12.028   10.739   9.228   7.731   7.123   6.844   2.66943765   0
   0.021238   9.3500   0.37369540   0.3737   -1.8798   3.5062   4.8671   9.470   14.649   13.294   11.824   10.559   9.076   7.612   7.000   6.726   2.69849086   0
   0.021238   9.3500   0.44999999   0.4500   -1.6653   3.5240   4.8045   8.933   13.729   12.433   11.002   9.827   8.460   7.119   6.489   6.236   2.81098008   0
   0.021238   9.3500   0.45673737   0.4567   -1.6443   3.5259   4.7976   8.881   13.642   12.349   10.923   9.756   8.401   7.071   6.439   6.188   2.81935596   1
   0.021238   9.3500   0.48152092   0.4815   -1.5698   3.5327   4.7732   8.694   13.339   12.056   10.645   9.508   8.190   6.901   6.262   6.018   2.84842443   1
   0.021238   9.3500   0.50000000   0.5000   -1.5167   3.5376   4.7559   8.562   13.131   11.850   10.450   9.333   8.041   6.781   6.135   5.897   2.86847806   1
   0.021238   9.3500   0.55000001   0.5500   -1.3610   3.5544   4.7090   8.173   12.519   11.225   9.847   8.792   7.601   6.435   5.772   5.552   2.91663504   1
   0.021238   9.3500   0.59586829   0.5959   -1.2149   3.5743   4.6773   7.807   11.939   10.599   9.227   8.234   7.186   6.126   5.445   5.249   2.95426798   1
   0.021238   9.3500   0.60000002   0.6000   -1.2024   3.5760   4.6746   7.776   11.891   10.547   9.176   8.187   7.151   6.099   5.417   5.223   2.95739889   1
   0.021238   9.3500   0.64784640   0.6478   -1.0487   3.6012   4.6551   7.392   11.268   9.860   8.521   7.592   6.726   5.780   5.086   4.929   2.99096799   1
   0.021238   9.3500   0.64999998   0.6500   -1.0420   3.6023   4.6542   7.375   11.241   9.830   8.494   7.568   6.708   5.766   5.072   4.917   2.99236870   1
   0.021238   9.3500   0.69999999   0.7000   -0.8867   3.6303   4.6429   6.987   10.541   9.100   7.840   6.981   6.292   5.446   4.767   4.652   3.02253795   1
   0.021238   9.3500   0.70509291   0.7051   -0.8706   3.6336   4.6433   6.946   10.446   9.016   7.769   6.919   6.250   5.414   4.740   4.630   3.02537799   1
   0.021238   9.3500   0.75000000   0.7500   -0.7326   3.6622   4.6465   6.601   9.523   8.292   7.168   6.415   5.885   5.150   4.545   4.460   3.04879928   1
   0.021238   9.3500   0.77606589   0.7760   -0.6627   3.6726   4.6328   6.427   9.107   7.985   6.911   6.200   5.705   5.007   4.436   4.356   3.06118703   1
   0.021238   9.3500   0.80000001   0.8000   -0.6002   3.6819   4.6207   6.271   8.737   7.717   6.687   6.015   5.545   4.880   4.340   4.264   3.07187057   1
   0.021238   9.3500   0.81943828   0.8194   -0.5497   3.6895   4.6111   6.144   8.451   7.506   6.511   5.869   5.417   4.778   4.260   4.188   3.08008528   1
   0.021238   9.3500   0.85000002   0.8500   -0.4722   3.7012   4.5962   5.950   8.013   7.192   6.248   5.651   5.223   4.624   4.142   4.075   3.09222293   1
   0.021238   9.3500   0.89999998   0.8999   -0.3490   3.7190   4.5693   5.643   7.365   6.723   5.853   5.316   4.921   4.381   3.949   3.889   3.11026096   1
   0.021238   9.3500   0.91678685   0.9167   -0.3086   3.7246   4.5592   5.541   7.166   6.577   5.729   5.209   4.824   4.301   3.883   3.826   3.11586547   1
