#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    5.0119e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   7.7000   0.09148076   0.0915   -2.5563   3.3881   4.4599   11.161   20.318   18.276   16.662   14.439   12.098   9.056   8.500   8.071   1.48352957   0
   0.021238   7.7000   0.09962438   0.0996   -2.4960   3.3954   4.4662   11.010   19.845   17.876   16.273   14.125   11.839   8.920   8.362   7.941   1.56672180   0
   0.021238   7.7000   0.10296151   0.1030   -2.4722   3.3985   4.4687   10.951   19.654   17.714   16.116   13.998   11.735   8.866   8.307   7.890   1.59892321   0
   0.021238   7.7000   0.10739346   0.1074   -2.4431   3.4021   4.4723   10.878   19.424   17.520   15.927   13.845   11.610   8.801   8.241   7.828   1.64002752   0
   0.021238   7.7000   0.12280361   0.1228   -2.3464   3.4141   4.4819   10.636   18.651   16.868   15.294   13.335   11.191   8.583   8.019   7.620   1.77017212   0
   0.021238   7.7000   0.12296151   0.1230   -2.3454   3.4142   4.4820   10.634   18.643   16.861   15.288   13.330   11.187   8.580   8.017   7.618   1.77141464   0
   0.021238   7.7000   0.14241895   0.1424   -2.2412   3.4270   4.4929   10.373   17.812   16.162   14.608   12.784   10.738   8.345   7.779   7.393   1.91208065   0
   0.021238   7.7000   0.14296152   0.1430   -2.2385   3.4274   4.4932   10.366   17.790   16.143   14.590   12.769   10.726   8.339   7.773   7.387   1.91567707   0
   0.021238   7.7000   0.16592301   0.1659   -2.1397   3.4387   4.5046   10.119   17.090   15.540   14.015   12.297   10.331   8.114   7.543   7.172   2.05468392   0
   0.021238   7.7000   0.21860622   0.2186   -1.9582   3.4590   4.5240   9.666   15.918   14.506   13.017   11.466   9.647   7.700   7.122   6.778   2.29798460   0
   0.021238   7.7000   0.25621426   0.2562   -1.8543   3.4704   4.5345   9.406   15.311   13.957   12.489   11.022   9.282   7.463   6.879   6.552   2.42760825   0
   0.021238   7.7000   0.27592424   0.2759   -1.8069   3.4755   4.5395   9.287   15.049   13.717   12.257   10.824   9.121   7.356   6.767   6.448   2.48510170   0
   0.021238   7.7000   0.30286399   0.3029   -1.7465   3.4818   4.5450   9.136   14.724   13.417   11.965   10.574   8.918   7.219   6.626   6.316   2.55442882   0
   0.021238   7.7000   0.30668333   0.3067   -1.7387   3.4827   4.5461   9.117   14.683   13.378   11.926   10.541   8.892   7.202   6.608   6.299   2.56351233   0
   0.021238   7.7000   0.30740377   0.3074   -1.7372   3.4828   4.5462   9.113   14.675   13.370   11.919   10.534   8.887   7.199   6.605   6.296   2.56520677   0
   0.021238   7.7000   0.31443202   0.3144   -1.7221   3.4844   4.5472   9.075   14.598   13.298   11.846   10.472   8.838   7.165   6.570   6.263   2.58143091   0
   0.021238   7.7000   0.35740378   0.3574   -1.6385   3.4932   4.5544   8.866   14.178   12.901   11.458   10.135   8.567   6.977   6.373   6.080   2.66943765   0
   0.021238   7.7000   0.39407873   0.3941   -1.5663   3.5007   4.5546   8.686   13.834   12.577   11.151   9.869   8.343   6.813   6.200   5.918   2.73209476   0
   0.021238   7.7000   0.44999999   0.4500   -1.4738   3.5102   4.5580   8.455   13.420   12.176   10.765   9.532   8.063   6.603   5.979   5.710   2.81098008   0
   0.021238   7.7000   0.46745366   0.4675   -1.4411   3.5140   4.5568   8.373   13.274   12.032   10.625   9.408   7.963   6.531   5.902   5.638   2.83224988   0
   0.021238   7.7000   0.50000000   0.5000   -1.3865   3.5201   4.5558   8.236   13.036   11.795   10.394   9.204   7.799   6.410   5.773   5.517   2.86847806   0
   0.021238   7.7000   0.53043562   0.5304   -1.3367   3.5263   4.5564   8.112   12.818   11.575   10.183   9.021   7.649   6.301   5.656   5.407   2.89878082   0
   0.021238   7.7000   0.55000001   0.5500   -1.2993   3.5305   4.5516   8.018   12.660   11.417   10.032   8.889   7.539   6.218   5.568   5.323   2.91663504   0
   0.021238   7.7000   0.57672656   0.5767   -1.2517   3.5369   4.5504   7.899   12.456   11.205   9.829   8.711   7.396   6.114   5.457   5.220   2.93922853   0
   0.021238   7.7000   0.60000002   0.6000   -1.2013   3.5435   4.5433   7.773   12.248   10.987   9.619   8.526   7.248   6.005   5.340   5.110   2.95739889   0
   0.021238   7.7000   0.61852360   0.6185   -1.1620   3.5495   4.5416   7.675   12.078   10.805   9.441   8.371   7.130   5.923   5.251   5.027   2.97096467   0
   0.021238   7.7000   0.63931590   0.6393   -1.1069   3.5582   4.5354   7.537   11.848   10.551   9.189   8.148   6.966   5.809   5.128   4.915   2.98532939   0
