#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    3.1623e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.5000   0.10284453   0.1028   -2.3828   3.3684   4.2586   10.727   19.806   18.194   16.655   14.388   12.033   8.605   8.076   7.565   1.59781313   0
   0.042375   7.5000   0.12122975   0.1212   -2.2714   3.3817   4.2719   10.448   19.026   17.497   15.986   13.838   11.565   8.344   7.813   7.326   1.75769436   0
   0.042375   7.5000   0.12284452   0.1228   -2.2621   3.3828   4.2727   10.425   18.962   17.439   15.931   13.793   11.526   8.323   7.791   7.306   1.77049422   0
   0.042375   7.5000   0.14284453   0.1428   -2.1592   3.3952   4.2851   10.168   18.230   16.787   15.307   13.281   11.091   8.082   7.549   7.085   1.91490304   0
   0.042375   7.5000   0.16568905   0.1657   -2.0586   3.4080   4.2998   9.917   17.490   16.130   14.678   12.768   10.656   7.847   7.312   6.871   2.05338860   0
   0.042375   7.5000   0.20711133   0.2071   -1.9047   3.4283   4.3241   9.532   16.311   15.090   13.683   11.961   9.976   7.492   6.954   6.548   2.25202560   0
   0.042375   7.5000   0.21798645   0.2180   -1.8697   3.4327   4.3289   9.444   16.067   14.872   13.476   11.789   9.831   7.410   6.872   6.473   2.29559278   0
   0.042375   7.5000   0.27861440   0.2786   -1.6805   3.4552   4.3362   8.971   14.889   13.803   12.446   10.921   9.101   6.973   6.422   6.063   2.49247289   0
   0.042375   7.5000   0.30469957   0.3047   -1.5632   3.4676   4.3073   8.678   14.260   13.228   11.896   10.445   8.697   6.700   6.137   5.802   2.55881572   0
   0.042375   7.5000   0.30988717   0.3099   -1.5357   3.4701   4.2973   8.609   14.125   13.105   11.780   10.344   8.608   6.636   6.068   5.739   2.57100248   0
   0.042375   7.5000   0.31722146   0.3172   -1.4135   3.4769   4.2124   8.304   13.642   12.667   11.370   9.967   8.263   6.341   5.759   5.445   2.58771992   0
