#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    1.2589e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   7.1000   0.09577767   0.0958   -1.8450   3.5759   4.5198   9.383   12.875   11.801   10.434   9.475   8.718   7.762   7.202   7.024   1.52825892   0
   0.000134   7.1000   0.09716006   0.0972   -1.8370   3.5765   4.5206   9.362   12.839   11.771   10.408   9.452   8.698   7.744   7.183   7.005   1.54224658   0
   0.000134   7.1000   0.10548311   0.1055   -1.7873   3.5803   4.5217   9.238   12.622   11.592   10.254   9.315   8.572   7.630   7.066   6.886   1.62253368   0
   0.000134   7.1000   0.11155534   0.1116   -1.7536   3.5830   4.5231   9.154   12.473   11.469   10.148   9.222   8.487   7.553   6.987   6.806   1.67702913   0
   0.000134   7.1000   0.12610252   0.1261   -1.6810   3.5887   4.5264   8.973   12.158   11.209   9.923   9.023   8.304   7.388   6.818   6.634   1.79578745   0
   0.000134   7.1000   0.13155533   0.1316   -1.6548   3.5907   4.5266   8.907   12.047   11.116   9.842   8.951   8.238   7.328   6.756   6.572   1.83651268   0
   0.000134   7.1000   0.14913793   0.1491   -1.5783   3.5964   4.5276   8.716   11.728   10.848   9.607   8.741   8.044   7.152   6.580   6.395   1.95553029   0
   0.000134   7.1000   0.15155534   0.1516   -1.5682   3.5972   4.5274   8.690   11.686   10.813   9.576   8.714   8.018   7.128   6.556   6.372   1.97060776   0
   0.000134   7.1000   0.18311067   0.1831   -1.4569   3.6056   4.5321   8.412   11.229   10.426   9.235   8.409   7.736   6.872   6.301   6.119   2.14393187   0
   0.000134   7.1000   0.22888835   0.2289   -1.3208   3.6163   4.5357   8.072   10.671   9.954   8.819   8.036   7.391   6.559   5.993   5.816   2.33634281   0
   0.000134   7.1000   0.28445280   0.2845   -1.1871   3.6280   4.5430   7.738   10.107   9.483   8.405   7.668   7.051   6.255   5.698   5.531   2.50810981   0
   0.000134   7.1000   0.34474379   0.3447   -1.0653   3.6399   4.5524   7.433   9.576   9.045   8.023   7.331   6.743   5.983   5.440   5.283   2.64534879   0
   0.000134   7.1000   0.34999999   0.3500   -1.0556   3.6409   4.5532   7.409   9.534   9.011   7.993   7.304   6.719   5.961   5.420   5.264   2.65552020   0
   0.000134   7.1000   0.38264292   0.3826   -0.9982   3.6472   4.5597   7.266   9.275   8.803   7.812   7.145   6.574   5.835   5.303   5.152   2.71359587   0
   0.000134   7.1000   0.40343168   0.4034   -0.9644   3.6510   4.5643   7.181   9.121   8.679   7.705   7.051   6.489   5.762   5.235   5.088   2.74658871   0
   0.000134   7.1000   0.41561231   0.4156   -0.9431   3.6535   4.5659   7.128   9.024   8.602   7.638   6.992   6.435   5.716   5.193   5.048   2.76462555   0
   0.000134   7.1000   0.44999999   0.4500   -0.8869   3.6601   4.5706   6.987   8.768   8.398   7.461   6.837   6.295   5.594   5.082   4.943   2.81098008   0
   0.000134   7.1000   0.45555362   0.4556   -0.8767   3.6614   4.5708   6.962   8.719   8.360   7.429   6.809   6.269   5.573   5.063   4.925   2.81789970   0
   0.000134   7.1000   0.50000000   0.5000   -0.7998   3.6708   4.5721   6.770   8.361   8.080   7.189   6.599   6.079   5.411   4.917   4.788   2.86847806   0
   0.000134   7.1000   0.54721594   0.5472   -0.7188   3.6797   4.5657   6.567   8.010   7.800   6.946   6.382   5.880   5.238   4.759   4.638   2.91416550   0
   0.000134   7.1000   0.55000001   0.5500   -0.7143   3.6802   4.5653   6.556   7.991   7.785   6.932   6.370   5.869   5.228   4.750   4.630   2.91663504   0
   0.000134   7.1000   0.57306713   0.5731   -0.6686   3.6853   4.5579   6.442   7.798   7.630   6.798   6.249   5.758   5.132   4.663   4.547   2.93624902   0
   0.000134   7.1000   0.60000002   0.6000   -0.6212   3.6901   4.5497   6.323   7.604   7.473   6.661   6.124   5.642   5.030   4.570   4.458   2.95739889   0
   0.000134   7.1000   0.61071312   0.6107   -0.6016   3.6924   4.5472   6.274   7.521   7.406   6.603   6.073   5.595   4.990   4.534   4.424   2.96533656   0
   0.000134   7.1000   0.64999998   0.6500   -0.5094   3.7033   4.5256   6.043   7.136   7.094   6.337   5.833   5.376   4.800   4.363   4.262   2.99236870   0
   0.000134   7.1000   0.66990763   0.6699   -0.4657   3.7092   4.5184   5.934   6.950   6.944   6.210   5.720   5.273   4.713   4.287   4.190   3.00490379   0
   0.000134   7.1000   0.69999999   0.7000   -0.3802   3.7209   4.4988   5.721   6.594   6.654   5.967   5.503   5.076   4.548   4.140   4.052   3.02253795   0
   0.000134   7.1000   0.70295280   0.7030   -0.3716   3.7225   4.4987   5.699   6.554   6.623   5.942   5.481   5.058   4.533   4.128   4.042   3.02418947   0
   0.000134   7.1000   0.74061841   0.7406   -0.2508   3.7454   4.4922   5.397   6.027   6.194   5.597   5.183   4.798   4.329   3.961   3.892   3.04413390   0
   0.000134   7.1000   0.75000000   0.7500   -0.2200   3.7511   4.4895   5.320   5.902   6.089   5.512   5.109   4.733   4.278   3.918   3.853   3.04879928   0
   0.000134   7.1000   0.75738931   0.7574   -0.1958   3.7545   4.4831   5.260   5.815   6.013   5.447   5.050   4.681   4.233   3.879   3.816   3.05239487   0
   0.000134   7.1000   0.78922498   0.7892   -0.0891   3.7698   4.4556   4.993   5.442   5.680   5.163   4.795   4.450   4.038   3.706   3.655   3.06713915   0
   0.000134   7.1000   0.80000001   0.8000   -0.0537   3.7752   4.4475   4.904   5.325   5.572   5.071   4.713   4.376   3.975   3.650   3.603   3.07187057   0
   0.000134   7.1000   0.81227022   0.8123   -0.0134   3.7812   4.4379   4.804   5.191   5.448   4.967   4.621   4.294   3.904   3.586   3.545   3.07710290   0
   0.000134   7.1000   0.85000002   0.8500   0.0978   3.7999   4.4213   4.525   4.818   5.089   4.681   4.380   4.087   3.733   3.437   3.415   3.09222293   0
   0.000134   7.1000   0.85777807   0.8578   0.1191   3.8039   4.4197   4.472   4.754   5.023   4.625   4.331   4.044   3.699   3.410   3.390   3.09517050   0
   0.000134   7.1000   0.87854415   0.8785   0.1698   3.8143   4.4212   4.345   4.602   4.863   4.490   4.214   3.944   3.624   3.356   3.339   3.10277820   0
   0.000134   7.1000   0.89776582   0.8978   0.2054   3.8230   4.4298   4.257   4.496   4.748   4.395   4.134   3.877   3.577   3.327   3.313   3.10949898   0
   0.000134   7.1000   0.89999998   0.9000   0.2092   3.8240   4.4311   4.247   4.484   4.735   4.384   4.125   3.870   3.573   3.325   3.311   3.11026096   0
   0.000134   7.1000   0.91980737   0.9198   0.2419   3.8335   4.4456   4.165   4.388   4.625   4.295   4.052   3.813   3.537   3.309   3.298   3.11685157   0
   0.000134   7.1000   0.94987947   0.9499   0.2737   3.8452   4.4750   4.086   4.296   4.512   4.208   3.985   3.765   3.517   3.312   3.304   3.12631941   0
   0.000134   7.1000   0.94999999   0.9500   0.2738   3.8453   4.4751   4.086   4.295   4.512   4.207   3.984   3.765   3.517   3.312   3.304   3.12635612   0
   0.000134   7.1000   0.97280699   0.9728   0.2909   3.8537   4.5018   4.043   4.245   4.446   4.159   3.950   3.745   3.516   3.329   3.321   3.13313508   0
