#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    7.0796e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   8.8500   0.09000000   0.0900   -3.2543   3.4172   5.2674   12.906   22.251   19.519   17.498   15.189   12.921   10.797   10.357   10.120   1.46765435   0
   0.004237   8.8500   0.09772765   0.0977   -3.1260   3.4356   5.2484   12.585   20.974   18.526   16.586   14.543   12.441   10.532   10.059   9.808   1.54793537   0
   0.004237   8.8500   0.10000000   0.1000   -3.0862   3.4414   5.2418   12.486   20.610   18.230   16.319   14.349   12.296   10.449   9.967   9.713   1.57040203   0
   0.004237   8.8500   0.12000000   0.1200   -2.8284   3.4728   5.1888   11.841   18.557   16.562   14.773   13.184   11.442   9.896   9.372   9.109   1.74782515   0
   0.004237   8.8500   0.14000000   0.1400   -2.6484   3.4918   5.1516   11.391   17.346   15.565   13.838   12.436   10.897   9.503   8.961   8.699   1.89584959   0
   0.004237   8.8500   0.14374048   0.1437   -2.6223   3.4943   5.1471   11.326   17.191   15.435   13.717   12.335   10.822   9.445   8.901   8.640   1.92081285   0
   0.004237   8.8500   0.16000000   0.1600   -2.5085   3.5047   5.1216   11.041   16.540   14.888   13.209   11.907   10.499   9.191   8.640   8.382   2.02115250   0
   0.004237   8.8500   0.18308242   0.1831   -2.3791   3.5155   5.0936   10.718   15.874   14.319   12.678   11.446   10.142   8.899   8.340   8.087   2.14379406   1
   0.004237   8.8500   0.20000000   0.2000   -2.2939   3.5225   5.0749   10.505   15.457   13.957   12.344   11.151   9.911   8.707   8.144   7.894   2.22178221   1
   0.004237   8.8500   0.25000000   0.2500   -2.0983   3.5363   5.0315   10.016   14.612   13.206   11.652   10.524   9.392   8.256   7.685   7.443   2.40809011   1
   0.004237   8.8500   0.30000001   0.3000   -1.9477   3.5460   4.9988   9.639   14.015   12.664   11.150   10.061   8.999   7.906   7.329   7.093   2.54750419   1
