#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.2590e+10 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   10.1000   0.09000000   0.0900   -3.4140   3.3668   5.2254   13.305   25.683   22.015   19.961   17.097   14.416   11.116   10.532   10.245   1.46765435   1
   0.013400   10.1000   0.10000000   0.1000   -3.2270   3.3936   5.1916   12.838   23.580   20.451   18.510   16.015   13.574   10.717   10.127   9.827   1.57040203   1
   0.013400   10.1000   0.12000000   0.1200   -2.9578   3.4294   5.1447   12.164   20.740   18.319   16.522   14.517   12.396   10.136   9.536   9.225   1.74782515   1
   0.013400   10.1000   0.14000000   0.1400   -2.7766   3.4486   5.1073   11.712   19.315   17.179   15.467   13.681   11.717   9.729   9.125   8.815   1.89584959   1
   0.013400   10.1000   0.16000000   0.1600   -2.6343   3.4623   5.0774   11.356   18.308   16.365   14.695   13.060   11.222   9.408   8.801   8.495   2.02115250   1
   0.013400   10.1000   0.20000000   0.2000   -2.4121   3.4810   5.0272   10.800   16.970   15.243   13.633   12.179   10.510   8.899   8.288   7.994   2.22178221   1
   0.013400   10.1000   0.25000000   0.2500   -2.1973   3.4968   4.9725   10.263   15.871   14.294   12.722   11.392   9.871   8.402   7.788   7.506   2.40809011   1
   0.013400   10.1000   0.30000001   0.3000   -2.0323   3.5071   4.9277   9.851   15.148   13.649   12.110   10.849   9.406   8.013   7.396   7.124   2.54750419   1
   0.013400   10.1000   0.33175427   0.3317   -1.9383   3.5128   4.9001   9.616   14.756   13.295   11.773   10.546   9.145   7.791   7.172   6.905   2.61910820   1
   0.013400   10.1000   0.34999999   0.3500   -1.8881   3.5158   4.8853   9.490   14.554   13.110   11.597   10.386   9.008   7.673   7.052   6.788   2.65552020   1
   0.013400   10.1000   0.40000001   0.4000   -1.7424   3.5269   4.8420   9.126   13.937   12.541   11.057   9.902   8.602   7.336   6.708   6.455   2.74133730   1
   0.013400   10.1000   0.44999999   0.4500   -1.5890   3.5396   4.7908   8.743   13.313   11.951   10.497   9.396   8.180   6.984   6.347   6.106   2.81098008   1
   0.013400   10.1000   0.50000000   0.5000   -1.4248   3.5561   4.7381   8.332   12.659   11.310   9.883   8.838   7.730   6.616   5.966   5.741   2.86847806   1
   0.013400   10.1000   0.52457827   0.5245   -1.3307   3.5670   4.7084   8.097   12.284   10.933   9.519   8.506   7.473   6.411   5.753   5.539   2.89319897   1
   0.013400   10.1000   0.55000001   0.5499   -1.2376   3.5777   4.6788   7.864   11.924   10.568   9.168   8.183   7.223   6.208   5.541   5.340   2.91663504   1
   0.013400   10.1000   0.60000002   0.5999   -1.0557   3.6044   4.6415   7.409   11.186   9.805   8.463   7.540   6.740   5.820   5.131   4.974   2.95739889   1
   0.013400   10.1000   0.64999998   0.6499   -0.8678   3.6371   4.6191   6.940   10.304   8.931   7.713   6.879   6.248   5.426   4.752   4.645   2.99236870   1
   0.013400   10.1000   0.69999999   0.6998   -0.6830   3.6694   4.5954   6.478   9.133   8.036   6.977   6.269   5.767   5.056   4.464   4.385   3.02253795   1
   0.013400   10.1000   0.70527625   0.7051   -0.6636   3.6726   4.5921   6.429   9.007   7.947   6.904   6.210   5.717   5.018   4.437   4.359   3.02547956   1
   0.013400   10.1000   0.72141463   0.7212   -0.6042   3.6822   4.5812   6.281   8.634   7.684   6.686   6.033   5.565   4.900   4.353   4.279   3.03421760   1
   0.013400   10.1000   0.73661476   0.7364   -0.5484   3.6911   4.5698   6.141   8.314   7.450   6.492   5.873   5.424   4.789   4.268   4.197   3.04210782   1
   0.013400   10.1000   0.75000000   0.7498   -0.4990   3.6987   4.5587   6.018   8.029   7.249   6.324   5.734   5.301   4.692   4.194   4.127   3.04879928   1
   0.013400   10.1000   0.75816000   0.7579   -0.4694   3.7028   4.5500   5.943   7.873   7.137   6.228   5.653   5.228   4.632   4.146   4.081   3.05276608   1
   0.013400   10.1000   0.77194065   0.7717   -0.4190   3.7095   4.5344   5.817   7.617   6.949   6.068   5.516   5.104   4.530   4.064   4.001   3.05928040   1
   0.013400   10.1000   0.78481370   0.7845   -0.3715   3.7157   4.5188   5.699   7.382   6.777   5.921   5.390   4.989   4.435   3.985   3.925   3.06516528   1
   0.013400   10.1000   0.79685748   0.7965   -0.3267   3.7213   4.5030   5.587   7.166   6.617   5.785   5.271   4.881   4.344   3.910   3.852   3.07050395   1
   0.013400   10.1000   0.80000001   0.7997   -0.3150   3.7227   4.4988   5.558   7.112   6.578   5.750   5.241   4.852   4.320   3.890   3.832   3.07187057   1
   0.013400   10.1000   0.80043280   0.8001   -0.3134   3.7229   4.4981   5.553   7.105   6.572   5.745   5.237   4.848   4.316   3.887   3.830   3.07205796   1
   0.013400   10.1000   0.81333697   0.8130   -0.2641   3.7285   4.4780   5.430   6.886   6.408   5.602   5.109   4.728   4.214   3.799   3.744   3.07755017   1
   0.013400   10.1000   0.82610959   0.8257   -0.2144   3.7337   4.4561   5.306   6.672   6.243   5.459   4.981   4.610   4.111   3.710   3.657   3.08281326   1
   0.013400   10.1000   0.83792335   0.8375   -0.1674   3.7384   4.4339   5.189   6.476   6.090   5.325   4.861   4.498   4.013   3.624   3.574   3.08753514   1
   0.013400   10.1000   0.84896195   0.8485   -0.1224   3.7425   4.4111   5.076   6.297   5.947   5.200   4.746   4.390   3.918   3.539   3.490   3.09182525   1
   0.013400   10.1000   0.85000002   0.8495   -0.1180   3.7429   4.4088   5.065   6.280   5.933   5.188   4.736   4.380   3.909   3.531   3.482   3.09222293   1
   0.013400   10.1000   0.85696983   0.8564   -0.0888   3.7453   4.3925   4.992   6.170   5.844   5.108   4.662   4.310   3.846   3.474   3.426   3.09486675   1
   0.013400   10.1000   0.86833221   0.8678   -0.0399   3.7488   4.3634   4.870   5.993   5.697   4.976   4.539   4.193   3.739   3.375   3.328   3.09908366   1
   0.013400   10.1000   0.87959254   0.8790   0.0088   3.7517   4.3318   4.748   5.830   5.557   4.847   4.418   4.075   3.630   3.272   3.227   3.10315251   1
   0.013400   10.1000   0.88991302   0.8892   0.0550   3.7538   4.2993   4.632   5.684   5.427   4.726   4.302   3.963   3.523   3.171   3.126   3.10678935   1
   0.013400   10.1000   0.89656949   0.8958   0.0860   3.7551   4.2765   4.555   5.589   5.342   4.646   4.225   3.888   3.452   3.102   3.058   3.10908937   1
   0.013400   10.1000   0.89856088   0.8978   0.0957   3.7553   4.2688   4.531   5.561   5.316   4.621   4.201   3.864   3.428   3.080   3.035   3.10977054   1
   0.013400   10.1000   0.89999998   0.8992   0.1027   3.7555   4.2632   4.513   5.540   5.297   4.603   4.184   3.847   3.412   3.064   3.019   3.11026096   1
   0.013400   10.1000   0.90078962   0.9000   0.1066   3.7556   4.2600   4.504   5.529   5.286   4.593   4.174   3.838   3.402   3.054   3.010   3.11052942   1
   0.013400   10.1000   0.90818667   0.9074   0.1444   3.7560   4.2273   4.409   5.426   5.188   4.497   4.080   3.744   3.310   2.963   2.919   3.11302066   1
   0.013400   10.1000   0.91614211   0.9153   0.1867   3.7554   4.1866   4.303   5.324   5.085   4.393   3.975   3.638   3.202   2.854   2.810   3.11565399   1
   0.013400   10.1000   0.92263532   0.9217   0.2225   3.7540   4.1481   4.214   5.249   5.003   4.306   3.886   3.547   3.107   2.755   2.711   3.11776900   2
   0.013400   10.1000   0.92411149   0.9232   0.2309   3.7533   4.1377   4.193   5.236   4.986   4.287   3.865   3.526   3.083   2.730   2.685   3.11824536   2
   0.013400   10.1000   0.93201643   0.9310   0.2752   3.7471   4.0720   4.082   5.200   4.913   4.191   3.757   3.408   2.947   2.578   2.532   3.12077093   2
   0.013400   10.1000   0.93698364   0.9359   0.2997   3.7389   4.0171   4.021   5.241   4.900   4.150   3.699   3.339   2.854   2.465   2.416   3.12233567   2
   0.013400   10.1000   0.94036335   0.9392   0.3119   3.7287   3.9656   3.990   5.361   4.942   4.153   3.677   3.299   2.783   2.366   2.315   3.12339044   2
   0.013400   10.1000   0.94265234   0.9415   0.3206   3.7182   3.9162   3.969   5.504   5.000   4.170   3.667   3.271   2.721   2.276   2.220   3.12410069   2
   0.013400   10.1000   0.94476652   0.9436   0.3419   3.7073   3.8520   3.915   5.635   5.034   4.162   3.629   3.215   2.628   2.151   2.092   3.12475324   2
   0.013400   10.1000   0.94646335   0.9452   0.3799   3.6997   3.7846   3.820   5.669   5.003   4.101   3.547   3.119   2.506   2.008   1.945   3.12527490   2
   0.013400   10.1000   0.94712889   0.9459   0.4002   3.6973   3.7548   3.770   5.662   4.975   4.063   3.502   3.068   2.447   1.942   1.878   3.12547898   3
   0.013400   10.1000   0.94786221   0.9466   0.4297   3.6954   3.7179   3.696   5.620   4.918   3.999   3.432   2.995   2.367   1.855   1.791   3.12570357   3
   0.013400   10.1000   0.94891131   0.9476   0.4767   3.6930   3.6620   3.578   5.539   4.821   3.892   3.320   2.878   2.242   1.723   1.657   3.12602425   3
   0.013400   10.1000   0.94978011   0.9484   0.5207   3.6915   3.6122   3.468   5.451   4.723   3.789   3.214   2.769   2.127   1.603   1.537   3.12628913   3
   0.013400   10.1000   0.94999999   0.9487   0.5331   3.6911   3.5986   3.437   5.425   4.695   3.760   3.184   2.739   2.095   1.570   1.504   3.12635612   3
   0.013400   10.1000   0.95075744   0.9494   0.5763   3.6900   3.5511   3.329   5.331   4.596   3.657   3.079   2.631   1.983   1.455   1.388   3.12658668   3
   0.013400   10.1000   0.95142061   0.9500   0.6177   3.6890   3.5062   3.226   5.239   4.500   3.558   2.978   2.529   1.877   1.345   1.279   3.12678814   3
   0.013400   10.1000   0.95206141   0.9506   0.6607   3.6881   3.4597   3.118   5.147   4.402   3.455   2.873   2.422   1.766   1.232   1.165   3.12698269   3
   0.013400   10.1000   0.95265818   0.9512   0.7038   3.6871   3.4129   3.011   5.056   4.305   3.352   2.768   2.314   1.655   1.118   1.051   3.12716341   3
   0.013400   10.1000   0.95318186   0.9517   0.7448   3.6861   3.3682   2.908   4.971   4.212   3.254   2.668   2.212   1.550   1.010   0.942   3.12732196   3
   0.013400   10.1000   0.95368129   0.9521   0.7865   3.6851   3.3226   2.804   4.885   4.119   3.155   2.567   2.108   1.442   0.899   0.831   3.12747288   3
   0.013400   10.1000   0.95415062   0.9526   0.8288   3.6840   3.2761   2.698   4.799   4.024   3.055   2.464   2.002   1.332   0.786   0.718   3.12761450   3
   0.013400   10.1000   0.95459300   0.9530   0.8720   3.6828   3.2284   2.590   4.713   3.929   2.953   2.359   1.895   1.220   0.671   0.602   3.12774801   3
   0.013400   10.1000   0.95497859   0.9533   0.9125   3.6816   3.1831   2.489   4.635   3.840   2.858   2.260   1.794   1.115   0.562   0.493   3.12786436   3
   0.013400   10.1000   0.95534170   0.9536   0.9538   3.6803   3.1367   2.385   4.557   3.751   2.761   2.161   1.691   1.007   0.451   0.381   3.12797356   3
   0.013400   10.1000   0.95566434   0.9539   0.9933   3.6790   3.0921   2.287   4.485   3.666   2.670   2.066   1.593   0.904   0.344   0.273   3.12807083   3
   0.013400   10.1000   0.95606107   0.9542   1.0465   3.6771   3.0316   2.154   4.391   3.555   2.548   1.938   1.462   0.765   0.199   0.127   3.12819004   3
   0.013400   10.1000   0.95640659   0.9545   1.0978   3.6751   2.9725   2.026   4.303   3.448   2.431   1.816   1.335   0.631   0.058   -0.014   3.12829399   3
   0.013400   10.1000   0.95671529   0.9547   1.1479   3.6731   2.9146   1.900   4.218   3.343   2.318   1.696   1.211   0.499   -0.079   -0.152   3.12838650   3
   0.013400   10.1000   0.95700049   0.9549   1.1991   3.6710   2.8548   1.772   4.133   3.237   2.202   1.575   1.085   0.365   -0.221   -0.295   3.12847209   3
   0.013400   10.1000   0.95725083   0.9551   1.2481   3.6688   2.7972   1.650   4.055   3.138   2.093   1.459   0.964   0.236   -0.356   -0.432   3.12854719   3
   0.013400   10.1000   0.95748240   0.9552   1.2978   3.6666   2.7386   1.526   3.979   3.039   1.983   1.343   0.842   0.105   -0.494   -0.571   3.12861657   3
   0.013400   10.1000   0.95769352   0.9553   1.3467   3.6642   2.6803   1.403   3.905   2.942   1.875   1.228   0.722   -0.024   -0.630   -0.708   3.12867999   3
   0.013400   10.1000   0.95788527   0.9553   1.3939   3.6619   2.6239   1.285   3.836   2.849   1.771   1.118   0.607   -0.148   -0.762   -0.842   3.12873745   3
   0.013400   10.1000   0.95807374   0.9554   1.4407   3.6595   2.5677   1.168   3.768   2.759   1.670   1.009   0.492   -0.272   -0.893   -0.974   3.12879372   3
   0.013400   10.1000   0.95832294   0.9554   1.4843   3.6575   2.5157   1.059   3.705   2.674   1.575   0.908   0.386   -0.386   -1.014   -1.096   3.12886834   3
   0.013400   10.1000   0.95836234   0.9554   1.4899   3.6572   2.5091   1.045   3.696   2.663   1.563   0.895   0.373   -0.401   -1.030   -1.112   3.12888026   3
   0.013400   10.1000   0.95856357   0.9554   1.4450   3.6602   2.5660   1.158   3.743   2.740   1.654   0.996   0.481   -0.281   -0.900   -0.980   3.12894034   3
