#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.7783e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.2500   0.09000000   0.0900   -3.4125   3.3667   5.2235   13.301   25.682   22.014   19.960   17.095   14.414   11.112   10.528   10.241   1.46765435   0
   0.013400   9.2500   0.10000000   0.1000   -3.2288   3.3932   5.1915   12.842   23.612   20.474   18.531   16.031   13.585   10.721   10.130   9.831   1.57040203   0
   0.013400   9.2500   0.10482237   0.1048   -3.1599   3.4023   5.1797   12.670   22.883   19.928   18.022   15.648   13.284   10.572   9.979   9.676   1.61640501   0
   0.013400   9.2500   0.10917037   0.1092   -3.1002   3.4103   5.1694   12.521   22.254   19.455   17.582   15.316   13.024   10.443   9.848   9.542   1.65600729   1
   0.013400   9.2500   0.12000000   0.1200   -2.9610   3.4287   5.1451   12.172   20.789   18.355   16.555   14.541   12.414   10.142   9.542   9.231   1.74782515   1
   0.013400   9.2500   0.14000000   0.1400   -2.7800   3.4480   5.1081   11.720   19.354   17.210   15.495   13.702   11.732   9.736   9.132   8.822   1.89584959   1
   0.013400   9.2500   0.16000000   0.1600   -2.6387   3.4615   5.0789   11.367   18.350   16.399   14.727   13.084   11.240   9.417   8.810   8.505   2.02115250   1
   0.013400   9.2500   0.16198041   0.1620   -2.6268   3.4625   5.0764   11.337   18.276   16.337   14.668   13.036   11.201   9.390   8.783   8.478   2.03253794   1
   0.013400   9.2500   0.20000000   0.2000   -2.4229   3.4802   5.0348   10.827   17.033   15.295   13.682   12.220   10.543   8.924   8.313   8.018   2.22178221   1
   0.013400   9.2500   0.25000000   0.2500   -2.2213   3.4964   4.9946   10.323   15.959   14.369   12.792   11.458   9.933   8.461   7.847   7.565   2.40809011   1
   0.013400   9.2500   0.30657363   0.3066   -2.0432   3.5082   4.9524   9.878   15.158   13.657   12.116   10.861   9.427   8.043   7.426   7.155   2.56325388   1
   0.013400   9.2500   0.33351517   0.3335   -1.9546   3.5128   4.9189   9.656   14.804   13.337   11.813   10.585   9.185   7.832   7.213   6.946   2.62276149   1
   0.013400   9.2500   0.34999999   0.3500   -1.9075   3.5158   4.9048   9.539   14.609   13.160   11.644   10.433   9.055   7.722   7.101   6.837   2.65552020   0
   0.013400   9.2500   0.40000001   0.4000   -1.7629   3.5268   4.8620   9.177   13.996   12.596   11.109   9.952   8.653   7.387   6.759   6.507   2.74133730   0
   0.013400   9.2500   0.44999999   0.4500   -1.6123   3.5391   4.8118   8.801   13.384   12.018   10.561   9.457   8.239   7.041   6.405   6.164   2.81098008   0
   0.013400   9.2500   0.49287415   0.4929   -1.4761   3.5521   4.7674   8.460   12.842   11.491   10.057   8.999   7.866   6.734   6.088   5.859   2.86089802   1
   0.013400   9.2500   0.50000000   0.5000   -1.4547   3.5542   4.7605   8.407   12.760   11.410   9.979   8.928   7.808   6.686   6.039   5.812   2.86847806   1
   0.013400   9.2500   0.55000001   0.5500   -1.2908   3.5734   4.7148   7.997   12.104   10.751   9.345   8.348   7.361   6.329   5.668   5.461   2.91663504   1
   0.013400   9.2500   0.60000002   0.6000   -1.1267   3.5968   4.6819   7.587   11.435   10.068   8.704   7.763   6.922   5.980   5.300   5.128   2.95739889   1
   0.013400   9.2500   0.64582741   0.6458   -0.9763   3.6221   4.6650   7.211   10.784   9.399   8.114   7.234   6.526   5.661   4.978   4.847   2.98964643   1
