#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    1.5849e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   8.2000   0.09000000   0.0900   -2.8383   3.4488   4.9779   11.866   19.303   17.195   15.370   13.574   11.628   9.863   9.361   9.074   1.46765435   0
   0.004237   8.2000   0.09018961   0.0902   -2.8368   3.4491   4.9781   11.862   19.290   17.184   15.360   13.566   11.623   9.860   9.358   9.071   1.46970081   0
   0.004237   8.2000   0.09598055   0.0960   -2.7876   3.4561   4.9840   11.739   18.880   16.845   15.041   13.327   11.450   9.756   9.247   8.960   1.53032362   0
   0.004237   8.2000   0.10000000   0.1000   -2.7533   3.4611   4.9878   11.653   18.588   16.604   14.814   13.157   11.330   9.685   9.169   8.883   1.57040203   0
   0.004237   8.2000   0.10382310   0.1038   -2.7257   3.4647   4.9907   11.584   18.382   16.432   14.652   13.032   11.239   9.625   9.106   8.822   1.60705841   0
   0.004237   8.2000   0.11340830   0.1134   -2.6562   3.4738   4.9961   11.410   17.861   15.996   14.244   12.715   11.011   9.476   8.949   8.668   1.69303679   0
   0.004237   8.2000   0.12000000   0.1200   -2.6101   3.4802   5.0003   11.295   17.506   15.701   13.967   12.500   10.860   9.378   8.845   8.567   1.74782515   0
   0.004237   8.2000   0.13634327   0.1363   -2.5131   3.4918   5.0047   11.053   16.855   15.155   13.452   12.080   10.563   9.170   8.627   8.355   1.87068188   0
   0.004237   8.2000   0.14000000   0.1400   -2.4922   3.4943   5.0054   11.001   16.723   15.043   13.348   11.995   10.501   9.125   8.580   8.309   1.89584959   0
   0.004237   8.2000   0.16000000   0.1600   -2.3901   3.5053   5.0053   10.745   16.126   14.533   12.874   11.594   10.204   8.900   8.348   8.083   2.02115250   0
   0.004237   8.2000   0.18695903   0.1870   -2.2739   3.5167   5.0026   10.455   15.510   13.999   12.376   11.162   9.878   8.642   8.082   7.825   2.16245580   0
   0.004237   8.2000   0.19455940   0.1946   -2.2422   3.5197   5.0001   10.375   15.348   13.857   12.245   11.047   9.790   8.571   8.010   7.755   2.19764972   0
   0.004237   8.2000   0.20000000   0.2000   -2.2200   3.5218   4.9981   10.320   15.240   13.762   12.157   10.970   9.730   8.522   7.959   7.705   2.22178221   0
