#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    5.0120e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   9.7000   0.09148076   0.0915   -3.4142   3.3564   5.1911   13.305   25.847   22.294   20.251   17.403   14.698   11.104   10.517   10.163   1.48352957   1
   0.021238   9.7000   0.10296151   0.1030   -3.2329   3.3805   5.1576   12.852   23.939   20.859   18.927   16.389   13.890   10.706   10.119   9.768   1.59892321   1
   0.021238   9.7000   0.12296151   0.1230   -2.9932   3.4100   5.1131   12.253   21.575   19.064   17.263   15.100   12.854   10.175   9.587   9.242   1.77141464   1
   0.021238   9.7000   0.14296152   0.1430   -2.8131   3.4307   5.0810   11.803   19.913   17.787   16.073   14.171   12.098   9.772   9.184   8.844   1.91567707   1
   0.021238   9.7000   0.16592301   0.1659   -2.6569   3.4465   5.0530   11.412   18.749   16.843   15.202   13.464   11.510   9.417   8.826   8.495   2.05468392   1
   0.021238   9.7000   0.20740378   0.2074   -2.4430   3.4649   5.0096   10.878   17.400   15.721   14.140   12.579   10.779   8.925   8.331   8.014   2.25323844   1
   0.021238   9.7000   0.25740379   0.2574   -2.2431   3.4807   4.9666   10.378   16.310   14.784   13.250   11.819   10.144   8.460   7.863   7.561   2.43126392   1
   0.021238   9.7000   0.30740377   0.3074   -2.0786   3.4926   4.9269   9.966   15.516   14.079   12.569   11.221   9.648   8.078   7.476   7.186   2.56520677   1
   0.021238   9.7000   0.35093021   0.3509   -1.9446   3.5007   4.8827   9.631   14.946   13.565   12.082   10.786   9.267   7.761   7.153   6.873   2.65729451   1
   0.021238   9.7000   0.35740378   0.3574   -1.9257   3.5018   4.8762   9.584   14.870   13.495   12.015   10.726   9.214   7.716   7.108   6.829   2.66943765   1
   0.021238   9.7000   0.44999999   0.4500   -1.6587   3.5238   4.7972   8.917   13.715   12.419   10.990   9.813   8.445   7.103   6.472   6.218   2.81098008   1
   0.021238   9.7000   0.50000000   0.5000   -1.5094   3.5376   4.7489   8.543   13.111   11.831   10.431   9.315   8.023   6.762   6.117   5.878   2.86847806   1
   0.021238   9.7000   0.55000001   0.5500   -1.3488   3.5549   4.6988   8.142   12.483   11.189   9.811   8.758   7.569   6.406   5.742   5.522   2.91663504   1
   0.021238   9.7000   0.60000002   0.6000   -1.1868   3.5772   4.6638   7.737   11.841   10.494   9.125   8.139   7.110   6.063   5.379   5.187   2.95739889   1
   0.021238   9.7000   0.64999998   0.6500   -1.0217   3.6047   4.6432   7.324   11.170   9.752   8.421   7.501   6.654   5.721   5.026   4.875   2.99236870   1
   0.021238   9.7000   0.69999999   0.7000   -0.8610   3.6336   4.6305   6.922   10.425   8.992   7.745   6.896   6.227   5.390   4.715   4.605   3.02253795   1
   0.021238   9.7000   0.72214907   0.7221   -0.7891   3.6480   4.6299   6.743   9.980   8.621   7.432   6.627   6.037   5.251   4.603   4.509   3.03460622   1
   0.021238   9.7000   0.75000000   0.7499   -0.7012   3.6655   4.6284   6.523   9.365   8.170   7.062   6.323   5.806   5.082   4.487   4.404   3.04879928   1
   0.021238   9.7000   0.76525134   0.7652   -0.6579   3.6719   4.6194   6.415   9.107   7.980   6.903   6.191   5.694   4.993   4.420   4.340   3.05614662   1
   0.021238   9.7000   0.80000001   0.7999   -0.5610   3.6862   4.5990   6.173   8.544   7.569   6.560   5.906   5.446   4.796   4.269   4.195   3.07187057   1
   0.021238   9.7000   0.83336419   0.8333   -0.4688   3.6998   4.5786   5.942   8.029   7.196   6.247   5.646   5.215   4.611   4.124   4.057   3.08572912   1
   0.021238   9.7000   0.85000002   0.8499   -0.4236   3.7063   4.5682   5.829   7.787   7.021   6.099   5.521   5.104   4.521   4.054   3.989   3.09222293   1
   0.021238   9.7000   0.88171786   0.8816   -0.3378   3.7181   4.5455   5.614   7.350   6.701   5.828   5.290   4.893   4.350   3.915   3.855   3.10390854   1
   0.021238   9.7000   0.89999998   0.8998   -0.2890   3.7247   4.5320   5.492   7.110   6.526   5.679   5.160   4.775   4.252   3.835   3.778   3.11026096   1
   0.021238   9.7000   0.93363607   0.9334   -0.1991   3.7359   4.5030   5.268   6.692   6.213   5.411   4.926   4.560   4.072   3.684   3.631   3.12128305   1
   0.021238   9.7000   0.94999999   0.9498   -0.1558   3.7412   4.4882   5.160   6.498   6.065   5.285   4.815   4.457   3.985   3.610   3.559   3.12635612   1
   0.021238   9.7000   0.96379322   0.9636   -0.1191   3.7453   4.4741   5.068   6.343   5.944   5.181   4.721   4.371   3.910   3.545   3.496   3.13049531   1
   0.021238   9.7000   0.99521297   0.9949   -0.0359   3.7541   4.4403   4.860   6.005   5.676   4.949   4.511   4.174   3.739   3.395   3.349   3.13948512   1
   0.021238   9.7000   1.00000000   0.9997   -0.0233   3.7554   4.4349   4.828   5.955   5.636   4.914   4.480   4.144   3.713   3.372   3.327   3.14080405   1
   0.021238   9.7000   1.00017810   0.9999   -0.0228   3.7555   4.4347   4.827   5.954   5.635   4.912   4.478   4.143   3.712   3.371   3.326   3.14085293   1
   0.021238   9.7000   1.01612866   1.0158   0.0196   3.7595   4.4152   4.721   5.792   5.503   4.796   4.372   4.043   3.623   3.292   3.248   3.14515018   1
   0.021238   9.7000   1.03120804   1.0309   0.0595   3.7631   4.3961   4.621   5.646   5.380   4.688   4.273   3.949   3.539   3.216   3.173   3.14908075   1
   0.021238   9.7000   1.04511857   1.0448   0.0962   3.7662   4.3777   4.529   5.515   5.269   4.589   4.181   3.863   3.461   3.145   3.103   3.15259838   1
   0.021238   9.7000   1.04999995   1.0496   0.1090   3.7673   4.3711   4.497   5.470   5.230   4.555   4.150   3.833   3.434   3.120   3.079   3.15380883   1
   0.021238   9.7000   1.05013406   1.0498   0.1094   3.7673   4.3710   4.497   5.468   5.229   4.554   4.149   3.832   3.433   3.119   3.078   3.15384197   1
   0.021238   9.7000   1.06493378   1.0646   0.1485   3.7702   4.3496   4.399   5.334   5.113   4.449   4.051   3.739   3.348   3.041   3.001   3.15743780   1
   0.021238   9.7000   1.07843614   1.0780   0.1836   3.7726   4.3296   4.311   5.216   5.010   4.357   3.965   3.657   3.273   2.971   2.932   3.16062546   1
   0.021238   9.7000   1.09164882   1.0912   0.2168   3.7746   4.3096   4.228   5.109   4.914   4.270   3.883   3.579   3.200   2.902   2.864   3.16366243   1
   0.021238   9.7000   1.10000002   1.0996   0.2369   3.7756   4.2969   4.178   5.046   4.856   4.217   3.834   3.531   3.155   2.859   2.821   3.16554141   1
   0.021238   9.7000   1.10185993   1.1014   0.2414   3.7759   4.2940   4.167   5.032   4.844   4.206   3.823   3.520   3.144   2.850   2.812   3.16595578   1
   0.021238   9.7000   1.11349869   1.1130   0.2699   3.7770   4.2748   4.095   4.946   4.765   4.132   3.752   3.451   3.079   2.787   2.750   3.16851425   1
   0.021238   9.7000   1.13196647   1.1315   0.3204   3.7793   4.2402   3.969   4.793   4.624   4.001   3.627   3.330   2.964   2.677   2.640   3.17245746   1
   0.021238   9.7000   1.14552772   1.1450   0.3585   3.7808   4.2134   3.874   4.677   4.518   3.903   3.534   3.240   2.877   2.593   2.557   3.17526579   1
   0.021238   9.7000   1.14999998   1.1495   0.3714   3.7811   4.2037   3.841   4.639   4.483   3.871   3.502   3.209   2.847   2.564   2.528   3.17617631   1
   0.021238   9.7000   1.15791929   1.1574   0.3918   3.7812   4.1865   3.790   4.587   4.431   3.819   3.451   3.158   2.796   2.514   2.478   3.17776990   1
   0.021238   9.7000   1.16564000   1.1651   0.4161   3.7814   4.1659   3.730   4.524   4.369   3.758   3.391   3.099   2.737   2.455   2.419   3.17930079   1
   0.021238   9.7000   1.17115533   1.1706   0.4373   3.7817   4.1479   3.677   4.466   4.313   3.705   3.339   3.047   2.686   2.404   2.369   3.18038130   1
   0.021238   9.7000   1.17409015   1.1735   0.4546   3.7822   4.1338   3.634   4.415   4.266   3.660   3.297   3.006   2.646   2.365   2.330   3.18095160   2
