#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    3.9812e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   9.6000   0.09148076   0.0915   -3.4144   3.3564   5.1912   13.306   25.850   22.296   20.253   17.404   14.699   11.105   10.517   10.163   1.48352957   1
   0.021238   9.6000   0.10296151   0.1030   -3.2331   3.3805   5.1576   12.853   23.942   20.862   18.929   16.391   13.891   10.707   10.120   9.769   1.59892321   1
   0.021238   9.6000   0.10466430   0.1047   -3.2110   3.3832   5.1535   12.797   23.722   20.695   18.776   16.272   13.796   10.658   10.070   9.720   1.61493278   1
   0.021238   9.6000   0.12296151   0.1230   -2.9934   3.4100   5.1131   12.254   21.579   19.067   17.266   15.102   12.856   10.176   9.588   9.242   1.77141464   1
   0.021238   9.6000   0.14296152   0.1430   -2.8134   3.4306   5.0811   11.804   19.917   17.790   16.076   14.173   12.099   9.773   9.185   8.845   1.91567707   1
   0.021238   9.6000   0.16592301   0.1659   -2.6573   3.4465   5.0531   11.413   18.753   16.847   15.205   13.466   11.512   9.417   8.827   8.496   2.05468392   1
   0.021238   9.6000   0.20740378   0.2074   -2.4439   3.4649   5.0101   10.880   17.406   15.726   14.144   12.583   10.782   8.927   8.333   8.016   2.25323844   1
   0.021238   9.6000   0.25740379   0.2574   -2.2456   3.4806   4.9688   10.384   16.320   14.792   13.258   11.826   10.150   8.466   7.869   7.567   2.43126392   1
   0.021238   9.6000   0.30740377   0.3074   -2.0824   3.4926   4.9307   9.976   15.529   14.090   12.578   11.230   9.657   8.088   7.485   7.196   2.56520677   1
   0.021238   9.6000   0.32021520   0.3202   -2.0409   3.4951   4.9168   9.872   15.351   13.930   12.427   11.095   9.539   7.990   7.386   7.099   2.59437299   1
   0.021238   9.6000   0.35740378   0.3574   -1.9274   3.5018   4.8779   9.589   14.875   13.500   12.020   10.730   9.218   7.721   7.112   6.833   2.66943765   1
   0.021238   9.6000   0.44999999   0.4500   -1.6609   3.5238   4.7993   8.922   13.721   12.425   10.995   9.819   8.451   7.108   6.478   6.224   2.81098008   1
   0.021238   9.6000   0.46929348   0.4693   -1.6016   3.5293   4.7801   8.774   13.473   12.188   10.770   9.619   8.282   6.973   6.336   6.089   2.83441257   1
   0.021238   9.6000   0.50000000   0.5000   -1.5119   3.5375   4.7510   8.550   13.119   11.839   10.439   9.322   8.030   6.769   6.123   5.885   2.86847806   1
   0.021238   9.6000   0.50881368   0.5088   -1.4830   3.5406   4.7421   8.477   13.000   11.721   10.327   9.222   7.947   6.704   6.055   5.820   2.87759376   1
   0.021238   9.6000   0.55000001   0.5500   -1.3533   3.5546   4.7022   8.153   12.497   11.203   9.826   8.771   7.581   6.416   5.753   5.533   2.91663504   1
   0.021238   9.6000   0.60000002   0.6000   -1.1925   3.5767   4.6675   7.751   11.860   10.514   9.145   8.158   7.125   6.076   5.393   5.200   2.95739889   1
   0.021238   9.6000   0.62633193   0.6263   -1.1050   3.5912   4.6565   7.533   11.503   10.119   8.763   7.812   6.881   5.896   5.203   5.032   2.97646308   1
   0.021238   9.6000   0.64999998   0.6500   -1.0292   3.6037   4.6470   7.343   11.197   9.782   8.448   7.526   6.674   5.737   5.043   4.890   2.99236870   1
   0.021238   9.6000   0.69999999   0.7000   -0.8706   3.6323   4.6349   6.946   10.469   9.033   7.781   6.928   6.251   5.411   4.734   4.623   3.02253795   1
   0.021238   9.6000   0.74234313   0.7423   -0.7365   3.6595   4.6352   6.611   9.593   8.335   7.199   6.436   5.897   5.152   4.538   4.452   3.04500008   1
   0.021238   9.6000   0.75000000   0.7500   -0.7130   3.6643   4.6351   6.553   9.425   8.216   7.102   6.358   5.836   5.108   4.509   4.425   3.04879928   1
   0.021238   9.6000   0.75054902   0.7505   -0.7115   3.6645   4.6347   6.549   9.416   8.209   7.096   6.353   5.832   5.104   4.506   4.423   3.04906869   1
   0.021238   9.6000   0.80000001   0.7999   -0.5759   3.6846   4.6072   6.210   8.617   7.625   6.608   5.948   5.483   4.828   4.296   4.221   3.07187057   1
   0.021238   9.6000   0.83813107   0.8380   -0.4735   3.6998   4.5858   5.954   8.042   7.207   6.258   5.657   5.227   4.623   4.136   4.069   3.08761692   1
   0.021238   9.6000   0.85000002   0.8499   -0.4422   3.7044   4.5791   5.876   7.874   7.086   6.156   5.571   5.150   4.561   4.088   4.022   3.09222293   1
   0.021238   9.6000   0.89371657   0.8936   -0.3283   3.7203   4.5508   5.591   7.286   6.659   5.795   5.263   4.871   4.334   3.905   3.846   3.10810781   1
   0.021238   9.6000   0.89999998   0.8999   -0.3122   3.7226   4.5467   5.551   7.207   6.601   5.745   5.220   4.832   4.302   3.880   3.821   3.11026096   1
   0.021238   9.6000   0.90872133   0.9086   -0.2898   3.7255   4.5403   5.494   7.099   6.522   5.678   5.161   4.778   4.257   3.842   3.785   3.11319923   1
   0.021238   9.6000   0.94999999   0.9498   -0.1848   3.7390   4.5086   5.232   6.607   6.154   5.365   4.888   4.527   4.049   3.668   3.617   3.12635612   1
   0.021238   9.6000   0.96093291   0.9608   -0.1571   3.7423   4.4990   5.163   6.485   6.061   5.285   4.817   4.462   3.993   3.621   3.570   3.12964702   1
   0.021238   9.6000   1.00000000   0.9998   -0.0591   3.7536   4.4632   4.918   6.073   5.739   5.008   4.569   4.231   3.794   3.449   3.403   3.14080405   1
   0.021238   9.6000   1.01862860   1.0184   -0.0124   3.7584   4.4440   4.801   5.889   5.591   4.879   4.452   4.121   3.698   3.365   3.320   3.14581037   1
   0.021238   9.6000   1.03711200   1.0369   0.0335   3.7630   4.4242   4.686   5.714   5.447   4.753   4.337   4.014   3.604   3.280   3.237   3.15058613   1
   0.021238   9.6000   1.04999995   1.0497   0.0654   3.7661   4.4100   4.607   5.596   5.348   4.667   4.258   3.939   3.537   3.221   3.179   3.15380883   1
   0.021238   9.6000   1.05394590   1.0537   0.0751   3.7670   4.4054   4.582   5.560   5.318   4.640   4.234   3.916   3.517   3.202   3.161   3.15477848   1
   0.021238   9.6000   1.07244492   1.0722   0.1209   3.7710   4.3834   4.468   5.395   5.178   4.517   4.120   3.810   3.421   3.115   3.076   3.15922165   1
   0.021238   9.6000   1.08970845   1.0894   0.1632   3.7745   4.3620   4.362   5.246   5.049   4.404   4.017   3.712   3.333   3.035   2.996   3.16322160   1
   0.021238   9.6000   1.10000002   1.0997   0.1883   3.7765   4.3489   4.299   5.159   4.974   4.338   3.955   3.654   3.280   2.987   2.949   3.16554141   1
   0.021238   9.6000   1.11308801   1.1128   0.2198   3.7788   4.3317   4.221   5.052   4.881   4.255   3.878   3.580   3.213   2.924   2.887   3.16842508   1
   0.021238   9.6000   1.12959123   1.1292   0.2584   3.7813   4.3095   4.124   4.921   4.767   4.154   3.784   3.491   3.130   2.847   2.811   3.17195821   1
   0.021238   9.6000   1.14523923   1.1449   0.2935   3.7832   4.2881   4.036   4.805   4.666   4.063   3.701   3.411   3.054   2.774   2.740   3.17520690   1
   0.021238   9.6000   1.14999998   1.1496   0.3039   3.7837   4.2815   4.010   4.772   4.637   4.037   3.676   3.387   3.031   2.752   2.718   3.17617631   1
   0.021238   9.6000   1.16272140   1.1623   0.3300   3.7845   4.2631   3.945   4.695   4.566   3.970   3.612   3.325   2.970   2.692   2.659   3.17872477   1
   0.021238   9.6000   1.17475879   1.1743   0.3542   3.7848   4.2448   3.884   4.629   4.503   3.909   3.552   3.265   2.912   2.635   2.602   3.18108130   1
   0.021238   9.6000   1.19414377   1.1937   0.3892   3.7843   4.2150   3.797   4.549   4.418   3.822   3.464   3.176   2.822   2.544   2.511   3.18476844   1
   0.021238   9.6000   1.20000005   1.1995   0.3986   3.7840   4.2062   3.773   4.531   4.396   3.799   3.440   3.152   2.796   2.518   2.484   3.18585706   1
   0.021238   9.6000   1.22948515   1.2290   0.4491   3.7816   4.1569   3.647   4.438   4.285   3.675   3.309   3.017   2.656   2.374   2.338   3.19116831   1
   0.021238   9.6000   1.25000000   1.2495   0.4956   3.7819   4.1187   3.531   4.317   4.165   3.558   3.194   2.902   2.541   2.260   2.225   3.19470429   1
   0.021238   9.6000   1.26437032   1.2638   0.5462   3.7855   4.0874   3.404   4.140   4.014   3.426   3.074   2.789   2.436   2.161   2.129   3.19710732   1
   0.021238   9.6000   1.26824963   1.2677   0.5969   3.7913   4.0615   3.278   3.935   3.847   3.291   2.958   2.683   2.344   2.079   2.051   3.19774556   1
   0.021238   9.6000   1.26928306   1.2687   0.6198   3.7934   4.0472   3.220   3.854   3.777   3.231   2.904   2.633   2.298   2.038   2.010   3.19791484   2
   0.021238   9.6000   1.29010427   1.2895   0.6749   3.7871   3.9741   3.083   3.796   3.677   3.101   2.756   2.474   2.125   1.854   1.822   3.20126009   2
   0.021238   9.6000   1.29999995   1.2994   0.6978   3.7836   3.9403   3.025   3.787   3.643   3.048   2.692   2.404   2.046   1.770   1.735   3.20280719   2
   0.021238   9.6000   1.31007826   1.3094   0.7171   3.7771   3.8983   2.977   3.820   3.637   3.011   2.637   2.337   1.963   1.673   1.635   3.20435596   2
   0.021238   9.6000   1.32166231   1.3210   0.7141   3.7607   3.8394   2.985   4.004   3.745   3.053   2.643   2.316   1.896   1.567   1.524   3.20610261   2
   0.021238   9.6000   1.32765877   1.3270   0.6782   3.7434   3.8084   3.075   4.312   3.947   3.188   2.739   2.385   1.914   1.542   1.495   3.20699334   2
   0.021238   9.6000   1.33014417   1.3295   0.6558   3.7340   3.7938   3.130   4.503   4.069   3.274   2.802   2.432   1.932   1.536   1.486   3.20735979   2
   0.021238   9.6000   1.33205795   1.3314   0.6365   3.7259   3.7813   3.179   4.676   4.178   3.351   2.858   2.474   1.949   1.532   1.478   3.20764112   2
   0.021238   9.6000   1.33339441   1.3327   0.6276   3.7205   3.7690   3.201   4.785   4.242   3.393   2.886   2.493   1.951   1.519   1.463   3.20783687   2
   0.021238   9.6000   1.33466232   1.3340   0.6207   3.7153   3.7559   3.218   4.888   4.300   3.431   2.910   2.509   1.949   1.503   1.446   3.20802212   2
   0.021238   9.6000   1.33618188   1.3355   0.6173   3.7097   3.7371   3.227   4.992   4.354   3.463   2.927   2.516   1.937   1.475   1.415   3.20824385   2
   0.021238   9.6000   1.33847463   1.3378   0.6340   3.7040   3.6984   3.185   5.051   4.361   3.448   2.895   2.474   1.875   1.397   1.335   3.20857692   2
   0.021238   9.6000   1.34018433   1.3395   0.6527   3.7006   3.6666   3.138   5.063   4.344   3.417   2.855   2.427   1.817   1.329   1.266   3.20882463   3
   0.021238   9.6000   1.34088290   1.3402   0.6636   3.6997   3.6523   3.111   5.051   4.324   3.394   2.829   2.400   1.787   1.296   1.232   3.20892572   3
   0.021238   9.6000   1.34364808   1.3429   0.7097   3.6965   3.5943   2.996   4.991   4.238   3.295   2.722   2.285   1.661   1.161   1.096   3.20932436   3
   0.021238   9.6000   1.34651554   1.3458   0.7640   3.6940   3.5309   2.860   4.896   4.124   3.171   2.592   2.151   1.517   1.009   0.943   3.20973563   3
