#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.5849e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   8.2000   0.09000000   0.0900   -2.8990   3.4018   4.8506   12.018   21.625   19.031   17.238   14.970   12.651   9.930   9.349   9.000   1.46765435   0
   0.013400   8.2000   0.09386335   0.0939   -2.8653   3.4069   4.8556   11.933   21.272   18.755   16.975   14.769   12.493   9.858   9.275   8.928   1.50857067   0
   0.013400   8.2000   0.10000000   0.1000   -2.8117   3.4155   4.8635   11.799   20.687   18.299   16.540   14.439   12.235   9.745   9.158   8.815   1.57040203   0
   0.013400   8.2000   0.10737047   0.1074   -2.7572   3.4229   4.8698   11.663   20.152   17.880   16.141   14.131   11.991   9.627   9.037   8.697   1.63981903   0
   0.013400   8.2000   0.11777544   0.1178   -2.6817   3.4339   4.8785   11.474   19.408   17.292   15.584   13.702   11.652   9.464   8.870   8.535   1.72969806   0
   0.013400   8.2000   0.12000000   0.1200   -2.6656   3.4364   4.8803   11.434   19.259   17.171   15.472   13.615   11.583   9.429   8.835   8.501   1.74782515   0
   0.013400   8.2000   0.12913370   0.1291   -2.6137   3.4425   4.8847   11.304   18.862   16.841   15.162   13.367   11.381   9.313   8.716   8.386   1.81867397   0
   0.013400   8.2000   0.14000000   0.1400   -2.5553   3.4495   4.8896   11.158   18.414   16.468   14.812   13.088   11.155   9.183   8.584   8.259   1.89584959   0
   0.013400   8.2000   0.16000000   0.1600   -2.4575   3.4611   4.8962   10.914   17.687   15.864   14.231   12.622   10.793   8.966   8.364   8.047   2.02115250   0
   0.013400   8.2000   0.16821651   0.1682   -2.4229   3.4649   4.8986   10.827   17.458   15.669   14.046   12.471   10.672   8.889   8.285   7.972   2.06726027   0
   0.013400   8.2000   0.20000000   0.2000   -2.2963   3.4783   4.9007   10.511   16.657   14.982   13.391   11.931   10.245   8.603   7.996   7.694   2.22178221   0
   0.013400   8.2000   0.21502325   0.2150   -2.2455   3.4835   4.9019   10.384   16.357   14.720   13.136   11.717   10.080   8.489   7.880   7.584   2.28402543   0
   0.013400   8.2000   0.25000000   0.2500   -2.1351   3.4943   4.9003   10.108   15.741   14.179   12.613   11.273   9.733   8.240   7.628   7.342   2.40809011   0
   0.013400   8.2000   0.27451688   0.2745   -2.0675   3.5003   4.8972   9.939   15.398   13.874   12.323   11.023   9.530   8.085   7.471   7.191   2.48120236   0
   0.013400   8.2000   0.30000001   0.3000   -2.0008   3.5059   4.8917   9.772   15.080   13.588   12.052   10.786   9.335   7.931   7.315   7.041   2.54750419   0
   0.013400   8.2000   0.34999999   0.3500   -1.8623   3.5169   4.8639   9.426   14.455   13.021   11.514   10.310   8.939   7.611   6.989   6.726   2.65552020   0
   0.013400   8.2000   0.40000001   0.4000   -1.7209   3.5284   4.8266   9.072   13.849   12.461   10.981   9.833   8.544   7.286   6.656   6.405   2.74133730   0
   0.013400   8.2000   0.44999999   0.4500   -1.5734   3.5424   4.7862   8.703   13.230   11.871   10.422   9.331   8.133   6.952   6.313   6.075   2.81098008   0
   0.013400   8.2000   0.50000000   0.5000   -1.4150   3.5627   4.7546   8.307   12.548   11.198   9.777   8.751   7.690   6.610   5.958   5.739   2.86847806   0
   0.013400   8.2000   0.50508672   0.5051   -1.3970   3.5655   4.7523   8.263   12.467   11.116   9.699   8.681   7.640   6.573   5.919   5.703   2.87377453   0
   0.013400   8.2000   0.53300184   0.5330   -1.3091   3.5764   4.7317   8.043   12.112   10.759   9.356   8.367   7.401   6.383   5.722   5.519   2.90119100   0
   0.013400   8.2000   0.55000001   0.5500   -1.2699   3.5820   4.7281   7.945   11.949   10.595   9.199   8.223   7.295   6.300   5.635   5.439   2.91663504   0
   0.013400   8.2000   0.58989483   0.5899   -1.1674   3.5958   4.7112   7.688   11.541   10.179   8.813   7.869   7.024   6.079   5.403   5.229   2.94967055   0
   0.013400   8.2000   0.60000002   0.6000   -1.1360   3.6003   4.7055   7.610   11.415   10.050   8.694   7.760   6.941   6.011   5.332   5.165   2.95739889   0
   0.013400   8.2000   0.64999998   0.6500   -0.9774   3.6270   4.6884   7.213   10.718   9.340   8.074   7.207   6.524   5.675   4.998   4.874   2.99236870   0
   0.013400   8.2000   0.69999999   0.7000   -0.8247   3.6542   4.6767   6.832   9.850   8.596   7.457   6.683   6.128   5.365   4.731   4.639   3.02253795   0
   0.013400   8.2000   0.74893874   0.7489   -0.6837   3.6790   4.6641   6.479   8.918   7.924   6.909   6.239   5.762   5.088   4.531   4.455   3.04827714   1
   0.013400   8.2000   0.75000000   0.7500   -0.6807   3.6796   4.6641   6.472   8.898   7.910   6.898   6.230   5.755   5.082   4.527   4.452   3.04879928   1
   0.013400   8.2000   0.80000001   0.8000   -0.5516   3.6997   4.6434   6.149   8.156   7.376   6.452   5.862   5.431   4.826   4.331   4.264   3.07187057   1
   0.013400   8.2000   0.85000002   0.8500   -0.4296   3.7184   4.6226   5.844   7.496   6.903   6.056   5.529   5.134   4.589   4.148   4.089   3.09222293   1
   0.013400   8.2000   0.89999998   0.9000   -0.3144   3.7353   4.5999   5.556   6.919   6.486   5.705   5.227   4.858   4.366   3.970   3.917   3.11026096   1
   0.013400   8.2000   0.94999999   0.9500   -0.2052   3.7502   4.5739   5.283   6.409   6.107   5.387   4.948   4.604   4.156   3.797   3.750   3.12635612   1
   0.013400   8.2000   1.00000000   1.0000   -0.0970   3.7640   4.5429   5.012   5.958   5.754   5.085   4.678   4.354   3.944   3.616   3.574   3.14080405   1
   0.013400   8.2000   1.04999995   1.0500   0.0063   3.7765   4.5108   4.754   5.541   5.419   4.804   4.427   4.123   3.748   3.447   3.410   3.15380883   1
   0.013400   8.2000   1.10000002   1.1000   0.1041   3.7877   4.4782   4.510   5.143   5.106   4.547   4.204   3.918   3.568   3.286   3.257   3.16554141   1
   0.013400   8.2000   1.14999998   1.1500   0.1969   3.7979   4.4456   4.278   4.792   4.817   4.306   3.992   3.722   3.394   3.129   3.106   3.17617631   1
   0.013400   8.2000   1.20000005   1.2000   0.2869   3.8078   4.4134   4.053   4.495   4.544   4.073   3.779   3.524   3.219   2.974   2.954   3.18585706   1
   0.013400   8.2000   1.25000000   1.2500   0.3724   3.8174   4.3842   3.839   4.229   4.288   3.852   3.576   3.337   3.055   2.829   2.811   3.19470429   1
   0.013400   8.2000   1.34349096   1.3435   0.5202   3.8349   4.3377   3.470   3.787   3.848   3.471   3.229   3.019   2.777   2.586   2.571   3.20930171   1
   0.013400   8.2000   1.39349079   1.3935   0.5934   3.8450   4.3205   3.286   3.575   3.629   3.282   3.060   2.867   2.648   2.476   2.463   3.21620202   1
   0.013400   8.2000   1.44349098   1.4435   0.6619   3.8563   4.3126   3.115   3.376   3.419   3.105   2.905   2.731   2.537   2.388   2.376   3.22256231   1
   0.013400   8.2000   1.49349093   1.4935   0.7280   3.8694   4.3136   2.950   3.186   3.215   2.934   2.761   2.610   2.444   2.319   2.308   3.22844124   1
   0.013400   8.2000   1.54349089   1.5435   0.7924   3.8832   4.3189   2.789   3.006   3.017   2.771   2.624   2.499   2.361   2.261   2.251   3.23388982   1
   0.013400   8.2000   1.59349096   1.5935   0.8538   3.8965   4.3246   2.635   2.838   2.831   2.618   2.497   2.396   2.285   2.206   2.197   3.23895168   1
   0.013400   8.2000   1.64349079   1.6435   0.9130   3.9090   4.3290   2.488   2.679   2.656   2.475   2.380   2.299   2.212   2.152   2.144   3.24365473   1
   0.013400   8.2000   1.69349098   1.6935   0.9695   3.9208   4.3325   2.346   2.528   2.494   2.344   2.271   2.210   2.144   2.099   2.092   3.24802923   1
   0.013400   8.2000   1.74349093   1.7435   1.0239   3.9317   4.3344   2.210   2.384   2.345   2.225   2.171   2.126   2.077   2.045   2.039   3.25210643   1
   0.013400   8.2000   1.79349077   1.7935   1.0761   3.9418   4.3348   2.080   2.246   2.211   2.116   2.078   2.046   2.012   1.990   1.985   3.25591469   1
   0.013400   8.2000   1.84349096   1.8435   1.1263   3.9512   4.3343   1.954   2.115   2.090   2.016   1.990   1.969   1.949   1.936   1.932   3.25947809   1
   0.013400   8.2000   1.89349091   1.8935   1.1749   3.9599   4.3321   1.833   1.989   1.978   1.922   1.906   1.894   1.886   1.879   1.877   3.26281881   1
   0.013400   8.2000   1.94349086   1.9435   1.2220   3.9681   4.3291   1.715   1.870   1.874   1.834   1.826   1.822   1.825   1.823   1.822   3.26595569   1
   0.013400   8.2000   1.99349093   1.9935   1.2679   3.9758   4.3249   1.600   1.755   1.777   1.749   1.748   1.751   1.763   1.765   1.767   3.26890635   1
   0.013400   8.2000   2.04349089   2.0435   1.3128   3.9833   4.3207   1.488   1.645   1.683   1.669   1.673   1.682   1.702   1.709   1.712   3.27168226   1
   0.013400   8.2000   2.09349084   2.0935   1.3565   3.9904   4.3158   1.379   1.538   1.593   1.590   1.599   1.613   1.642   1.652   1.657   3.27429414   1
   0.013400   8.2000   2.14349103   2.1435   1.3993   3.9971   4.3102   1.272   1.433   1.507   1.514   1.528   1.546   1.583   1.595   1.602   3.27675509   1
   0.013400   8.2000   2.19349098   2.1935   1.4413   4.0037   4.3045   1.167   1.331   1.424   1.440   1.458   1.479   1.524   1.539   1.547   3.27907681   1
   0.013400   8.2000   2.24349093   2.2435   1.4824   4.0100   4.2988   1.064   1.231   1.343   1.368   1.388   1.414   1.465   1.483   1.494   3.28127050   1
   0.013400   8.2000   2.27212644   2.2721   1.5055   4.0136   4.2952   1.006   1.175   1.298   1.328   1.349   1.376   1.432   1.451   1.462   3.28247309   1
   0.013400   8.2000   2.29349089   2.2935   1.5227   4.0161   4.2924   0.963   1.134   1.265   1.297   1.320   1.349   1.407   1.427   1.439   3.28334570   1
   0.013400   8.2000   2.38698196   2.3870   1.5959   4.0270   4.2800   0.780   0.959   1.123   1.168   1.196   1.230   1.299   1.323   1.339   3.28693795   1
   0.013400   8.2000   2.46639967   2.4664   1.6561   4.0359   4.2694   0.630   0.816   1.008   1.062   1.093   1.131   1.210   1.236   1.254   3.28972507   1
   0.013400   8.2000   2.57396340   2.5740   1.7358   4.0472   4.2535   0.430   0.627   0.855   0.921   0.955   0.998   1.089   1.118   1.140   3.29315901   1
   0.013400   8.2000   2.67068338   2.6707   1.8056   4.0566   4.2377   0.256   0.462   0.722   0.796   0.832   0.878   0.979   1.012   1.036   3.29594421   1
   0.013400   8.2000   2.77396345   2.7740   1.8788   4.0661   4.2186   0.073   0.291   0.581   0.662   0.701   0.750   0.861   0.896   0.922   3.29864264   1
   0.013400   8.2000   2.80151010   2.8015   1.8979   4.0685   4.2134   0.025   0.246   0.544   0.627   0.666   0.717   0.829   0.865   0.892   3.29931879   1
   0.013400   8.2000   2.92996240   2.9300   1.9860   4.0791   4.1872   -0.195   0.040   0.373   0.463   0.505   0.559   0.681   0.720   0.749   3.30225587   1
   0.013400   8.2000   2.97396374   2.9740   2.0158   4.0825   4.1775   -0.270   -0.029   0.314   0.407   0.449   0.504   0.630   0.670   0.700   3.30318642   1
   0.013400   8.2000   3.03481507   3.0348   2.0565   4.0870   4.1637   -0.371   -0.123   0.234   0.330   0.373   0.430   0.560   0.600   0.631   3.30441618   1
   0.013400   8.2000   3.13872647   3.1387   2.1253   4.0941   4.1380   -0.543   -0.284   0.096   0.196   0.241   0.300   0.437   0.479   0.511   3.30637383   1
   0.013400   8.2000   3.17396355   3.1740   2.1486   4.0964   4.1287   -0.601   -0.338   0.049   0.151   0.196   0.255   0.394   0.437   0.470   3.30699992   1
   0.013400   8.2000   3.18128204   3.1813   2.1533   4.0969   4.1268   -0.613   -0.349   0.039   0.142   0.187   0.246   0.386   0.428   0.461   3.30712748   1
   0.013400   8.2000   3.26273036   3.2627   2.2067   4.1016   4.1031   -0.747   -0.475   -0.072   0.034   0.080   0.141   0.284   0.328   0.362   3.30849695   1
   0.013400   8.2000   3.34632802   3.3463   2.2612   4.1057   4.0762   -0.883   -0.604   -0.188   -0.080   -0.033   0.029   0.176   0.221   0.256   3.30980921   1
