#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    5.0120e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.7000   0.09000000   0.0900   -3.4156   3.3665   5.2257   13.309   25.707   22.032   19.977   17.108   14.425   11.119   10.535   10.248   1.46765435   1
   0.013400   9.7000   0.10000000   0.1000   -3.2289   3.3933   5.1919   12.842   23.607   20.471   18.528   16.028   13.584   10.721   10.130   9.831   1.57040203   1
   0.013400   9.7000   0.12000000   0.1200   -2.9600   3.4289   5.1450   12.170   20.775   18.345   16.546   14.534   12.409   10.141   9.541   9.230   1.74782515   1
   0.013400   9.7000   0.14000000   0.1400   -2.7791   3.4482   5.1080   11.718   19.343   17.201   15.487   13.696   11.728   9.734   9.130   8.820   1.89584959   1
   0.013400   9.7000   0.16000000   0.1600   -2.6377   3.4617   5.0788   11.364   18.339   16.389   14.718   13.078   11.235   9.415   8.808   8.503   2.02115250   1
   0.013400   9.7000   0.20000000   0.2000   -2.4207   3.4805   5.0336   10.822   17.017   15.282   13.670   12.210   10.535   8.919   8.308   8.013   2.22178221   1
   0.013400   9.7000   0.25000000   0.2500   -2.2148   3.4965   4.9889   10.307   15.933   14.347   12.772   11.439   9.916   8.445   7.831   7.549   2.40809011   1
   0.013400   9.7000   0.30000001   0.3000   -2.0535   3.5070   4.9486   9.904   15.214   13.707   12.164   10.901   9.459   8.066   7.449   7.177   2.54750419   1
   0.013400   9.7000   0.31760910   0.3176   -1.9970   3.5102   4.9296   9.763   14.979   13.496   11.964   10.722   9.302   7.932   7.314   7.045   2.58858705   1
   0.013400   9.7000   0.34999999   0.3500   -1.8989   3.5155   4.8951   9.517   14.590   13.142   11.627   10.415   9.035   7.700   7.079   6.814   2.65552020   1
   0.013400   9.7000   0.40000001   0.4000   -1.7553   3.5266   4.8536   9.158   13.979   12.580   11.093   9.936   8.635   7.368   6.740   6.487   2.74133730   1
