#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    4.4669e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.6500   0.09000000   0.0900   -3.4157   3.3664   5.2257   13.309   25.709   22.033   19.978   17.109   14.425   11.119   10.535   10.249   1.46765435   1
   0.013400   9.6500   0.10000000   0.1000   -3.2290   3.3932   5.1919   12.842   23.609   20.472   18.529   16.029   13.585   10.721   10.131   9.831   1.57040203   1
   0.013400   9.6500   0.12000000   0.1200   -2.9602   3.4289   5.1450   12.170   20.777   18.346   16.547   14.535   12.410   10.141   9.541   9.230   1.74782515   1
   0.013400   9.6500   0.14000000   0.1400   -2.7793   3.4482   5.1080   11.718   19.345   17.203   15.489   13.697   11.729   9.734   9.130   8.821   1.89584959   1
   0.013400   9.6500   0.14742313   0.1474   -2.7246   3.4534   5.0967   11.581   18.951   16.885   15.189   13.457   11.536   9.611   9.006   8.697   1.94466126   1
   0.013400   9.6500   0.16000000   0.1600   -2.6379   3.4617   5.0788   11.365   18.341   16.391   14.720   13.079   11.236   9.416   8.808   8.503   2.02115250   1
   0.013400   9.6500   0.20000000   0.2000   -2.4211   3.4804   5.0339   10.823   17.020   15.284   13.672   12.212   10.537   8.920   8.309   8.014   2.22178221   1
   0.013400   9.6500   0.25000000   0.2500   -2.2160   3.4965   4.9900   10.310   15.938   14.351   12.775   11.443   9.919   8.448   7.834   7.552   2.40809011   1
   0.013400   9.6500   0.30000001   0.3000   -2.0555   3.5070   4.9506   9.909   15.220   13.712   12.169   10.906   9.464   8.071   7.454   7.182   2.54750419   1
   0.013400   9.6500   0.30302531   0.3030   -2.0456   3.5076   4.9473   9.884   15.178   13.675   12.134   10.875   9.436   8.047   7.431   7.159   2.55481601   1
   0.013400   9.6500   0.34999999   0.3500   -1.8997   3.5155   4.8959   9.519   14.593   13.145   11.630   10.417   9.037   7.702   7.081   6.817   2.65552020   1
   0.013400   9.6500   0.40000001   0.4000   -1.7565   3.5266   4.8549   9.161   13.982   12.583   11.096   9.939   8.638   7.371   6.743   6.490   2.74133730   1
   0.013400   9.6500   0.44999999   0.4500   -1.6051   3.5388   4.8035   8.783   13.370   12.004   10.547   9.443   8.222   7.022   6.386   6.145   2.81098008   1
   0.013400   9.6500   0.50000000   0.5000   -1.4467   3.5542   4.7526   8.387   12.739   11.389   9.959   8.908   7.788   6.666   6.018   5.791   2.86847806   1
   0.013400   9.6500   0.55000001   0.5500   -1.2775   3.5740   4.7038   7.964   12.065   10.712   9.306   8.311   7.327   6.297   5.635   5.429   2.91663504   1
   0.013400   9.6500   0.60000002   0.6000   -1.1094   3.5982   4.6704   7.543   11.379   10.009   8.649   7.711   6.878   5.940   5.257   5.088   2.95739889   1
