#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    1.4126e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   9.1500   0.09000000   0.0900   -3.4028   3.3676   5.2173   13.277   25.592   21.949   19.901   17.050   14.378   11.090   10.506   10.217   1.46765435   0
   0.013400   9.1500   0.09575681   0.0958   -3.2989   3.3827   5.2009   13.017   24.415   21.072   19.087   16.445   13.907   10.869   10.281   9.986   1.52804649   0
   0.013400   9.1500   0.10000000   0.1000   -3.2253   3.3934   5.1890   12.833   23.584   20.453   18.512   16.016   13.573   10.713   10.122   9.822   1.57040203   0
   0.013400   9.1500   0.10295045   0.1030   -3.1856   3.3989   5.1836   12.734   23.157   20.133   18.214   15.792   13.397   10.627   10.035   9.734   1.59881830   0
   0.013400   9.1500   0.11583251   0.1158   -3.0128   3.4218   5.1539   12.302   21.335   18.766   16.939   14.830   12.641   10.254   9.656   9.347   1.71356785   0
   0.013400   9.1500   0.12000000   0.1200   -2.9610   3.4287   5.1451   12.172   20.790   18.356   16.556   14.541   12.414   10.142   9.543   9.231   1.74782515   0
   0.013400   9.1500   0.12086353   0.1209   -2.9526   3.4296   5.1434   12.151   20.714   18.298   16.502   14.499   12.381   10.124   9.524   9.212   1.75476646   1
   0.013400   9.1500   0.13775054   0.1378   -2.7991   3.4460   5.1120   11.768   19.501   17.329   15.606   13.790   11.803   9.779   9.175   8.865   1.88045967   1
   0.013400   9.1500   0.14000000   0.1400   -2.7801   3.4480   5.1081   11.720   19.355   17.210   15.496   13.703   11.733   9.736   9.132   8.822   1.89584959   1
   0.013400   9.1500   0.16000000   0.1600   -2.6388   3.4615   5.0789   11.367   18.352   16.400   14.728   13.085   11.240   9.417   8.810   8.505   2.02115250   1
   0.013400   9.1500   0.20000000   0.2000   -2.4231   3.4802   5.0348   10.828   17.035   15.296   13.683   12.221   10.543   8.924   8.313   8.018   2.22178221   1
   0.013400   9.1500   0.25000000   0.2500   -2.2217   3.4963   4.9950   10.324   15.961   14.371   12.794   11.460   9.934   8.462   7.848   7.566   2.40809011   1
   0.013400   9.1500   0.30000001   0.3000   -2.0670   3.5070   4.9619   9.937   15.255   13.744   12.199   10.935   9.492   8.099   7.483   7.211   2.54750419   1
   0.013400   9.1500   0.32597890   0.3260   -1.9794   3.5115   4.9287   9.718   14.901   13.425   11.896   10.661   9.252   7.891   7.273   7.005   2.60690403   1
   0.013400   9.1500   0.34999999   0.3500   -1.9109   3.5162   4.9097   9.547   14.611   13.161   11.646   10.436   9.062   7.731   7.110   6.847   2.65552020   0
   0.013400   9.1500   0.38293773   0.3829   -1.8114   3.5233   4.8777   9.298   14.193   12.778   11.282   10.109   8.786   7.500   6.874   6.618   2.71408391   0
   0.013400   9.1500   0.40000001   0.4000   -1.7642   3.5269   4.8637   9.180   13.998   12.597   11.110   9.954   8.655   7.391   6.763   6.510   2.74133730   0
   0.013400   9.1500   0.44999999   0.4500   -1.6135   3.5392   4.8136   8.804   13.385   12.019   10.561   9.458   8.241   7.045   6.408   6.168   2.81098008   0
   0.013400   9.1500   0.45690790   0.4569   -1.5907   3.5414   4.8061   8.747   13.292   11.929   10.476   9.381   8.178   6.993   6.355   6.116   2.81956506   0
   0.013400   9.1500   0.50000000   0.5000   -1.4558   3.5545   4.7626   8.409   12.759   11.409   9.978   8.928   7.810   6.690   6.042   5.815   2.86847806   0
   0.013400   9.1500   0.50864577   0.5086   -1.4265   3.5579   4.7543   8.336   12.640   11.290   9.864   8.824   7.729   6.625   5.976   5.752   2.87742281   0
   0.013400   9.1500   0.52198750   0.5220   -1.3822   3.5629   4.7416   8.226   12.463   11.113   9.693   8.668   7.608   6.529   5.875   5.657   2.89069366   1
   0.013400   9.1500   0.55000001   0.5500   -1.2925   3.5735   4.7168   8.001   12.108   10.755   9.349   8.352   7.365   6.334   5.673   5.466   2.91663504   1
   0.013400   9.1500   0.60000002   0.6000   -1.1290   3.5966   4.6838   7.593   11.441   10.075   8.711   7.770   6.928   5.985   5.306   5.134   2.95739889   1
   0.013400   9.1500   0.64999998   0.6500   -0.9662   3.6241   4.6655   7.186   10.734   9.349   8.072   7.198   6.500   5.640   4.959   4.831   2.99236870   1
   0.013400   9.1500   0.69999999   0.7000   -0.8107   3.6522   4.6548   6.797   9.860   8.586   7.439   6.657   6.095   5.324   4.683   4.591   3.02253795   1
   0.013400   9.1500   0.75000000   0.7500   -0.6638   3.6801   4.6493   6.430   8.840   7.860   6.851   6.186   5.713   5.042   4.489   4.413   3.04879928   1
   0.013400   9.1500   0.80000001   0.8000   -0.5301   3.7007   4.6261   6.095   8.078   7.311   6.392   5.807   5.378   4.776   4.285   4.218   3.07187057   1
   0.013400   9.1500   0.85000002   0.8500   -0.4027   3.7200   4.6023   5.777   7.395   6.821   5.981   5.460   5.068   4.528   4.091   4.033   3.09222293   1
   0.013400   9.1500   0.89999998   0.9000   -0.2814   3.7375   4.5755   5.473   6.797   6.387   5.614   5.143   4.779   4.293   3.902   3.850   3.11026096   1
   0.013400   9.1500   0.94027293   0.9402   -0.1873   3.7501   4.5511   5.238   6.362   6.062   5.342   4.904   4.560   4.111   3.752   3.704   3.12336230   1
   0.013400   9.1500   0.94999999   0.9499   -0.1651   3.7531   4.5452   5.183   6.268   5.989   5.280   4.848   4.508   4.068   3.715   3.669   3.12635612   1
   0.013400   9.1500   0.95799577   0.9579   -0.1468   3.7554   4.5397   5.137   6.192   5.930   5.229   4.803   4.466   4.032   3.684   3.639   3.12877035   1
   0.013400   9.1500   1.00000000   0.9999   -0.0526   3.7670   4.5106   4.901   5.807   5.624   4.968   4.569   4.249   3.847   3.526   3.485   3.14080405   1
   0.013400   9.1500   1.03750753   1.0374   0.0295   3.7763   4.4819   4.696   5.483   5.361   4.746   4.370   4.065   3.689   3.388   3.351   3.15068626   1
   0.013400   9.1500   1.04999995   1.0499   0.0563   3.7794   4.4723   4.629   5.379   5.275   4.673   4.305   4.006   3.638   3.343   3.308   3.15380883   1
   0.013400   9.1500   1.05286014   1.0528   0.0625   3.7800   4.4699   4.614   5.355   5.256   4.657   4.290   3.992   3.626   3.333   3.298   3.15451241   1
   0.013400   9.1500   1.10000002   1.0999   0.1622   3.7905   4.4310   4.364   4.961   4.943   4.399   4.065   3.784   3.439   3.161   3.134   3.16554141   1
   0.013400   9.1500   1.13071060   1.1306   0.2255   3.7968   4.4049   4.206   4.735   4.750   4.235   3.918   3.647   3.316   3.049   3.025   3.17219377   1
