#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    3.9811e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   7.6000   0.09148076   0.0915   -2.4870   3.3881   4.3907   10.988   20.002   18.044   16.451   14.248   11.918   8.886   8.332   7.898   1.48352957   0
   0.021238   7.6000   0.09488542   0.0949   -2.4626   3.3910   4.3938   10.926   19.818   17.886   16.296   14.122   11.815   8.831   8.275   7.845   1.51912904   0
   0.021238   7.6000   0.10296151   0.1030   -2.4052   3.3979   4.3995   10.783   19.382   17.512   15.933   13.827   11.571   8.701   8.143   7.721   1.59892321   0
   0.021238   7.6000   0.11544003   0.1154   -2.3259   3.4073   4.4076   10.585   18.782   16.998   15.432   13.420   11.236   8.521   7.961   7.550   1.71027470   0
   0.021238   7.6000   0.12296151   0.1230   -2.2815   3.4128   4.4124   10.474   18.436   16.704   15.146   13.188   11.045   8.420   7.859   7.454   1.77141464   0
   0.021238   7.6000   0.14296152   0.1430   -2.1758   3.4253   4.4223   10.209   17.629   16.017   14.477   12.647   10.597   8.180   7.616   7.225   1.91567707   0
   0.021238   7.6000   0.16592301   0.1659   -2.0771   3.4368   4.4343   9.963   16.925   15.409   13.893   12.169   10.198   7.955   7.386   7.010   2.05468392   0
   0.021238   7.6000   0.17746389   0.1775   -2.0330   3.4418   4.4392   9.853   16.632   15.152   13.648   11.967   10.028   7.854   7.283   6.914   2.11583281   0
   0.021238   7.6000   0.23310807   0.2331   -1.8545   3.4616   4.4587   9.406   15.516   14.158   12.686   11.162   9.365   7.446   6.868   6.526   2.35140014   0
   0.021238   7.6000   0.25261849   0.2526   -1.8017   3.4676   4.4645   9.274   15.208   13.878   12.417   10.936   9.179   7.326   6.743   6.411   2.41640139   0
   0.021238   7.6000   0.26152793   0.2615   -1.7799   3.4701   4.4679   9.220   15.080   13.761   12.305   10.842   9.102   7.276   6.692   6.364   2.44374514   0
   0.021238   7.6000   0.26689675   0.2669   -1.7669   3.4715   4.4692   9.187   15.010   13.696   12.243   10.789   9.058   7.247   6.662   6.335   2.45955825   0
   0.021238   7.6000   0.29044876   0.2904   -1.7115   3.4773   4.4738   9.049   14.711   13.420   11.976   10.561   8.871   7.121   6.531   6.214   2.52367616   0
   0.021238   7.6000   0.30740377   0.3074   -1.6749   3.4813   4.4778   8.957   14.513   13.236   11.797   10.407   8.748   7.039   6.446   6.134   2.56520677   0
   0.021238   7.6000   0.34359068   0.3436   -1.6036   3.4890   4.4857   8.779   14.146   12.887   11.448   10.106   8.511   6.880   6.280   5.980   2.64308405   0
   0.021238   7.6000   0.37623322   0.3762   -1.5425   3.4956   4.4904   8.626   13.850   12.606   11.179   9.873   8.318   6.742   6.134   5.844   2.70283365   0
   0.021238   7.6000   0.43764254   0.4376   -1.4399   3.5065   4.4969   8.370   13.382   12.153   10.746   9.495   8.002   6.509   5.888   5.614   2.79504347   0
   0.021238   7.6000   0.44999999   0.4500   -1.4220   3.5084   4.4990   8.325   13.301   12.073   10.669   9.429   7.947   6.469   5.846   5.574   2.81098008   0
   0.021238   7.6000   0.45978534   0.4598   -1.4054   3.5104   4.4997   8.283   13.223   11.997   10.596   9.365   7.895   6.432   5.806   5.537   2.82307577   0
   0.021238   7.6000   0.50000000   0.5000   -1.3412   3.5178   4.5013   8.123   12.945   11.718   10.323   9.124   7.700   6.291   5.654   5.395   2.86847806   0
   0.021238   7.6000   0.52795070   0.5280   -1.3006   3.5229   4.5049   8.021   12.765   11.536   10.146   8.970   7.576   6.202   5.559   5.306   2.89642668   0
