#   Isochrone  Z = 0.00042   Y = 0.24900   [M/H] = -1.564   eta_R = 0.200   Age =    4.4669e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000424   8.6500   0.09000000   0.0900   -3.0432   3.4954   5.3693   12.378   18.885   16.523   14.574   13.092   11.704   10.479   10.103   9.985   1.46765435   0
   0.000424   8.6500   0.09231377   0.0923   -3.0050   3.5007   5.3629   12.282   18.570   16.304   14.376   12.943   11.607   10.401   10.006   9.884   1.49235380   0
   0.000424   8.6500   0.09559959   0.0956   -2.9450   3.5092   5.3522   12.132   18.073   15.959   14.073   12.711   11.455   10.279   9.857   9.727   1.52644324   0
   0.000424   8.6500   0.09902321   0.0990   -2.8759   3.5194   5.3393   11.960   17.493   15.558   13.730   12.444   11.280   10.141   9.690   9.549   1.56080425   0
   0.000424   8.6500   0.10000000   0.1000   -2.8571   3.5224   5.3367   11.913   17.337   15.447   13.639   12.372   11.232   10.104   9.645   9.502   1.57040203   0
   0.000424   8.6500   0.10122133   0.1012   -2.8412   3.5241   5.3329   11.873   17.236   15.371   13.574   12.318   11.192   10.069   9.607   9.462   1.58227086   0
   0.000424   8.6500   0.12000000   0.1200   -2.5891   3.5513   5.2634   11.243   15.683   14.195   12.595   11.482   10.557   9.528   9.010   8.847   1.74782515   0
   0.000424   8.6500   0.12031237   0.1203   -2.5865   3.5515   5.2629   11.236   15.669   14.184   12.586   11.474   10.550   9.522   9.004   8.841   1.75034213   0
   0.000424   8.6500   0.13387361   0.1339   -2.4735   3.5615   5.2363   10.954   15.083   13.720   12.196   11.129   10.267   9.272   8.740   8.570   1.85323501   0
   0.000424   8.6500   0.14000000   0.1400   -2.4218   3.5659   5.2216   10.825   14.824   13.514   12.021   10.975   10.137   9.157   8.620   8.447   1.89584959   0
   0.000424   8.6500   0.16000000   0.1600   -2.2871   3.5759   5.1850   10.488   14.210   13.010   11.588   10.588   9.799   8.851   8.304   8.125   2.02115250   0
   0.000424   8.6500   0.18190050   0.1819   -2.1705   3.5836   5.1547   10.196   13.718   12.597   11.228   10.263   9.507   8.583   8.030   7.847   2.13800383   1
   0.000424   8.6500   0.20000000   0.2000   -2.0840   3.5892   5.1320   9.980   13.354   12.293   10.962   10.024   9.290   8.383   7.827   7.642   2.22178221   1
   0.000424   8.6500   0.25000000   0.2500   -1.8946   3.6007   5.0853   9.506   12.611   11.654   10.396   9.510   8.814   7.943   7.382   7.197   2.40809011   1
   0.000424   8.6500   0.30000001   0.3000   -1.7445   3.6095   5.0497   9.131   12.043   11.159   9.954   9.105   8.436   7.592   7.030   6.849   2.54750419   1
   0.000424   8.6500   0.31571427   0.3157   -1.6976   3.6119   5.0344   9.014   11.876   11.010   9.819   8.981   8.319   7.481   6.919   6.739   2.58433247   1
   0.000424   8.6500   0.34999999   0.3500   -1.6131   3.6170   5.0152   8.803   11.560   10.733   9.570   8.754   8.106   7.283   6.722   6.546   2.65552020   0
   0.000424   8.6500   0.40000001   0.4000   -1.4645   3.6273   4.9656   8.431   10.985   10.235   9.127   8.354   7.734   6.940   6.378   6.213   2.74133730   0
   0.000424   8.6500   0.44999999   0.4500   -1.3027   3.6425   4.9158   8.027   10.295   9.653   8.622   7.910   7.330   6.577   6.021   5.875   2.81098008   0
   0.000424   8.6500   0.45359218   0.4536   -1.2895   3.6440   4.9120   7.994   10.235   9.603   8.579   7.873   7.297   6.548   5.994   5.849   2.81547236   1
   0.000424   8.6500   0.50000000   0.5000   -1.1309   3.6637   4.8745   7.597   9.480   8.998   8.065   7.431   6.903   6.208   5.679   5.555   2.86847806   1
   0.000424   8.6500   0.55000001   0.5500   -0.9594   3.6857   4.8325   7.168   8.658   8.361   7.522   6.963   6.483   5.853   5.366   5.260   2.91663504   1
   0.000424   8.6500   0.60000002   0.6000   -0.7927   3.7077   4.7915   6.752   7.895   7.775   7.020   6.522   6.081   5.517   5.078   4.988   2.95739889   1
   0.000424   8.6500   0.64999998   0.6500   -0.6321   3.7303   4.7564   6.350   7.199   7.228   6.558   6.112   5.709   5.207   4.814   4.738   2.99236870   1
   0.000424   8.6500   0.69999999   0.7000   -0.4791   3.7531   4.7264   5.968   6.588   6.727   6.138   5.736   5.369   4.923   4.570   4.508   3.02253795   1
   0.000424   8.6500   0.74084890   0.7408   -0.3616   3.7707   4.7042   5.674   6.153   6.354   5.825   5.456   5.116   4.712   4.387   4.336   3.04425001   1
   0.000424   8.6500   0.75000000   0.7500   -0.3361   3.7745   4.6993   5.610   6.064   6.276   5.759   5.397   5.063   4.667   4.347   4.300   3.04879928   1
   0.000424   8.6500   0.77053696   0.7705   -0.2807   3.7815   4.6834   5.472   5.880   6.109   5.617   5.269   4.946   4.564   4.254   4.212   3.05862713   1
   0.000424   8.6500   0.80000001   0.8000   -0.2043   3.7912   4.6622   5.281   5.628   5.878   5.424   5.101   4.795   4.430   4.127   4.097   3.07187057   1
   0.000424   8.6500   0.85000002   0.8500   -0.0788   3.8065   4.6240   4.967   5.248   5.508   5.104   4.811   4.530   4.196   3.916   3.897   3.09222293   1
   0.000424   8.6500   0.85763031   0.8576   -0.0603   3.8087   4.6185   4.921   5.195   5.455   5.056   4.768   4.490   4.162   3.886   3.868   3.09511495   1
   0.000424   8.6500   0.89999998   0.9000   0.0386   3.8212   4.5903   4.673   4.918   5.168   4.801   4.534   4.276   3.976   3.725   3.711   3.11026096   1
   0.000424   8.6500   0.94999999   0.9500   0.1498   3.8357   4.5606   4.395   4.616   4.844   4.512   4.271   4.037   3.771   3.549   3.538   3.12635612   1
   0.000424   8.6500   1.00000000   1.0000   0.2540   3.8505   4.5380   4.135   4.341   4.538   4.240   4.026   3.817   3.584   3.394   3.385   3.14080405   1
   0.000424   8.6500   1.00166905   1.0016   0.2574   3.8510   4.5375   4.127   4.333   4.529   4.231   4.018   3.810   3.579   3.389   3.381   3.14126086   1
   0.000424   8.6500   1.04999995   1.0499   0.3523   3.8664   4.5245   3.889   4.088   4.246   3.981   3.796   3.616   3.420   3.262   3.256   3.15380883   1
   0.000424   8.6500   1.10000002   1.0999   0.4448   3.8843   4.5238   3.658   3.854   3.966   3.737   3.587   3.439   3.283   3.161   3.155   3.16554141   1
   0.000424   8.6500   1.11135197   1.1113   0.4650   3.8887   4.5258   3.607   3.803   3.903   3.683   3.542   3.402   3.256   3.142   3.137   3.16804671   1
   0.000424   8.6500   1.14999998   1.1499   0.5326   3.9035   4.5322   3.438   3.635   3.700   3.509   3.395   3.284   3.168   3.082   3.077   3.17617631   1
   0.000424   8.6500   1.20000005   1.1999   0.6163   3.9220   4.5411   3.229   3.429   3.455   3.303   3.224   3.145   3.066   3.010   3.006   3.18585706   1
   0.000424   8.6500   1.25000000   1.2499   0.6958   3.9395   4.5491   3.030   3.240   3.242   3.128   3.079   3.028   2.977   2.944   2.938   3.19470429   1
