#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    3.1624e+09 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   9.5000   0.09000000   0.0900   -3.3150   3.4104   5.3009   13.058   22.821   19.948   17.892   15.469   13.132   10.926   10.501   10.275   1.46765435   1
   0.004237   9.5000   0.09446992   0.0945   -3.2185   3.4240   5.2798   12.816   21.819   19.187   17.191   14.978   12.770   10.728   10.276   10.036   1.51484978   1
   0.004237   9.5000   0.10000000   0.1000   -3.1051   3.4400   5.2549   12.533   20.738   18.333   16.412   14.421   12.353   10.491   10.012   9.760   1.57040203   1
   0.004237   9.5000   0.12000000   0.1200   -2.8349   3.4726   5.1947   11.857   18.587   16.587   14.797   13.204   11.459   9.912   9.388   9.125   1.74782515   1
   0.004237   9.5000   0.14000000   0.1400   -2.6498   3.4919   5.1535   11.394   17.347   15.566   13.839   12.438   10.900   9.506   8.964   8.703   1.89584959   1
   0.004237   9.5000   0.16000000   0.1600   -2.5077   3.5050   5.1217   11.039   16.532   14.882   13.203   11.903   10.496   9.189   8.638   8.380   2.02115250   1
   0.004237   9.5000   0.20000000   0.2000   -2.2917   3.5227   5.0736   10.499   15.444   13.947   12.334   11.143   9.905   8.702   8.139   7.889   2.22178221   1
   0.004237   9.5000   0.25000000   0.2500   -2.0926   3.5365   5.0265   10.001   14.591   13.188   11.634   10.508   9.377   8.242   7.671   7.429   2.40809011   1
   0.004237   9.5000   0.30000001   0.3000   -1.9343   3.5460   4.9856   9.606   13.977   12.629   11.116   10.028   8.966   7.873   7.295   7.059   2.54750419   1
   0.004237   9.5000   0.31183642   0.3118   -1.8961   3.5480   4.9721   9.510   13.839   12.501   10.997   9.916   8.867   7.783   7.204   6.969   2.57550287   1
   0.004237   9.5000   0.34999999   0.3500   -1.7790   3.5538   4.9284   9.217   13.424   12.117   10.636   9.576   8.568   7.507   6.922   6.691   2.65552020   1
   0.004237   9.5000   0.40000001   0.4000   -1.6284   3.5654   4.8821   8.841   12.831   11.572   10.132   9.110   8.181   7.165   6.571   6.347   2.74133730   1
   0.004237   9.5000   0.44999999   0.4500   -1.4628   3.5795   4.8241   8.427   12.178   10.970   9.580   8.601   7.756   6.792   6.186   5.974   2.81098008   1
   0.004237   9.5000   0.50000000   0.5000   -1.2859   3.5987   4.7698   7.985   11.432   10.294   8.977   8.056   7.305   6.403   5.778   5.591   2.86847806   1
   0.004237   9.5000   0.50314188   0.5031   -1.2735   3.6005   4.7671   7.954   11.375   10.242   8.933   8.017   7.274   6.376   5.750   5.565   2.87176085   1
   0.004237   9.5000   0.55000001   0.5500   -1.0990   3.6247   4.7281   7.518   10.572   9.517   8.323   7.485   6.833   5.998   5.351   5.210   2.91663504   1
   0.004237   9.5000   0.60000002   0.6000   -0.9197   3.6540   4.7036   7.069   9.589   8.689   7.655   6.929   6.381   5.627   5.005   4.904   2.95739889   1
   0.004237   9.5000   0.64999998   0.6500   -0.7478   3.6838   4.6857   6.639   8.537   7.914   7.023   6.418   5.950   5.292   4.746   4.666   2.99236870   1
   0.004237   9.5000   0.65939337   0.6594   -0.7168   3.6890   4.6818   6.562   8.352   7.784   6.914   6.329   5.871   5.233   4.704   4.627   2.99837470   1
   0.004237   9.5000   0.69999999   0.6999   -0.5870   3.7107   4.6647   6.238   7.638   7.274   6.486   5.973   5.555   4.987   4.522   4.455   3.02253795   1
   0.004237   9.5000   0.71536958   0.7153   -0.5396   3.7185   4.6580   6.119   7.394   7.096   6.338   5.847   5.442   4.899   4.455   4.391   3.03098917   1
   0.004237   9.5000   0.75000000   0.7499   -0.4355   3.7355   4.6427   5.859   6.888   6.723   6.025   5.577   5.200   4.707   4.308   4.251   3.04879928   1
