#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    3.5482e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   8.5500   0.09000000   0.0900   -3.0434   3.4689   5.2631   12.379   19.689   17.265   15.312   13.601   11.867   10.414   9.974   9.794   1.46765435   0
   0.001340   8.5500   0.09276128   0.0928   -3.0088   3.4738   5.2616   12.292   19.395   17.036   15.098   13.444   11.765   10.343   9.890   9.708   1.49706340   0
   0.001340   8.5500   0.09709372   0.0971   -2.9503   3.4824   5.2572   12.146   18.890   16.647   14.735   13.177   11.592   10.225   9.750   9.565   1.54157960   0
   0.001340   8.5500   0.10000000   0.1000   -2.9091   3.4888   5.2542   12.043   18.520   16.369   14.477   12.986   11.473   10.143   9.654   9.465   1.57040203   0
   0.001340   8.5500   0.10139031   0.1014   -2.8951   3.4905   5.2531   12.008   18.414   16.288   14.402   12.927   11.433   10.113   9.621   9.431   1.58390105   0
   0.001340   8.5500   0.11370245   0.1137   -2.7552   3.5072   5.2297   11.658   17.420   15.520   13.706   12.372   11.050   9.816   9.295   9.096   1.69555259   0
   0.001340   8.5500   0.12000000   0.1200   -2.6872   3.5159   5.2198   11.488   16.934   15.147   13.377   12.103   10.865   9.674   9.141   8.938   1.74782515   0
   0.001340   8.5500   0.14000000   0.1400   -2.5025   3.5326   5.1691   11.026   15.909   14.323   12.650   11.473   10.381   9.264   8.712   8.504   1.89584959   0
   0.001340   8.5500   0.16000000   0.1600   -2.3839   3.5431   5.1503   10.730   15.308   13.827   12.217   11.088   10.073   8.998   8.438   8.229   2.02115250   0
   0.001340   8.5500   0.19069506   0.1907   -2.2271   3.5545   5.1153   10.338   14.602   13.230   11.688   10.609   9.671   8.640   8.072   7.862   2.17997956   0
   0.001340   8.5500   0.20000000   0.2000   -2.1831   3.5576   5.1045   10.228   14.410   13.066   11.543   10.476   9.559   8.539   7.970   7.759   2.22178221   0
   0.001340   8.5500   0.24537006   0.2454   -2.0106   3.5684   5.0641   9.797   13.705   12.457   10.997   9.973   9.122   8.140   7.565   7.354   2.39309192   1
   0.001340   8.5500   0.25000000   0.2500   -1.9948   3.5694   5.0603   9.757   13.641   12.402   10.947   9.927   9.082   8.104   7.528   7.317   2.40809011   1
