#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    8.9126e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   7.9500   0.09000000   0.0900   -2.7097   3.4082   4.6866   11.544   20.512   18.201   16.484   14.339   12.093   9.477   8.899   8.534   1.46765435   0
   0.013400   7.9500   0.09399109   0.0940   -2.6778   3.4124   4.6906   11.464   20.218   17.965   16.256   14.162   11.951   9.408   8.828   8.466   1.50989628   0
   0.013400   7.9500   0.10000000   0.1000   -2.6291   3.4191   4.6953   11.343   19.761   17.599   15.905   13.889   11.733   9.302   8.719   8.361   1.57040203   0
   0.013400   7.9500   0.10341588   0.1034   -2.6057   3.4220   4.6984   11.284   19.555   17.433   15.744   13.763   11.632   9.250   8.666   8.310   1.60322237   0
   0.013400   7.9500   0.11689926   0.1169   -2.5155   3.4336   4.7075   11.059   18.773   16.799   15.138   13.287   11.248   9.051   8.463   8.113   1.72245908   0
   0.013400   7.9500   0.12000000   0.1200   -2.4960   3.4362   4.7101   11.010   18.611   16.664   15.011   13.186   11.167   9.007   8.418   8.071   1.74782515   0
   0.013400   7.9500   0.12316678   0.1232   -2.4788   3.4382   4.7122   10.967   18.484   16.557   14.910   13.105   11.100   8.969   8.379   8.034   1.77302742   0
   0.013400   7.9500   0.14000000   0.1400   -2.3916   3.4481   4.7201   10.749   17.861   16.029   14.410   12.701   10.770   8.772   8.179   7.842   1.89584959   0
   0.013400   7.9500   0.14371216   0.1437   -2.3737   3.4502   4.7221   10.704   17.729   15.918   14.304   12.615   10.701   8.732   8.138   7.803   1.92062676   0
   0.013400   7.9500   0.16000000   0.1600   -2.2979   3.4591   4.7285   10.515   17.187   15.459   13.859   12.256   10.420   8.564   7.966   7.639   2.02115250   0
   0.013400   7.9500   0.19436583   0.1944   -2.1659   3.4734   4.7382   10.185   16.356   14.737   13.167   11.686   9.965   8.266   7.664   7.351   2.19677544   0
   0.013400   7.9500   0.20000000   0.2000   -2.1462   3.4755   4.7393   10.136   16.236   14.632   13.066   11.602   9.899   8.221   7.618   7.308   2.22178221   0
   0.013400   7.9500   0.25000000   0.2500   -1.9967   3.4908   4.7477   9.762   15.387   13.875   12.326   10.976   9.413   7.886   7.277   6.983   2.40809011   0
   0.013400   7.9500   0.30000001   0.3000   -1.8759   3.5020   4.7510   9.460   14.789   13.332   11.809   10.529   9.049   7.610   6.994   6.714   2.54750419   0
   0.013400   7.9500   0.34999999   0.3500   -1.7643   3.5121   4.7467   9.181   14.268   12.853   11.354   10.131   8.721   7.354   6.732   6.464   2.65552020   0
   0.013400   7.9500   0.40000001   0.4000   -1.6505   3.5223   4.7319   8.896   13.763   12.383   10.905   9.733   8.395   7.094   6.465   6.207   2.74133730   0
   0.013400   7.9500   0.44999999   0.4500   -1.5329   3.5339   4.7117   8.602   13.256   11.899   10.444   9.322   8.062   6.829   6.191   5.945   2.81098008   0
   0.013400   7.9500   0.50000000   0.5000   -1.4016   3.5492   4.6873   8.274   12.691   11.346   9.916   8.851   7.691   6.539   5.891   5.659   2.86847806   0
   0.013400   7.9500   0.50509471   0.5051   -1.3853   3.5513   4.6839   8.233   12.621   11.277   9.849   8.791   7.645   6.505   5.854   5.625   2.87378263   0
   0.013400   7.9500   0.55000001   0.5500   -1.2289   3.5740   4.6554   7.842   11.948   10.592   9.189   8.195   7.208   6.176   5.509   5.305   2.91663504   0
   0.013400   7.9500   0.56929404   0.5693   -1.1485   3.5887   4.6486   7.641   11.581   10.216   8.835   7.876   6.987   6.015   5.336   5.152   2.93314028   0
