#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    7.0795e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.8500   0.10284453   0.1028   -2.5490   3.3910   4.5153   11.142   19.797   18.083   16.537   14.416   12.155   9.038   8.501   8.044   1.59781313   0
   0.042375   7.8500   0.10449935   0.1045   -2.5419   3.3913   4.5161   11.125   19.770   18.058   16.512   14.393   12.134   9.021   8.484   8.027   1.61339402   0
   0.042375   7.8500   0.11871248   0.1187   -2.4818   3.3930   4.5183   10.975   19.548   17.849   16.307   14.205   11.957   8.873   8.336   7.882   1.73737729   0
   0.042375   7.8500   0.12284452   0.1228   -2.4649   3.3936   4.5185   10.932   19.480   17.787   16.246   14.150   11.906   8.832   8.294   7.842   1.77049422   0
   0.042375   7.8500   0.12781014   0.1278   -2.4432   3.3955   4.5219   10.878   19.345   17.667   16.130   14.053   11.822   8.780   8.243   7.793   1.80875838   0
   0.042375   7.8500   0.14284453   0.1428   -2.3777   3.4016   4.5290   10.714   18.925   17.298   15.776   13.758   11.567   8.626   8.088   7.648   1.91490304   0
   0.042375   7.8500   0.14517993   0.1452   -2.3668   3.4030   4.5308   10.687   18.838   17.223   15.705   13.700   11.518   8.601   8.063   7.625   1.93021846   0
   0.042375   7.8500   0.16568905   0.1657   -2.2761   3.4144   4.5429   10.460   18.123   16.607   15.117   13.224   11.119   8.393   7.852   7.433   2.05338860   0
   0.042375   7.8500   0.20461559   0.2046   -2.1330   3.4328   4.5653   10.103   16.986   15.630   14.185   12.470   10.488   8.065   7.522   7.131   2.24157786   0
   0.042375   7.8500   0.20711133   0.2071   -2.1248   3.4339   4.5666   10.082   16.928   15.579   14.137   12.429   10.454   8.046   7.503   7.114   2.25202560   0
   0.042375   7.8500   0.25187531   0.2519   -1.9931   3.4500   4.5844   9.753   16.033   14.787   13.378   11.799   9.925   7.744   7.195   6.832   2.41405535   0
   0.042375   7.8500   0.25711131   0.2571   -1.9792   3.4517   4.5863   9.718   15.947   14.709   13.301   11.733   9.872   7.713   7.163   6.802   2.43036747   0
   0.042375   7.8500   0.30711132   0.3071   -1.8612   3.4655   4.6005   9.423   15.248   14.071   12.680   11.202   9.435   7.444   6.885   6.548   2.56451964   0
   0.042375   7.8500   0.34828562   0.3483   -1.7725   3.4755   4.6065   9.201   14.763   13.624   12.250   10.832   9.124   7.242   6.673   6.353   2.65222979   0
   0.042375   7.8500   0.35711130   0.3571   -1.7548   3.4775   4.6077   9.157   14.669   13.536   12.166   10.759   9.064   7.202   6.631   6.315   2.66889668   0
   0.042375   7.8500   0.43666065   0.4367   -1.5910   3.4962   4.6060   8.747   13.864   12.771   11.423   10.108   8.524   6.833   6.235   5.950   2.79374385   0
   0.042375   7.8500   0.44999999   0.4500   -1.5668   3.4990   4.6060   8.687   13.751   12.663   11.322   10.019   8.446   6.779   6.176   5.896   2.81098008   0
   0.042375   7.8500   0.52319986   0.5232   -1.2865   3.5246   4.4936   7.986   12.653   11.575   10.281   9.084   7.625   6.140   5.481   5.239   2.89186883   0
   0.042375   7.8500   0.53065938   0.5307   -1.3111   3.5247   4.5246   8.048   12.715   11.632   10.333   9.137   7.682   6.202   5.546   5.303   2.89899182   0
   0.042375   7.8500   0.55000001   0.5500   -1.3810   3.5241   4.6078   8.223   12.907   11.807   10.495   9.298   7.849   6.377   5.728   5.483   2.91663504   0
   0.042375   7.8500   0.58099163   0.5810   -1.3124   3.5341   4.6029   8.051   12.614   11.496   10.203   9.047   7.633   6.229   5.563   5.331   2.94265795   0
   0.042375   7.8500   0.59632707   0.5963   -1.2724   3.5400   4.5977   7.951   12.449   11.317   10.033   8.900   7.508   6.143   5.467   5.243   2.95461750   0
   0.042375   7.8500   0.60000002   0.6000   -1.2619   3.5415   4.5961   7.925   12.408   11.270   9.987   8.861   7.475   6.120   5.443   5.221   2.95739889   0
   0.042375   7.8500   0.64680511   0.6468   -1.1094   3.5690   4.5860   7.543   11.787   10.513   9.220   8.200   6.983   5.814   5.103   4.917   2.99028730   0
   0.042375   7.8500   0.64999998   0.6500   -1.0978   3.5712   4.5855   7.515   11.740   10.454   9.158   8.147   6.946   5.792   5.079   4.896   2.99236870   0
   0.042375   7.8500   0.67748690   0.6775   -0.9936   3.5929   4.5863   7.254   11.299   9.895   8.590   7.646   6.616   5.591   4.880   4.723   3.00948834   0
   0.042375   7.8500   0.69999999   0.7000   -0.9075   3.6115   4.5886   7.039   10.910   9.433   8.137   7.239   6.358   5.425   4.734   4.597   3.02253795   0
   0.042375   7.8500   0.70238233   0.7024   -0.8958   3.6150   4.5925   7.009   10.845   9.360   8.068   7.177   6.325   5.406   4.716   4.584   3.02387142   0
   0.042375   7.8500   0.70890301   0.7089   -0.8658   3.6241   4.6030   6.934   10.666   9.171   7.892   7.021   6.239   5.356   4.674   4.555   3.02747679   0
   0.042375   7.8500   0.71480983   0.7148   -0.8436   3.6311   4.6122   6.879   10.520   9.030   7.763   6.906   6.175   5.321   4.648   4.537   3.03068757   0
   0.042375   7.8500   0.73032480   0.7303   -0.8124   3.6419   4.6334   6.801   10.267   8.815   7.574   6.741   6.086   5.274   4.627   4.523   3.03888154   0
   0.042375   7.8500   0.73836201   0.7384   -0.7944   3.6470   4.6406   6.756   10.127   8.704   7.479   6.659   6.037   5.244   4.610   4.511   3.04299474   0
   0.042375   7.8500   0.75000000   0.7500   -0.7709   3.6543   4.6533   6.697   9.921   8.552   7.353   6.554   5.973   5.208   4.594   4.500   3.04879928   0
