#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    3.9811e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   8.6000   0.09000000   0.0900   -3.0734   3.4658   5.2806   12.453   19.915   17.440   15.478   13.722   11.952   10.479   10.049   9.871   1.46765435   0
   0.001340   8.6000   0.09380674   0.0938   -3.0217   3.4732   5.2767   12.324   19.469   17.094   15.153   13.487   11.798   10.373   9.923   9.743   1.50798273   0
   0.001340   8.6000   0.09821103   0.0982   -2.9566   3.4829   5.2705   12.162   18.899   16.656   14.744   13.188   11.606   10.241   9.767   9.582   1.55275548   0
   0.001340   8.6000   0.10000000   0.1000   -2.9255   3.4874   5.2652   12.084   18.628   16.452   14.555   13.047   11.517   10.178   9.694   9.506   1.57040203   0
   0.001340   8.6000   0.10892484   0.1089   -2.8225   3.4997   5.2485   11.826   17.878   15.874   14.025   12.630   11.232   9.960   9.452   9.257   1.65381563   0
   0.001340   8.6000   0.12000000   0.1200   -2.6926   3.5156   5.2243   11.502   16.960   15.168   13.396   12.119   10.879   9.686   9.154   8.952   1.74782515   0
   0.001340   8.6000   0.14000000   0.1400   -2.5086   3.5325   5.1747   11.042   15.931   14.342   12.668   11.490   10.396   9.278   8.727   8.519   1.89584959   0
   0.001340   8.6000   0.16000000   0.1600   -2.3873   3.5430   5.1536   10.738   15.319   13.837   12.226   11.097   10.081   9.006   8.447   8.237   2.02115250   0
   0.001340   8.6000   0.17043597   0.1704   -2.3310   3.5472   5.1411   10.597   15.062   13.620   12.034   10.923   9.936   8.877   8.315   8.105   2.07922387   0
   0.001340   8.6000   0.20000000   0.2000   -2.1834   3.5576   5.1048   10.229   14.410   13.067   11.544   10.477   9.560   8.540   7.971   7.760   2.22178221   0
   0.001340   8.6000   0.22751591   0.2275   -2.0747   3.5644   5.0794   9.957   13.964   12.682   11.199   10.159   9.284   8.289   7.716   7.505   2.33136225   1
   0.001340   8.6000   0.25000000   0.2500   -1.9946   3.5694   5.0601   9.757   13.640   12.401   10.947   9.927   9.082   8.103   7.528   7.317   2.40809011   1
   0.001340   8.6000   0.30000001   0.3000   -1.8457   3.5783   5.0262   9.384   13.065   11.895   10.491   9.505   8.705   7.756   7.178   6.968   2.54750419   1
   0.001340   8.6000   0.30938354   0.3094   -1.8143   3.5797   5.0138   9.306   12.953   11.795   10.400   9.419   8.626   7.682   7.103   6.893   2.56983280   1
   0.001340   8.6000   0.34999999   0.3500   -1.7046   3.5865   4.9847   9.031   12.529   11.423   10.067   9.113   8.349   7.427   6.845   6.638   2.65552020   0
